Ticker,Group,Category,GICS Sector,GICS Industry,EPS Type,FYE,Price,PE_CY2026,PE_CY2027,PE_CY2028,Return_YTD,Return_3m,Return_12m
SOX,Indices,Indices,,,Adj,Dec,12356.79,,,,+74.5%,+10.7%,+119.3%
IGV,Indices,Indices,,,Adj,Dec,102.69,,,,-2.8%,+13.0%,-6.3%
AER,Extended,Uncategorized,Industrials,Capital Goods,Adj,Dec,151.72,,,,+5.5%,+2.2%,+39.0%
MA,Extended,Uncategorized,Financials,Financial Services,GAAP,Dec,562.95,,,,-1.4%,+12.4%,+0.3%
BRK/A,Extended,Uncategorized,Financials,Financial Services,GAAP,Dec,780086.0,,,,+3.4%,+8.9%,+11.4%
CSU,Extended,Uncategorized,Information Technology,Software & Services,Adj,Dec,3221.6,,,,-2.7%,+25.6%,-30.7%
DHR,Extended,Uncategorized,Health Care,"Pharmaceuticals, Biotechnology",Adj,Dec,204.76,,,,-10.6%,+16.6%,+3.2%
AAPL,Extended,Uncategorized,Information Technology,Technology Hardware & Equipmen,GAAP,Sep,313.33,,,,+15.3%,+9.0%,+42.4%
NFLX,Extended,Uncategorized,Communication Services,Media & Entertainment,GAAP,Dec,74.14,,,,-20.9%,-16.0%,-37.2%
QCOM,Extended,Uncategorized,Information Technology,Semiconductors & Semiconductor,Adj,Sep,167.86,,,,-1.9%,-17.1%,+15.1%
UMG,Extended,Uncategorized,Communication Services,Media & Entertainment,Adj,Dec,15.565,,,,-30.0%,-20.1%,-37.3%
ASML,Extended,Uncategorized,Information Technology,Semiconductors & Semiconductor,GAAP,Dec,1499.0,,,,+62.7%,+15.3%,+145.5%
AMAT,Extended,Uncategorized,Information Technology,Semiconductors & Semiconductor,GAAP,Oct,539.14,,,,+109.8%,+31.3%,+194.4%
KLAC,Extended,Uncategorized,Information Technology,Semiconductors & Semiconductor,GAAP,Jun,198.11,,,,+63.0%,+12.4%,+117.2%
KKR,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,102.81,,,,-19.4%,+2.5%,-27.7%
BAM,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,52.49,,,,+0.2%,+7.6%,-13.8%
ARES,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,136.85,,,,-15.3%,+11.1%,-26.8%
OWL,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,11.87,,,,-20.5%,+14.7%,-37.3%
CG,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,47.79,,,,-19.2%,-2.5%,-22.4%
BN,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,44.08,,,,-3.9%,-5.2%,+1.9%
TPG,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,48.99,,,,-23.3%,+10.1%,-18.6%
BEP,Extended,Uncategorized,Utilities,Utilities,Adj,Dec,33.2,,,,+23.1%,-3.9%,+30.5%
BIP,Extended,Uncategorized,Utilities,Utilities,Adj,Dec,39.04,,,,+12.4%,+5.6%,+29.0%
MAR,Extended,Uncategorized,Consumer Discretionary,Consumer Services,Adj,Dec,353.91,,,,+14.1%,+0.5%,+35.8%
DPZ,Extended,Uncategorized,Consumer Discretionary,Consumer Services,Adj,Dec,350.95,,,,-15.8%,+5.5%,-20.7%
CMG,Extended,Uncategorized,Consumer Discretionary,Consumer Services,Adj,Dec,32.79,,,,-11.4%,-1.4%,-23.2%
MCO,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,477.75,,,,-6.5%,+4.5%,-7.1%
SPGI,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,408.19,,,,-17.4%,+0.7%,-22.8%
MSCI,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,563.17,,,,-1.8%,-4.3%,+3.2%
CSGP,Extended,Uncategorized,Real Estate,Real Estate Management & Devel,Adj,Dec,30.24,,,,-55.0%,-13.6%,-68.3%
LPLA,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,362.63,,,,+1.5%,+17.1%,-1.7%
SCHW,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,107.6,,,,+7.7%,+20.2%,+12.1%
CRM,Extended,Uncategorized,Information Technology,Software & Services,Adj,Jan,192.74,,,,-27.2%,+3.4%,-20.0%
WDAY,Extended,Uncategorized,Information Technology,Software & Services,Adj,Jan,179.64,,,,-16.4%,+37.3%,-18.7%
ADBE,Extended,Uncategorized,Information Technology,Software & Services,Adj,Nov,265.21,,,,-24.2%,+3.4%,-21.6%
SHOP,Extended,Uncategorized,Information Technology,Software & Services,Adj,Dec,151.57,,,,-5.8%,+35.6%,+0.3%
GWRE,Extended,Uncategorized,Information Technology,Software & Services,Adj,Jul,170.53,,,,-15.2%,+22.2%,-21.6%
NOW,Extended,Uncategorized,Information Technology,Software & Services,Adj,Dec,124.88,,,,-18.5%,+33.4%,-28.6%
ELV,Extended,Uncategorized,Health Care,Health Care Equipment & Servic,Adj,Dec,394.2,,,,+12.5%,+5.7%,+39.1%
ISRG,Extended,Uncategorized,Health Care,Health Care Equipment & Servic,Adj,Dec,378.81,,,,-33.1%,-16.5%,-19.4%
BLDR,Extended,Uncategorized,Industrials,Capital Goods,Adj,Dec,74.69,,,,-27.4%,-5.9%,-43.1%
FERG,Extended,Uncategorized,Industrials,Capital Goods,Adj,Jul,256.69,,,,+15.3%,+4.1%,+14.2%
CRH,Extended,Uncategorized,Materials,Materials,Adj,Dec,100.48,,,,-19.5%,-10.8%,-6.0%
FND,Extended,Uncategorized,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,62.69,,,,+3.0%,+21.7%,-21.3%
WMT,Extended,Uncategorized,Consumer Staples,Consumer Staples Distribution,GAAP,Jan,111.85,,,,+0.4%,-14.1%,+8.5%
PM,Extended,Uncategorized,Consumer Staples,"Food, Beverage & Tobacco",GAAP,Dec,189.57,,,,+18.2%,+10.8%,+12.7%
CP,Extended,Uncategorized,Industrials,Transportation,Adj,Dec,91.62,,,,+24.4%,+7.5%,+21.5%
CNR,Extended,Uncategorized,Industrials,Transportation,Adj,Dec,176.52,,,,+30.0%,+16.6%,+38.9%
UNP,Extended,Uncategorized,Industrials,Transportation,Adj,Dec,293.13,,,,+26.7%,+10.7%,+31.6%
CSX,Extended,Uncategorized,Industrials,Transportation,Adj,Dec,50.27,,,,+38.7%,+13.1%,+42.6%
NVR,Extended,Uncategorized,Consumer Discretionary,Consumer Durables & Apparel,Adj,Dec,6390.14,,,,-12.4%,+6.3%,-18.4%
PDD,Extended,Uncategorized,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,91.76,,,,-19.1%,-9.6%,-19.6%
MSI,Extended,Uncategorized,Information Technology,Technology Hardware & Equipmen,Adj,Dec,467.55,,,,+22.0%,+7.9%,+5.0%
TPL,Extended,Uncategorized,Energy,Energy,Adj,Dec,340.65,,,,+18.6%,-14.6%,+17.8%
APG,Extended,Uncategorized,Industrials,Capital Goods,Adj,Dec,41.72,,,,+9.0%,-6.5%,+20.1%
CACC,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,585.58,,,,+32.0%,+12.0%,+26.4%
GL,Extended,Uncategorized,Financials,Insurance,Adj,Dec,183.85,,,,+31.5%,+20.6%,+30.9%
LAD,Extended,Uncategorized,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,375.63,,,,+13.0%,+29.0%,+28.3%
CHTR,Extended,Uncategorized,Communication Services,Media & Entertainment,Adj,Dec,152.57,,,,-26.9%,-4.8%,-41.0%
ABG,Extended,Uncategorized,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,214.32,,,,-7.8%,+6.9%,-4.3%
ALRM,Extended,Uncategorized,Information Technology,Software & Services,Adj,Dec,57.53,,,,+12.8%,+22.4%,+5.9%
OPTU,Extended,Uncategorized,Communication Services,Media & Entertainment,Adj,Dec,0.7689,,,,-53.4%,-34.8%,-64.9%
CMCSA,Extended,Uncategorized,Communication Services,Telecommunication Services,Adj,Dec,25.36,,,,-9.4%,-3.4%,-14.5%
WRLD,Extended,Uncategorized,Financials,Financial Services,Adj,Mar,187.13,,,,+33.3%,+25.1%,+17.3%
CARG,Extended,Uncategorized,Communication Services,Media & Entertainment,Adj,Dec,38.985,,,,+1.7%,+2.2%,+24.1%
ARMK,Extended,Uncategorized,Consumer Discretionary,Consumer Services,Adj,Sep,55.95,,,,+51.8%,+24.2%,+43.0%
QSR,Extended,Uncategorized,Consumer Discretionary,Consumer Services,Adj,Dec,73.89,,,,+8.3%,-6.6%,+13.6%
W,Extended,Uncategorized,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,106.6,,,,+6.2%,+61.0%,+45.5%
MO,Extended,Uncategorized,Consumer Staples,"Food, Beverage & Tobacco",Adj,Dec,68.35,,,,+18.5%,-1.0%,+7.6%
CI,Extended,Uncategorized,Health Care,Health Care Equipment & Servic,Adj,Dec,282.49,,,,+2.6%,-0.5%,+4.2%
CVS,Extended,Uncategorized,Health Care,Health Care Equipment & Servic,Adj,Dec,95.7,,,,+20.6%,+9.5%,+50.5%
SSNC,Extended,Uncategorized,Industrials,Commercial & Professional Serv,Adj,Dec,79.23,,,,-9.4%,+13.0%,-8.3%
SPOT,Extended,Uncategorized,Communication Services,Media & Entertainment,Adj,Dec,488.14,,,,-15.9%,+14.2%,-28.9%
BABA,Extended,Uncategorized,Consumer Discretionary,Consumer Discretionary Distrib,GAAP,Mar,128.41,,,,-12.4%,-8.9%,+6.2%
IAC,Extended,Uncategorized,Communication Services,Media & Entertainment,Adj,Dec,,,,,,,
PYPL,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,59.07,,,,+1.2%,+27.8%,-13.4%
THC,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,262.13,,,,+31.9%,+35.0%,+60.4%
UHS,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,173.54,,,,-20.4%,+1.7%,+2.7%
CYH,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,3.0,,,,-3.8%,+3.4%,+21.0%
DVA,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,183.77,,,,+61.8%,-6.4%,+43.9%
LH,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,319.17,,,,+27.2%,+23.7%,+22.8%
DGX,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,238.35,,,,+37.4%,+24.9%,+36.8%
IDXX,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,586.67,,,,-13.3%,+2.5%,-9.8%
ENSG,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,182.97,,,,+5.0%,+5.0%,+14.9%
MD,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,27.08,,,,+26.6%,+18.1%,+87.0%
AMN,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,36.0,,,,+128.4%,+60.4%,+112.8%
CCRN,Extended,Healthcare providers,,,Adj,Dec,13.25,,,,+63.6%,+1.2%,+5.7%
EVH,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,3.95,,,,-1.2%,-7.5%,-59.2%
HUM,Extended,Managed Care,Health Care,Health Care Equipment & Servic,Adj,Dec,385.0,,,,+50.3%,+55.8%,+50.3%
ALHC,Extended,Managed Care,Health Care,Health Care Equipment & Servic,Adj,Dec,14.37,,,,-27.2%,-21.3%,+3.7%
CNC,Extended,Managed Care,Health Care,Health Care Equipment & Servic,Adj,Dec,65.77,,,,+59.8%,+19.6%,+160.4%
MOH,Extended,Managed Care,Health Care,Health Care Equipment & Servic,Adj,Dec,196.45,,,,+13.2%,+2.4%,+26.7%
IQV,Extended,Clinical Labs,Health Care,"Pharmaceuticals, Biotechnology",Adj,Dec,238.7,,,,+5.9%,+33.6%,+33.4%
ICLR,Extended,Clinical Labs,Health Care,"Pharmaceuticals, Biotechnology",Adj,Dec,164.51,,,,-9.7%,+31.6%,+4.2%
MEDP,Extended,Clinical Labs,Health Care,"Pharmaceuticals, Biotechnology",Adj,Dec,590.67,,,,+5.2%,+37.8%,+37.8%
CRL,Extended,Clinical Labs,Health Care,"Pharmaceuticals, Biotechnology",Adj,Dec,267.49,,,,+34.1%,+47.2%,+78.6%
EHTH,Extended,Clinical Labs,Financials,Insurance,Adj,Dec,1.37,,,,-70.2%,-26.3%,-62.8%
TMUS,Extended,Cable / Telco,Communication Services,Telecommunication Services,Adj,Dec,177.19,,,,-12.7%,-8.8%,-27.1%
VZ,Extended,Cable / Telco,Communication Services,Telecommunication Services,Adj,Dec,47.06,,,,+15.5%,-0.1%,+9.6%
T,Extended,Cable / Telco,Communication Services,Telecommunication Services,Adj,Dec,23.79,,,,-4.2%,-5.8%,-15.2%
CABO,Extended,Cable / Telco,Communication Services,Media & Entertainment,Adj,Dec,37.32,,,,-66.9%,-38.6%,-72.5%
LBRDK,Extended,Cable / Telco,Communication Services,Media & Entertainment,Adj,Dec,35.88,,,,-26.2%,-4.0%,-39.0%
VOD,Extended,Cable / Telco,Communication Services,Telecommunication Services,Adj,Mar,16.19,,,,+22.6%,+3.2%,+43.8%
DTE,Extended,Cable / Telco,Communication Services,Telecommunication Services,Adj,Dec,29.04,,,,+5.0%,+4.8%,-2.4%
TEF,Extended,Cable / Telco,Communication Services,Telecommunication Services,Adj,Dec,3.671,,,,+5.1%,-5.1%,-20.7%
GOOGL,Extended,Internet,Communication Services,Media & Entertainment,GAAP,Dec,354.3,,,,+13.2%,-11.0%,+80.3%
PINS,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,23.68,,,,-8.5%,+9.9%,-39.5%
SNAP,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,5.33,,,,-34.0%,-10.9%,-29.3%
RDDT,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,161.7,,,,-29.7%,-1.4%,-23.7%
ABNB,Extended,Internet,Consumer Discretionary,Consumer Services,Adj,Dec,178.07,,,,+31.2%,+26.8%,+48.4%
EBAY,Extended,Internet,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,111.98,,,,+28.6%,+5.2%,+20.4%
TTD,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,13.8,,,,-63.6%,-41.3%,-84.4%
ROKU,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,153.11,,,,+41.1%,+20.9%,+84.2%
ETSY,Extended,Internet,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,85.55,,,,+54.3%,+33.6%,+41.4%
MTCH,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,37.26,,,,+15.4%,+4.0%,+2.5%
U,Extended,Internet,Information Technology,Software & Services,Adj,Dec,43.0,,,,-2.6%,+60.9%,+28.1%
ZG,Extended,Internet,Real Estate,Real Estate Management & Devel,Adj,Dec,33.95,,,,-50.2%,-22.9%,-58.1%
RMV,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,473.0,,,,-9.0%,+10.5%,-42.2%
YELP,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,25.56,,,,-15.9%,-10.3%,-25.2%
ANGI,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,4.84,,,,-62.6%,-7.6%,-74.4%
TREE,Extended,Internet,Financials,Financial Services,Adj,Dec,32.13,,,,-39.5%,-19.3%,-40.7%
XYZ,Extended,Internet,Financials,Financial Services,Adj,Dec,79.0,,,,+21.4%,+12.6%,+2.8%
CRTO,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,18.38,,,,-10.8%,+11.7%,-22.0%
CARS,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,12.32,,,,+1.0%,-0.1%,+4.7%
OCDO,Extended,Internet,Consumer Staples,Consumer Staples Distribution,Adj,Nov,214.8,,,,-9.0%,+8.8%,-43.5%
VRSN,Extended,Internet,Information Technology,Software & Services,Adj,Dec,294.56,,,,+21.2%,+5.8%,+7.5%
CDLX,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,3.65,,,,-68.3%,-53.3%,-71.9%
DHER,Extended,Internet,Consumer Discretionary,Consumer Services,Adj,Dec,37.2,,,,+63.7%,+84.1%,+48.0%
PTON,Extended,Internet,Consumer Discretionary,Consumer Durables & Apparel,Adj,Jun,5.68,,,,-7.8%,+0.4%,-20.1%
LYFT,Extended,Internet,Industrials,Transportation,Adj,Dec,17.46,,,,-9.9%,+23.3%,+22.9%
PRX,Extended,Internet,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Mar,42.48,,,,-19.6%,+1.2%,-15.9%
AUTO,Extended,Internet,Communication Services,Media & Entertainment,Adj,Mar,521.0,,,,-11.2%,+0.0%,-37.7%
DKNG,Extended,Internet,Consumer Discretionary,Consumer Services,Adj,Dec,24.03,,,,-30.3%,-4.7%,-46.8%
FLUT,Extended,Internet,Consumer Discretionary,Consumer Services,Adj,Dec,94.74,,,,-55.9%,-6.4%,-69.0%
FLTR,Extended,Internet,Consumer Discretionary,Consumer Services,Adj,Dec,7588.0,,,,-53.0%,+0.3%,-66.9%
WMG,Extended,Internet,Communication Services,Media & Entertainment,Adj,Sep,26.39,,,,-14.0%,-15.0%,-15.3%
SCOR,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,7.2,,,,+10.8%,+3.2%,+1.1%
ASM,Extended,Technology,Information Technology,Semiconductors & Semiconductor,Adj,Dec,854.0,,,,+65.0%,-0.6%,+104.3%
ARM,Extended,Technology,Information Technology,Semiconductors & Semiconductor,GAAP,Mar,282.57,,,,+158.5%,+32.5%,+108.4%
MRVL,Extended,Technology,Information Technology,Semiconductors & Semiconductor,Adj,Jan,218.72,,,,+157.4%,+36.7%,+188.4%
AMD,Extended,Technology,Information Technology,Semiconductors & Semiconductor,GAAP,Dec,483.36,,,,+125.7%,+18.3%,+180.4%
INTC,Extended,Technology,Information Technology,Semiconductors & Semiconductor,GAAP,Dec,101.65,,,,+175.5%,-7.3%,+414.2%
TXN,Extended,Technology,Information Technology,Semiconductors & Semiconductor,GAAP,Dec,286.08,,,,+64.9%,+0.3%,+53.9%
ADI,Extended,Technology,Information Technology,Semiconductors & Semiconductor,Adj,Oct,389.93,,,,+43.8%,-4.6%,+74.8%
005930,Extended,Technology,Information Technology,Technology Hardware & Equipmen,GAAP,Dec,235000.0,,,,+95.2%,-15.0%,+227.3%
000660,Extended,Technology,Information Technology,Semiconductors & Semiconductor,GAAP,Dec,1466000.0,,,,+124.8%,-12.8%,+471.5%
WDC,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Jun,434.3,,,,+152.1%,-6.4%,+483.4%
SNDK,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Jun,1212.21,,,,+410.7%,-9.5%,+2879.1%
CLS,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Dec,317.83,,,,+7.5%,-17.5%,+58.0%
QRVO,Extended,Technology,Information Technology,Semiconductors & Semiconductor,Adj,Mar,99.08,,,,+17.2%,+11.4%,+13.2%
SWKS,Extended,Technology,Information Technology,Semiconductors & Semiconductor,Adj,Sep,70.62,,,,+11.4%,+8.6%,+3.0%
DELL,Extended,Technology,Information Technology,Technology Hardware & Equipmen,GAAP,Jan,453.77,,,,+260.5%,+97.1%,+238.8%
SMCI,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Jun,31.13,,,,+6.4%,-7.4%,-33.3%
IBM,Extended,Technology,Information Technology,Software & Services,GAAP,Dec,237.28,,,,-19.9%,+2.6%,-5.1%
XRX,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Dec,3.24,,,,+36.7%,+36.7%,-23.2%
HPE,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Oct,53.22,,,,+121.6%,+79.2%,+160.9%
HPQ,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Oct,30.05,,,,+34.9%,+43.2%,+18.5%
FLEX,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Mar,121.35,,,,+100.8%,-8.8%,+144.1%
CDW,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Dec,135.81,,,,-0.3%,+23.2%,-16.1%
SNX,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Nov,252.42,,,,+68.0%,+8.6%,+75.9%
AVT,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Jun,96.53,,,,+100.8%,+19.4%,+88.4%
ARW,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Dec,203.51,,,,+84.7%,+7.2%,+71.7%
BA,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,234.42,,,,+8.0%,+1.5%,+3.1%
AIR,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,213.6,,,,+7.7%,+16.4%,+20.4%
SAF,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,357.4,,,,+20.2%,+21.2%,+22.7%
RTX,Extended,Aerospace / defense,Industrials,Capital Goods,GAAP,Dec,223.03,,,,+21.6%,+26.2%,+43.2%
LMT,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,587.95,,,,+21.6%,+14.7%,+36.5%
GD,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,392.05,,,,+16.5%,+12.7%,+25.4%
NOC,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,571.58,,,,+0.2%,+3.5%,-2.7%
MOG/A,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Sep,403.11,,,,+65.5%,+27.4%,+111.4%
HEI,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Oct,367.58,,,,+13.6%,+26.9%,+16.1%
RR/,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,1530.0,,,,+33.0%,+21.5%,+42.1%
CRS,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Jun,570.66,,,,+81.3%,+28.2%,+124.1%
HWM,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,281.88,,,,+37.5%,+3.4%,+55.2%
WWD,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Sep,362.89,,,,+20.0%,-2.1%,+44.8%
HXL,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,103.43,,,,+40.0%,+8.0%,+69.2%
AL,Extended,Aerospace / defense,,,Adj,Dec,,,,,,,
2588,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,75.55,,,,+3.8%,-7.8%,+2.8%
FDS,Extended,Data / Information Svc,Financials,Financial Services,Adj,Aug,285.57,,,,-1.6%,+27.5%,-26.1%
EXPN,Extended,Data / Information Svc,Industrials,Commercial & Professional Serv,Adj,Mar,2897.0,,,,-13.9%,+7.7%,-24.9%
EFX,Extended,Data / Information Svc,Industrials,Commercial & Professional Serv,Adj,Dec,182.56,,,,-15.9%,+4.0%,-24.5%
