Ticker,Group,Category,GICS Sector,GICS Industry,EPS Type,FYE,Price,PE_CY2026,PE_CY2027,PE_CY2028,Return_YTD,Return_3m,Return_12m
UBER,Watchlist,,Industrials,Transportation,Adj,Dec,70.36,,,,-13.9%,-5.7%,-19.8%
LLY,Watchlist,,Health Care,"Pharmaceuticals, Biotechnology",GAAP,Dec,1148.84,,,,+6.9%,+22.9%,+55.2%
MSFT,Watchlist,,Information Technology,Software & Services,GAAP,Jun,464.72,,,,-3.9%,+14.0%,-12.9%
V,Watchlist,,Financials,Financial Services,GAAP,Sep,366.13,,,,+4.4%,+11.0%,+6.0%
BX,Watchlist,,Financials,Financial Services,Adj,Dec,127.75,,,,-17.1%,+1.7%,-26.1%
BKNG,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,192.9,,,,-9.9%,+14.6%,-12.4%
HLT,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,320.49,,,,+11.6%,-1.1%,+19.6%
IBKR,Watchlist,,Financials,Financial Services,Adj,Dec,87.99,,,,+36.8%,+10.7%,+34.2%
NET,Watchlist,,Information Technology,Software & Services,Adj,Dec,278.98,,,,+41.5%,+36.1%,+34.3%
COST,Watchlist,,Consumer Staples,Consumer Staples Distribution,GAAP,Aug,951.89,,,,+10.4%,-6.2%,+1.3%
TSLA,Watchlist,,Consumer Discretionary,Automobiles & Components,GAAP,Dec,311.21,,,,-30.8%,-18.5%,+1.0%
TMO,Watchlist,,Health Care,"Pharmaceuticals, Biotechnology",GAAP,Dec,574.3,,,,-0.9%,+19.9%,+22.8%
COF,Watchlist,,Financials,Financial Services,Adj,Dec,209.01,,,,-13.8%,+9.3%,-2.8%
AON,Watchlist,,Financials,Insurance,Adj,Dec,360.55,,,,+2.2%,+15.7%,+1.4%
MC,Watchlist,,Consumer Discretionary,Consumer Durables & Apparel,GAAP,Dec,475.15,,,,-26.3%,+5.3%,+0.6%
STX,Watchlist,,Information Technology,Technology Hardware & Equipmen,Adj,Jun,856.13,,,,+210.9%,+27.1%,+445.3%
SPX,Indices,Indices,,,Adj,Dec,7489.72,,,,+9.4%,+3.9%,+18.1%
QQQ,Indices,Indices,,,GAAP,Dec,687.99,,,,+12.0%,+3.0%,+21.8%
IWM,Indices,Indices,,,Adj,Dec,291.2,,,,+18.3%,+4.8%,+32.7%
SOX,Indices,Indices,,,Adj,Dec,11311.08,,,,+59.7%,+7.7%,+101.7%
IGV,Indices,Indices,,,Adj,Dec,94.58,,,,-10.5%,+12.7%,-15.3%
AER,Extended,Uncategorized,Industrials,Capital Goods,Adj,Dec,150.9,,,,+5.0%,+6.1%,+40.7%
MA,Extended,Uncategorized,Financials,Financial Services,GAAP,Dec,573.1,,,,+0.4%,+14.0%,+1.2%
BRK/A,Extended,Uncategorized,Financials,Financial Services,GAAP,Dec,766600.0,,,,+1.6%,+7.7%,+6.5%
CSU,Extended,Uncategorized,Information Technology,Software & Services,Adj,Dec,3002.99,,,,-9.3%,+21.4%,-37.2%
DHR,Extended,Uncategorized,Health Care,"Pharmaceuticals, Biotechnology",Adj,Dec,194.98,,,,-14.8%,+9.0%,-1.1%
AAPL,Extended,Uncategorized,Information Technology,Technology Hardware & Equipmen,GAAP,Sep,308.91,,,,+13.6%,+13.8%,+48.8%
NFLX,Extended,Uncategorized,Communication Services,Media & Entertainment,GAAP,Dec,71.71,,,,-23.5%,-23.4%,-38.1%
QCOM,Extended,Uncategorized,Information Technology,Semiconductors & Semiconductor,Adj,Sep,147.61,,,,-13.7%,-17.8%,+0.6%
UMG,Extended,Uncategorized,Communication Services,Media & Entertainment,Adj,Dec,14.435,,,,-35.1%,-19.0%,-43.1%
ASML,Extended,Uncategorized,Information Technology,Semiconductors & Semiconductor,GAAP,Dec,1434.2,,,,+55.7%,+17.3%,+133.9%
AMAT,Extended,Uncategorized,Information Technology,Semiconductors & Semiconductor,GAAP,Oct,507.67,,,,+97.5%,+28.7%,+181.9%
KLAC,Extended,Uncategorized,Information Technology,Semiconductors & Semiconductor,GAAP,Jun,182.82,,,,+50.5%,+4.4%,+108.0%
KKR,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,101.43,,,,-20.4%,-2.8%,-30.8%
BAM,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,48.4,,,,-7.6%,+0.8%,-21.5%
ARES,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,128.09,,,,-20.8%,+9.1%,-31.0%
OWL,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,10.3,,,,-31.1%,+5.6%,-46.8%
CG,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,46.02,,,,-22.1%,-8.1%,-24.1%
BN,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,42.53,,,,-7.3%,-5.7%,-4.9%
TPG,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,43.66,,,,-31.6%,+0.1%,-23.5%
BEP,Extended,Uncategorized,Utilities,Utilities,Adj,Dec,32.86,,,,+21.8%,-0.8%,+19.3%
BIP,Extended,Uncategorized,Utilities,Utilities,Adj,Dec,41.76,,,,+20.2%,+16.5%,+33.8%
MAR,Extended,Uncategorized,Consumer Discretionary,Consumer Services,Adj,Dec,372.83,,,,+20.2%,+3.1%,+41.3%
DPZ,Extended,Uncategorized,Consumer Discretionary,Consumer Services,Adj,Dec,347.44,,,,-16.6%,+2.4%,-25.0%
CMG,Extended,Uncategorized,Consumer Discretionary,Consumer Services,Adj,Dec,37.22,,,,+0.6%,+9.5%,-13.2%
MCO,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,478.38,,,,-6.4%,+3.6%,-7.2%
SPGI,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,411.93,,,,-16.7%,+1.0%,-21.0%
MSCI,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,572.24,,,,-0.3%,-3.2%,+1.9%
CSGP,Extended,Uncategorized,Real Estate,Real Estate Management & Devel,Adj,Dec,28.76,,,,-57.2%,-16.9%,-69.8%
LPLA,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,353.7,,,,-1.0%,+5.9%,-10.6%
SCHW,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,105.24,,,,+5.3%,+14.8%,+7.7%
CRM,Extended,Uncategorized,Information Technology,Software & Services,Adj,Jan,184.02,,,,-30.5%,+4.2%,-28.8%
WDAY,Extended,Uncategorized,Information Technology,Software & Services,Adj,Jan,160.34,,,,-25.3%,+31.0%,-30.1%
ADBE,Extended,Uncategorized,Information Technology,Software & Services,Adj,Nov,250.41,,,,-28.5%,+1.8%,-30.0%
SHOP,Extended,Uncategorized,Information Technology,Software & Services,Adj,Dec,117.15,,,,-27.2%,-3.3%,-4.1%
GWRE,Extended,Uncategorized,Information Technology,Software & Services,Adj,Jul,151.94,,,,-24.4%,+9.8%,-32.8%
NOW,Extended,Uncategorized,Information Technology,Software & Services,Adj,Dec,111.23,,,,-27.4%,+26.0%,-41.0%
ELV,Extended,Uncategorized,Health Care,Health Care Equipment & Servic,Adj,Dec,375.84,,,,+7.2%,-0.2%,+32.8%
ISRG,Extended,Uncategorized,Health Care,Health Care Equipment & Servic,Adj,Dec,353.33,,,,-37.6%,-22.8%,-26.6%
BLDR,Extended,Uncategorized,Industrials,Capital Goods,Adj,Dec,66.44,,,,-35.4%,-16.0%,-47.7%
FERG,Extended,Uncategorized,Industrials,Capital Goods,Adj,Jul,234.33,,,,+5.3%,-12.5%,+4.9%
CRH,Extended,Uncategorized,Materials,Materials,Adj,Dec,95.01,,,,-23.9%,-19.8%,-0.5%
FND,Extended,Uncategorized,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,57.57,,,,-5.5%,+18.9%,-24.9%
WMT,Extended,Uncategorized,Consumer Staples,Consumer Staples Distribution,GAAP,Jan,111.2,,,,-0.2%,-15.7%,+13.5%
PM,Extended,Uncategorized,Consumer Staples,"Food, Beverage & Tobacco",GAAP,Dec,190.82,,,,+19.0%,+15.6%,+16.3%
CP,Extended,Uncategorized,Industrials,Transportation,Adj,Dec,88.89,,,,+20.7%,+2.2%,+20.9%
CNR,Extended,Uncategorized,Industrials,Transportation,Adj,Dec,178.25,,,,+31.3%,+16.8%,+37.8%
UNP,Extended,Uncategorized,Industrials,Transportation,Adj,Dec,292.13,,,,+26.3%,+8.4%,+31.6%
CSX,Extended,Uncategorized,Industrials,Transportation,Adj,Dec,50.4,,,,+39.0%,+10.9%,+41.8%
NVR,Extended,Uncategorized,Consumer Discretionary,Consumer Durables & Apparel,Adj,Dec,6147.05,,,,-15.7%,-2.7%,-18.6%
PDD,Extended,Uncategorized,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,88.56,,,,-21.9%,-11.3%,-21.9%
MSI,Extended,Uncategorized,Information Technology,Technology Hardware & Equipmen,Adj,Dec,435.75,,,,+13.7%,-0.7%,-0.7%
TPL,Extended,Uncategorized,Energy,Energy,Adj,Dec,402.58,,,,+40.2%,-9.3%,+24.7%
APG,Extended,Uncategorized,Industrials,Capital Goods,Adj,Dec,39.68,,,,+3.7%,-13.2%,+10.0%
CACC,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,568.91,,,,+28.3%,+12.7%,+16.0%
GL,Extended,Uncategorized,Financials,Insurance,Adj,Dec,182.25,,,,+30.3%,+18.1%,+29.7%
LAD,Extended,Uncategorized,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,385.42,,,,+16.0%,+32.8%,+33.8%
CHTR,Extended,Uncategorized,Communication Services,Media & Entertainment,Adj,Dec,144.98,,,,-30.5%,-12.2%,-46.2%
ABG,Extended,Uncategorized,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,231.7,,,,-0.4%,+13.8%,+4.3%
ALRM,Extended,Uncategorized,Information Technology,Software & Services,Adj,Dec,54.75,,,,+7.3%,+23.3%,+0.2%
OPTU,Extended,Uncategorized,Communication Services,Media & Entertainment,Adj,Dec,0.7622,,,,-53.8%,-51.8%,-70.7%
CMCSA,Extended,Uncategorized,Communication Services,Telecommunication Services,Adj,Dec,23.96,,,,-14.4%,-11.4%,-23.0%
WRLD,Extended,Uncategorized,Financials,Financial Services,Adj,Mar,179.81,,,,+28.1%,+22.2%,+14.3%
CARG,Extended,Uncategorized,Communication Services,Media & Entertainment,Adj,Dec,36.24,,,,-5.5%,-0.6%,+10.4%
ARMK,Extended,Uncategorized,Consumer Discretionary,Consumer Services,Adj,Sep,56.97,,,,+54.6%,+24.7%,+33.9%
QSR,Extended,Uncategorized,Consumer Discretionary,Consumer Services,Adj,Dec,74.02,,,,+8.5%,-8.3%,+9.1%
W,Extended,Uncategorized,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,84.9,,,,-15.4%,+32.8%,+29.3%
MO,Extended,Uncategorized,Consumer Staples,"Food, Beverage & Tobacco",Adj,Dec,68.33,,,,+18.5%,-5.9%,+10.3%
CI,Extended,Uncategorized,Health Care,Health Care Equipment & Servic,Adj,Dec,279.05,,,,+1.4%,-4.0%,+4.4%
CVS,Extended,Uncategorized,Health Care,Health Care Equipment & Servic,Adj,Dec,104.43,,,,+31.6%,+25.4%,+68.2%
SSNC,Extended,Uncategorized,Industrials,Commercial & Professional Serv,Adj,Dec,77.05,,,,-11.9%,+11.2%,-9.9%
SPOT,Extended,Uncategorized,Communication Services,Media & Entertainment,Adj,Dec,499.94,,,,-13.9%,+12.0%,-20.2%
BABA,Extended,Uncategorized,Consumer Discretionary,Consumer Discretionary Distrib,GAAP,Mar,122.25,,,,-16.6%,-7.3%,+1.3%
IAC,Extended,Uncategorized,Communication Services,Media & Entertainment,Adj,Dec,,,,,,,
PYPL,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,57.21,,,,-2.0%,+14.1%,-16.8%
THC,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,254.78,,,,+28.2%,+43.8%,+58.0%
UHS,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,168.44,,,,-22.7%,+0.1%,+1.2%
CYH,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,2.79,,,,-10.6%,-1.8%,+7.3%
DVA,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,240.09,,,,+111.3%,+54.8%,+71.0%
LH,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,309.2,,,,+23.2%,+20.4%,+18.9%
DGX,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,233.01,,,,+34.3%,+20.0%,+39.2%
IDXX,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,559.07,,,,-17.4%,-0.3%,+4.6%
ENSG,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,178.16,,,,+2.3%,-4.6%,+18.8%
MD,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,26.51,,,,+23.9%,+17.8%,+116.4%
AMN,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,33.63,,,,+113.4%,+64.3%,+83.4%
CCRN,Extended,Healthcare providers,,,Adj,Dec,13.25,,,,+63.6%,+30.9%,-1.5%
EVH,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,3.09,,,,-22.8%,-17.6%,-69.3%
HUM,Extended,Managed Care,Health Care,Health Care Equipment & Servic,Adj,Dec,363.86,,,,+42.1%,+53.9%,+45.6%
ALHC,Extended,Managed Care,Health Care,Health Care Equipment & Servic,Adj,Dec,14.85,,,,-24.8%,-34.1%,+7.8%
CNC,Extended,Managed Care,Health Care,Health Care Equipment & Servic,Adj,Dec,62.22,,,,+51.2%,+15.9%,+138.7%
MOH,Extended,Managed Care,Health Care,Health Care Equipment & Servic,Adj,Dec,195.62,,,,+12.7%,+0.5%,+23.9%
IQV,Extended,Clinical Labs,Health Care,"Pharmaceuticals, Biotechnology",Adj,Dec,235.02,,,,+4.3%,+48.4%,+26.5%
ICLR,Extended,Clinical Labs,Health Care,"Pharmaceuticals, Biotechnology",Adj,Dec,163.565,,,,-10.2%,+38.2%,-3.3%
MEDP,Extended,Clinical Labs,Health Care,"Pharmaceuticals, Biotechnology",Adj,Dec,577.11,,,,+2.8%,+37.8%,+35.1%
CRL,Extended,Clinical Labs,Health Care,"Pharmaceuticals, Biotechnology",Adj,Dec,232.51,,,,+16.6%,+39.3%,+37.1%
EHTH,Extended,Clinical Labs,Financials,Insurance,Adj,Dec,1.33,,,,-71.1%,-35.4%,-60.9%
TMUS,Extended,Cable / Telco,Communication Services,Telecommunication Services,Adj,Dec,172.71,,,,-14.9%,-11.7%,-27.6%
VZ,Extended,Cable / Telco,Communication Services,Telecommunication Services,Adj,Dec,46.81,,,,+14.9%,-2.5%,+9.5%
T,Extended,Cable / Telco,Communication Services,Telecommunication Services,Adj,Dec,23.25,,,,-6.4%,-11.0%,-15.2%
CABO,Extended,Cable / Telco,Communication Services,Media & Entertainment,Adj,Dec,39.99,,,,-64.6%,-56.3%,-68.8%
LBRDK,Extended,Cable / Telco,Communication Services,Media & Entertainment,Adj,Dec,34.04,,,,-30.0%,-11.6%,-44.5%
VOD,Extended,Cable / Telco,Communication Services,Telecommunication Services,Adj,Mar,15.78,,,,+19.5%,-0.1%,+46.0%
DTE,Extended,Cable / Telco,Communication Services,Telecommunication Services,Adj,Dec,26.76,,,,-3.3%,-2.9%,-15.0%
TEF,Extended,Cable / Telco,Communication Services,Telecommunication Services,Adj,Dec,3.584,,,,+2.6%,-7.1%,-20.8%
GOOGL,Extended,Internet,Communication Services,Media & Entertainment,GAAP,Dec,356.13,,,,+13.8%,-7.5%,+85.6%
PINS,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,24.01,,,,-7.3%,+22.1%,-37.8%
SNAP,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,4.69,,,,-41.9%,-22.7%,-50.3%
RDDT,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,140.67,,,,-38.8%,-4.5%,-12.4%
ABNB,Extended,Internet,Consumer Discretionary,Consumer Services,Adj,Dec,151.52,,,,+11.6%,+8.0%,+14.4%
EBAY,Extended,Internet,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,114.01,,,,+30.9%,+10.2%,+24.3%
TTD,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,18.04,,,,-52.5%,-23.5%,-79.3%
ROKU,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,145.01,,,,+33.7%,+24.4%,+54.0%
ETSY,Extended,Internet,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,81.68,,,,+47.3%,+27.0%,+40.2%
MTCH,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,39.41,,,,+22.1%,+5.3%,+15.0%
U,Extended,Internet,Information Technology,Software & Services,Adj,Dec,31.71,,,,-28.2%,+20.0%,-4.9%
ZG,Extended,Internet,Real Estate,Real Estate Management & Devel,Adj,Dec,34.69,,,,-49.2%,-22.2%,-54.8%
RMV,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,464.6,,,,-10.6%,+7.2%,-43.2%
YELP,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,26.43,,,,-13.0%,-4.2%,-23.2%
ANGI,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,5.67,,,,-56.1%,-22.8%,-65.0%
TREE,Extended,Internet,Financials,Financial Services,Adj,Dec,31.86,,,,-40.0%,-35.8%,-31.7%
XYZ,Extended,Internet,Financials,Financial Services,Adj,Dec,81.24,,,,+24.8%,+15.2%,+5.2%
CRTO,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,21.82,,,,+5.9%,+15.2%,-10.4%
CARS,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,11.85,,,,-2.9%,+7.8%,-7.9%
OCDO,Extended,Internet,Consumer Staples,Consumer Staples Distribution,Adj,Nov,211.8,,,,-10.3%,+7.5%,-33.0%
VRSN,Extended,Internet,Information Technology,Software & Services,Adj,Dec,290.02,,,,+19.4%,+8.0%,+7.9%
CDLX,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,3.74,,,,-67.5%,-58.3%,-81.7%
DHER,Extended,Internet,Consumer Discretionary,Consumer Services,Adj,Dec,37.44,,,,+64.8%,+82.7%,+42.4%
PTON,Extended,Internet,Consumer Discretionary,Consumer Durables & Apparel,Adj,Jun,6.39,,,,+3.7%,+17.2%,-10.5%
LYFT,Extended,Internet,Industrials,Transportation,Adj,Dec,15.86,,,,-18.1%,+12.1%,+12.8%
PRX,Extended,Internet,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Mar,39.965,,,,-24.4%,-2.7%,-20.2%
AUTO,Extended,Internet,Communication Services,Media & Entertainment,Adj,Mar,523.8,,,,-10.7%,+5.6%,-37.4%
DKNG,Extended,Internet,Consumer Discretionary,Consumer Services,Adj,Dec,23.48,,,,-31.9%,+0.7%,-47.9%
FLUT,Extended,Internet,Consumer Discretionary,Consumer Services,Adj,Dec,104.47,,,,-51.4%,-3.2%,-65.4%
FLTR,Extended,Internet,Consumer Discretionary,Consumer Services,Adj,Dec,7588.0,,,,-53.0%,-4.3%,-67.2%
WMG,Extended,Internet,Communication Services,Media & Entertainment,Adj,Sep,25.96,,,,-15.4%,-8.2%,-11.3%
SCOR,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,7.0,,,,+7.7%,-3.7%,+33.8%
ASM,Extended,Technology,Information Technology,Semiconductors & Semiconductor,Adj,Dec,801.2,,,,+54.8%,-3.5%,+87.4%
ARM,Extended,Technology,Information Technology,Semiconductors & Semiconductor,GAAP,Mar,239.69,,,,+119.3%,+14.0%,+69.5%
MRVL,Extended,Technology,Information Technology,Semiconductors & Semiconductor,Adj,Jan,187.56,,,,+120.7%,+13.6%,+133.4%
AMD,Extended,Technology,Information Technology,Semiconductors & Semiconductor,GAAP,Dec,476.15,,,,+122.3%,+34.3%,+170.1%
INTC,Extended,Technology,Information Technology,Semiconductors & Semiconductor,GAAP,Dec,90.2,,,,+144.4%,-4.5%,+355.6%
TXN,Extended,Technology,Information Technology,Semiconductors & Semiconductor,GAAP,Dec,275.74,,,,+58.9%,-1.9%,+52.3%
ADI,Extended,Technology,Information Technology,Semiconductors & Semiconductor,Adj,Oct,367.41,,,,+35.5%,-8.7%,+63.6%
005930,Extended,Technology,Information Technology,Technology Hardware & Equipmen,GAAP,Dec,259000.0,,,,+115.1%,+16.4%,+275.9%
000660,Extended,Technology,Information Technology,Semiconductors & Semiconductor,GAAP,Dec,1718000.0,,,,+163.5%,+32.8%,+565.9%
WDC,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Jun,544.84,,,,+216.3%,+25.4%,+592.4%
SNDK,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Jun,1214.83,,,,+411.8%,+10.8%,+2730.5%
CLS,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Dec,331.44,,,,+12.1%,-19.1%,+65.8%
QRVO,Extended,Technology,Information Technology,Semiconductors & Semiconductor,Adj,Mar,90.57,,,,+7.2%,-3.9%,+8.3%
SWKS,Extended,Technology,Information Technology,Semiconductors & Semiconductor,Adj,Sep,62.28,,,,-1.8%,-11.2%,-9.1%
DELL,Extended,Technology,Information Technology,Technology Hardware & Equipmen,GAAP,Jan,405.37,,,,+222.0%,+94.0%,+205.5%
SMCI,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Jun,28.4,,,,-3.0%,+3.6%,-51.8%
IBM,Extended,Technology,Information Technology,Software & Services,GAAP,Dec,223.65,,,,-24.5%,-3.2%,-11.7%
XRX,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Dec,2.95,,,,+24.5%,+31.1%,-27.2%
HPE,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Oct,47.9,,,,+99.4%,+66.5%,+131.5%
HPQ,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Oct,27.27,,,,+22.4%,+30.7%,+10.0%
FLEX,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Mar,113.75,,,,+88.3%,+24.2%,+128.1%
CDW,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Dec,147.81,,,,+8.5%,+8.0%,-15.2%
SNX,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Nov,255.7,,,,+70.2%,+12.1%,+77.1%
AVT,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Jun,88.84,,,,+84.8%,+7.7%,+67.8%
ARW,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Dec,216.57,,,,+96.6%,+15.3%,+86.7%
BA,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,216.14,,,,-0.5%,-5.6%,-2.6%
AIR,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,202.2,,,,+1.9%,+15.6%,+14.9%
SAF,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,338.4,,,,+13.8%,+24.0%,+16.9%
RTX,Extended,Aerospace / defense,Industrials,Capital Goods,GAAP,Dec,215.22,,,,+17.4%,+22.2%,+36.6%
LMT,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,582.74,,,,+20.5%,+12.5%,+38.4%
GD,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,383.42,,,,+13.9%,+11.4%,+23.0%
NOC,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,542.48,,,,-4.9%,-6.4%,-5.9%
MOG/A,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Sep,389.85,,,,+60.1%,+29.4%,+101.4%
HEI,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Oct,356.36,,,,+10.1%,+32.0%,+9.0%
RR/,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,1467.8,,,,+27.6%,+24.2%,+36.9%
CRS,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Jun,519.66,,,,+65.1%,+21.4%,+108.4%
HWM,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,282.26,,,,+37.7%,+16.1%,+57.0%
WWD,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Sep,360.75,,,,+19.3%,-0.6%,+40.3%
HXL,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,102.95,,,,+39.3%,+9.7%,+71.8%
AL,Extended,Aerospace / defense,,,Adj,Dec,,,,,,,
2588,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,77.4,,,,+6.3%,-3.0%,+8.8%
FDS,Extended,Data / Information Svc,Financials,Financial Services,Adj,Aug,263.2,,,,-9.3%,+15.7%,-34.7%
EXPN,Extended,Data / Information Svc,Industrials,Commercial & Professional Serv,Adj,Mar,2790.0,,,,-17.0%,+3.8%,-30.3%
EFX,Extended,Data / Information Svc,Industrials,Commercial & Professional Serv,Adj,Dec,172.62,,,,-20.4%,-0.8%,-28.1%
