Ticker,Group,Category,GICS Sector,GICS Industry,EPS Type,FYE,Price,PE_CY2026,PE_CY2027,PE_CY2028,Return_YTD,Return_3m,Return_12m
MC,Watchlist,,Consumer Discretionary,Consumer Durables & Apparel,GAAP,Dec,451.4,,,,-30.0%,-17.5%,-7.5%
SPX,Indices,Indices,,,Adj,Dec,7209.01,,,,+5.3%,+3.9%,+29.4%
QQQ,Indices,Indices,,,GAAP,Dec,667.74,,,,+8.7%,+7.4%,+40.4%
IWM,Indices,Indices,,,Adj,Dec,277.97,,,,+12.9%,+7.1%,+42.7%
SOX,Indices,Indices,,,Adj,Dec,10503.7,,,,+48.3%,+31.3%,+148.3%
IGV,Indices,Indices,,,Adj,Dec,83.91,,,,-20.6%,-7.1%,-12.7%
AER,Extended,Uncategorized,Industrials,Capital Goods,Adj,Dec,142.21,,,,-1.1%,-1.0%,+34.2%
MA,Extended,Uncategorized,Financials,Financial Services,GAAP,Dec,502.92,,,,-11.9%,-6.7%,-8.2%
BRK/A,Extended,Uncategorized,Financials,Financial Services,GAAP,Dec,711900.0,,,,-5.7%,-1.5%,-11.1%
CSU,Extended,Uncategorized,Information Technology,Software & Services,Adj,Dec,2473.89,,,,-25.3%,-1.6%,-50.2%
DHR,Extended,Uncategorized,Health Care,"Pharmaceuticals, Biotechnology",Adj,Dec,178.95,,,,-21.8%,-18.2%,-10.2%
AAPL,Extended,Uncategorized,Information Technology,Technology Hardware & Equipmen,GAAP,Sep,271.35,,,,-0.2%,+4.6%,+27.7%
NFLX,Extended,Uncategorized,Communication Services,Media & Entertainment,GAAP,Dec,93.61,,,,-0.2%,+12.1%,-17.3%
QCOM,Extended,Uncategorized,Information Technology,Semiconductors & Semiconductor,Adj,Sep,179.58,,,,+5.0%,+18.5%,+21.0%
UMG,Extended,Uncategorized,Communication Services,Media & Entertainment,Adj,Dec,17.815,,,,-19.9%,-13.9%,-31.1%
ASML,Extended,Uncategorized,Information Technology,Semiconductors & Semiconductor,GAAP,Dec,1222.4,,,,+32.7%,+0.6%,+109.9%
AMAT,Extended,Uncategorized,Information Technology,Semiconductors & Semiconductor,GAAP,Oct,394.49,,,,+53.5%,+22.4%,+161.8%
KLAC,Extended,Uncategorized,Information Technology,Semiconductors & Semiconductor,GAAP,Jun,1750.35,,,,+44.1%,+22.6%,+149.1%
KKR,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,104.34,,,,-18.2%,-8.7%,-8.7%
BAM,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,48.01,,,,-8.4%,-3.4%,-10.0%
ARES,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,117.4,,,,-27.4%,-21.6%,-23.0%
OWL,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,9.75,,,,-34.7%,-28.5%,-47.4%
CG,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,50.07,,,,-15.3%,-14.8%,+29.6%
BN,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,45.12,,,,-1.7%,-0.9%,+26.1%
TPG,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,43.62,,,,-31.7%,-26.0%,-6.1%
BEP,Extended,Uncategorized,Utilities,Utilities,Adj,Dec,33.11,,,,+22.8%,+11.0%,+43.7%
BIP,Extended,Uncategorized,Utilities,Utilities,Adj,Dec,35.85,,,,+3.2%,-0.8%,+19.5%
MAR,Extended,Uncategorized,Consumer Discretionary,Consumer Services,Adj,Dec,361.69,,,,+16.6%,+14.7%,+51.6%
DPZ,Extended,Uncategorized,Consumer Discretionary,Consumer Services,Adj,Dec,339.42,,,,-18.6%,-17.3%,-30.8%
CMG,Extended,Uncategorized,Consumer Discretionary,Consumer Services,Adj,Dec,33.99,,,,-8.1%,-12.6%,-32.7%
MCO,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,461.85,,,,-9.6%,-10.4%,+1.9%
SPGI,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,431.23,,,,-17.5%,-18.3%,-13.8%
MSCI,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,591.41,,,,+3.1%,-2.9%,+8.5%
CSGP,Extended,Uncategorized,Real Estate,Real Estate Management & Devel,Adj,Dec,34.61,,,,-48.5%,-43.7%,-53.3%
LPLA,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,334.13,,,,-6.5%,-8.3%,+4.5%
SCHW,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,91.64,,,,-8.3%,-11.8%,+12.6%
CRM,Extended,Uncategorized,Information Technology,Software & Services,Adj,Jan,176.53,,,,-33.4%,-16.8%,-34.3%
WDAY,Extended,Uncategorized,Information Technology,Software & Services,Adj,Jan,122.4,,,,-43.0%,-30.3%,-50.0%
ADBE,Extended,Uncategorized,Information Technology,Software & Services,Adj,Nov,246.1,,,,-29.7%,-16.1%,-34.4%
SHOP,Extended,Uncategorized,Information Technology,Software & Services,Adj,Dec,121.13,,,,-24.7%,-7.7%,+27.5%
GWRE,Extended,Uncategorized,Information Technology,Software & Services,Adj,Jul,138.39,,,,-31.2%,-1.7%,-32.4%
NOW,Extended,Uncategorized,Information Technology,Software & Services,Adj,Dec,88.31,,,,-42.4%,-24.5%,-53.8%
ELV,Extended,Uncategorized,Health Care,Health Care Equipment & Servic,Adj,Dec,376.42,,,,+7.4%,+8.9%,-10.5%
ISRG,Extended,Uncategorized,Health Care,Health Care Equipment & Servic,Adj,Dec,457.61,,,,-19.2%,-9.2%,-11.3%
BLDR,Extended,Uncategorized,Industrials,Capital Goods,Adj,Dec,79.09,,,,-23.1%,-30.9%,-33.9%
FERG,Extended,Uncategorized,Industrials,Capital Goods,Adj,Jul,267.71,,,,+20.2%,+6.0%,+57.8%
CRH,Extended,Uncategorized,Materials,Materials,Adj,Dec,118.42,,,,-5.1%,-3.3%,+24.1%
FND,Extended,Uncategorized,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,48.4,,,,-20.5%,-26.6%,-32.3%
WMT,Extended,Uncategorized,Consumer Staples,Consumer Staples Distribution,GAAP,Jan,131.93,,,,+18.4%,+10.7%,+35.7%
PM,Extended,Uncategorized,Consumer Staples,"Food, Beverage & Tobacco",GAAP,Dec,165.07,,,,+2.9%,-8.0%,-3.7%
CP,Extended,Uncategorized,Industrials,Transportation,Adj,Dec,86.96,,,,+18.1%,+17.0%,+20.0%
CNR,Extended,Uncategorized,Industrials,Transportation,Adj,Dec,152.57,,,,+12.4%,+16.5%,+14.3%
UNP,Extended,Uncategorized,Industrials,Transportation,Adj,Dec,269.48,,,,+16.5%,+14.6%,+25.0%
CSX,Extended,Uncategorized,Industrials,Transportation,Adj,Dec,45.43,,,,+25.3%,+20.3%,+61.8%
NVR,Extended,Uncategorized,Consumer Discretionary,Consumer Durables & Apparel,Adj,Dec,6315.87,,,,-13.4%,-17.3%,-11.4%
PDD,Extended,Uncategorized,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,99.88,,,,-11.9%,-1.2%,-5.4%
MSI,Extended,Uncategorized,Information Technology,Technology Hardware & Equipmen,Adj,Dec,439.03,,,,+14.5%,+9.1%,-0.3%
TPL,Extended,Uncategorized,Energy,Energy,Adj,Dec,443.67,,,,+54.5%,+27.4%,+3.3%
APG,Extended,Uncategorized,Industrials,Capital Goods,Adj,Dec,45.72,,,,+19.5%,+10.0%,+81.3%
CACC,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,504.91,,,,+13.9%,+1.3%,+3.6%
GL,Extended,Uncategorized,Financials,Insurance,Adj,Dec,154.3,,,,+10.3%,+10.0%,+25.1%
LAD,Extended,Uncategorized,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,290.12,,,,-12.7%,-10.3%,-0.9%
CHTR,Extended,Uncategorized,Communication Services,Media & Entertainment,Adj,Dec,165.17,,,,-20.9%,-19.9%,-57.8%
ABG,Extended,Uncategorized,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,203.69,,,,-12.4%,-13.1%,-6.6%
ALRM,Extended,Uncategorized,Information Technology,Software & Services,Adj,Dec,44.41,,,,-13.0%,-9.0%,-17.1%
OPTU,Extended,Uncategorized,Communication Services,Media & Entertainment,Adj,Dec,1.58,,,,-4.2%,+3.3%,-36.3%
CMCSA,Extended,Uncategorized,Communication Services,Telecommunication Services,Adj,Dec,27.04,,,,-3.4%,-9.1%,-15.6%
WRLD,Extended,Uncategorized,Financials,Financial Services,Adj,Mar,147.16,,,,+4.8%,+21.4%,+14.0%
CARG,Extended,Uncategorized,Communication Services,Media & Entertainment,Adj,Dec,36.46,,,,-4.9%,+12.5%,+30.4%
ARMK,Extended,Uncategorized,Consumer Discretionary,Consumer Services,Adj,Sep,45.69,,,,+24.0%,+18.7%,+36.7%
QSR,Extended,Uncategorized,Consumer Discretionary,Consumer Services,Adj,Dec,80.68,,,,+18.2%,+20.4%,+25.3%
W,Extended,Uncategorized,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,63.93,,,,-36.3%,-38.2%,+112.0%
MO,Extended,Uncategorized,Consumer Staples,"Food, Beverage & Tobacco",Adj,Dec,72.65,,,,+26.0%,+17.2%,+22.8%
CI,Extended,Uncategorized,Health Care,Health Care Equipment & Servic,Adj,Dec,290.58,,,,+5.6%,+6.0%,-14.5%
CVS,Extended,Uncategorized,Health Care,Health Care Equipment & Servic,Adj,Dec,83.29,,,,+5.0%,+11.8%,+24.9%
SSNC,Extended,Uncategorized,Industrials,Commercial & Professional Serv,Adj,Dec,69.3,,,,-20.7%,-15.4%,-8.3%
SPOT,Extended,Uncategorized,Communication Services,Media & Entertainment,Adj,Dec,446.55,,,,-23.1%,-10.8%,-27.3%
BABA,Extended,Uncategorized,Consumer Discretionary,Consumer Discretionary Distrib,GAAP,Mar,131.88,,,,-10.0%,-22.2%,+11.3%
IAC,Extended,Uncategorized,Communication Services,Media & Entertainment,Adj,Dec,44.56,,,,+14.0%,+20.6%,+27.5%
PYPL,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,50.14,,,,-14.1%,-4.8%,-23.8%
THC,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,177.12,,,,-10.9%,-6.4%,+23.9%
UHS,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,168.27,,,,-22.8%,-16.4%,-5.0%
CYH,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,2.84,,,,-9.0%,-11.5%,+4.0%
DVA,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,155.14,,,,+36.6%,+41.9%,+9.6%
LH,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,256.8,,,,+2.4%,-5.4%,+6.6%
DGX,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,194.2,,,,+11.9%,+3.8%,+9.0%
IDXX,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,560.8,,,,-17.1%,-16.4%,+29.6%
ENSG,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,186.69,,,,+7.2%,+8.8%,+44.7%
MD,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,22.51,,,,+5.2%,+5.3%,+74.8%
AMN,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,20.47,,,,+29.9%,-3.9%,+0.2%
CCRN,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,10.12,,,,+24.9%,+8.6%,-25.3%
EVH,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,3.75,,,,-6.2%,+16.8%,-62.0%
HUM,Extended,Managed Care,Health Care,Health Care Equipment & Servic,Adj,Dec,236.44,,,,-7.7%,+21.1%,-9.8%
ALHC,Extended,Managed Care,Health Care,Health Care Equipment & Servic,Adj,Dec,22.54,,,,+14.1%,+0.0%,+27.2%
CNC,Extended,Managed Care,Health Care,Health Care Equipment & Servic,Adj,Dec,53.69,,,,+30.5%,+23.9%,-10.3%
MOH,Extended,Managed Care,Health Care,Health Care Equipment & Servic,Adj,Dec,194.62,,,,+12.1%,+8.4%,-40.5%
IQV,Extended,Clinical Labs,Health Care,"Pharmaceuticals, Biotechnology",Adj,Dec,158.37,,,,-29.7%,-31.2%,+2.1%
ICLR,Extended,Clinical Labs,Health Care,"Pharmaceuticals, Biotechnology",Adj,Dec,118.33,,,,-35.1%,-34.4%,-21.9%
MEDP,Extended,Clinical Labs,Health Care,"Pharmaceuticals, Biotechnology",Adj,Dec,418.66,,,,-25.5%,-28.1%,+35.8%
CRL,Extended,Clinical Labs,Health Care,"Pharmaceuticals, Biotechnology",Adj,Dec,166.97,,,,-16.3%,-20.7%,+40.8%
EHTH,Extended,Clinical Labs,Financials,Insurance,Adj,Dec,2.06,,,,-55.2%,-27.2%,-62.9%
TMUS,Extended,Cable / Telco,Communication Services,Telecommunication Services,GAAP,Dec,195.5,,,,-3.7%,-0.9%,-20.8%
VZ,Extended,Cable / Telco,Communication Services,Telecommunication Services,GAAP,Dec,48.03,,,,+17.9%,+7.9%,+9.0%
T,Extended,Cable / Telco,Communication Services,Telecommunication Services,Adj,Dec,26.13,,,,+5.2%,-0.3%,-5.7%
CABO,Extended,Cable / Telco,Communication Services,Media & Entertainment,Adj,Dec,91.49,,,,-18.9%,+13.0%,-65.8%
LBRDK,Extended,Cable / Telco,Communication Services,Media & Entertainment,Adj,Dec,38.49,,,,-20.8%,-20.0%,-54.5%
VOD,Extended,Cable / Telco,Communication Services,Telecommunication Services,Adj,Mar,15.8,,,,+19.6%,+7.8%,+61.9%
DTE,Extended,Cable / Telco,Communication Services,Telecommunication Services,Adj,Dec,27.57,,,,-0.3%,-2.1%,-12.8%
TEF,Extended,Cable / Telco,Communication Services,Telecommunication Services,Adj,Dec,3.858,,,,+10.4%,+13.0%,-14.6%
GOOGL,Extended,Internet,Communication Services,Media & Entertainment,GAAP,Dec,384.8,,,,+22.9%,+13.8%,+142.3%
PINS,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,19.66,,,,-24.1%,-11.2%,-22.4%
SNAP,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,6.07,,,,-24.8%,-12.4%,-23.7%
RDDT,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,147.23,,,,-36.0%,-18.3%,+26.3%
ABNB,Extended,Internet,Consumer Discretionary,Consumer Services,Adj,Dec,140.36,,,,+3.4%,+8.5%,+15.1%
EBAY,Extended,Internet,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,103.48,,,,+18.8%,+13.4%,+51.8%
TTD,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,23.59,,,,-37.9%,-22.2%,-56.0%
ROKU,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,116.56,,,,+7.4%,+22.4%,+71.0%
ETSY,Extended,Internet,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,64.34,,,,+16.1%,+21.5%,+48.0%
MTCH,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,37.42,,,,+15.9%,+20.1%,+26.2%
U,Extended,Internet,Information Technology,Software & Services,Adj,Dec,26.42,,,,-40.2%,-9.2%,+25.4%
ZG,Extended,Internet,Real Estate,Real Estate Management & Devel,Adj,Dec,44.61,,,,-34.6%,-28.3%,-32.4%
RMV,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,433.4,,,,-16.6%,-12.3%,-41.3%
YELP,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,27.6,,,,-9.2%,+0.8%,-21.3%
ANGI,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,7.34,,,,-43.2%,-43.5%,-36.0%
TREE,Extended,Internet,Financials,Financial Services,Adj,Dec,49.59,,,,-6.6%,-12.5%,-3.9%
XYZ,Extended,Internet,Financials,Financial Services,Adj,Dec,70.51,,,,+8.3%,+16.7%,+20.6%
CRTO,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,18.94,,,,-8.1%,-1.2%,-44.4%
CARS,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,10.99,,,,-9.9%,-3.3%,-5.6%
OCDO,Extended,Internet,Consumer Staples,Consumer Staples Distribution,Adj,Nov,197.0,,,,-16.5%,-9.7%,-30.0%
VRSN,Extended,Internet,Information Technology,Software & Services,Adj,Dec,268.66,,,,+10.6%,+10.0%,-4.8%
CDLX,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,0.8974,,,,-22.0%,-7.3%,-37.7%
DHER,Extended,Internet,Consumer Discretionary,Consumer Services,Adj,Dec,20.49,,,,-9.8%,-13.2%,-17.3%
PTON,Extended,Internet,Consumer Discretionary,Consumer Durables & Apparel,Adj,Jun,5.45,,,,-11.5%,-2.5%,-20.9%
LYFT,Extended,Internet,Industrials,Transportation,Adj,Dec,14.15,,,,-26.9%,-16.1%,+14.1%
PRX,Extended,Internet,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Mar,41.07,,,,-22.3%,-15.2%,+0.7%
AUTO,Extended,Internet,Communication Services,Media & Entertainment,Adj,Mar,496.0,,,,-15.4%,-7.8%,-40.9%
DKNG,Extended,Internet,Consumer Discretionary,Consumer Services,Adj,Dec,23.32,,,,-32.3%,-15.2%,-29.9%
FLUT,Extended,Internet,Consumer Discretionary,Consumer Services,Adj,Dec,107.93,,,,-49.8%,-34.6%,-55.2%
FLTR,Extended,Internet,Consumer Discretionary,Consumer Services,Adj,Dec,7930.0,,,,-50.8%,-33.7%,-55.8%
WMG,Extended,Internet,Communication Services,Media & Entertainment,Adj,Sep,28.27,,,,-7.8%,-5.7%,-7.2%
SCOR,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,7.27,,,,+11.8%,-14.0%,+45.1%
ASM,Extended,Technology,Information Technology,Semiconductors & Semiconductor,Adj,Dec,830.6,,,,+60.5%,+17.0%,+95.3%
ARM,Extended,Technology,Information Technology,Semiconductors & Semiconductor,GAAP,Mar,210.32,,,,+92.4%,+99.6%,+84.4%
MRVL,Extended,Technology,Information Technology,Semiconductors & Semiconductor,Adj,Jan,165.15,,,,+94.3%,+109.3%,+182.9%
AMD,Extended,Technology,Information Technology,Semiconductors & Semiconductor,GAAP,Dec,354.49,,,,+65.5%,+49.7%,+264.1%
INTC,Extended,Technology,Information Technology,Semiconductors & Semiconductor,GAAP,Dec,94.48,,,,+156.0%,+103.3%,+370.0%
TXN,Extended,Technology,Information Technology,Semiconductors & Semiconductor,GAAP,Dec,281.08,,,,+62.0%,+30.4%,+75.6%
ADI,Extended,Technology,Information Technology,Semiconductors & Semiconductor,Adj,Oct,402.26,,,,+48.3%,+29.4%,+106.4%
005930,Extended,Technology,Information Technology,Technology Hardware & Equipmen,GAAP,Dec,222500.0,,,,+84.8%,+38.4%,+300.9%
000660,Extended,Technology,Information Technology,Semiconductors & Semiconductor,GAAP,Dec,1294000.0,,,,+98.5%,+43.1%,+629.0%
STX,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Jun,673.64,,,,+144.6%,+65.2%,+640.0%
WDC,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Jun,434.52,,,,+152.2%,+73.6%,+890.7%
SNDK,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Jun,1096.51,,,,+361.9%,+90.3%,+3314.9%
CLS,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Dec,409.59,,,,+38.6%,+45.8%,+379.9%
QRVO,Extended,Technology,Information Technology,Semiconductors & Semiconductor,Adj,Mar,94.22,,,,+11.5%,+20.6%,+31.5%
SWKS,Extended,Technology,Information Technology,Semiconductors & Semiconductor,Adj,Sep,70.17,,,,+10.7%,+25.8%,+9.2%
DELL,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Jan,208.95,,,,+66.0%,+82.6%,+127.7%
SMCI,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Jun,27.4,,,,-6.4%,-5.9%,-14.0%
IBM,Extended,Technology,Information Technology,Software & Services,GAAP,Dec,230.98,,,,-22.0%,-24.7%,-4.5%
XRX,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Dec,2.25,,,,-5.1%,+2.7%,-49.0%
HPE,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Oct,28.77,,,,+19.8%,+33.7%,+77.4%
HPQ,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Oct,20.86,,,,-6.4%,+7.3%,-18.4%
FLEX,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Mar,91.55,,,,+51.5%,+45.2%,+166.6%
CDW,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Dec,136.91,,,,+0.5%,+8.3%,-14.7%
SNX,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Nov,228.18,,,,+51.9%,+43.8%,+105.9%
AVT,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Jun,82.51,,,,+71.6%,+32.2%,+75.6%
ARW,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Dec,187.83,,,,+70.5%,+41.8%,+68.7%
BA,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,229.03,,,,+5.5%,-2.0%,+25.0%
AIR,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,174.88,,,,-11.9%,-9.6%,+18.9%
SAF,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,273.0,,,,-8.2%,-9.3%,+17.2%
RTX,Extended,Aerospace / defense,Industrials,Capital Goods,GAAP,Dec,176.07,,,,-4.0%,-12.4%,+39.6%
LMT,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,517.97,,,,+7.1%,-18.3%,+8.4%
GD,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,344.3,,,,+2.3%,-1.9%,+26.5%
NOC,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,579.48,,,,+1.6%,-16.3%,+19.1%
MOG/A,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Sep,301.31,,,,+23.7%,-1.3%,+80.2%
HEI,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Oct,269.92,,,,-16.6%,-18.4%,+7.6%
RR/,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,1182.0,,,,+2.8%,-2.4%,+56.7%
CRS,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Jun,428.2,,,,+36.0%,+34.7%,+118.9%
HWM,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,243.04,,,,+18.5%,+16.8%,+75.4%
WWD,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Sep,362.99,,,,+20.1%,+14.2%,+93.5%
HXL,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,93.87,,,,+27.0%,+13.4%,+93.7%
AL,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,65.0,,,,+1.2%,+0.6%,+39.0%
2588,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,79.8,,,,+9.6%,-1.6%,+37.0%
FDS,Extended,Data / Information Svc,Financials,Financial Services,Adj,Aug,227.58,,,,-21.6%,-10.5%,-47.3%
EXPN,Extended,Data / Information Svc,Industrials,Commercial & Professional Serv,Adj,Mar,2689.0,,,,-20.0%,-2.5%,-27.6%
