Ticker,Group,Category,GICS Sector,GICS Industry,EPS Type,FYE,Price,PE_CY2026,PE_CY2027,PE_CY2028,Return_YTD,Return_3m,Return_12m
BIP,Extended,Uncategorized,Utilities,Utilities,Adj,Dec,39.74,,,,+14.4%,+3.6%,+33.1%
MAR,Extended,Uncategorized,Consumer Discretionary,Consumer Services,Adj,Dec,356.72,,,,+15.0%,+0.9%,+33.8%
DPZ,Extended,Uncategorized,Consumer Discretionary,Consumer Services,Adj,Dec,346.27,,,,-16.9%,+13.9%,-23.2%
CMG,Extended,Uncategorized,Consumer Discretionary,Consumer Services,Adj,Dec,33.5,,,,-9.5%,+4.4%,-22.4%
MCO,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,484.96,,,,-5.1%,+12.1%,-7.0%
SPGI,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,418.8,,,,-15.3%,+9.6%,-21.5%
MSCI,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,569.13,,,,-0.8%,-0.1%,+0.6%
CSGP,Extended,Uncategorized,Real Estate,Real Estate Management & Devel,Adj,Dec,32.38,,,,-51.8%,+1.7%,-63.2%
LPLA,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,370.67,,,,+3.8%,+24.3%,+4.1%
SCHW,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,111.09,,,,+11.2%,+24.2%,+13.6%
CRM,Extended,Uncategorized,Information Technology,Software & Services,Adj,Jan,196.21,,,,-25.9%,+17.1%,-15.9%
WDAY,Extended,Uncategorized,Information Technology,Software & Services,Adj,Jan,198.68,,,,-7.5%,+67.3%,-10.5%
ADBE,Extended,Uncategorized,Information Technology,Software & Services,Adj,Nov,264.02,,,,-24.6%,+11.4%,-24.3%
SHOP,Extended,Uncategorized,Information Technology,Software & Services,Adj,Dec,154.32,,,,-4.1%,+58.4%,+7.0%
GWRE,Extended,Uncategorized,Information Technology,Software & Services,Adj,Jul,175.59,,,,-12.6%,+42.0%,-15.9%
NOW,Extended,Uncategorized,Information Technology,Software & Services,Adj,Dec,124.0,,,,-19.1%,+37.0%,-27.1%
ELV,Extended,Uncategorized,Health Care,Health Care Equipment & Servic,Adj,Dec,400.32,,,,+14.2%,+0.9%,+35.5%
ISRG,Extended,Uncategorized,Health Care,Health Care Equipment & Servic,Adj,Dec,394.51,,,,-30.3%,-7.8%,-17.3%
BLDR,Extended,Uncategorized,Industrials,Capital Goods,Adj,Dec,72.51,,,,-29.5%,-1.5%,-47.5%
FERG,Extended,Uncategorized,Industrials,Capital Goods,Adj,Jul,244.94,,,,+10.0%,+5.6%,+7.4%
CRH,Extended,Uncategorized,Materials,Materials,Adj,Dec,97.15,,,,-22.2%,-9.7%,-13.1%
FND,Extended,Uncategorized,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,58.57,,,,-3.8%,+28.0%,-28.9%
WMT,Extended,Uncategorized,Consumer Staples,Consumer Staples Distribution,GAAP,Jan,115.27,,,,+3.5%,-13.0%,+14.3%
PM,Extended,Uncategorized,Consumer Staples,"Food, Beverage & Tobacco",GAAP,Dec,190.39,,,,+18.7%,-0.8%,+15.2%
CP,Extended,Uncategorized,Industrials,Transportation,Adj,Dec,93.5,,,,+27.0%,+7.6%,+26.6%
CNR,Extended,Uncategorized,Industrials,Transportation,Adj,Dec,175.87,,,,+29.6%,+13.8%,+37.3%
UNP,Extended,Uncategorized,Industrials,Transportation,Adj,Dec,293.68,,,,+27.0%,+9.0%,+32.6%
CSX,Extended,Uncategorized,Industrials,Transportation,Adj,Dec,50.16,,,,+38.4%,+9.2%,+38.0%
NVR,Extended,Uncategorized,Consumer Discretionary,Consumer Durables & Apparel,Adj,Dec,6307.93,,,,-13.5%,+11.0%,-23.1%
PDD,Extended,Uncategorized,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,84.79,,,,-25.2%,-11.3%,-26.1%
MSI,Extended,Uncategorized,Information Technology,Technology Hardware & Equipmen,Adj,Dec,466.51,,,,+21.7%,+16.8%,+1.1%
TPL,Extended,Uncategorized,Energy,Energy,Adj,Dec,358.52,,,,+24.8%,-7.7%,+17.9%
APG,Extended,Uncategorized,Industrials,Capital Goods,Adj,Dec,43.95,,,,+14.9%,-0.4%,+25.4%
CACC,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,587.27,,,,+32.4%,+7.4%,+22.9%
GL,Extended,Uncategorized,Financials,Insurance,Adj,Dec,181.0,,,,+29.4%,+17.2%,+30.6%
LAD,Extended,Uncategorized,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,377.55,,,,+13.6%,+37.4%,+22.5%
CHTR,Extended,Uncategorized,Communication Services,Media & Entertainment,Adj,Dec,154.27,,,,-26.1%,+4.2%,-41.4%
ABG,Extended,Uncategorized,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,210.66,,,,-9.4%,+9.1%,-13.0%
ALRM,Extended,Uncategorized,Information Technology,Software & Services,Adj,Dec,55.57,,,,+8.9%,+31.2%,-2.1%
OPTU,Extended,Uncategorized,Communication Services,Media & Entertainment,Adj,Dec,0.9204,,,,-44.2%,+4.7%,-60.2%
CMCSA,Extended,Uncategorized,Communication Services,Telecommunication Services,Adj,Dec,26.18,,,,-6.5%,+4.0%,-15.1%
WRLD,Extended,Uncategorized,Financials,Financial Services,Adj,Mar,194.75,,,,+38.7%,+29.6%,+14.1%
CARG,Extended,Uncategorized,Communication Services,Media & Entertainment,Adj,Dec,37.44,,,,-2.4%,+24.6%,+17.9%
ARMK,Extended,Uncategorized,Consumer Discretionary,Consumer Services,Adj,Sep,62.39,,,,+69.3%,+18.4%,+57.3%
QSR,Extended,Uncategorized,Consumer Discretionary,Consumer Services,Adj,Dec,77.64,,,,+13.8%,+1.6%,+19.1%
W,Extended,Uncategorized,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,101.63,,,,+1.2%,+64.2%,+28.6%
MO,Extended,Uncategorized,Consumer Staples,"Food, Beverage & Tobacco",Adj,Dec,65.7,,,,+13.9%,-9.3%,+0.2%
CI,Extended,Uncategorized,Health Care,Health Care Equipment & Servic,Adj,Dec,282.56,,,,+2.7%,-4.2%,-2.7%
CVS,Extended,Uncategorized,Health Care,Health Care Equipment & Servic,Adj,Dec,97.16,,,,+22.4%,+0.0%,+45.6%
SSNC,Extended,Uncategorized,Industrials,Commercial & Professional Serv,Adj,Dec,81.5,,,,-6.8%,+25.6%,-7.2%
SPOT,Extended,Uncategorized,Communication Services,Media & Entertainment,Adj,Dec,512.82,,,,-11.7%,+18.6%,-26.6%
BABA,Extended,Uncategorized,Consumer Discretionary,Consumer Discretionary Distrib,GAAP,Mar,123.81,,,,-15.5%,-12.3%,+1.3%
IAC,Extended,Uncategorized,Communication Services,Media & Entertainment,Adj,Dec,,,,,,,
PYPL,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,61.66,,,,+5.6%,+36.9%,-11.1%
THC,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,267.9,,,,+34.8%,+34.9%,+55.4%
UHS,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,170.02,,,,-22.0%,-0.4%,-4.9%
CYH,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,3.0,,,,-3.8%,+3.4%,+9.9%
DVA,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,180.06,,,,+58.5%,-6.5%,+34.0%
LH,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,318.13,,,,+26.8%,+25.2%,+17.3%
DGX,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,234.4,,,,+35.1%,+24.7%,+31.4%
IDXX,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,550.96,,,,-18.6%,+3.4%,-15.7%
ENSG,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,181.65,,,,+4.3%,+1.3%,+9.4%
MD,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,26.61,,,,+24.4%,+13.3%,+71.2%
AMN,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,34.5,,,,+118.9%,+13.9%,+84.8%
CCRN,Extended,Healthcare providers,,,Adj,Dec,13.25,,,,+63.6%,+0.9%,+1.8%
EVH,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,4.68,,,,+17.0%,+14.1%,-46.9%
HUM,Extended,Managed Care,Health Care,Health Care Equipment & Servic,Adj,Dec,389.05,,,,+51.9%,+29.1%,+38.3%
ALHC,Extended,Managed Care,Health Care,Health Care Equipment & Servic,Adj,Dec,13.96,,,,-29.3%,-15.7%,-5.8%
CNC,Extended,Managed Care,Health Care,Health Care Equipment & Servic,Adj,Dec,67.47,,,,+64.0%,+14.9%,+150.5%
MOH,Extended,Managed Care,Health Care,Health Care Equipment & Servic,Adj,Dec,212.43,,,,+22.4%,+13.7%,+33.1%
IQV,Extended,Clinical Labs,Health Care,"Pharmaceuticals, Biotechnology",Adj,Dec,236.66,,,,+5.0%,+38.7%,+25.0%
ICLR,Extended,Clinical Labs,Health Care,"Pharmaceuticals, Biotechnology",Adj,Dec,163.15,,,,-10.5%,+39.3%,-7.0%
MEDP,Extended,Clinical Labs,Health Care,"Pharmaceuticals, Biotechnology",Adj,Dec,578.5,,,,+3.0%,+38.0%,+26.1%
CRL,Extended,Clinical Labs,Health Care,"Pharmaceuticals, Biotechnology",Adj,Dec,280.05,,,,+40.4%,+76.0%,+79.7%
EHTH,Extended,Clinical Labs,Financials,Insurance,Adj,Dec,1.22,,,,-73.5%,-31.5%,-64.4%
TMUS,Extended,Cable / Telco,Communication Services,Telecommunication Services,Adj,Dec,182.61,,,,-10.1%,-3.0%,-27.0%
VZ,Extended,Cable / Telco,Communication Services,Telecommunication Services,GAAP,Dec,48.48,,,,+19.0%,+3.0%,+11.4%
T,Extended,Cable / Telco,Communication Services,Telecommunication Services,Adj,Dec,24.89,,,,+0.2%,+1.0%,-13.4%
CABO,Extended,Cable / Telco,Communication Services,Media & Entertainment,Adj,Dec,34.48,,,,-69.4%,-32.6%,-77.3%
LBRDK,Extended,Cable / Telco,Communication Services,Media & Entertainment,Adj,Dec,36.33,,,,-25.2%,+5.2%,-39.7%
VOD,Extended,Cable / Telco,Communication Services,Telecommunication Services,Adj,Mar,16.42,,,,+24.3%,+6.1%,+41.1%
DTE,Extended,Cable / Telco,Communication Services,Telecommunication Services,Adj,Dec,28.67,,,,+3.7%,+3.1%,-6.5%
TEF,Extended,Cable / Telco,Communication Services,Telecommunication Services,Adj,Dec,3.683,,,,+5.4%,-8.8%,-22.9%
GOOGL,Extended,Internet,Communication Services,Media & Entertainment,GAAP,Dec,345.9,,,,+10.5%,-13.8%,+70.4%
PINS,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,24.06,,,,-7.1%,+26.4%,-33.8%
SNAP,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,5.41,,,,-33.0%,+0.9%,-23.6%
RDDT,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,178.09,,,,-22.5%,+13.9%,-26.9%
ABNB,Extended,Internet,Consumer Discretionary,Consumer Services,Adj,Dec,184.06,,,,+35.6%,+37.7%,+47.7%
EBAY,Extended,Internet,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,103.14,,,,+18.4%,-8.9%,+4.7%
TTD,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,14.14,,,,-62.8%,-30.7%,-72.1%
ROKU,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,157.68,,,,+45.3%,+25.3%,+80.2%
ETSY,Extended,Internet,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,79.9,,,,+44.1%,+36.8%,+17.1%
MTCH,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,37.95,,,,+17.5%,+6.2%,-1.8%
U,Extended,Internet,Information Technology,Software & Services,Adj,Dec,46.25,,,,+4.7%,+69.5%,+20.4%
ZG,Extended,Internet,Real Estate,Real Estate Management & Devel,Adj,Dec,35.16,,,,-48.5%,-7.1%,-56.9%
RMV,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,511.0,,,,-1.7%,+25.1%,-34.3%
YELP,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,24.7,,,,-18.7%,+17.2%,-20.7%
ANGI,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,4.72,,,,-63.5%,-2.5%,-74.0%
TREE,Extended,Internet,Financials,Financial Services,Adj,Dec,32.59,,,,-38.6%,-9.2%,-47.4%
XYZ,Extended,Internet,Financials,Financial Services,Adj,Dec,82.88,,,,+27.3%,+15.9%,+9.0%
CRTO,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,19.0,,,,-7.8%,+18.8%,-21.6%
CARS,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,12.38,,,,+1.5%,+19.8%,-0.6%
OCDO,Extended,Internet,Consumer Staples,Consumer Staples Distribution,Adj,Nov,244.2,,,,+3.5%,+31.0%,-34.2%
VRSN,Extended,Internet,Information Technology,Software & Services,Adj,Dec,284.24,,,,+17.0%,-3.0%,+6.5%
CDLX,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,4.23,,,,-63.2%,-34.6%,-65.0%
DHER,Extended,Internet,Consumer Discretionary,Consumer Services,Adj,Dec,37.1,,,,+63.3%,+31.3%,+59.2%
PTON,Extended,Internet,Consumer Discretionary,Consumer Durables & Apparel,Adj,Jun,5.63,,,,-8.6%,+8.7%,-33.7%
LYFT,Extended,Internet,Industrials,Transportation,Adj,Dec,17.48,,,,-9.8%,+33.9%,+19.6%
PRX,Extended,Internet,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Mar,37.395,,,,-29.2%,-3.4%,-28.9%
AUTO,Extended,Internet,Communication Services,Media & Entertainment,Adj,Mar,539.6,,,,-8.0%,+9.6%,-33.6%
DKNG,Extended,Internet,Consumer Discretionary,Consumer Services,Adj,Dec,26.14,,,,-24.1%,+3.9%,-40.1%
FLUT,Extended,Internet,Consumer Discretionary,Consumer Services,Adj,Dec,101.41,,,,-52.8%,+8.1%,-64.9%
FLTR,Extended,Internet,Consumer Discretionary,Consumer Services,Adj,Dec,7588.0,,,,-53.0%,+9.2%,-64.5%
WMG,Extended,Internet,Communication Services,Media & Entertainment,Adj,Sep,25.65,,,,-16.4%,-21.8%,-20.5%
SCOR,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,6.2,,,,-4.6%,-8.6%,-3.9%
ASM,Extended,Technology,Information Technology,Semiconductors & Semiconductor,Adj,Dec,893.8,,,,+72.7%,-0.7%,+109.3%
ARM,Extended,Technology,Information Technology,Semiconductors & Semiconductor,GAAP,Mar,279.44,,,,+155.6%,+22.3%,+98.8%
MRVL,Extended,Technology,Information Technology,Semiconductors & Semiconductor,Adj,Jan,222.02,,,,+161.3%,+21.6%,+180.9%
AMD,Extended,Technology,Information Technology,Semiconductors & Semiconductor,GAAP,Dec,514.39,,,,+140.2%,+14.4%,+184.3%
INTC,Extended,Technology,Information Technology,Semiconductors & Semiconductor,GAAP,Dec,102.5,,,,+177.8%,-11.6%,+329.6%
TXN,Extended,Technology,Information Technology,Semiconductors & Semiconductor,GAAP,Dec,279.58,,,,+61.2%,-9.3%,+44.3%
ADI,Extended,Technology,Information Technology,Semiconductors & Semiconductor,Adj,Oct,389.39,,,,+43.6%,-8.8%,+64.8%
005930,Extended,Technology,Information Technology,Technology Hardware & Equipmen,GAAP,Dec,274500.0,,,,+128.0%,+0.4%,+283.4%
000660,Extended,Technology,Information Technology,Semiconductors & Semiconductor,GAAP,Dec,1667000.0,,,,+155.7%,-9.8%,+502.9%
WDC,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Jun,508.8,,,,+195.4%,+4.0%,+567.4%
SNDK,Extended,Technology,Information Technology,Technology Hardware & Equipmen,GAAP,Jun,1641.11,,,,+591.3%,+18.7%,+3415.7%
CLS,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Dec,335.05,,,,+13.3%,-12.2%,+70.4%
QRVO,Extended,Technology,Information Technology,Semiconductors & Semiconductor,Adj,Mar,98.11,,,,+16.1%,+8.5%,+8.2%
SWKS,Extended,Technology,Information Technology,Semiconductors & Semiconductor,Adj,Sep,69.62,,,,+9.8%,+3.8%,-7.6%
DELL,Extended,Technology,Information Technology,Technology Hardware & Equipmen,GAAP,Jan,490.81,,,,+289.9%,+98.0%,+253.5%
SMCI,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Jun,39.84,,,,+36.1%,+20.6%,-12.4%
IBM,Extended,Technology,Information Technology,Software & Services,GAAP,Dec,234.32,,,,-20.9%,+7.3%,-1.2%
XRX,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Dec,3.1,,,,+30.8%,+27.6%,-25.1%
HPE,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Oct,58.71,,,,+144.4%,+72.0%,+175.4%
HPQ,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Oct,30.11,,,,+35.1%,+45.0%,+11.8%
FLEX,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Mar,126.16,,,,+108.8%,-12.1%,+155.2%
CDW,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Dec,139.42,,,,+2.4%,+36.5%,-16.1%
SNX,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Nov,258.74,,,,+72.2%,+10.4%,+71.5%
AVT,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Jun,95.71,,,,+99.1%,+10.4%,+76.9%
ARW,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Dec,213.99,,,,+94.2%,-0.1%,+70.0%
BA,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,231.67,,,,+6.7%,+1.1%,-0.7%
AIR,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,215.4,,,,+8.6%,+24.7%,+17.2%
SAF,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,360.5,,,,+21.2%,+27.3%,+22.8%
RTX,Extended,Aerospace / defense,Industrials,Capital Goods,GAAP,Dec,222.97,,,,+21.6%,+26.9%,+43.8%
LMT,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,608.68,,,,+25.8%,+17.0%,+39.2%
GD,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,395.78,,,,+17.6%,+16.2%,+25.3%
NOC,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,585.87,,,,+2.7%,+6.8%,+0.4%
MOG/A,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Sep,441.21,,,,+81.2%,+40.7%,+131.2%
HEI,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Oct,374.67,,,,+15.8%,+26.1%,+20.4%
RR/,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,1541.0,,,,+34.0%,+28.7%,+39.9%
CRS,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Jun,544.59,,,,+73.0%,+26.8%,+121.0%
HWM,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,289.18,,,,+41.0%,+6.2%,+64.3%
WWD,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Sep,370.56,,,,+22.6%,+1.4%,+51.0%
HXL,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,104.07,,,,+40.8%,+12.5%,+66.6%
AL,Extended,Aerospace / defense,,,Adj,Dec,,,,,,,
2588,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,74.5,,,,+2.3%,-4.1%,+0.9%
FDS,Extended,Data / Information Svc,Financials,Financial Services,Adj,Aug,283.49,,,,-2.3%,+41.8%,-24.4%
EXPN,Extended,Data / Information Svc,Industrials,Commercial & Professional Serv,Adj,Mar,2890.0,,,,-14.1%,+12.7%,-24.0%
EFX,Extended,Data / Information Svc,Industrials,Commercial & Professional Serv,Adj,Dec,180.85,,,,-16.7%,+14.7%,-27.1%
