Ticker,Group,Category,GICS Sector,GICS Industry,EPS Type,FYE,Metric,Year,-1yr,-6m,-6m chg,-3m,-3m chg,Current,Current chg,Price,PE,12m Rev,Return_YTD,Return_3m,Return_12m
HCA,Portfolio,,Health Care,Health Care Equipment & Servic,Adj,Dec,EPS,CY2025,26.043,27.69,+6.3%,27.69,+0.0%,27.69,+0.0%,402.59,14.5,+6.3%,-13.8%,-7.3%,+13.7%
HCA,Portfolio,,Health Care,Health Care Equipment & Servic,Adj,Dec,EPS,CY2026,28.049,30.147,+7.5%,30.192,+0.1%,29.573,-2.1%,402.59,13.6,+5.4%,-13.8%,-7.3%,+13.7%
HCA,Portfolio,,Health Care,Health Care Equipment & Servic,Adj,Dec,EPS,CY2027,31.239,33.236,+6.4%,33.16,-0.2%,32.222,-2.8%,402.59,12.5,+3.1%,-13.8%,-7.3%,+13.7%
HCA,Portfolio,,Health Care,Health Care Equipment & Servic,Adj,Dec,EPS,CY2028,35.036,37.441,+6.9%,37.227,-0.6%,35.408,-4.9%,402.59,11.4,+1.1%,-13.8%,-7.3%,+13.7%
UNH,Portfolio,,Health Care,Health Care Equipment & Servic,GAAP,Dec,EPS,CY2025,15.494,14.947,-3.5%,14.947,+0.0%,14.947,+0.0%,414.4,27.7,-3.5%,+25.5%,+11.9%,+66.1%
UNH,Portfolio,,Health Care,Health Care Equipment & Servic,GAAP,Dec,EPS,CY2026,17.993,16.612,-7.7%,17.282,+4.0%,18.389,+6.4%,414.4,22.5,+2.2%,+25.5%,+11.9%,+66.1%
UNH,Portfolio,,Health Care,Health Care Equipment & Servic,GAAP,Dec,EPS,CY2027,21.322,17.66,-17.2%,19.597,+11.0%,21.285,+8.6%,414.4,19.5,-0.2%,+25.5%,+11.9%,+66.1%
UNH,Portfolio,,Health Care,Health Care Equipment & Servic,GAAP,Dec,EPS,CY2028,25.993,22.445,-13.6%,22.932,+2.2%,24.652,+7.5%,414.4,16.8,-5.2%,+25.5%,+11.9%,+66.1%
TSM,Portfolio,,Information Technology,Semiconductors & Semiconductor,GAAP,Dec,EPS,CY2025,9.939,10.239,+3.0%,10.239,+0.0%,10.239,+0.0%,404.25,39.5,+3.0%,+33.0%,+2.1%,+67.3%
TSM,Portfolio,,Information Technology,Semiconductors & Semiconductor,GAAP,Dec,EPS,CY2026,11.269,14.227,+26.2%,15.444,+8.6%,16.466,+6.6%,404.25,24.6,+46.1%,+33.0%,+2.1%,+67.3%
TSM,Portfolio,,Information Technology,Semiconductors & Semiconductor,GAAP,Dec,EPS,CY2027,13.183,17.591,+33.4%,19.332,+9.9%,21.4,+10.7%,404.25,18.9,+62.3%,+33.0%,+2.1%,+67.3%
TSM,Portfolio,,Information Technology,Semiconductors & Semiconductor,GAAP,Dec,EPS,CY2028,15.463,20.278,+31.1%,23.134,+14.1%,26.877,+16.2%,404.25,15.0,+73.8%,+33.0%,+2.1%,+67.3%
AVGO,Portfolio,,Information Technology,Semiconductors & Semiconductor,GAAP,Oct,EPS,CY2025,4.529,4.247,-6.2%,4.247,+0.0%,4.247,+0.0%,389.28,91.7,-6.2%,+12.5%,-6.7%,+32.5%
AVGO,Portfolio,,Information Technology,Semiconductors & Semiconductor,GAAP,Oct,EPS,CY2026,6.042,8.175,+35.3%,9.122,+11.6%,9.217,+1.0%,389.28,42.2,+52.5%,+12.5%,-6.7%,+32.5%
AVGO,Portfolio,,Information Technology,Semiconductors & Semiconductor,GAAP,Oct,EPS,CY2027,7.957,11.974,+50.5%,15.612,+30.4%,17.015,+9.0%,389.28,22.9,+113.8%,+12.5%,-6.7%,+32.5%
AVGO,Portfolio,,Information Technology,Semiconductors & Semiconductor,GAAP,Oct,EPS,CY2028,9.947,15.592,+56.8%,19.048,+22.2%,23.564,+23.7%,389.28,16.5,+136.9%,+12.5%,-6.7%,+32.5%
NVDA,Portfolio,,Information Technology,Semiconductors & Semiconductor,GAAP,Jan,EPS,CY2025,4.138,4.614,+11.5%,4.626,+0.3%,4.626,+0.0%,200.75,43.4,+11.8%,+7.6%,+0.6%,+12.9%
NVDA,Portfolio,,Information Technology,Semiconductors & Semiconductor,GAAP,Jan,EPS,CY2026,5.56,7.371,+32.6%,8.254,+12.0%,9.514,+15.3%,200.75,21.1,+71.1%,+7.6%,+0.6%,+12.9%
NVDA,Portfolio,,Information Technology,Semiconductors & Semiconductor,GAAP,Jan,EPS,CY2027,6.451,9.353,+45.0%,11.02,+17.8%,13.278,+20.5%,200.75,15.1,+105.8%,+7.6%,+0.6%,+12.9%
