Ticker,Group,Category,GICS Sector,GICS Industry,EPS Type,FYE,Metric,Year,-1yr,-6m,-6m chg,-3m,-3m chg,Current,Current chg,Price,PE,12m Rev,Return_YTD,Return_3m,Return_12m
TSM,Portfolio,,Information Technology,Semiconductors & Semiconductor,GAAP,Dec,EPS,CY2028,15.04,16.147,+7.4%,20.445,+26.6%,24.186,+18.3%,462.12,19.1,+60.8%,+52.1%,+36.4%,+116.4%
AVGO,Portfolio,,Information Technology,Semiconductors & Semiconductor,GAAP,Oct,EPS,CY2025,4.528,4.247,-6.2%,4.247,+0.0%,4.247,+0.0%,411.35,96.9,-6.2%,+18.9%,+28.6%,+63.7%
AVGO,Portfolio,,Information Technology,Semiconductors & Semiconductor,GAAP,Oct,EPS,CY2026,6.063,7.939,+30.9%,8.982,+13.1%,9.364,+4.3%,411.35,43.9,+54.4%,+18.9%,+28.6%,+63.7%
AVGO,Portfolio,,Information Technology,Semiconductors & Semiconductor,GAAP,Oct,EPS,CY2027,7.489,11.612,+55.1%,14.963,+28.9%,17.046,+13.9%,411.35,24.1,+127.6%,+18.9%,+28.6%,+63.7%
AVGO,Portfolio,,Information Technology,Semiconductors & Semiconductor,GAAP,Oct,EPS,CY2028,9.88,14.746,+49.3%,18.477,+25.3%,23.7,+28.3%,411.35,17.4,+139.9%,+18.9%,+28.6%,+63.7%
NVDA,Portfolio,,Information Technology,Semiconductors & Semiconductor,GAAP,Jan,EPS,CY2025,4.092,4.614,+12.8%,4.626,+0.3%,4.626,+0.0%,210.69,45.5,+13.0%,+13.0%,+18.0%,+44.8%
NVDA,Portfolio,,Information Technology,Semiconductors & Semiconductor,GAAP,Jan,EPS,CY2026,5.431,7.332,+35.0%,8.256,+12.6%,9.239,+11.9%,210.69,22.8,+70.1%,+13.0%,+18.0%,+44.8%
NVDA,Portfolio,,Information Technology,Semiconductors & Semiconductor,GAAP,Jan,EPS,CY2027,6.222,9.215,+48.1%,10.938,+18.7%,12.755,+16.6%,210.69,16.5,+105.0%,+13.0%,+18.0%,+44.8%
NVDA,Portfolio,,Information Technology,Semiconductors & Semiconductor,GAAP,Jan,EPS,CY2028,7.29,9.964,+36.7%,12.763,+28.1%,15.085,+18.2%,210.69,14.0,+106.9%,+13.0%,+18.0%,+44.8%
META,Portfolio,,Communication Services,Media & Entertainment,GAAP,Dec,EPS,CY2025,25.537,22.802,-10.7%,22.814,+0.1%,22.814,+0.0%,577.22,25.3,-10.7%,-12.6%,-4.9%,-17.0%
META,Portfolio,,Communication Services,Media & Entertainment,GAAP,Dec,EPS,CY2026,28.341,29.618,+4.5%,29.626,+0.0%,32.773,+10.6%,577.22,17.6,+15.6%,-12.6%,-4.9%,-17.0%
META,Portfolio,,Communication Services,Media & Entertainment,GAAP,Dec,EPS,CY2027,32.486,33.549,+3.3%,34.497,+2.8%,35.039,+1.6%,577.22,16.5,+7.9%,-12.6%,-4.9%,-17.0%
META,Portfolio,,Communication Services,Media & Entertainment,GAAP,Dec,EPS,CY2028,38.071,38.867,+2.1%,40.565,+4.4%,40.584,+0.0%,577.22,14.2,+6.6%,-12.6%,-4.9%,-17.0%
AMZN,Portfolio,,Consumer Discretionary,Consumer Discretionary Distrib,GAAP,Dec,EPS,CY2025,6.244,7.094,+13.6%,7.102,+0.1%,7.102,+0.0%,244.39,34.4,+13.7%,+5.9%,+17.1%,+15.0%
AMZN,Portfolio,,Consumer Discretionary,Consumer Discretionary Distrib,GAAP,Dec,EPS,CY2026,7.291,7.926,+8.7%,7.682,-3.1%,8.777,+14.3%,244.39,27.8,+20.4%,+5.9%,+17.1%,+15.0%
AMZN,Portfolio,,Consumer Discretionary,Consumer Discretionary Distrib,GAAP,Dec,EPS,CY2027,8.861,9.685,+9.3%,9.306,-3.9%,10.009,+7.6%,244.39,24.4,+13.0%,+5.9%,+17.1%,+15.0%
AMZN,Portfolio,,Consumer Discretionary,Consumer Discretionary Distrib,GAAP,Dec,EPS,CY2028,10.369,11.196,+8.0%,11.629,+3.9%,12.88,+10.8%,244.39,19.0,+24.2%,+5.9%,+17.1%,+15.0%
JPM,Portfolio,,Financials,Banks,GAAP,Dec,EPS,CY2025,18.627,20.276,+8.9%,19.774,-2.5%,19.774,+0.0%,325.22,16.4,+6.2%,+0.9%,+12.9%,+18.7%
JPM,Portfolio,,Financials,Banks,GAAP,Dec,EPS,CY2026,19.76,21.048,+6.5%,21.61,+2.7%,22.338,+3.4%,325.22,14.6,+13.0%,+0.9%,+12.9%,+18.7%
JPM,Portfolio,,Financials,Banks,GAAP,Dec,EPS,CY2027,21.058,22.743,+8.0%,23.207,+2.0%,23.483,+1.2%,325.22,13.8,+11.5%,+0.9%,+12.9%,+18.7%
JPM,Portfolio,,Financials,Banks,GAAP,Dec,EPS,CY2028,20.1,23.35,+16.2%,25.429,+8.9%,25.819,+1.5%,325.22,12.6,+28.5%,+0.9%,+12.9%,+18.7%
APO,Portfolio,,Financials,Financial Services,Adj,Dec,EPS,CY2025,7.735,7.991,+3.3%,7.955,-0.5%,7.955,+0.0%,137.5,17.3,+2.8%,-5.0%,+23.5%,+3.3%
APO,Portfolio,,Financials,Financial Services,Adj,Dec,EPS,CY2026,9.384,9.174,-2.2%,9.238,+0.7%,8.944,-3.2%,137.5,15.4,-4.7%,-5.0%,+23.5%,+3.3%
APO,Portfolio,,Financials,Financial Services,Adj,Dec,EPS,CY2027,11.088,10.989,-0.9%,10.845,-1.3%,10.724,-1.1%,137.5,12.8,-3.3%,-5.0%,+23.5%,+3.3%
APO,Portfolio,,Financials,Financial Services,Adj,Dec,EPS,CY2028,12.36,12.405,+0.4%,12.718,+2.5%,12.437,-2.2%,137.5,11.1,+0.6%,-5.0%,+23.5%,+3.3%
PGR,Portfolio,,Financials,Insurance,Adj,Dec,EPS,CY2025,16.252,17.874,+10.0%,17.902,+0.2%,17.902,+0.0%,204.87,11.4,+10.2%,-4.4%,+1.1%,-16.3%
PGR,Portfolio,,Financials,Insurance,Adj,Dec,EPS,CY2026,15.911,16.18,+1.7%,16.246,+0.4%,16.994,+4.6%,204.87,12.1,+6.8%,-4.4%,+1.1%,-16.3%
PGR,Portfolio,,Financials,Insurance,Adj,Dec,EPS,CY2027,16.917,16.298,-3.7%,16.25,-0.3%,16.405,+1.0%,204.87,12.5,-3.0%,-4.4%,+1.1%,-16.3%
PGR,Portfolio,,Financials,Insurance,Adj,Dec,EPS,CY2028,17.93,16.864,-5.9%,16.174,-4.1%,16.705,+3.3%,204.87,12.3,-6.8%,-4.4%,+1.1%,-16.3%
CVNA,Portfolio,,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,EPS,CY2025,0.975,1.024,+5.0%,1.028,+0.4%,1.028,+0.0%,66.56,64.7,+5.4%,-21.1%,+13.1%,+8.1%
CVNA,Portfolio,,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,EPS,CY2026,1.242,1.459,+17.5%,1.482,+1.6%,1.556,+5.0%,66.56,42.8,+25.3%,-21.1%,+13.1%,+8.1%
CVNA,Portfolio,,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,EPS,CY2027,1.568,1.966,+25.4%,2.015,+2.5%,2.403,+19.3%,66.56,27.7,+53.3%,-21.1%,+13.1%,+8.1%
CVNA,Portfolio,,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,EPS,CY2028,2.43,2.55,+4.9%,2.584,+1.3%,2.706,+4.7%,66.56,24.6,+11.4%,-21.1%,+13.1%,+8.1%
APP,Portfolio,,Information Technology,Software & Services,Adj,Dec,EPS,CY2025,8.143,9.372,+15.1%,9.394,+0.2%,9.394,+0.0%,469.71,50.0,+15.4%,-30.3%,+6.8%,+36.4%
APP,Portfolio,,Information Technology,Software & Services,Adj,Dec,EPS,CY2026,11.82,14.654,+24.0%,15.496,+5.7%,15.98,+3.1%,469.71,29.4,+35.2%,-30.3%,+6.8%,+36.4%
APP,Portfolio,,Information Technology,Software & Services,Adj,Dec,EPS,CY2027,14.161,18.898,+33.5%,20.398,+7.9%,21.37,+4.8%,469.71,22.0,+50.9%,-30.3%,+6.8%,+36.4%
APP,Portfolio,,Information Technology,Software & Services,Adj,Dec,EPS,CY2028,17.448,23.806,+36.4%,25.419,+6.8%,26.875,+5.7%,469.71,17.5,+54.0%,-30.3%,+6.8%,+36.4%
VEEV,Portfolio,,Health Care,Health Care Equipment & Servic,Adj,Jan,EPS,CY2025,7.659,7.934,+3.6%,7.941,+0.1%,7.941,+0.0%,153.3,19.3,+3.7%,-31.3%,-17.4%,-45.5%
VEEV,Portfolio,,Health Care,Health Care Equipment & Servic,Adj,Jan,EPS,CY2026,8.334,8.574,+2.9%,8.871,+3.5%,9.056,+2.1%,153.3,16.9,+8.7%,-31.3%,-17.4%,-45.5%
VEEV,Portfolio,,Health Care,Health Care Equipment & Servic,Adj,Jan,EPS,CY2027,9.803,9.604,-2.0%,9.89,+3.0%,10.037,+1.5%,153.3,15.3,+2.4%,-31.3%,-17.4%,-45.5%
VEEV,Portfolio,,Health Care,Health Care Equipment & Servic,Adj,Jan,EPS,CY2028,11.037,11.24,+1.8%,11.059,-1.6%,11.334,+2.5%,153.3,13.5,+2.7%,-31.3%,-17.4%,-45.5%
FICO,Portfolio,,Information Technology,Software & Services,Adj,Sep,EPS,CY2025,29.15,29.52,+1.3%,29.52,+0.0%,29.52,+0.0%,1096.48,37.1,+1.3%,-35.1%,-1.5%,-37.8%
FICO,Portfolio,,Information Technology,Software & Services,Adj,Sep,EPS,CY2026,36.121,40.414,+11.9%,41.98,+3.9%,43.138,+2.8%,1096.48,25.4,+19.4%,-35.1%,-1.5%,-37.8%
FICO,Portfolio,,Information Technology,Software & Services,Adj,Sep,EPS,CY2027,45.121,51.008,+13.0%,53.184,+4.3%,54.15,+1.8%,1096.48,20.2,+20.0%,-35.1%,-1.5%,-37.8%
FICO,Portfolio,,Information Technology,Software & Services,Adj,Sep,EPS,CY2028,56.186,58.999,+5.0%,63.116,+7.0%,65.473,+3.7%,1096.48,16.7,+16.5%,-35.1%,-1.5%,-37.8%
GOOG,Watchlist,,Communication Services,Media & Entertainment,GAAP,Dec,EPS,CY2025,9.571,10.587,+10.6%,10.598,+0.1%,10.598,+0.0%,367.46,34.7,+10.7%,+17.1%,+20.2%,+111.2%
GOOG,Watchlist,,Communication Services,Media & Entertainment,GAAP,Dec,EPS,CY2026,10.189,11.241,+10.3%,11.602,+3.2%,14.242,+22.8%,367.46,25.8,+39.8%,+17.1%,+20.2%,+111.2%
GOOG,Watchlist,,Communication Services,Media & Entertainment,GAAP,Dec,EPS,CY2027,11.543,13.394,+16.0%,13.511,+0.9%,14.691,+8.7%,367.46,25.0,+27.3%,+17.1%,+20.2%,+111.2%
GOOG,Watchlist,,Communication Services,Media & Entertainment,GAAP,Dec,EPS,CY2028,13.309,14.603,+9.7%,15.61,+6.9%,17.36,+11.2%,367.46,21.2,+30.4%,+17.1%,+20.2%,+111.2%
MU,Watchlist,,Information Technology,Semiconductors & Semiconductor,GAAP,Aug,EPS,CY2025,6.606,7.42,+12.3%,7.42,+0.0%,7.42,+0.0%,1133.99,152.8,+12.3%,+297.3%,+155.2%,+830.9%
MU,Watchlist,,Information Technology,Semiconductors & Semiconductor,GAAP,Aug,EPS,CY2026,10.68,29.113,+172.6%,54.76,+88.1%,61.536,+12.4%,1133.99,18.4,+476.2%,+297.3%,+155.2%,+830.9%
MU,Watchlist,,Information Technology,Semiconductors & Semiconductor,GAAP,Aug,EPS,CY2027,12.426,37.046,+198.1%,88.918,+140.0%,113.446,+27.6%,1133.99,10.0,+813.0%,+297.3%,+155.2%,+830.9%
MU,Watchlist,,Information Technology,Semiconductors & Semiconductor,GAAP,Aug,EPS,CY2028,17.05,36.88,+116.3%,83.528,+126.5%,121.227,+45.1%,1133.99,9.4,+611.0%,+297.3%,+155.2%,+830.9%
HOOD,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2025,1.292,2.036,+57.6%,2.066,+1.5%,2.066,+0.0%,108.15,52.3,+59.9%,-4.4%,+45.8%,+38.0%
HOOD,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2026,1.556,2.532,+62.7%,2.385,-5.8%,1.907,-20.0%,108.15,56.7,+22.6%,-4.4%,+45.8%,+38.0%
HOOD,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2027,1.913,2.918,+52.5%,2.865,-1.8%,2.595,-9.4%,108.15,41.7,+35.7%,-4.4%,+45.8%,+38.0%
HOOD,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2028,1.8,3.445,+91.4%,3.46,+0.4%,3.029,-12.5%,108.15,35.7,+68.3%,-4.4%,+45.8%,+38.0%
TDG,Watchlist,,Industrials,Capital Goods,Adj,Sep,EPS,CY2025,37.391,36.616,-2.1%,36.616,+0.0%,36.616,+0.0%,1328.31,36.3,-2.1%,-0.1%,+11.4%,+0.4%
TDG,Watchlist,,Industrials,Capital Goods,Adj,Sep,EPS,CY2026,43.352,39.046,-9.9%,39.025,-0.1%,39.99,+2.5%,1328.31,33.2,-7.8%,-0.1%,+11.4%,+0.4%
TDG,Watchlist,,Industrials,Capital Goods,Adj,Sep,EPS,CY2027,49.673,45.829,-7.7%,45.683,-0.3%,46.937,+2.7%,1328.31,28.3,-5.5%,-0.1%,+11.4%,+0.4%
TDG,Watchlist,,Industrials,Capital Goods,Adj,Sep,EPS,CY2028,52.837,53.571,+1.4%,52.548,-1.9%,53.272,+1.4%,1328.31,24.9,+0.8%,-0.1%,+11.4%,+0.4%
GE,Watchlist,,Industrials,Capital Goods,GAAP,Dec,EPS,CY2025,5.832,6.862,+17.7%,6.907,+0.7%,6.907,+0.0%,357.64,51.8,+18.4%,+16.1%,+22.6%,+51.6%
GE,Watchlist,,Industrials,Capital Goods,GAAP,Dec,EPS,CY2026,6.534,7.751,+18.6%,7.881,+1.7%,8.018,+1.7%,357.64,44.6,+22.7%,+16.1%,+22.6%,+51.6%
GE,Watchlist,,Industrials,Capital Goods,GAAP,Dec,EPS,CY2027,7.596,8.819,+16.1%,8.908,+1.0%,9.203,+3.3%,357.64,38.9,+21.2%,+16.1%,+22.6%,+51.6%
GE,Watchlist,,Industrials,Capital Goods,GAAP,Dec,EPS,CY2028,8.544,9.997,+17.0%,10.132,+1.4%,10.462,+3.3%,357.64,34.2,+22.4%,+16.1%,+22.6%,+51.6%
LRCX,Watchlist,,Information Technology,Semiconductors & Semiconductor,GAAP,Jun,EPS,CY2025,4.011,4.012,+0.0%,4.012,+0.0%,4.012,+0.0%,389.04,97.0,+0.0%,+127.3%,+66.3%,+321.8%
LRCX,Watchlist,,Information Technology,Semiconductors & Semiconductor,GAAP,Jun,EPS,CY2026,3.985,4.796,+20.4%,5.293,+10.4%,5.633,+6.4%,389.04,69.1,+41.4%,+127.3%,+66.3%,+321.8%
LRCX,Watchlist,,Information Technology,Semiconductors & Semiconductor,GAAP,Jun,EPS,CY2027,4.778,5.644,+18.1%,6.981,+23.7%,7.97,+14.2%,389.04,48.8,+66.8%,+127.3%,+66.3%,+321.8%
LRCX,Watchlist,,Information Technology,Semiconductors & Semiconductor,GAAP,Jun,EPS,CY2028,5.187,6.233,+20.2%,7.792,+25.0%,9.528,+22.3%,389.04,40.8,+83.7%,+127.3%,+66.3%,+321.8%
DASH,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2025,4.269,5.08,+19.0%,5.084,+0.1%,5.084,+0.0%,173.46,34.1,+19.1%,-23.4%,+8.9%,-21.4%
DASH,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2026,5.606,5.905,+5.3%,5.671,-4.0%,4.664,-17.8%,173.46,37.2,-16.8%,-23.4%,+8.9%,-21.4%
DASH,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2027,6.245,7.486,+19.9%,7.479,-0.1%,6.887,-7.9%,173.46,25.2,+10.3%,-23.4%,+8.9%,-21.4%
DASH,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2028,7.542,8.577,+13.7%,8.101,-5.5%,8.881,+9.6%,173.46,19.5,+17.8%,-23.4%,+8.9%,-21.4%
UBER,Watchlist,,Industrials,Transportation,Adj,Dec,EPS,CY2025,3.626,6.3,+73.7%,2.49,-60.5%,2.49,+0.0%,71.64,28.8,-31.3%,-12.3%,-4.9%,-14.1%
UBER,Watchlist,,Industrials,Transportation,Adj,Dec,EPS,CY2026,4.088,4.12,+0.8%,3.338,-19.0%,3.246,-2.8%,71.64,22.1,-20.6%,-12.3%,-4.9%,-14.1%
UBER,Watchlist,,Industrials,Transportation,Adj,Dec,EPS,CY2027,4.96,4.902,-1.2%,4.394,-10.4%,4.478,+1.9%,71.64,16.0,-9.7%,-12.3%,-4.9%,-14.1%
UBER,Watchlist,,Industrials,Transportation,Adj,Dec,EPS,CY2028,5.684,6.03,+6.1%,5.465,-9.4%,5.52,+1.0%,71.64,13.0,-2.9%,-12.3%,-4.9%,-14.1%
LLY,Watchlist,,Health Care,"Pharmaceuticals, Biotechnology",GAAP,Dec,EPS,CY2025,21.352,23.039,+7.9%,22.806,-1.0%,22.806,+0.0%,1098.57,48.2,+6.8%,+2.2%,+19.7%,+39.9%
LLY,Watchlist,,Health Care,"Pharmaceuticals, Biotechnology",GAAP,Dec,EPS,CY2026,29.158,32.347,+10.9%,34.277,+6.0%,35.983,+5.0%,1098.57,30.5,+23.4%,+2.2%,+19.7%,+39.9%
LLY,Watchlist,,Health Care,"Pharmaceuticals, Biotechnology",GAAP,Dec,EPS,CY2027,35.248,39.669,+12.5%,40.67,+2.5%,43.819,+7.7%,1098.57,25.1,+24.3%,+2.2%,+19.7%,+39.9%
LLY,Watchlist,,Health Care,"Pharmaceuticals, Biotechnology",GAAP,Dec,EPS,CY2028,42.167,46.88,+11.2%,47.541,+1.4%,50.544,+6.3%,1098.57,21.7,+19.9%,+2.2%,+19.7%,+39.9%
MSFT,Watchlist,,Information Technology,Software & Services,GAAP,Jun,EPS,CY2025,13.393,13.403,+0.1%,13.403,+0.0%,13.403,+0.0%,379.4,28.3,+0.1%,-21.5%,-2.5%,-21.0%
MSFT,Watchlist,,Information Technology,Software & Services,GAAP,Jun,EPS,CY2026,15.178,15.961,+5.2%,17.214,+7.9%,17.305,+0.5%,379.4,21.9,+14.0%,-21.5%,-2.5%,-21.0%
MSFT,Watchlist,,Information Technology,Software & Services,GAAP,Jun,EPS,CY2027,17.763,18.74,+5.5%,19.011,+1.4%,19.474,+2.4%,379.4,19.5,+9.6%,-21.5%,-2.5%,-21.0%
MSFT,Watchlist,,Information Technology,Software & Services,GAAP,Jun,EPS,CY2028,21.112,22.12,+4.8%,22.397,+1.3%,22.814,+1.9%,379.4,16.6,+8.1%,-21.5%,-2.5%,-21.0%
V,Watchlist,,Financials,Financial Services,GAAP,Sep,EPS,CY2025,10.812,10.723,-0.8%,10.723,+0.0%,10.723,+0.0%,327.24,30.5,-0.8%,-6.7%,+9.2%,-3.9%
V,Watchlist,,Financials,Financial Services,GAAP,Sep,EPS,CY2026,12.674,12.691,+0.1%,12.649,-0.3%,12.8,+1.2%,327.24,25.6,+1.0%,-6.7%,+9.2%,-3.9%
V,Watchlist,,Financials,Financial Services,GAAP,Sep,EPS,CY2027,14.305,14.373,+0.5%,14.461,+0.6%,14.789,+2.3%,327.24,22.1,+3.4%,-6.7%,+9.2%,-3.9%
V,Watchlist,,Financials,Financial Services,GAAP,Sep,EPS,CY2028,16.023,16.224,+1.3%,16.341,+0.7%,16.808,+2.9%,327.24,19.5,+4.9%,-6.7%,+9.2%,-3.9%
BX,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2025,4.843,5.326,+10.0%,5.343,+0.3%,5.343,+0.0%,123.79,23.2,+10.3%,-19.7%,+9.1%,-10.0%
BX,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2026,6.405,6.422,+0.3%,6.355,-1.0%,5.869,-7.6%,123.79,21.1,-8.4%,-19.7%,+9.1%,-10.0%
BX,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2027,7.941,7.939,-0.0%,7.88,-0.7%,7.606,-3.5%,123.79,16.3,-4.2%,-19.7%,+9.1%,-10.0%
BX,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2028,7.677,8.817,+14.8%,8.509,-3.5%,8.125,-4.5%,123.79,15.2,+5.8%,-19.7%,+9.1%,-10.0%
BKNG,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2025,8.587,9.099,+6.0%,9.107,+0.1%,9.107,+0.0%,171.78,18.9,+6.1%,-19.8%,+0.0%,-18.8%
BKNG,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2026,9.929,10.623,+7.0%,10.717,+0.9%,10.484,-2.2%,171.78,16.4,+5.6%,-19.8%,+0.0%,-18.8%
BKNG,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2027,11.608,12.321,+6.1%,12.532,+1.7%,12.338,-1.5%,171.78,13.9,+6.3%,-19.8%,+0.0%,-18.8%
BKNG,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2028,13.36,14.121,+5.7%,14.493,+2.6%,14.189,-2.1%,171.78,12.1,+6.2%,-19.8%,+0.0%,-18.8%
HLT,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2025,7.924,8.065,+1.8%,8.057,-0.1%,8.057,+0.0%,348.84,43.3,+1.7%,+21.4%,+17.1%,+40.9%
HLT,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2026,9.045,9.126,+0.9%,9.037,-1.0%,9.007,-0.3%,348.84,38.7,-0.4%,+21.4%,+17.1%,+40.9%
HLT,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2027,10.481,10.489,+0.1%,10.397,-0.9%,10.408,+0.1%,348.84,33.5,-0.7%,+21.4%,+17.1%,+40.9%
HLT,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2028,,12.293,,12.073,-1.8%,12.058,-0.1%,348.84,28.9,,+21.4%,+17.1%,+40.9%
IBKR,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2025,1.85,2.124,+14.8%,2.141,+0.8%,2.141,+0.0%,96.0,44.8,+15.7%,+49.3%,+41.8%,+82.5%
IBKR,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2026,1.99,2.318,+16.5%,2.469,+6.5%,2.517,+1.9%,96.0,38.1,+26.5%,+49.3%,+41.8%,+82.5%
IBKR,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2027,2.125,2.61,+22.8%,2.729,+4.6%,2.872,+5.2%,96.0,33.4,+35.2%,+49.3%,+41.8%,+82.5%
IBKR,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2028,2.44,2.98,+22.1%,3.11,+4.4%,3.29,+5.8%,96.0,29.2,+34.8%,+49.3%,+41.8%,+82.5%
NET,Watchlist,,Information Technology,Software & Services,Adj,Dec,EPS,CY2025,0.803,0.914,+13.8%,0.914,+0.0%,0.914,+0.0%,224.06,245.1,+13.8%,+13.6%,+1.2%,+23.5%
NET,Watchlist,,Information Technology,Software & Services,Adj,Dec,EPS,CY2026,1.053,1.178,+11.9%,1.129,-4.2%,1.198,+6.1%,224.06,187.0,+13.8%,+13.6%,+1.2%,+23.5%
NET,Watchlist,,Information Technology,Software & Services,Adj,Dec,EPS,CY2027,1.409,1.552,+10.1%,1.471,-5.2%,1.604,+9.0%,224.06,139.7,+13.8%,+13.6%,+1.2%,+23.5%
NET,Watchlist,,Information Technology,Software & Services,Adj,Dec,EPS,CY2028,1.822,2.159,+18.5%,2.058,-4.7%,2.207,+7.2%,224.06,101.5,+21.1%,+13.6%,+1.2%,+23.5%
COST,Watchlist,,Consumer Staples,Consumer Staples Distribution,GAAP,Aug,EPS,CY2025,18.134,18.099,-0.2%,18.099,+0.0%,18.099,+0.0%,951.45,52.6,-0.2%,+10.3%,-2.4%,-2.4%
COST,Watchlist,,Consumer Staples,Consumer Staples Distribution,GAAP,Aug,EPS,CY2026,20.051,20.282,+1.2%,20.412,+0.6%,20.539,+0.6%,951.45,46.3,+2.4%,+10.3%,-2.4%,-2.4%
COST,Watchlist,,Consumer Staples,Consumer Staples Distribution,GAAP,Aug,EPS,CY2027,22.151,22.255,+0.5%,22.722,+2.1%,22.66,-0.3%,951.45,42.0,+2.3%,+10.3%,-2.4%,-2.4%
COST,Watchlist,,Consumer Staples,Consumer Staples Distribution,GAAP,Aug,EPS,CY2028,24.023,24.59,+2.4%,25.251,+2.7%,24.891,-1.4%,951.45,38.2,+3.6%,+10.3%,-2.4%,-2.4%
TSLA,Watchlist,,Consumer Discretionary,Automobiles & Components,GAAP,Dec,EPS,CY2025,1.435,1.271,-11.4%,1.266,-0.4%,1.266,+0.0%,400.49,316.3,-11.8%,-10.9%,+5.3%,+24.4%
