Ticker,Group,Category,GICS Sector,GICS Industry,EPS Type,FYE,Metric,Year,-1yr,-6m,-6m chg,-3m,-3m chg,Current,Current chg,Price,PE,12m Rev,Return_YTD,Return_3m,Return_12m
HCA,Portfolio,,Health Care,Health Care Equipment & Servic,Adj,Dec,EPS,CY2025,25.345,27.684,+9.2%,27.69,+0.0%,27.69,+0.0%,406.59,14.7,+9.3%,-12.9%,-17.9%,+7.5%
HCA,Portfolio,,Health Care,Health Care Equipment & Servic,Adj,Dec,EPS,CY2026,28.032,29.55,+5.4%,30.365,+2.8%,30.192,-0.6%,406.59,13.5,+7.7%,-12.9%,-17.9%,+7.5%
HCA,Portfolio,,Health Care,Health Care Equipment & Servic,Adj,Dec,EPS,CY2027,31.631,32.761,+3.6%,33.332,+1.7%,33.102,-0.7%,406.59,12.3,+4.7%,-12.9%,-17.9%,+7.5%
HCA,Portfolio,,Health Care,Health Care Equipment & Servic,Adj,Dec,EPS,CY2028,36.333,36.452,+0.3%,37.341,+2.4%,36.943,-1.1%,406.59,11.0,+1.7%,-12.9%,-17.9%,+7.5%
UNH,Portfolio,,Health Care,Health Care Equipment & Servic,GAAP,Dec,EPS,CY2025,20.388,14.947,-26.7%,14.947,+0.0%,14.947,+0.0%,424.62,28.4,-26.7%,+28.6%,+39.5%,+41.8%
UNH,Portfolio,,Health Care,Health Care Equipment & Servic,GAAP,Dec,EPS,CY2026,24.121,16.385,-32.1%,16.822,+2.7%,17.187,+2.2%,424.62,24.7,-28.7%,+28.6%,+39.5%,+41.8%
UNH,Portfolio,,Health Care,Health Care Equipment & Servic,GAAP,Dec,EPS,CY2027,27.782,19.313,-30.5%,18.883,-2.2%,18.887,+0.0%,424.62,22.5,-32.0%,+28.6%,+39.5%,+41.8%
UNH,Portfolio,,Health Care,Health Care Equipment & Servic,GAAP,Dec,EPS,CY2028,32.685,23.538,-28.0%,22.47,-4.5%,23.322,+3.8%,424.62,18.2,-28.6%,+28.6%,+39.5%,+41.8%
TSM,Portfolio,,Information Technology,Semiconductors & Semiconductor,GAAP,Dec,EPS,CY2025,10.061,10.213,+1.5%,10.239,+0.3%,10.239,+0.0%,434.11,42.4,+1.8%,+42.9%,+17.1%,+88.9%
TSM,Portfolio,,Information Technology,Semiconductors & Semiconductor,GAAP,Dec,EPS,CY2026,11.591,13.883,+19.8%,14.107,+1.6%,15.536,+10.1%,434.11,27.9,+34.0%,+42.9%,+17.1%,+88.9%
TSM,Portfolio,,Information Technology,Semiconductors & Semiconductor,GAAP,Dec,EPS,CY2027,13.522,16.688,+23.4%,17.484,+4.8%,19.956,+14.1%,434.11,21.8,+47.6%,+42.9%,+17.1%,+88.9%
TSM,Portfolio,,Information Technology,Semiconductors & Semiconductor,GAAP,Dec,EPS,CY2028,15.454,16.87,+9.2%,20.836,+23.5%,24.869,+19.4%,434.11,17.5,+60.9%,+42.9%,+17.1%,+88.9%
AVGO,Portfolio,,Information Technology,Semiconductors & Semiconductor,GAAP,Oct,EPS,CY2025,4.529,4.247,-6.2%,4.247,+0.0%,4.247,+0.0%,399.97,94.2,-6.2%,+15.6%,+7.6%,+45.2%
AVGO,Portfolio,,Information Technology,Semiconductors & Semiconductor,GAAP,Oct,EPS,CY2026,6.112,7.968,+30.4%,9.12,+14.5%,9.34,+2.4%,399.97,42.8,+52.8%,+15.6%,+7.6%,+45.2%
AVGO,Portfolio,,Information Technology,Semiconductors & Semiconductor,GAAP,Oct,EPS,CY2027,7.674,11.687,+52.3%,15.529,+32.9%,16.981,+9.4%,399.97,23.6,+121.3%,+15.6%,+7.6%,+45.2%
AVGO,Portfolio,,Information Technology,Semiconductors & Semiconductor,GAAP,Oct,EPS,CY2028,9.88,15.367,+55.5%,19.048,+24.0%,23.525,+23.5%,399.97,17.0,+138.1%,+15.6%,+7.6%,+45.2%
NVDA,Portfolio,,Information Technology,Semiconductors & Semiconductor,GAAP,Jan,EPS,CY2025,4.124,4.615,+11.9%,4.626,+0.2%,4.626,+0.0%,210.96,45.6,+12.2%,+13.1%,+11.8%,+28.6%
NVDA,Portfolio,,Information Technology,Semiconductors & Semiconductor,GAAP,Jan,EPS,CY2026,5.513,7.348,+33.3%,8.257,+12.4%,9.474,+14.7%,210.96,22.3,+71.8%,+13.1%,+11.8%,+28.6%
NVDA,Portfolio,,Information Technology,Semiconductors & Semiconductor,GAAP,Jan,EPS,CY2027,6.326,9.279,+46.7%,10.986,+18.4%,13.154,+19.7%,210.96,16.0,+107.9%,+13.1%,+11.8%,+28.6%
NVDA,Portfolio,,Information Technology,Semiconductors & Semiconductor,GAAP,Jan,EPS,CY2028,7.29,10.29,+41.2%,12.746,+23.9%,15.935,+25.0%,210.96,13.2,+118.6%,+13.1%,+11.8%,+28.6%
