Ticker,Group,Category,GICS Sector,GICS Industry,EPS Type,FYE,Metric,Year,-1yr,-6m,-6m chg,-3m,-3m chg,Current,Current chg,Price,PE,12m Rev,Return_YTD,Return_3m,Return_12m
MU,Watchlist,,Information Technology,Semiconductors & Semiconductor,GAAP,Aug,EPS,CY2025,7.184,7.42,+3.3%,7.42,+0.0%,7.42,+0.0%,848.95,114.4,+3.3%,+197.4%,+86.6%,+649.6%
MU,Watchlist,,Information Technology,Semiconductors & Semiconductor,GAAP,Aug,EPS,CY2026,11.707,30.235,+158.3%,58.667,+94.0%,73.602,+25.5%,848.95,11.5,+528.7%,+197.4%,+86.6%,+649.6%
MU,Watchlist,,Information Technology,Semiconductors & Semiconductor,GAAP,Aug,EPS,CY2027,14.9,39.451,+164.8%,94.56,+139.7%,156.878,+65.9%,848.95,5.4,+952.9%,+197.4%,+86.6%,+649.6%
MU,Watchlist,,Information Technology,Semiconductors & Semiconductor,GAAP,Aug,EPS,CY2028,17.675,39.403,+122.9%,88.692,+125.1%,176.728,+99.3%,848.95,4.8,+899.9%,+197.4%,+86.6%,+649.6%
HOOD,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2025,1.35,2.066,+53.0%,2.066,+0.0%,2.066,+0.0%,99.96,48.4,+53.0%,-11.6%,+10.1%,-5.2%
HOOD,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2026,1.664,2.507,+50.7%,2.142,-14.6%,1.964,-8.3%,99.96,50.9,+18.0%,-11.6%,+10.1%,-5.2%
HOOD,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2027,2.061,2.895,+40.5%,2.677,-7.5%,2.707,+1.1%,99.96,36.9,+31.3%,-11.6%,+10.1%,-5.2%
HOOD,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2028,1.685,3.504,+108.0%,3.141,-10.4%,3.198,+1.8%,99.96,31.3,+89.8%,-11.6%,+10.1%,-5.2%
TDG,Watchlist,,Industrials,Capital Goods,Adj,Sep,EPS,CY2025,37.429,36.616,-2.2%,36.616,+0.0%,36.616,+0.0%,1214.43,33.2,-2.2%,-8.7%,-4.1%,-18.6%
TDG,Watchlist,,Industrials,Capital Goods,Adj,Sep,EPS,CY2026,43.457,39.042,-10.2%,38.952,-0.2%,40.009,+2.7%,1214.43,30.4,-7.9%,-8.7%,-4.1%,-18.6%
TDG,Watchlist,,Industrials,Capital Goods,Adj,Sep,EPS,CY2027,49.766,46.298,-7.0%,45.277,-2.2%,46.861,+3.5%,1214.43,25.9,-5.8%,-8.7%,-4.1%,-18.6%
TDG,Watchlist,,Industrials,Capital Goods,Adj,Sep,EPS,CY2028,52.572,53.563,+1.9%,52.34,-2.3%,53.108,+1.5%,1214.43,22.9,+1.0%,-8.7%,-4.1%,-18.6%
GE,Watchlist,,Industrials,Capital Goods,GAAP,Dec,EPS,CY2025,6.015,6.898,+14.7%,6.907,+0.1%,6.907,+0.0%,348.83,50.5,+14.8%,+13.2%,+14.7%,+34.0%
GE,Watchlist,,Industrials,Capital Goods,GAAP,Dec,EPS,CY2026,6.869,7.582,+10.4%,7.901,+4.2%,8.373,+6.0%,348.83,41.7,+21.9%,+13.2%,+14.7%,+34.0%
GE,Watchlist,,Industrials,Capital Goods,GAAP,Dec,EPS,CY2027,7.807,8.65,+10.8%,9.1,+5.2%,9.523,+4.6%,348.83,36.6,+22.0%,+13.2%,+14.7%,+34.0%
GE,Watchlist,,Industrials,Capital Goods,GAAP,Dec,EPS,CY2028,8.537,9.708,+13.7%,10.446,+7.6%,10.802,+3.4%,348.83,32.3,+26.5%,+13.2%,+14.7%,+34.0%
LRCX,Watchlist,,Information Technology,Semiconductors & Semiconductor,GAAP,Jun,EPS,CY2025,4.011,4.012,+0.0%,4.012,+0.0%,4.012,+0.0%,313.3,78.1,+0.0%,+83.0%,+17.1%,+210.8%
LRCX,Watchlist,,Information Technology,Semiconductors & Semiconductor,GAAP,Jun,EPS,CY2026,3.975,4.845,+21.9%,5.311,+9.6%,5.637,+6.1%,313.3,55.6,+41.8%,+83.0%,+17.1%,+210.8%
LRCX,Watchlist,,Information Technology,Semiconductors & Semiconductor,GAAP,Jun,EPS,CY2027,4.694,5.883,+25.3%,7.208,+22.5%,8.021,+11.3%,313.3,39.1,+70.9%,+83.0%,+17.1%,+210.8%
LRCX,Watchlist,,Information Technology,Semiconductors & Semiconductor,GAAP,Jun,EPS,CY2028,5.225,6.629,+26.9%,8.731,+31.7%,9.689,+11.0%,313.3,32.3,+85.4%,+83.0%,+17.1%,+210.8%
DASH,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2025,4.232,5.095,+20.4%,5.084,-0.2%,5.084,+0.0%,184.14,36.2,+20.1%,-18.7%,+0.1%,-21.6%
DASH,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2026,5.676,5.888,+3.7%,5.618,-4.6%,4.531,-19.3%,184.14,40.6,-20.2%,-18.7%,+0.1%,-21.6%
DASH,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2027,6.512,7.363,+13.1%,7.255,-1.5%,6.664,-8.1%,184.14,27.6,+2.3%,-18.7%,+0.1%,-21.6%
DASH,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2028,7.542,9.195,+21.9%,8.323,-9.5%,8.875,+6.6%,184.14,20.7,+17.7%,-18.7%,+0.1%,-21.6%
UBER,Watchlist,,Industrials,Transportation,Adj,Dec,EPS,CY2025,3.7,4.378,+18.3%,2.49,-43.1%,2.49,+0.0%,72.46,29.1,-32.7%,-11.3%,-6.0%,-19.9%
UBER,Watchlist,,Industrials,Transportation,Adj,Dec,EPS,CY2026,4.086,4.042,-1.1%,3.316,-18.0%,3.289,-0.8%,72.46,22.0,-19.5%,-11.3%,-6.0%,-19.9%
UBER,Watchlist,,Industrials,Transportation,Adj,Dec,EPS,CY2027,4.935,4.883,-1.1%,4.393,-10.0%,4.46,+1.5%,72.46,16.2,-9.6%,-11.3%,-6.0%,-19.9%
UBER,Watchlist,,Industrials,Transportation,Adj,Dec,EPS,CY2028,5.573,5.818,+4.4%,5.482,-5.8%,5.547,+1.2%,72.46,13.1,-0.5%,-11.3%,-6.0%,-19.9%
LLY,Watchlist,,Health Care,"Pharmaceuticals, Biotechnology",GAAP,Dec,EPS,CY2025,21.498,22.975,+6.9%,22.806,-0.7%,22.806,+0.0%,1179.11,51.7,+6.1%,+9.7%,+27.2%,+54.8%
LLY,Watchlist,,Health Care,"Pharmaceuticals, Biotechnology",GAAP,Dec,EPS,CY2026,29.322,32.145,+9.6%,33.803,+5.2%,34.366,+1.7%,1179.11,34.3,+17.2%,+9.7%,+27.2%,+54.8%
LLY,Watchlist,,Health Care,"Pharmaceuticals, Biotechnology",GAAP,Dec,EPS,CY2027,35.445,39.281,+10.8%,41.296,+5.1%,43.946,+6.4%,1179.11,26.8,+24.0%,+9.7%,+27.2%,+54.8%
LLY,Watchlist,,Health Care,"Pharmaceuticals, Biotechnology",GAAP,Dec,EPS,CY2028,42.224,46.833,+10.9%,47.784,+2.0%,50.284,+5.2%,1179.11,23.4,+19.1%,+9.7%,+27.2%,+54.8%
MSFT,Watchlist,,Information Technology,Software & Services,GAAP,Jun,EPS,CY2025,13.401,13.403,+0.0%,13.403,+0.0%,13.403,+0.0%,393.82,29.4,+0.0%,-18.6%,-6.9%,-23.0%
MSFT,Watchlist,,Information Technology,Software & Services,GAAP,Jun,EPS,CY2026,15.194,16.062,+5.7%,17.16,+6.8%,17.281,+0.7%,393.82,22.8,+13.7%,-18.6%,-6.9%,-23.0%
MSFT,Watchlist,,Information Technology,Software & Services,GAAP,Jun,EPS,CY2027,17.788,18.807,+5.7%,18.97,+0.9%,19.511,+2.9%,393.82,20.2,+9.7%,-18.6%,-6.9%,-23.0%
MSFT,Watchlist,,Information Technology,Software & Services,GAAP,Jun,EPS,CY2028,21.123,22.17,+5.0%,22.303,+0.6%,22.9,+2.7%,393.82,17.2,+8.4%,-18.6%,-6.9%,-23.0%
V,Watchlist,,Financials,Financial Services,GAAP,Sep,EPS,CY2025,10.823,10.723,-0.9%,10.723,+0.0%,10.723,+0.0%,358.56,33.4,-0.9%,+2.2%,+13.1%,+2.5%
V,Watchlist,,Financials,Financial Services,GAAP,Sep,EPS,CY2026,12.682,12.695,+0.1%,12.665,-0.2%,12.804,+1.1%,358.56,28.0,+1.0%,+2.2%,+13.1%,+2.5%
V,Watchlist,,Financials,Financial Services,GAAP,Sep,EPS,CY2027,14.296,14.375,+0.6%,14.478,+0.7%,14.811,+2.3%,358.56,24.2,+3.6%,+2.2%,+13.1%,+2.5%
V,Watchlist,,Financials,Financial Services,GAAP,Sep,EPS,CY2028,16.067,16.229,+1.0%,16.358,+0.8%,16.882,+3.2%,358.56,21.2,+5.1%,+2.2%,+13.1%,+2.5%
BX,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2025,4.843,5.313,+9.7%,5.343,+0.6%,5.343,+0.0%,126.91,23.8,+10.3%,-17.7%,-1.7%,-26.4%
BX,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2026,6.389,6.405,+0.3%,6.146,-4.0%,5.887,-4.2%,126.91,21.6,-7.9%,-17.7%,-1.7%,-26.4%
BX,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2027,7.92,7.944,+0.3%,7.679,-3.3%,7.435,-3.2%,126.91,17.1,-6.1%,-17.7%,-1.7%,-26.4%
BX,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2028,7.793,8.298,+6.5%,8.213,-1.0%,8.266,+0.6%,126.91,15.4,+6.1%,-17.7%,-1.7%,-26.4%
BKNG,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2025,8.67,9.096,+4.9%,9.107,+0.1%,9.107,+0.0%,181.68,19.9,+5.0%,-15.2%,-5.4%,-20.1%
BKNG,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2026,9.958,10.637,+6.8%,10.707,+0.7%,10.504,-1.9%,181.68,17.3,+5.5%,-15.2%,-5.4%,-20.1%
BKNG,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2027,11.601,12.335,+6.3%,12.522,+1.5%,12.342,-1.4%,181.68,14.7,+6.4%,-15.2%,-5.4%,-20.1%
BKNG,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2028,13.507,14.161,+4.8%,14.454,+2.1%,14.174,-1.9%,181.68,12.8,+4.9%,-15.2%,-5.4%,-20.1%
HLT,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2025,7.94,8.056,+1.5%,8.057,+0.0%,8.057,+0.0%,321.32,39.9,+1.5%,+11.9%,-5.8%,+18.0%
HLT,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2026,9.065,9.133,+0.8%,9.027,-1.2%,8.971,-0.6%,321.32,35.8,-1.0%,+11.9%,-5.8%,+18.0%
HLT,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2027,10.559,10.457,-1.0%,10.411,-0.4%,10.411,+0.0%,321.32,30.9,-1.4%,+11.9%,-5.8%,+18.0%
HLT,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2028,12.684,12.09,-4.7%,12.099,+0.1%,12.068,-0.3%,321.32,26.6,-4.9%,+11.9%,-5.8%,+18.0%
IBKR,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2025,1.973,2.141,+8.5%,2.141,+0.0%,2.141,+0.0%,90.53,42.3,+8.5%,+40.8%,+10.8%,+52.3%
IBKR,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2026,2.109,2.338,+10.9%,2.5,+6.9%,2.596,+3.8%,90.53,34.9,+23.1%,+40.8%,+10.8%,+52.3%
IBKR,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2027,2.168,2.613,+20.5%,2.814,+7.7%,3.009,+6.9%,90.53,30.1,+38.8%,+40.8%,+10.8%,+52.3%
IBKR,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2028,2.14,3.175,+48.4%,3.21,+1.1%,3.56,+10.9%,90.53,25.4,+66.4%,+40.8%,+10.8%,+52.3%
NET,Watchlist,,Information Technology,Software & Services,Adj,Dec,EPS,CY2025,0.803,0.914,+13.8%,0.914,+0.0%,0.914,+0.0%,277.66,303.8,+13.8%,+40.8%,+38.1%,+45.2%
NET,Watchlist,,Information Technology,Software & Services,Adj,Dec,EPS,CY2026,1.053,1.178,+11.9%,1.128,-4.2%,1.196,+6.0%,277.66,232.2,+13.6%,+40.8%,+38.1%,+45.2%
NET,Watchlist,,Information Technology,Software & Services,Adj,Dec,EPS,CY2027,1.412,1.552,+9.9%,1.477,-4.8%,1.604,+8.6%,277.66,173.1,+13.6%,+40.8%,+38.1%,+45.2%
NET,Watchlist,,Information Technology,Software & Services,Adj,Dec,EPS,CY2028,1.822,2.159,+18.5%,2.08,-3.7%,2.207,+6.1%,277.66,125.8,+21.1%,+40.8%,+38.1%,+45.2%
COST,Watchlist,,Consumer Staples,Consumer Staples Distribution,GAAP,Aug,EPS,CY2025,18.138,18.099,-0.2%,18.099,+0.0%,18.099,+0.0%,940.87,52.0,-0.2%,+9.1%,-5.9%,-1.4%
COST,Watchlist,,Consumer Staples,Consumer Staples Distribution,GAAP,Aug,EPS,CY2026,20.031,20.281,+1.2%,20.442,+0.8%,20.566,+0.6%,940.87,45.7,+2.7%,+9.1%,-5.9%,-1.4%
COST,Watchlist,,Consumer Staples,Consumer Staples Distribution,GAAP,Aug,EPS,CY2027,22.117,22.215,+0.4%,22.798,+2.6%,22.705,-0.4%,940.87,41.4,+2.7%,+9.1%,-5.9%,-1.4%
COST,Watchlist,,Consumer Staples,Consumer Staples Distribution,GAAP,Aug,EPS,CY2028,24.129,24.596,+1.9%,25.36,+3.1%,24.952,-1.6%,940.87,37.7,+3.4%,+9.1%,-5.9%,-1.4%
TSLA,Watchlist,,Consumer Discretionary,Automobiles & Components,GAAP,Dec,EPS,CY2025,1.38,1.265,-8.3%,1.266,+0.1%,1.266,+0.0%,380.84,300.8,-8.3%,-15.3%,-4.9%,+19.2%
