Ticker,Group,Category,GICS Sector,GICS Industry,EPS Type,FYE,Price,PE_CY2026,PE_CY2027,PE_CY2028,Return_YTD,Return_3m,Return_12m
SPX,Indices,Indices,,,Adj,Dec,7457.69,,,,+8.9%,+4.7%,+18.4%
QQQ,Indices,Indices,,,GAAP,Dec,695.33,,,,+13.2%,+7.2%,+23.8%
IWM,Indices,Indices,,,Adj,Dec,294.04,,,,+19.5%,+6.6%,+31.3%
SOX,Indices,Indices,,,Adj,Dec,11673.89,,,,+64.8%,+22.2%,+103.5%
IGV,Indices,Indices,,,Adj,Dec,92.8,,,,-12.2%,+9.1%,-16.6%
AER,Extended,Uncategorized,Industrials,Capital Goods,Adj,Dec,146.97,,,,+2.2%,-0.3%,+29.1%
MA,Extended,Uncategorized,Financials,Financial Services,GAAP,Dec,543.6,,,,-4.8%,+4.3%,-2.2%
BRK/A,Extended,Uncategorized,Financials,Financial Services,GAAP,Dec,736000.0,,,,-2.5%,+3.4%,+3.7%
CSU,Extended,Uncategorized,Information Technology,Software & Services,Adj,Dec,2800.76,,,,-15.4%,+6.5%,-44.4%
DHR,Extended,Uncategorized,Health Care,"Pharmaceuticals, Biotechnology",Adj,Dec,203.83,,,,-11.0%,+4.7%,+4.6%
AAPL,Extended,Uncategorized,Information Technology,Technology Hardware & Equipmen,GAAP,Sep,333.74,,,,+22.8%,+23.5%,+58.9%
NFLX,Extended,Uncategorized,Communication Services,Media & Entertainment,GAAP,Dec,68.95,,,,-26.5%,-29.1%,-45.9%
QCOM,Extended,Uncategorized,Information Technology,Semiconductors & Semiconductor,Adj,Sep,171.78,,,,+0.4%,+26.1%,+12.6%
UMG,Extended,Uncategorized,Communication Services,Media & Entertainment,Adj,Dec,18.29,,,,-17.7%,-11.3%,-32.1%
ASML,Extended,Uncategorized,Information Technology,Semiconductors & Semiconductor,GAAP,Dec,1537.0,,,,+66.8%,+23.6%,+136.4%
AMAT,Extended,Uncategorized,Information Technology,Semiconductors & Semiconductor,GAAP,Oct,529.66,,,,+106.1%,+33.4%,+175.1%
KLAC,Extended,Uncategorized,Information Technology,Semiconductors & Semiconductor,GAAP,Jun,212.75,,,,+75.1%,+18.8%,+127.0%
KKR,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,100.94,,,,-20.8%,-2.6%,-31.6%
BAM,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,48.33,,,,-7.7%,-2.0%,-21.4%
ARES,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,125.68,,,,-22.2%,+6.7%,-31.4%
OWL,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,9.52,,,,-36.3%,-3.4%,-54.2%
CG,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,46.07,,,,-22.1%,-12.5%,-23.4%
BN,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,43.63,,,,-4.9%,-6.4%,-4.0%
TPG,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,43.74,,,,-31.5%,-2.8%,-22.8%
BEP,Extended,Uncategorized,Utilities,Utilities,Adj,Dec,31.76,,,,+17.8%,-8.2%,+18.3%
BIP,Extended,Uncategorized,Utilities,Utilities,Adj,Dec,39.26,,,,+13.0%,+7.4%,+21.1%
MAR,Extended,Uncategorized,Consumer Discretionary,Consumer Services,Adj,Dec,366.24,,,,+18.1%,-3.1%,+34.8%
DPZ,Extended,Uncategorized,Consumer Discretionary,Consumer Services,Adj,Dec,322.18,,,,-22.7%,-13.4%,-31.3%
CMG,Extended,Uncategorized,Consumer Discretionary,Consumer Services,Adj,Dec,34.44,,,,-6.9%,-3.9%,-35.7%
MCO,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,510.86,,,,+0.0%,+12.2%,+1.7%
SPGI,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,450.84,,,,-8.8%,+7.7%,-9.3%
MSCI,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,628.66,,,,+9.6%,+10.6%,+8.4%
CSGP,Extended,Uncategorized,Real Estate,Real Estate Management & Devel,Adj,Dec,29.78,,,,-55.7%,-25.0%,-64.9%
LPLA,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,324.9,,,,-9.0%,+2.4%,-14.2%
SCHW,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,101.56,,,,+1.7%,+10.1%,+9.1%
CRM,Extended,Uncategorized,Information Technology,Software & Services,Adj,Jan,170.77,,,,-35.5%,-6.2%,-34.3%
WDAY,Extended,Uncategorized,Information Technology,Software & Services,Adj,Jan,144.78,,,,-32.6%,+16.9%,-37.3%
ADBE,Extended,Uncategorized,Information Technology,Software & Services,Adj,Nov,237.25,,,,-32.2%,-2.9%,-35.3%
SHOP,Extended,Uncategorized,Information Technology,Software & Services,Adj,Dec,123.56,,,,-23.2%,-5.8%,-2.5%
GWRE,Extended,Uncategorized,Information Technology,Software & Services,Adj,Jul,150.02,,,,-25.4%,+6.9%,-32.2%
NOW,Extended,Uncategorized,Information Technology,Software & Services,Adj,Dec,103.24,,,,-32.6%,+6.8%,-46.2%
ELV,Extended,Uncategorized,Health Care,Health Care Equipment & Servic,Adj,Dec,373.11,,,,+6.4%,+15.5%,+23.4%
ISRG,Extended,Uncategorized,Health Care,Health Care Equipment & Servic,Adj,Dec,345.42,,,,-39.0%,-26.4%,-33.1%
BLDR,Extended,Uncategorized,Industrials,Capital Goods,Adj,Dec,74.26,,,,-27.8%,-16.1%,-41.5%
FERG,Extended,Uncategorized,Industrials,Capital Goods,Adj,Jul,232.02,,,,+4.2%,-10.9%,+6.0%
CRH,Extended,Uncategorized,Materials,Materials,Adj,Dec,102.92,,,,-17.5%,-12.1%,+10.7%
FND,Extended,Uncategorized,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,56.79,,,,-6.7%,+5.0%,-29.0%
WMT,Extended,Uncategorized,Consumer Staples,Consumer Staples Distribution,GAAP,Jan,114.24,,,,+2.5%,-10.4%,+20.1%
PM,Extended,Uncategorized,Consumer Staples,"Food, Beverage & Tobacco",GAAP,Dec,192.98,,,,+20.3%,+22.3%,+7.7%
CP,Extended,Uncategorized,Industrials,Transportation,Adj,Dec,93.71,,,,+27.3%,+15.0%,+16.8%
CNR,Extended,Uncategorized,Industrials,Transportation,Adj,Dec,180.94,,,,+33.3%,+19.7%,+29.2%
UNP,Extended,Uncategorized,Industrials,Transportation,Adj,Dec,301.75,,,,+30.4%,+20.2%,+32.6%
CSX,Extended,Uncategorized,Industrials,Transportation,Adj,Dec,50.75,,,,+40.0%,+17.2%,+47.1%
NVR,Extended,Uncategorized,Consumer Discretionary,Consumer Durables & Apparel,Adj,Dec,6490.04,,,,-11.0%,-7.3%,-12.7%
PDD,Extended,Uncategorized,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,84.14,,,,-25.8%,-19.7%,-22.1%
MSI,Extended,Uncategorized,Information Technology,Technology Hardware & Equipmen,Adj,Dec,413.31,,,,+7.8%,-6.5%,-1.8%
TPL,Extended,Uncategorized,Energy,Energy,Adj,Dec,415.7,,,,+44.7%,-1.6%,+25.7%
APG,Extended,Uncategorized,Industrials,Capital Goods,Adj,Dec,40.12,,,,+4.9%,-14.2%,+15.7%
CACC,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,640.0,,,,+44.3%,+21.3%,+26.7%
GL,Extended,Uncategorized,Financials,Insurance,Adj,Dec,184.76,,,,+32.1%,+21.7%,+51.9%
LAD,Extended,Uncategorized,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,335.28,,,,+0.9%,+18.5%,+9.0%
CHTR,Extended,Uncategorized,Communication Services,Media & Entertainment,Adj,Dec,131.37,,,,-37.1%,-44.5%,-65.7%
ABG,Extended,Uncategorized,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,220.36,,,,-5.2%,+4.2%,-4.0%
ALRM,Extended,Uncategorized,Information Technology,Software & Services,Adj,Dec,53.2,,,,+4.3%,+14.4%,-4.2%
OPTU,Extended,Uncategorized,Communication Services,Media & Entertainment,Adj,Dec,0.8607,,,,-47.8%,-48.5%,-68.5%
CMCSA,Extended,Uncategorized,Communication Services,Telecommunication Services,Adj,Dec,23.79,,,,-15.0%,-19.7%,-26.8%
WRLD,Extended,Uncategorized,Financials,Financial Services,Adj,Mar,192.06,,,,+36.8%,+35.8%,+15.4%
CARG,Extended,Uncategorized,Communication Services,Media & Entertainment,Adj,Dec,35.0,,,,-8.7%,-5.0%,+4.5%
ARMK,Extended,Uncategorized,Consumer Discretionary,Consumer Services,Adj,Sep,56.74,,,,+53.9%,+25.4%,+31.1%
QSR,Extended,Uncategorized,Consumer Discretionary,Consumer Services,Adj,Dec,75.01,,,,+9.9%,-4.2%,+7.8%
W,Extended,Uncategorized,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,89.31,,,,-11.1%,+9.8%,+57.9%
MO,Extended,Uncategorized,Consumer Staples,"Food, Beverage & Tobacco",Adj,Dec,74.21,,,,+28.7%,+15.6%,+28.0%
CI,Extended,Uncategorized,Health Care,Health Care Equipment & Servic,Adj,Dec,281.45,,,,+2.3%,+1.0%,-5.6%
CVS,Extended,Uncategorized,Health Care,Health Care Equipment & Servic,Adj,Dec,107.47,,,,+35.4%,+39.0%,+69.8%
SSNC,Extended,Uncategorized,Industrials,Commercial & Professional Serv,Adj,Dec,69.56,,,,-20.4%,-3.5%,-16.5%
SPOT,Extended,Uncategorized,Communication Services,Media & Entertainment,Adj,Dec,478.14,,,,-17.7%,-10.9%,-33.7%
BABA,Extended,Uncategorized,Consumer Discretionary,Consumer Discretionary Distrib,GAAP,Mar,114.97,,,,-21.6%,-18.5%,-2.0%
IAC,Extended,Uncategorized,Communication Services,Media & Entertainment,Adj,Dec,,,,,,,
PYPL,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,56.56,,,,-3.1%,+11.3%,-23.4%
THC,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,194.91,,,,-1.9%,-0.9%,+11.3%
UHS,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,151.16,,,,-30.7%,-17.1%,-11.5%
CYH,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,3.3,,,,+5.8%,+4.4%,-9.3%
DVA,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,236.97,,,,+108.6%,+60.2%,+65.3%
LH,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,283.36,,,,+12.9%,+4.7%,+14.6%
DGX,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,210.68,,,,+21.4%,+8.0%,+25.3%
IDXX,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,567.44,,,,-16.1%,-3.7%,+9.4%
ENSG,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,171.28,,,,-1.7%,-14.4%,+23.4%
MD,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,26.13,,,,+22.2%,+13.3%,+103.5%
AMN,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,35.0,,,,+122.1%,+73.4%,+72.1%
CCRN,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,13.24,,,,+63.5%,+34.3%,+5.5%
EVH,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,5.81,,,,+45.2%,+104.6%,-48.4%
HUM,Extended,Managed Care,Health Care,Health Care Equipment & Servic,Adj,Dec,400.0,,,,+56.2%,+95.0%,+78.9%
ALHC,Extended,Managed Care,Health Care,Health Care Equipment & Servic,Adj,Dec,20.6,,,,+4.3%,-2.9%,+56.7%
CNC,Extended,Managed Care,Health Care,Health Care Equipment & Servic,Adj,Dec,66.44,,,,+61.5%,+74.1%,+128.0%
MOH,Extended,Managed Care,Health Care,Health Care Equipment & Servic,Adj,Dec,225.37,,,,+29.9%,+51.3%,+10.3%
IQV,Extended,Clinical Labs,Health Care,"Pharmaceuticals, Biotechnology",Adj,Dec,206.26,,,,-8.5%,+16.9%,+26.3%
ICLR,Extended,Clinical Labs,Health Care,"Pharmaceuticals, Biotechnology",Adj,Dec,170.0,,,,-6.7%,+42.0%,+15.7%
MEDP,Extended,Clinical Labs,Health Care,"Pharmaceuticals, Biotechnology",Adj,Dec,537.73,,,,-4.3%,+3.3%,+68.5%
CRL,Extended,Clinical Labs,Health Care,"Pharmaceuticals, Biotechnology",Adj,Dec,224.35,,,,+12.5%,+22.0%,+43.2%
EHTH,Extended,Clinical Labs,Financials,Insurance,Adj,Dec,1.49,,,,-67.6%,-19.0%,-60.6%
TMUS,Extended,Cable / Telco,Communication Services,Telecommunication Services,GAAP,Dec,192.43,,,,-5.2%,-2.7%,-15.2%
VZ,Extended,Cable / Telco,Communication Services,Telecommunication Services,Adj,Dec,43.59,,,,+7.0%,-6.4%,+6.4%
T,Extended,Cable / Telco,Communication Services,Telecommunication Services,Adj,Dec,21.81,,,,-12.2%,-17.7%,-19.2%
CABO,Extended,Cable / Telco,Communication Services,Media & Entertainment,Adj,Dec,39.3,,,,-65.2%,-63.4%,-68.3%
LBRDK,Extended,Cable / Telco,Communication Services,Media & Entertainment,Adj,Dec,30.87,,,,-36.5%,-44.1%,-64.8%
VOD,Extended,Cable / Telco,Communication Services,Telecommunication Services,Adj,Mar,15.74,,,,+19.2%,+1.7%,+43.9%
DTE,Extended,Cable / Telco,Communication Services,Telecommunication Services,Adj,Dec,27.11,,,,-2.0%,-8.4%,-11.5%
TEF,Extended,Cable / Telco,Communication Services,Telecommunication Services,Adj,Dec,3.618,,,,+3.6%,-6.4%,-19.2%
GOOGL,Extended,Internet,Communication Services,Media & Entertainment,GAAP,Dec,346.77,,,,+10.8%,+1.5%,+88.9%
PINS,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,23.2,,,,-10.4%,+15.3%,-35.7%
SNAP,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,4.53,,,,-43.9%,-24.9%,-54.3%
RDDT,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,181.18,,,,-21.2%,+10.6%,+27.1%
ABNB,Extended,Internet,Consumer Discretionary,Consumer Services,Adj,Dec,145.98,,,,+7.6%,+3.1%,+4.8%
EBAY,Extended,Internet,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,112.06,,,,+28.7%,+7.1%,+45.9%
TTD,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,18.59,,,,-51.0%,-17.3%,-77.2%
ROKU,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,144.43,,,,+33.1%,+24.3%,+58.5%
ETSY,Extended,Internet,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,84.1,,,,+51.7%,+35.9%,+45.1%
MTCH,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,39.15,,,,+21.2%,+10.3%,+21.0%
U,Extended,Internet,Information Technology,Software & Services,Adj,Dec,28.99,,,,-34.4%,+11.8%,-20.6%
ZG,Extended,Internet,Real Estate,Real Estate Management & Devel,Adj,Dec,33.71,,,,-50.6%,-28.3%,-54.7%
RMV,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,451.0,,,,-13.2%,-2.8%,-42.9%
YELP,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,26.22,,,,-13.7%,-6.2%,-24.3%
ANGI,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,6.12,,,,-52.7%,-17.3%,-62.9%
TREE,Extended,Internet,Financials,Financial Services,Adj,Dec,46.25,,,,-12.9%,-3.6%,+21.2%
XYZ,Extended,Internet,Financials,Financial Services,Adj,Dec,79.94,,,,+22.8%,+12.2%,+13.0%
CRTO,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,22.48,,,,+9.1%,+15.4%,-4.3%
CARS,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,11.99,,,,-1.7%,+13.2%,-7.6%
OCDO,Extended,Internet,Consumer Staples,Consumer Staples Distribution,Adj,Nov,165.2,,,,-30.0%,-18.9%,-40.8%
VRSN,Extended,Internet,Information Technology,Software & Services,Adj,Dec,277.66,,,,+14.3%,+1.3%,-1.1%
CDLX,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,4.18,,,,-63.7%,-58.6%,-75.1%
DHER,Extended,Internet,Consumer Discretionary,Consumer Services,Adj,Dec,38.96,,,,+71.5%,+83.9%,+78.5%
PTON,Extended,Internet,Consumer Discretionary,Consumer Durables & Apparel,Adj,Jun,6.12,,,,-0.6%,+20.0%,-2.5%
LYFT,Extended,Internet,Industrials,Transportation,Adj,Dec,15.52,,,,-19.9%,+3.8%,+5.1%
PRX,Extended,Internet,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Mar,38.505,,,,-27.1%,-13.1%,-21.2%
AUTO,Extended,Internet,Communication Services,Media & Entertainment,Adj,Mar,498.3,,,,-15.0%,-4.8%,-39.8%
DKNG,Extended,Internet,Consumer Discretionary,Consumer Services,Adj,Dec,24.94,,,,-27.6%,+9.3%,-43.2%
FLUT,Extended,Internet,Consumer Discretionary,Consumer Services,Adj,Dec,106.56,,,,-50.4%,-3.2%,-65.0%
FLTR,Extended,Internet,Consumer Discretionary,Consumer Services,Adj,Dec,7714.0,,,,-52.2%,-6.7%,-65.6%
WMG,Extended,Internet,Communication Services,Media & Entertainment,Adj,Sep,28.33,,,,-7.6%,-6.3%,-9.4%
SCOR,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,7.49,,,,+15.2%,-7.5%,+46.0%
ASM,Extended,Technology,Information Technology,Semiconductors & Semiconductor,Adj,Dec,869.4,,,,+68.0%,+10.6%,+66.7%
ARM,Extended,Technology,Information Technology,Semiconductors & Semiconductor,GAAP,Mar,267.19,,,,+144.4%,+60.3%,+70.0%
MRVL,Extended,Technology,Information Technology,Semiconductors & Semiconductor,Adj,Jan,188.68,,,,+122.0%,+35.1%,+162.0%
AMD,Extended,Technology,Information Technology,Semiconductors & Semiconductor,GAAP,Dec,495.76,,,,+131.5%,+78.1%,+209.1%
INTC,Extended,Technology,Information Technology,Semiconductors & Semiconductor,GAAP,Dec,95.04,,,,+157.6%,+38.7%,+316.8%
TXN,Extended,Technology,Information Technology,Semiconductors & Semiconductor,GAAP,Dec,284.02,,,,+63.7%,+23.6%,+31.1%
ADI,Extended,Technology,Information Technology,Semiconductors & Semiconductor,Adj,Oct,375.36,,,,+38.4%,+1.1%,+55.8%
005930,Extended,Technology,Information Technology,Technology Hardware & Equipmen,GAAP,Dec,253500.0,,,,+110.5%,+16.3%,+277.8%
000660,Extended,Technology,Information Technology,Semiconductors & Semiconductor,GAAP,Dec,1830000.0,,,,+180.7%,+60.0%,+580.3%
WDC,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Jun,477.22,,,,+177.0%,+28.1%,+612.1%
SNDK,Extended,Technology,Information Technology,Technology Hardware & Equipmen,GAAP,Jun,1354.82,,,,+470.7%,+47.1%,+3163.1%
CLS,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Dec,301.34,,,,+1.9%,-23.9%,+85.0%
QRVO,Extended,Technology,Information Technology,Semiconductors & Semiconductor,Adj,Mar,85.5,,,,+1.2%,+4.4%,-3.5%
SWKS,Extended,Technology,Information Technology,Semiconductors & Semiconductor,Adj,Sep,59.35,,,,-6.4%,+0.6%,-17.8%
DELL,Extended,Technology,Information Technology,Technology Hardware & Equipmen,GAAP,Jan,396.34,,,,+214.9%,+101.6%,+219.9%
SMCI,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Jun,24.18,,,,-17.4%,-15.3%,-54.2%
IBM,Extended,Technology,Information Technology,Software & Services,Adj,Dec,212.67,,,,-28.2%,-16.1%,-24.6%
XRX,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Dec,2.77,,,,+16.9%,+60.1%,-44.0%
HPE,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Oct,45.82,,,,+90.8%,+73.3%,+120.0%
HPQ,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Oct,24.84,,,,+11.5%,+24.9%,+0.4%
FLEX,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Mar,119.25,,,,+97.4%,+45.7%,+124.2%
CDW,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Dec,133.24,,,,-2.2%,-0.5%,-26.0%
SNX,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Nov,242.62,,,,+61.5%,+13.2%,+70.3%
AVT,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Jun,85.65,,,,+78.1%,+16.0%,+55.2%
ARW,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Dec,206.61,,,,+87.5%,+18.1%,+58.0%
BA,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,214.03,,,,-1.4%,-4.2%,-7.3%
AIR,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,194.32,,,,-2.1%,+8.3%,+4.9%
SAF,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,329.5,,,,+10.8%,+4.5%,+16.1%
RTX,Extended,Aerospace / defense,Industrials,Capital Goods,GAAP,Dec,193.51,,,,+5.5%,-1.5%,+27.7%
LMT,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,508.77,,,,+5.2%,-14.1%,+8.4%
GD,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,368.58,,,,+9.5%,+9.6%,+22.8%
NOC,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,521.57,,,,-8.5%,-21.6%,-0.4%
MOG/A,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Sep,393.31,,,,+61.5%,+21.9%,+103.9%
HEI,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Oct,342.66,,,,+5.9%,+17.5%,+6.7%
RR/,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,1365.6,,,,+18.7%,+4.2%,+35.2%
CRS,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Jun,557.77,,,,+77.2%,+25.1%,+94.5%
HWM,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,272.43,,,,+32.9%,+6.5%,+44.3%
WWD,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Sep,392.88,,,,+30.0%,-0.5%,+52.6%
HXL,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,103.81,,,,+40.5%,+17.0%,+71.0%
AL,Extended,Aerospace / defense,,,Adj,Dec,,,,,,,
2588,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,75.85,,,,+4.2%,-7.6%,+3.0%
FDS,Extended,Data / Information Svc,Financials,Financial Services,Adj,Aug,258.09,,,,-11.1%,+10.9%,-40.9%
EXPN,Extended,Data / Information Svc,Industrials,Commercial & Professional Serv,Adj,Mar,2719.0,,,,-19.1%,-5.1%,-33.0%
EFX,Extended,Data / Information Svc,Industrials,Commercial & Professional Serv,Adj,Dec,177.08,,,,-18.4%,-9.8%,-32.3%
