Ticker,Group,Category,GICS Sector,GICS Industry,EPS Type,FYE,Metric,Year,-1yr,-6m,-6m chg,-3m,-3m chg,Current,Current chg,Price,PE,12m Rev,Return_YTD,Return_3m,Return_12m
HCA,Portfolio,,Health Care,Health Care Equipment & Servic,Adj,Dec,EPS,CY2025,25.332,27.687,+9.3%,27.69,+0.0%,27.69,+0.0%,410.5,14.8,+9.3%,-12.1%,-13.0%,+9.0%
HCA,Portfolio,,Health Care,Health Care Equipment & Servic,Adj,Dec,EPS,CY2026,28.018,29.613,+5.7%,30.366,+2.5%,30.196,-0.6%,410.5,13.6,+7.8%,-12.1%,-13.0%,+9.0%
HCA,Portfolio,,Health Care,Health Care Equipment & Servic,Adj,Dec,EPS,CY2027,31.604,32.847,+3.9%,33.331,+1.5%,33.12,-0.6%,410.5,12.4,+4.8%,-12.1%,-13.0%,+9.0%
HCA,Portfolio,,Health Care,Health Care Equipment & Servic,Adj,Dec,EPS,CY2028,36.22,36.576,+1.0%,37.335,+2.1%,37.086,-0.7%,410.5,11.1,+2.4%,-12.1%,-13.0%,+9.0%
UNH,Portfolio,,Health Care,Health Care Equipment & Servic,GAAP,Dec,EPS,CY2025,20.797,14.944,-28.1%,14.947,+0.0%,14.947,+0.0%,425.36,28.5,-28.1%,+28.9%,+53.4%,+37.9%
UNH,Portfolio,,Health Care,Health Care Equipment & Servic,GAAP,Dec,EPS,CY2026,24.296,16.406,-32.5%,16.83,+2.6%,17.152,+1.9%,425.36,24.8,-29.4%,+28.9%,+53.4%,+37.9%
UNH,Portfolio,,Health Care,Health Care Equipment & Servic,GAAP,Dec,EPS,CY2027,28.052,19.375,-30.9%,18.582,-4.1%,18.815,+1.3%,425.36,22.6,-32.9%,+28.9%,+53.4%,+37.9%
UNH,Portfolio,,Health Care,Health Care Equipment & Servic,GAAP,Dec,EPS,CY2028,32.685,23.718,-27.4%,22.031,-7.1%,23.234,+5.5%,425.36,18.3,-28.9%,+28.9%,+53.4%,+37.9%
TSM,Portfolio,,Information Technology,Semiconductors & Semiconductor,GAAP,Dec,EPS,CY2025,10.174,10.264,+0.9%,10.239,-0.2%,10.239,+0.0%,434.16,42.4,+0.6%,+42.9%,+28.1%,+84.9%
TSM,Portfolio,,Information Technology,Semiconductors & Semiconductor,GAAP,Dec,EPS,CY2026,11.78,12.461,+5.8%,13.874,+11.3%,15.552,+12.1%,434.16,27.9,+32.0%,+42.9%,+28.1%,+84.9%
TSM,Portfolio,,Information Technology,Semiconductors & Semiconductor,GAAP,Dec,EPS,CY2027,13.684,14.564,+6.4%,17.024,+16.9%,19.88,+16.8%,434.16,21.8,+45.3%,+42.9%,+28.1%,+84.9%
TSM,Portfolio,,Information Technology,Semiconductors & Semiconductor,GAAP,Dec,EPS,CY2028,15.532,16.147,+4.0%,19.817,+22.7%,24.669,+24.5%,434.16,17.6,+58.8%,+42.9%,+28.1%,+84.9%
AVGO,Portfolio,,Information Technology,Semiconductors & Semiconductor,GAAP,Oct,EPS,CY2025,4.529,4.247,-6.2%,4.247,+0.0%,4.247,+0.0%,360.45,84.9,-6.2%,+4.1%,+14.6%,+31.0%
AVGO,Portfolio,,Information Technology,Semiconductors & Semiconductor,GAAP,Oct,EPS,CY2026,6.112,7.933,+29.8%,9.009,+13.6%,9.34,+3.7%,360.45,38.6,+52.8%,+4.1%,+14.6%,+31.0%
AVGO,Portfolio,,Information Technology,Semiconductors & Semiconductor,GAAP,Oct,EPS,CY2027,7.674,11.607,+51.3%,15.093,+30.0%,16.981,+12.5%,360.45,21.2,+121.3%,+4.1%,+14.6%,+31.0%
AVGO,Portfolio,,Information Technology,Semiconductors & Semiconductor,GAAP,Oct,EPS,CY2028,9.88,15.027,+52.1%,18.477,+23.0%,23.525,+27.3%,360.45,15.3,+138.1%,+4.1%,+14.6%,+31.0%
NVDA,Portfolio,,Information Technology,Semiconductors & Semiconductor,GAAP,Jan,EPS,CY2025,4.124,4.614,+11.9%,4.626,+0.3%,4.626,+0.0%,194.83,42.1,+12.2%,+4.5%,+9.8%,+22.3%
NVDA,Portfolio,,Information Technology,Semiconductors & Semiconductor,GAAP,Jan,EPS,CY2026,5.513,7.332,+33.0%,8.257,+12.6%,9.469,+14.7%,194.83,20.6,+71.8%,+4.5%,+9.8%,+22.3%
NVDA,Portfolio,,Information Technology,Semiconductors & Semiconductor,GAAP,Jan,EPS,CY2027,6.326,9.215,+45.7%,10.986,+19.2%,13.162,+19.8%,194.83,14.8,+108.1%,+4.5%,+9.8%,+22.3%
NVDA,Portfolio,,Information Technology,Semiconductors & Semiconductor,GAAP,Jan,EPS,CY2028,7.29,9.964,+36.7%,12.746,+27.9%,15.853,+24.4%,194.83,12.3,+117.5%,+4.5%,+9.8%,+22.3%
META,Portfolio,,Communication Services,Media & Entertainment,GAAP,Dec,EPS,CY2025,25.555,22.798,-10.8%,22.814,+0.1%,22.814,+0.0%,582.9,25.6,-10.7%,-11.7%,+1.5%,-18.9%
