Ticker,Group,Category,GICS Sector,GICS Industry,EPS Type,FYE,Price,PE_CY2026,PE_CY2027,PE_CY2028,Return_YTD,Return_3m,Return_12m
U,Extended,Internet,Information Technology,Software & Services,Adj,Dec,21.62,0.0,0.0,0.0,-51.1%,-52.7%,+12.4%
ZG,Extended,Internet,Real Estate,Real Estate Management & Devel,Adj,Dec,39.94,19.0,14.5,10.3,-41.5%,-41.1%,-33.7%
RMV,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,433.4,14.0,12.7,11.5,-16.6%,-15.9%,-40.1%
YELP,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,25.46,6.6,5.9,5.2,-16.2%,-13.4%,-25.6%
ANGI,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,6.85,4.5,4.0,4.4,-47.0%,-46.9%,-44.8%
TREE,Extended,Internet,Financials,Financial Services,Adj,Dec,41.38,8.2,8.3,9.6,-22.1%,-33.7%,+0.9%
XYZ,Extended,Internet,Financials,Financial Services,Adj,Dec,62.2,18.6,14.0,12.1,-4.4%,-7.5%,+15.3%
CRTO,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,17.82,3.9,3.5,3.5,-13.5%,-13.7%,-37.2%
CARS,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,9.75,4.3,3.9,5.4,-20.1%,-20.0%,-13.6%
OCDO,Extended,Internet,Consumer Staples,Consumer Staples Distribution,Adj,Nov,187.6,-6.4,-9.5,-22.3,-20.5%,-35.0%,-34.8%
VRSN,Extended,Internet,Information Technology,Software & Services,Adj,Dec,259.78,26.9,25.4,23.1,+6.9%,+5.5%,+5.1%
CDLX,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,0.8964,-3.4,-10.3,,-22.1%,-26.5%,-39.4%
DHER,Extended,Internet,Consumer Discretionary,Consumer Services,Adj,Dec,17.02,47.5,13.3,5.6,-25.1%,-32.6%,-23.7%
PTON,Extended,Internet,Consumer Discretionary,Consumer Durables & Apparel,Adj,Jun,4.62,37.3,16.7,13.5,-25.0%,-34.0%,-17.2%
LYFT,Extended,Internet,Industrials,Transportation,Adj,Dec,13.23,8.7,7.9,7.3,-31.7%,-31.3%,+19.9%
PRX,Extended,Internet,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Mar,41.555,8.8,7.6,6.9,-21.4%,-25.1%,+16.1%
AUTO,Extended,Internet,Communication Services,Media & Entertainment,Adj,Mar,474.4,12.1,11.1,10.2,-19.1%,-17.3%,-37.4%
DKNG,Extended,Internet,Consumer Discretionary,Consumer Services,Adj,Dec,22.23,17.6,11.0,8.4,-35.5%,-34.7%,-35.0%
FLUT,Extended,Internet,Consumer Discretionary,Consumer Services,Adj,Dec,102.38,10.4,7.4,5.5,-52.4%,-49.7%,-55.8%
FLTR,Extended,Internet,Consumer Discretionary,Consumer Services,Adj,Dec,7614.0,7.7,5.5,4.1,-52.8%,-49.2%,-56.2%
WMG,Extended,Internet,Communication Services,Media & Entertainment,Adj,Sep,28.5,19.3,16.4,14.8,-7.1%,-9.6%,-1.8%
SCOR,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,7.43,1.6,0.8,,+14.3%,-8.8%,+32.0%
ASM,Extended,Technology,Information Technology,Semiconductors & Semiconductor,Adj,Dec,757.8,47.4,37.3,32.0,+46.4%,+22.2%,+101.1%
ARM,Extended,Technology,Information Technology,Semiconductors & Semiconductor,Adj,Mar,148.93,0.0,0.0,0.0,+36.2%,+38.1%,+43.2%
MRVL,Extended,Technology,Information Technology,Semiconductors & Semiconductor,Adj,Jan,128.49,0.0,0.0,0.0,+51.2%,+54.7%,+140.7%
AMD,Extended,Technology,Information Technology,Semiconductors & Semiconductor,GAAP,Dec,245.04,0.0,0.0,0.0,+14.4%,+10.9%,+162.4%
INTC,Extended,Technology,Information Technology,Semiconductors & Semiconductor,GAAP,Dec,62.38,0.0,0.0,0.0,+69.1%,+31.9%,+216.0%
TXN,Extended,Technology,Information Technology,Semiconductors & Semiconductor,Adj,Dec,214.73,0.0,0.0,0.0,+23.8%,+13.9%,+45.5%
ADI,Extended,Technology,Information Technology,Semiconductors & Semiconductor,Adj,Oct,350.14,0.0,0.0,0.0,+29.1%,+18.2%,+95.4%
005930,Extended,Technology,Information Technology,Technology Hardware & Equipmen,GAAP,Dec,202500.0,0.0,0.0,0.0,+68.2%,+46.6%,+266.8%
000660,Extended,Technology,Information Technology,Semiconductors & Semiconductor,GAAP,Dec,1033000.0,0.0,0.0,0.0,+58.4%,+39.8%,+471.3%
STX,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Jun,503.13,43.8,33.5,29.8,+82.7%,+58.0%,+617.2%
WDC,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Jun,343.43,44.6,36.0,31.1,+99.4%,+60.5%,+898.3%
SNDK,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Jun,851.77,67.4,38.7,46.6,+258.8%,+118.5%,+2564.3%
CLS,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Dec,351.31,41.8,30.7,23.5,+18.8%,+6.9%,+344.0%
QRVO,Extended,Technology,Information Technology,Semiconductors & Semiconductor,Adj,Mar,79.81,11.3,9.9,10.0,-5.6%,-0.6%,+41.8%
SWKS,Extended,Technology,Information Technology,Semiconductors & Semiconductor,Adj,Sep,56.36,12.8,11.1,8.9,-11.1%,-3.7%,-0.3%
DELL,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Jan,177.8,15.4,13.5,12.2,+41.2%,+48.6%,+117.0%
SMCI,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Jun,25.26,12.2,8.3,7.0,-13.7%,-11.7%,-23.8%
