Ticker,Group,Category,GICS Sector,GICS Industry,EPS Type,FYE,Price,PE_CY2026,PE_CY2027,PE_CY2028,Return_YTD,Return_3m,Return_12m
IBKR,Watchlist,,Financials,Financial Services,Adj,Dec,81.35,,,,+26.5%,+9.3%,+57.4%
NET,Watchlist,,Information Technology,Software & Services,Adj,Dec,216.17,,,,+9.6%,+22.0%,+36.6%
COST,Watchlist,,Consumer Staples,Consumer Staples Distribution,GAAP,Aug,1028.24,,,,+19.2%,+4.4%,+1.0%
TSLA,Watchlist,,Consumer Discretionary,Automobiles & Components,GAAP,Dec,426.01,,,,-5.3%,+3.4%,+24.9%
TMO,Watchlist,,Health Care,"Pharmaceuticals, Biotechnology",Adj,Dec,448.28,,,,-22.6%,-12.3%,+11.9%
COF,Watchlist,,Financials,Financial Services,Adj,Dec,187.79,,,,-22.5%,-9.9%,-0.4%
AON,Watchlist,,Financials,Insurance,Adj,Dec,324.78,,,,-8.0%,-0.1%,-8.6%
MC,Watchlist,,Consumer Discretionary,Consumer Durables & Apparel,GAAP,Dec,472.6,,,,-26.7%,-14.8%,-2.6%
STX,Watchlist,,Information Technology,Technology Hardware & Equipmen,Adj,Jun,812.73,,,,+195.1%,+97.7%,+646.6%
SPX,Indices,Indices,,,Adj,Dec,7473.47,,,,+9.2%,+8.2%,+27.9%
QQQ,Indices,Indices,,,GAAP,Dec,717.54,,,,+16.8%,+17.9%,+39.6%
IWM,Indices,Indices,,,Adj,Dec,285.12,,,,+15.8%,+7.8%,+40.3%
SOX,Indices,Indices,,,Adj,Dec,12202.54,,,,+72.3%,+47.7%,+155.5%
IGV,Indices,Indices,,,Adj,Dec,94.01,,,,-11.1%,+16.4%,-8.5%
AER,Extended,Uncategorized,Industrials,Capital Goods,Adj,Dec,138.62,,,,-3.6%,-8.4%,+23.7%
MA,Extended,Uncategorized,Financials,Financial Services,GAAP,Dec,498.54,,,,-12.7%,-5.3%,-12.6%
BRK/A,Extended,Uncategorized,Financials,Financial Services,GAAP,Dec,728641.0,,,,-3.5%,-2.4%,-3.7%
CSU,Extended,Uncategorized,Information Technology,Software & Services,Adj,Dec,2738.19,,,,-17.3%,+10.1%,-44.1%
DHR,Extended,Uncategorized,Health Care,"Pharmaceuticals, Biotechnology",Adj,Dec,172.0,,,,-24.9%,-17.9%,-8.3%
AAPL,Extended,Uncategorized,Information Technology,Technology Hardware & Equipmen,GAAP,Sep,308.82,,,,+13.6%,+16.7%,+53.4%
NFLX,Extended,Uncategorized,Communication Services,Media & Entertainment,GAAP,Dec,88.6,,,,-5.5%,+12.6%,-25.4%
QCOM,Extended,Uncategorized,Information Technology,Semiconductors & Semiconductor,GAAP,Sep,238.16,,,,+39.2%,+66.7%,+61.6%
UMG,Extended,Uncategorized,Communication Services,Media & Entertainment,Adj,Dec,20.44,,,,-8.1%,+4.1%,-26.7%
ASML,Extended,Uncategorized,Information Technology,Semiconductors & Semiconductor,GAAP,Dec,1409.0,,,,+52.9%,+12.2%,+114.5%
AMAT,Extended,Uncategorized,Information Technology,Semiconductors & Semiconductor,GAAP,Oct,432.16,,,,+68.2%,+15.1%,+169.2%
KLAC,Extended,Uncategorized,Information Technology,Semiconductors & Semiconductor,GAAP,Jun,1888.38,,,,+55.4%,+26.2%,+146.0%
KKR,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,94.04,,,,-26.2%,-7.1%,-20.4%
BAM,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,47.93,,,,-8.5%,-5.2%,-16.3%
ARES,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,124.41,,,,-23.0%,+1.0%,-22.2%
OWL,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,10.06,,,,-32.7%,-6.9%,-44.8%
CG,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,45.43,,,,-23.1%,-14.7%,+2.3%
BN,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,45.37,,,,-1.1%,-1.3%,+19.0%
TPG,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,41.62,,,,-34.8%,-6.5%,-11.4%
BEP,Extended,Uncategorized,Utilities,Utilities,Adj,Dec,35.52,,,,+31.7%,+11.6%,+55.3%
BIP,Extended,Uncategorized,Utilities,Utilities,Adj,Dec,39.64,,,,+14.1%,+2.9%,+22.5%
MAR,Extended,Uncategorized,Consumer Discretionary,Consumer Services,Adj,Dec,369.15,,,,+19.0%,+6.1%,+41.6%
DPZ,Extended,Uncategorized,Consumer Discretionary,Consumer Services,Adj,Dec,316.52,,,,-24.1%,-17.7%,-34.4%
CMG,Extended,Uncategorized,Consumer Discretionary,Consumer Services,Adj,Dec,32.89,,,,-11.1%,-12.4%,-35.2%
MCO,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,449.12,,,,-12.1%,+0.3%,-4.8%
SPGI,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,417.6,,,,-20.1%,+0.0%,-18.3%
MSCI,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,588.55,,,,+2.6%,+8.2%,+4.4%
CSGP,Extended,Uncategorized,Real Estate,Real Estate Management & Devel,Adj,Dec,33.95,,,,-49.5%,-31.9%,-54.2%
LPLA,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,285.78,,,,-20.0%,-10.5%,-24.3%
SCHW,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,90.15,,,,-9.8%,-4.1%,+3.3%
CRM,Extended,Uncategorized,Information Technology,Software & Services,Adj,Jan,180.07,,,,-32.0%,-2.7%,-36.5%
WDAY,Extended,Uncategorized,Information Technology,Software & Services,Adj,Jan,128.14,,,,-40.3%,-7.0%,-52.9%
ADBE,Extended,Uncategorized,Information Technology,Software & Services,Adj,Nov,244.76,,,,-30.1%,-5.4%,-40.9%
SHOP,Extended,Uncategorized,Information Technology,Software & Services,Adj,Dec,103.0,,,,-36.0%,-18.4%,-0.3%
GWRE,Extended,Uncategorized,Information Technology,Software & Services,Adj,Jul,140.26,,,,-30.2%,+9.9%,-32.6%
NOW,Extended,Uncategorized,Information Technology,Software & Services,Adj,Dec,102.13,,,,-33.3%,-2.1%,-49.7%
ELV,Extended,Uncategorized,Health Care,Health Care Equipment & Servic,Adj,Dec,394.69,,,,+12.6%,+15.1%,+2.6%
ISRG,Extended,Uncategorized,Health Care,Health Care Equipment & Servic,Adj,Dec,438.1,,,,-22.6%,-13.1%,-19.3%
BLDR,Extended,Uncategorized,Industrials,Capital Goods,Adj,Dec,74.15,,,,-27.9%,-32.9%,-32.5%
FERG,Extended,Uncategorized,Industrials,Capital Goods,Adj,Jul,223.31,,,,+0.3%,-12.4%,+24.5%
CRH,Extended,Uncategorized,Materials,Materials,Adj,Dec,100.37,,,,-19.6%,-19.1%,+5.5%
FND,Extended,Uncategorized,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,48.21,,,,-20.8%,-30.1%,-34.9%
WMT,Extended,Uncategorized,Consumer Staples,Consumer Staples Distribution,GAAP,Jan,120.27,,,,+8.0%,-2.2%,+25.4%
PM,Extended,Uncategorized,Consumer Staples,"Food, Beverage & Tobacco",GAAP,Dec,188.99,,,,+17.8%,+3.0%,+7.9%
CP,Extended,Uncategorized,Industrials,Transportation,Adj,Dec,86.26,,,,+17.2%,+1.4%,+7.3%
CNR,Extended,Uncategorized,Industrials,Transportation,Adj,Dec,157.79,,,,+16.2%,+4.4%,+7.1%
UNP,Extended,Uncategorized,Industrials,Transportation,Adj,Dec,265.88,,,,+14.9%,-0.1%,+19.3%
CSX,Extended,Uncategorized,Industrials,Transportation,Adj,Dec,45.52,,,,+25.6%,+7.6%,+48.6%
NVR,Extended,Uncategorized,Consumer Discretionary,Consumer Durables & Apparel,Adj,Dec,6036.99,,,,-17.2%,-20.4%,-14.6%
PDD,Extended,Uncategorized,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,94.52,,,,-16.6%,-9.9%,-21.1%
MSI,Extended,Uncategorized,Information Technology,Technology Hardware & Equipmen,Adj,Dec,404.08,,,,+5.4%,-12.7%,-4.2%
TPL,Extended,Uncategorized,Energy,Energy,Adj,Dec,402.03,,,,+40.0%,-19.6%,-5.7%
APG,Extended,Uncategorized,Industrials,Capital Goods,Adj,Dec,41.63,,,,+8.8%,-6.7%,+36.6%
CACC,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,544.8,,,,+22.9%,+10.0%,+13.2%
GL,Extended,Uncategorized,Financials,Insurance,Adj,Dec,156.28,,,,+11.7%,+8.2%,+30.7%
LAD,Extended,Uncategorized,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,276.58,,,,-16.8%,-5.8%,-10.1%
CHTR,Extended,Uncategorized,Communication Services,Media & Entertainment,Adj,Dec,145.15,,,,-30.5%,-36.9%,-64.6%
ABG,Extended,Uncategorized,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,187.72,,,,-19.3%,-17.0%,-17.2%
ALRM,Extended,Uncategorized,Information Technology,Software & Services,Adj,Dec,43.8,,,,-14.2%,-3.9%,-23.1%
OPTU,Extended,Uncategorized,Communication Services,Media & Entertainment,Adj,Dec,0.6611,,,,-59.9%,-56.8%,-70.9%
CMCSA,Extended,Uncategorized,Communication Services,Telecommunication Services,Adj,Dec,25.205,,,,-10.0%,-19.6%,-22.2%
WRLD,Extended,Uncategorized,Financials,Financial Services,Adj,Mar,159.915,,,,+13.9%,+22.4%,+12.0%
CARG,Extended,Uncategorized,Communication Services,Media & Entertainment,Adj,Dec,28.24,,,,-26.4%,-6.4%,-11.2%
ARMK,Extended,Uncategorized,Consumer Discretionary,Consumer Services,Adj,Sep,51.26,,,,+39.1%,+25.3%,+31.8%
QSR,Extended,Uncategorized,Consumer Discretionary,Consumer Services,Adj,Dec,75.38,,,,+10.5%,+9.5%,+8.6%
W,Extended,Uncategorized,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,67.07,,,,-33.2%,-17.6%,+85.2%
MO,Extended,Uncategorized,Consumer Staples,"Food, Beverage & Tobacco",Adj,Dec,73.9,,,,+28.2%,+9.4%,+24.6%
CI,Extended,Uncategorized,Health Care,Health Care Equipment & Servic,Adj,Dec,286.24,,,,+4.0%,+2.1%,-8.5%
CVS,Extended,Uncategorized,Health Care,Health Care Equipment & Servic,Adj,Dec,93.26,,,,+17.5%,+21.6%,+54.9%
SSNC,Extended,Uncategorized,Industrials,Commercial & Professional Serv,Adj,Dec,67.04,,,,-23.3%,-6.1%,-15.0%
SPOT,Extended,Uncategorized,Communication Services,Media & Entertainment,Adj,Dec,519.86,,,,-10.5%,+6.0%,-18.4%
BABA,Extended,Uncategorized,Consumer Discretionary,Consumer Discretionary Distrib,GAAP,Mar,130.0,,,,-11.3%,-15.8%,+7.9%
IAC,Extended,Uncategorized,Communication Services,Media & Entertainment,Adj,Dec,42.03,,,,+7.5%,+12.4%,+15.1%
PYPL,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,44.23,,,,-24.2%,+6.2%,-38.1%
THC,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,173.78,,,,-12.6%,-24.4%,+7.7%
UHS,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,157.8,,,,-27.6%,-31.5%,-15.5%
CYH,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,2.8,,,,-10.3%,-21.3%,-24.7%
DVA,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,198.52,,,,+74.7%,+31.7%,+43.3%
LH,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,259.93,,,,+3.6%,-8.0%,+7.5%
DGX,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,195.21,,,,+12.5%,-3.6%,+15.1%
IDXX,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,559.37,,,,-17.3%,-12.0%,+10.8%
ENSG,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,171.94,,,,-1.3%,-18.4%,+18.9%
MD,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,21.26,,,,-0.6%,+13.0%,+52.2%
AMN,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,27.66,,,,+75.5%,+43.2%,+27.6%
CCRN,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,13.05,,,,+61.1%,+51.6%,-3.5%
EVH,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,3.95,,,,-1.2%,+41.6%,-46.3%
HUM,Extended,Managed Care,Health Care,Health Care Equipment & Servic,Adj,Dec,307.95,,,,+20.2%,+62.2%,+35.6%
ALHC,Extended,Managed Care,Health Care,Health Care Equipment & Servic,Adj,Dec,16.35,,,,-17.2%,-20.6%,+12.8%
CNC,Extended,Managed Care,Health Care,Health Care Equipment & Servic,Adj,Dec,59.14,,,,+43.7%,+36.8%,+1.8%
MOH,Extended,Managed Care,Health Care,Health Care Equipment & Servic,Adj,Dec,184.14,,,,+6.1%,+21.9%,-40.6%
IQV,Extended,Clinical Labs,Health Care,"Pharmaceuticals, Biotechnology",Adj,Dec,167.9,,,,-25.5%,+1.4%,+21.6%
ICLR,Extended,Clinical Labs,Health Care,"Pharmaceuticals, Biotechnology",Adj,Dec,116.78,,,,-35.9%,+17.1%,-8.0%
MEDP,Extended,Clinical Labs,Health Care,"Pharmaceuticals, Biotechnology",Adj,Dec,432.8,,,,-22.9%,-4.6%,+47.7%
CRL,Extended,Clinical Labs,Health Care,"Pharmaceuticals, Biotechnology",Adj,Dec,160.3,,,,-19.6%,-5.1%,+18.2%
EHTH,Extended,Clinical Labs,Financials,Insurance,Adj,Dec,1.58,,,,-65.7%,+6.8%,-64.7%
TMUS,Extended,Cable / Telco,Communication Services,Telecommunication Services,GAAP,Dec,191.47,,,,-5.7%,-11.1%,-20.5%
VZ,Extended,Cable / Telco,Communication Services,Telecommunication Services,GAAP,Dec,48.35,,,,+18.7%,-1.8%,+12.1%
T,Extended,Cable / Telco,Communication Services,Telecommunication Services,Adj,Dec,25.26,,,,+1.7%,-9.7%,-7.2%
CABO,Extended,Cable / Telco,Communication Services,Media & Entertainment,Adj,Dec,52.28,,,,-53.7%,-50.4%,-64.6%
LBRDK,Extended,Cable / Telco,Communication Services,Media & Entertainment,Adj,Dec,33.95,,,,-30.1%,-36.6%,-62.6%
VOD,Extended,Cable / Telco,Communication Services,Telecommunication Services,Adj,Mar,14.94,,,,+13.1%,-4.5%,+41.7%
DTE,Extended,Cable / Telco,Communication Services,Telecommunication Services,Adj,Dec,29.31,,,,+6.0%,-10.4%,-14.5%
TEF,Extended,Cable / Telco,Communication Services,Telecommunication Services,Adj,Dec,4.069,,,,+16.5%,+13.7%,-11.7%
GOOGL,Extended,Internet,Communication Services,Media & Entertainment,GAAP,Dec,382.97,,,,+22.4%,+21.6%,+124.1%
PINS,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,19.29,,,,-25.5%,+8.6%,-39.2%
SNAP,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,5.72,,,,-29.1%,+11.3%,-32.1%
RDDT,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,141.67,,,,-38.4%,-5.7%,+44.1%
ABNB,Extended,Internet,Consumer Discretionary,Consumer Services,Adj,Dec,132.35,,,,-2.5%,+3.5%,+3.7%
EBAY,Extended,Internet,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,115.75,,,,+32.9%,+31.4%,+60.4%
TTD,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,22.38,,,,-41.0%,-10.8%,-69.9%
ROKU,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,125.55,,,,+15.7%,+41.0%,+79.9%
ETSY,Extended,Internet,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,62.38,,,,+12.5%,+19.5%,+30.1%
MTCH,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,35.8,,,,+10.9%,+12.5%,+21.6%
U,Extended,Internet,Information Technology,Software & Services,Adj,Dec,25.57,,,,-42.1%,+40.1%,+17.0%
ZG,Extended,Internet,Real Estate,Real Estate Management & Devel,Adj,Dec,36.88,,,,-45.9%,-18.8%,-42.6%
RMV,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,440.6,,,,-15.2%,+1.8%,-42.0%
YELP,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,22.39,,,,-26.3%,+5.4%,-41.2%
ANGI,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,5.52,,,,-57.3%,-34.4%,-65.5%
TREE,Extended,Internet,Financials,Financial Services,Adj,Dec,36.42,,,,-31.4%,-6.5%,+2.9%
XYZ,Extended,Internet,Financials,Financial Services,Adj,Dec,68.08,,,,+4.6%,+27.9%,+16.7%
CRTO,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,17.29,,,,-16.1%,-1.3%,-34.7%
CARS,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,9.65,,,,-20.9%,-15.9%,-5.6%
OCDO,Extended,Internet,Consumer Staples,Consumer Staples Distribution,Adj,Nov,205.0,,,,-13.1%,-12.8%,-23.6%
VRSN,Extended,Internet,Information Technology,Software & Services,Adj,Dec,310.0,,,,+27.6%,+43.6%,+10.0%
CDLX,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,0.6925,,,,-39.8%,-23.7%,-63.4%
DHER,Extended,Internet,Consumer Discretionary,Consumer Services,Adj,Dec,33.59,,,,+47.8%,+64.5%,+36.5%
PTON,Extended,Internet,Consumer Discretionary,Consumer Durables & Apparel,Adj,Jun,5.71,,,,-7.3%,+29.5%,-20.8%
LYFT,Extended,Internet,Industrials,Transportation,Adj,Dec,13.9,,,,-28.2%,-0.4%,-13.1%
PRX,Extended,Internet,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Mar,39.06,,,,-26.1%,-11.5%,-14.9%
AUTO,Extended,Internet,Communication Services,Media & Entertainment,Adj,Mar,454.4,,,,-22.5%,-5.5%,-49.4%
DKNG,Extended,Internet,Consumer Discretionary,Consumer Services,Adj,Dec,25.12,,,,-27.1%,+12.6%,-28.0%
FLUT,Extended,Internet,Consumer Discretionary,Consumer Services,Adj,Dec,97.38,,,,-54.7%,-19.5%,-59.1%
FLTR,Extended,Internet,Consumer Discretionary,Consumer Services,Adj,Dec,7376.0,,,,-54.3%,-18.2%,-58.5%
WMG,Extended,Internet,Communication Services,Media & Entertainment,Adj,Sep,34.72,,,,+13.2%,+16.2%,+33.2%
SCOR,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,6.41,,,,-1.4%,-16.0%,+35.2%
ASM,Extended,Technology,Information Technology,Semiconductors & Semiconductor,Adj,Dec,900.8,,,,+74.0%,+27.0%,+86.9%
ARM,Extended,Technology,Information Technology,Semiconductors & Semiconductor,GAAP,Mar,306.51,,,,+180.4%,+144.1%,+137.1%
MRVL,Extended,Technology,Information Technology,Semiconductors & Semiconductor,Adj,Jan,196.33,,,,+131.0%,+147.0%,+217.4%
AMD,Extended,Technology,Information Technology,Semiconductors & Semiconductor,GAAP,Dec,467.51,,,,+118.3%,+133.6%,+322.3%
INTC,Extended,Technology,Information Technology,Semiconductors & Semiconductor,GAAP,Dec,119.84,,,,+224.8%,+171.7%,+483.2%
TXN,Extended,Technology,Information Technology,Semiconductors & Semiconductor,GAAP,Dec,309.21,,,,+78.2%,+40.7%,+71.6%
ADI,Extended,Technology,Information Technology,Semiconductors & Semiconductor,Adj,Oct,397.07,,,,+46.4%,+11.8%,+87.4%
005930,Extended,Technology,Information Technology,Technology Hardware & Equipmen,GAAP,Dec,293000.0,,,,+143.4%,+50.9%,+440.6%
000660,Extended,Technology,Information Technology,Semiconductors & Semiconductor,GAAP,Dec,1941000.0,,,,+197.7%,+103.0%,+870.5%
WDC,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Jun,484.28,,,,+181.1%,+69.6%,+871.7%
SNDK,Extended,Technology,Information Technology,Technology Hardware & Equipmen,GAAP,Jun,1478.69,,,,+522.9%,+127.5%,+3807.7%
CLS,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Dec,367.37,,,,+24.3%,+25.5%,+210.5%
QRVO,Extended,Technology,Information Technology,Semiconductors & Semiconductor,Adj,Mar,106.43,,,,+25.9%,+29.4%,+39.9%
SWKS,Extended,Technology,Information Technology,Semiconductors & Semiconductor,Adj,Sep,82.42,,,,+30.0%,+37.3%,+17.1%
DELL,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Jan,295.19,,,,+134.5%,+141.4%,+163.7%
SMCI,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Jun,35.58,,,,+21.6%,+9.7%,-13.9%
IBM,Extended,Technology,Information Technology,Software & Services,GAAP,Dec,253.84,,,,-14.3%,-1.3%,-1.8%
XRX,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Dec,2.9,,,,+22.4%,+55.9%,-43.4%
HPE,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Oct,37.58,,,,+56.5%,+75.9%,+114.1%
HPQ,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Oct,25.24,,,,+13.3%,+35.8%,-11.4%
FLEX,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Mar,132.47,,,,+119.2%,+101.7%,+219.7%
CDW,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Dec,110.82,,,,-18.6%,-11.1%,-39.6%
SNX,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Nov,237.34,,,,+58.0%,+46.9%,+94.0%
AVT,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Jun,85.91,,,,+78.7%,+27.6%,+71.2%
ARW,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Dec,217.33,,,,+97.2%,+38.4%,+82.4%
BA,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,219.02,,,,+0.9%,-5.6%,+7.7%
AIR,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,169.52,,,,-14.6%,-10.7%,+5.1%
SAF,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,285.0,,,,-4.2%,-17.7%,+9.4%
RTX,Extended,Aerospace / defense,Industrials,Capital Goods,GAAP,Dec,177.01,,,,-3.5%,-13.6%,+32.0%
LMT,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,533.24,,,,+10.2%,-19.0%,+13.3%
GD,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,342.89,,,,+1.9%,-2.4%,+23.8%
NOC,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,555.58,,,,-2.6%,-23.2%,+17.5%
MOG/A,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Sep,318.94,,,,+31.0%,-7.6%,+76.5%
HEI,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Oct,301.04,,,,-7.0%,-14.4%,+12.7%
RR/,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,1248.8,,,,+8.6%,-6.5%,+48.8%
CRS,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Jun,434.12,,,,+37.9%,+11.4%,+92.1%
HWM,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,256.55,,,,+25.1%,-0.6%,+57.4%
WWD,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Sep,351.36,,,,+16.2%,-10.8%,+70.6%
HXL,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,86.19,,,,+16.6%,-4.2%,+65.5%
AL,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,,,,,,,
2588,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,77.5,,,,+6.5%,-12.5%,+22.9%
FDS,Extended,Data / Information Svc,Financials,Financial Services,Adj,Aug,232.0,,,,-20.1%,+18.9%,-50.0%
EXPN,Extended,Data / Information Svc,Industrials,Commercial & Professional Serv,Adj,Mar,2591.0,,,,-23.0%,-0.0%,-32.0%
