Ticker,Group,Category,GICS Sector,GICS Industry,EPS Type,FYE,Metric,Year,-1yr,-6m,-6m chg,-3m,-3m chg,Current,Current chg,Price,PE,12m Rev,Return_YTD,Return_3m,Return_12m
NVDA,Portfolio,,Information Technology,Semiconductors & Semiconductor,GAAP,Jan,EPS,CY2028,7.29,9.964,+36.7%,12.406,+24.5%,15.058,+21.4%,205.19,13.6,+106.6%,+10.0%,+12.0%,+41.5%
META,Portfolio,,Communication Services,Media & Entertainment,GAAP,Dec,EPS,CY2025,25.529,22.8,-10.7%,22.814,+0.1%,22.814,+0.0%,566.98,24.9,-10.6%,-14.1%,-11.2%,-18.2%
META,Portfolio,,Communication Services,Media & Entertainment,GAAP,Dec,EPS,CY2026,28.329,29.611,+4.5%,29.572,-0.1%,32.773,+10.8%,566.98,17.3,+15.7%,-14.1%,-11.2%,-18.2%
META,Portfolio,,Communication Services,Media & Entertainment,GAAP,Dec,EPS,CY2027,32.531,33.536,+3.1%,34.442,+2.7%,35.039,+1.7%,566.98,16.2,+7.7%,-14.1%,-11.2%,-18.2%
META,Portfolio,,Communication Services,Media & Entertainment,GAAP,Dec,EPS,CY2028,38.071,38.742,+1.8%,40.565,+4.7%,40.584,+0.0%,566.98,14.0,+6.6%,-14.1%,-11.2%,-18.2%
AMZN,Portfolio,,Consumer Discretionary,Consumer Discretionary Distrib,GAAP,Dec,EPS,CY2025,6.234,7.087,+13.7%,7.102,+0.2%,7.102,+0.0%,238.55,33.6,+13.9%,+3.3%,+13.9%,+11.9%
AMZN,Portfolio,,Consumer Discretionary,Consumer Discretionary Distrib,GAAP,Dec,EPS,CY2026,7.269,7.911,+8.8%,7.683,-2.9%,8.768,+14.1%,238.55,27.2,+20.6%,+3.3%,+13.9%,+11.9%
AMZN,Portfolio,,Consumer Discretionary,Consumer Discretionary Distrib,GAAP,Dec,EPS,CY2027,8.86,9.636,+8.8%,9.301,-3.5%,10.003,+7.5%,238.55,23.8,+12.9%,+3.3%,+13.9%,+11.9%
AMZN,Portfolio,,Consumer Discretionary,Consumer Discretionary Distrib,GAAP,Dec,EPS,CY2028,10.364,11.191,+8.0%,11.599,+3.6%,12.878,+11.0%,238.55,18.5,+24.3%,+3.3%,+13.9%,+11.9%
JPM,Portfolio,,Financials,Banks,GAAP,Dec,EPS,CY2025,18.621,20.309,+9.1%,19.774,-2.6%,19.774,+0.0%,320.72,16.2,+6.2%,-0.5%,+13.4%,+19.6%
JPM,Portfolio,,Financials,Banks,GAAP,Dec,EPS,CY2026,19.698,21.14,+7.3%,21.584,+2.1%,22.321,+3.4%,320.72,14.4,+13.3%,-0.5%,+13.4%,+19.6%
JPM,Portfolio,,Financials,Banks,GAAP,Dec,EPS,CY2027,21.058,22.794,+8.2%,23.175,+1.7%,23.462,+1.2%,320.72,13.7,+11.4%,-0.5%,+13.4%,+19.6%
JPM,Portfolio,,Financials,Banks,GAAP,Dec,EPS,CY2028,20.1,23.35,+16.2%,25.371,+8.7%,25.819,+1.8%,320.72,12.4,+28.5%,-0.5%,+13.4%,+19.6%
APO,Portfolio,,Financials,Financial Services,Adj,Dec,EPS,CY2025,7.726,7.992,+3.4%,7.955,-0.5%,7.955,+0.0%,133.88,16.8,+3.0%,-7.5%,+33.5%,-3.1%
APO,Portfolio,,Financials,Financial Services,Adj,Dec,EPS,CY2026,9.358,9.174,-2.0%,9.255,+0.9%,8.944,-3.4%,133.88,15.0,-4.4%,-7.5%,+33.5%,-3.1%
APO,Portfolio,,Financials,Financial Services,Adj,Dec,EPS,CY2027,11.058,11.003,-0.5%,10.88,-1.1%,10.724,-1.4%,133.88,12.5,-3.0%,-7.5%,+33.5%,-3.1%
APO,Portfolio,,Financials,Financial Services,Adj,Dec,EPS,CY2028,,12.42,,12.718,+2.4%,12.437,-2.2%,133.88,10.8,,-7.5%,+33.5%,-3.1%
PGR,Portfolio,,Financials,Insurance,Adj,Dec,EPS,CY2025,16.038,17.774,+10.8%,17.902,+0.7%,17.902,+0.0%,203.11,11.3,+11.6%,-5.2%,-1.0%,-19.6%
PGR,Portfolio,,Financials,Insurance,Adj,Dec,EPS,CY2026,15.881,16.322,+2.8%,16.175,-0.9%,16.3,+0.8%,203.11,12.5,+2.6%,-5.2%,-1.0%,-19.6%
PGR,Portfolio,,Financials,Insurance,Adj,Dec,EPS,CY2027,16.998,16.353,-3.8%,16.253,-0.6%,16.279,+0.2%,203.11,12.5,-4.2%,-5.2%,-1.0%,-19.6%
PGR,Portfolio,,Financials,Insurance,Adj,Dec,EPS,CY2028,17.93,16.775,-6.4%,16.063,-4.2%,16.583,+3.2%,203.11,12.2,-7.5%,-5.2%,-1.0%,-19.6%
CVNA,Portfolio,,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,EPS,CY2025,0.97,1.026,+5.8%,1.028,+0.2%,1.028,+0.0%,64.1,62.4,+6.0%,-24.1%,+9.5%,+0.5%
CVNA,Portfolio,,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,EPS,CY2026,1.253,1.485,+18.5%,1.482,-0.2%,1.556,+5.0%,64.1,41.2,+24.2%,-24.1%,+9.5%,+0.5%
CVNA,Portfolio,,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,EPS,CY2027,1.557,2.012,+29.2%,2.015,+0.1%,2.403,+19.3%,64.1,26.7,+54.3%,-24.1%,+9.5%,+0.5%
CVNA,Portfolio,,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,EPS,CY2028,2.373,2.55,+7.5%,2.584,+1.3%,2.706,+4.7%,64.1,23.7,+14.0%,-24.1%,+9.5%,+0.5%
APP,Portfolio,,Information Technology,Software & Services,Adj,Dec,EPS,CY2025,8.142,9.368,+15.1%,9.394,+0.3%,9.394,+0.0%,496.77,52.9,+15.4%,-26.3%,+10.6%,+30.5%
APP,Portfolio,,Information Technology,Software & Services,Adj,Dec,EPS,CY2026,11.817,14.641,+23.9%,15.404,+5.2%,15.977,+3.7%,496.77,31.1,+35.2%,-26.3%,+10.6%,+30.5%
APP,Portfolio,,Information Technology,Software & Services,Adj,Dec,EPS,CY2027,14.161,18.909,+33.5%,20.27,+7.2%,21.368,+5.4%,496.77,23.2,+50.9%,-26.3%,+10.6%,+30.5%
APP,Portfolio,,Information Technology,Software & Services,Adj,Dec,EPS,CY2028,17.499,23.952,+36.9%,25.494,+6.4%,26.875,+5.4%,496.77,18.5,+53.6%,-26.3%,+10.6%,+30.5%
VEEV,Portfolio,,Health Care,Health Care Equipment & Servic,Adj,Jan,EPS,CY2025,7.659,7.934,+3.6%,7.941,+0.1%,7.941,+0.0%,159.54,20.1,+3.7%,-28.5%,-11.8%,-43.5%
VEEV,Portfolio,,Health Care,Health Care Equipment & Servic,Adj,Jan,EPS,CY2026,8.334,8.574,+2.9%,8.871,+3.5%,9.056,+2.1%,159.54,17.6,+8.7%,-28.5%,-11.8%,-43.5%
VEEV,Portfolio,,Health Care,Health Care Equipment & Servic,Adj,Jan,EPS,CY2027,9.803,9.604,-2.0%,9.89,+3.0%,10.037,+1.5%,159.54,15.9,+2.4%,-28.5%,-11.8%,-43.5%
VEEV,Portfolio,,Health Care,Health Care Equipment & Servic,Adj,Jan,EPS,CY2028,11.037,11.24,+1.8%,11.059,-1.6%,11.334,+2.5%,159.54,14.1,+2.7%,-28.5%,-11.8%,-43.5%
FICO,Portfolio,,Information Technology,Software & Services,Adj,Sep,EPS,CY2025,29.15,29.52,+1.3%,29.52,+0.0%,29.52,+0.0%,1179.19,39.9,+1.3%,-30.3%,+7.8%,-33.9%
FICO,Portfolio,,Information Technology,Software & Services,Adj,Sep,EPS,CY2026,36.121,40.19,+11.3%,41.98,+4.5%,43.138,+2.8%,1179.19,27.3,+19.4%,-30.3%,+7.8%,-33.9%
FICO,Portfolio,,Information Technology,Software & Services,Adj,Sep,EPS,CY2027,45.121,50.747,+12.5%,53.184,+4.8%,54.15,+1.8%,1179.19,21.8,+20.0%,-30.3%,+7.8%,-33.9%
FICO,Portfolio,,Information Technology,Software & Services,Adj,Sep,EPS,CY2028,56.186,58.285,+3.7%,63.116,+8.3%,65.473,+3.7%,1179.19,18.0,+16.5%,-30.3%,+7.8%,-33.9%
GOOG,Watchlist,,Communication Services,Media & Entertainment,GAAP,Dec,EPS,CY2025,9.565,10.588,+10.7%,10.598,+0.1%,10.598,+0.0%,358.16,33.8,+10.8%,+14.1%,+18.1%,+102.4%
GOOG,Watchlist,,Communication Services,Media & Entertainment,GAAP,Dec,EPS,CY2026,10.202,11.233,+10.1%,11.602,+3.3%,14.204,+22.4%,358.16,25.2,+39.2%,+14.1%,+18.1%,+102.4%
GOOG,Watchlist,,Communication Services,Media & Entertainment,GAAP,Dec,EPS,CY2027,11.587,13.383,+15.5%,13.511,+1.0%,14.691,+8.7%,358.16,24.4,+26.8%,+14.1%,+18.1%,+102.4%
GOOG,Watchlist,,Communication Services,Media & Entertainment,GAAP,Dec,EPS,CY2028,13.309,14.646,+10.0%,15.61,+6.6%,17.36,+11.2%,358.16,20.6,+30.4%,+14.1%,+18.1%,+102.4%
MU,Watchlist,,Information Technology,Semiconductors & Semiconductor,GAAP,Aug,EPS,CY2025,6.615,7.42,+12.2%,7.42,+0.0%,7.42,+0.0%,981.61,132.3,+12.2%,+243.9%,+142.2%,+744.9%
MU,Watchlist,,Information Technology,Semiconductors & Semiconductor,GAAP,Aug,EPS,CY2026,10.814,19.212,+77.7%,36.023,+87.5%,60.16,+67.0%,981.61,16.3,+456.3%,+243.9%,+142.2%,+744.9%
MU,Watchlist,,Information Technology,Semiconductors & Semiconductor,GAAP,Aug,EPS,CY2027,11.769,24.304,+106.5%,53.456,+119.9%,106.859,+99.9%,981.61,9.2,+808.0%,+243.9%,+142.2%,+744.9%
MU,Watchlist,,Information Technology,Semiconductors & Semiconductor,GAAP,Aug,EPS,CY2028,13.887,24.906,+79.3%,48.929,+96.5%,113.491,+132.0%,981.61,8.6,+717.2%,+243.9%,+142.2%,+744.9%
HOOD,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2025,1.291,2.04,+58.0%,2.066,+1.3%,2.066,+0.0%,93.19,45.1,+60.0%,-17.6%,+22.4%,+26.2%
HOOD,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2026,1.554,2.52,+62.2%,2.385,-5.4%,1.899,-20.4%,93.19,49.1,+22.2%,-17.6%,+22.4%,+26.2%
HOOD,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2027,1.923,2.876,+49.6%,2.865,-0.4%,2.575,-10.1%,93.19,36.2,+33.9%,-17.6%,+22.4%,+26.2%
HOOD,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2028,1.8,3.03,+68.3%,3.46,+14.2%,3.005,-13.2%,93.19,31.0,+66.9%,-17.6%,+22.4%,+26.2%
TDG,Watchlist,,Industrials,Capital Goods,Adj,Sep,EPS,CY2025,37.399,36.616,-2.1%,36.616,+0.0%,36.616,+0.0%,1256.05,34.3,-2.1%,-5.5%,+2.5%,-6.5%
TDG,Watchlist,,Industrials,Capital Goods,Adj,Sep,EPS,CY2026,43.174,39.421,-8.7%,39.025,-1.0%,39.964,+2.4%,1256.05,31.4,-7.4%,-5.5%,+2.5%,-6.5%
TDG,Watchlist,,Industrials,Capital Goods,Adj,Sep,EPS,CY2027,49.319,46.062,-6.6%,45.683,-0.8%,46.942,+2.8%,1256.05,26.8,-4.8%,-5.5%,+2.5%,-6.5%
TDG,Watchlist,,Industrials,Capital Goods,Adj,Sep,EPS,CY2028,52.837,52.854,+0.0%,52.548,-0.6%,53.222,+1.3%,1256.05,23.6,+0.7%,-5.5%,+2.5%,-6.5%
GE,Watchlist,,Industrials,Capital Goods,GAAP,Dec,EPS,CY2025,5.822,6.681,+14.8%,6.907,+3.4%,6.907,+0.0%,335.3,48.5,+18.6%,+8.9%,+9.3%,+39.7%
GE,Watchlist,,Industrials,Capital Goods,GAAP,Dec,EPS,CY2026,6.541,7.595,+16.1%,7.881,+3.8%,8.018,+1.7%,335.3,41.8,+22.6%,+8.9%,+9.3%,+39.7%
GE,Watchlist,,Industrials,Capital Goods,GAAP,Dec,EPS,CY2027,7.576,8.632,+13.9%,8.908,+3.2%,9.203,+3.3%,335.3,36.4,+21.5%,+8.9%,+9.3%,+39.7%
GE,Watchlist,,Industrials,Capital Goods,GAAP,Dec,EPS,CY2028,8.544,9.647,+12.9%,10.132,+5.0%,10.462,+3.3%,335.3,32.0,+22.4%,+8.9%,+9.3%,+39.7%
LRCX,Watchlist,,Information Technology,Semiconductors & Semiconductor,GAAP,Jun,EPS,CY2025,4.01,4.012,+0.0%,4.012,+0.0%,4.012,+0.0%,366.81,91.4,+0.0%,+114.3%,+75.1%,+300.2%
LRCX,Watchlist,,Information Technology,Semiconductors & Semiconductor,GAAP,Jun,EPS,CY2026,3.984,4.796,+20.4%,5.293,+10.4%,5.627,+6.3%,366.81,65.2,+41.2%,+114.3%,+75.1%,+300.2%
LRCX,Watchlist,,Information Technology,Semiconductors & Semiconductor,GAAP,Jun,EPS,CY2027,4.774,5.639,+18.1%,6.981,+23.8%,7.915,+13.4%,366.81,46.3,+65.8%,+114.3%,+75.1%,+300.2%
LRCX,Watchlist,,Information Technology,Semiconductors & Semiconductor,GAAP,Jun,EPS,CY2028,,6.218,,7.792,+25.3%,9.409,+20.8%,366.81,39.0,,+114.3%,+75.1%,+300.2%
DASH,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2025,4.269,5.08,+19.0%,5.084,+0.1%,5.084,+0.0%,150.58,29.6,+19.1%,-33.5%,-6.9%,-30.5%
DASH,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2026,5.606,5.905,+5.3%,5.671,-4.0%,4.664,-17.8%,150.58,32.3,-16.8%,-33.5%,-6.9%,-30.5%
DASH,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2027,6.245,7.486,+19.9%,7.479,-0.1%,6.887,-7.9%,150.58,21.9,+10.3%,-33.5%,-6.9%,-30.5%
DASH,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2028,7.542,8.577,+13.7%,8.101,-5.5%,8.881,+9.6%,150.58,17.0,+17.8%,-33.5%,-6.9%,-30.5%
UBER,Watchlist,,Industrials,Transportation,Adj,Dec,EPS,CY2025,3.651,4.885,+33.8%,2.49,-49.0%,2.49,+0.0%,68.85,27.7,-31.8%,-15.7%,-5.6%,-19.6%
UBER,Watchlist,,Industrials,Transportation,Adj,Dec,EPS,CY2026,4.102,4.118,+0.4%,3.347,-18.7%,3.251,-2.9%,68.85,21.2,-20.7%,-15.7%,-5.6%,-19.6%
UBER,Watchlist,,Industrials,Transportation,Adj,Dec,EPS,CY2027,4.953,4.871,-1.7%,4.403,-9.6%,4.474,+1.6%,68.85,15.4,-9.7%,-15.7%,-5.6%,-19.6%
UBER,Watchlist,,Industrials,Transportation,Adj,Dec,EPS,CY2028,5.893,5.82,-1.2%,5.465,-6.1%,5.506,+0.8%,68.85,12.5,-6.6%,-15.7%,-5.6%,-19.6%
LLY,Watchlist,,Health Care,"Pharmaceuticals, Biotechnology",GAAP,Dec,EPS,CY2025,21.352,23.072,+8.1%,22.806,-1.2%,22.806,+0.0%,1133.0,49.7,+6.8%,+5.4%,+15.9%,+39.5%
LLY,Watchlist,,Health Care,"Pharmaceuticals, Biotechnology",GAAP,Dec,EPS,CY2026,29.158,32.168,+10.3%,33.31,+3.6%,35.998,+8.1%,1133.0,31.5,+23.5%,+5.4%,+15.9%,+39.5%
LLY,Watchlist,,Health Care,"Pharmaceuticals, Biotechnology",GAAP,Dec,EPS,CY2027,35.248,39.484,+12.0%,40.447,+2.4%,43.929,+8.6%,1133.0,25.8,+24.6%,+5.4%,+15.9%,+39.5%
LLY,Watchlist,,Health Care,"Pharmaceuticals, Biotechnology",GAAP,Dec,EPS,CY2028,42.167,46.532,+10.4%,47.78,+2.7%,50.878,+6.5%,1133.0,22.3,+20.7%,+5.4%,+15.9%,+39.5%
MSFT,Watchlist,,Information Technology,Software & Services,GAAP,Jun,EPS,CY2025,13.393,13.403,+0.1%,13.403,+0.0%,13.403,+0.0%,390.74,29.2,+0.1%,-19.2%,-2.8%,-18.4%
MSFT,Watchlist,,Information Technology,Software & Services,GAAP,Jun,EPS,CY2026,15.178,15.969,+5.2%,17.214,+7.8%,17.305,+0.5%,390.74,22.6,+14.0%,-19.2%,-2.8%,-18.4%
MSFT,Watchlist,,Information Technology,Software & Services,GAAP,Jun,EPS,CY2027,17.763,18.752,+5.6%,19.011,+1.4%,19.474,+2.4%,390.74,20.1,+9.6%,-19.2%,-2.8%,-18.4%
MSFT,Watchlist,,Information Technology,Software & Services,GAAP,Jun,EPS,CY2028,21.112,22.107,+4.7%,22.397,+1.3%,22.814,+1.9%,390.74,17.1,+8.1%,-19.2%,-2.8%,-18.4%
V,Watchlist,,Financials,Financial Services,GAAP,Sep,EPS,CY2025,10.805,10.723,-0.8%,10.723,+0.0%,10.723,+0.0%,322.39,30.1,-0.8%,-8.1%,+5.2%,-13.2%
V,Watchlist,,Financials,Financial Services,GAAP,Sep,EPS,CY2026,12.674,12.691,+0.1%,12.647,-0.3%,12.8,+1.2%,322.39,25.2,+1.0%,-8.1%,+5.2%,-13.2%
V,Watchlist,,Financials,Financial Services,GAAP,Sep,EPS,CY2027,14.305,14.374,+0.5%,14.452,+0.5%,14.789,+2.3%,322.39,21.8,+3.4%,-8.1%,+5.2%,-13.2%
V,Watchlist,,Financials,Financial Services,GAAP,Sep,EPS,CY2028,16.023,16.226,+1.3%,16.347,+0.7%,16.808,+2.8%,322.39,19.2,+4.9%,-8.1%,+5.2%,-13.2%
BX,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2025,4.843,5.324,+9.9%,5.343,+0.4%,5.343,+0.0%,122.79,23.0,+10.3%,-20.3%,+20.2%,-12.8%
BX,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2026,6.405,6.408,+0.0%,6.385,-0.4%,5.885,-7.8%,122.79,20.9,-8.1%,-20.3%,+20.2%,-12.8%
BX,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2027,7.941,7.98,+0.5%,7.93,-0.6%,7.602,-4.1%,122.79,16.2,-4.3%,-20.3%,+20.2%,-12.8%
BX,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2028,7.677,8.75,+14.0%,8.542,-2.4%,8.125,-4.9%,122.79,15.1,+5.8%,-20.3%,+20.2%,-12.8%
BKNG,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2025,8.587,9.099,+6.0%,9.107,+0.1%,9.107,+0.0%,164.94,18.1,+6.1%,-23.0%,-2.2%,-24.5%
BKNG,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2026,9.926,10.617,+7.0%,10.711,+0.9%,10.484,-2.1%,164.94,15.7,+5.6%,-23.0%,-2.2%,-24.5%
BKNG,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2027,11.6,12.318,+6.2%,12.527,+1.7%,12.338,-1.5%,164.94,13.4,+6.4%,-23.0%,-2.2%,-24.5%
BKNG,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2028,13.36,14.078,+5.4%,14.494,+3.0%,14.189,-2.1%,164.94,11.6,+6.2%,-23.0%,-2.2%,-24.5%
HLT,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2025,7.924,8.066,+1.8%,8.057,-0.1%,8.057,+0.0%,345.95,42.9,+1.7%,+20.4%,+17.6%,+38.1%
HLT,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2026,9.045,9.133,+1.0%,9.033,-1.1%,9.006,-0.3%,345.95,38.4,-0.4%,+20.4%,+17.6%,+38.1%
HLT,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2027,10.481,10.526,+0.4%,10.396,-1.2%,10.409,+0.1%,345.95,33.2,-0.7%,+20.4%,+17.6%,+38.1%
HLT,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2028,,12.293,,12.066,-1.8%,12.058,-0.1%,345.95,28.7,,+20.4%,+17.6%,+38.1%
IBKR,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2025,1.863,2.124,+14.0%,2.141,+0.8%,2.141,+0.0%,90.81,42.4,+14.9%,+41.2%,+35.7%,+77.2%
IBKR,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2026,1.993,2.318,+16.3%,2.469,+6.5%,2.517,+1.9%,90.81,36.1,+26.3%,+41.2%,+35.7%,+77.2%
IBKR,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2027,2.128,2.61,+22.7%,2.729,+4.6%,2.872,+5.2%,90.81,31.6,+35.0%,+41.2%,+35.7%,+77.2%
IBKR,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2028,2.44,2.98,+22.1%,3.11,+4.4%,3.29,+5.8%,90.81,27.6,+34.8%,+41.2%,+35.7%,+77.2%
NET,Watchlist,,Information Technology,Software & Services,Adj,Dec,EPS,CY2025,0.802,0.914,+14.0%,0.914,+0.0%,0.914,+0.0%,228.48,250.0,+14.0%,+15.9%,+7.7%,+33.8%
NET,Watchlist,,Information Technology,Software & Services,Adj,Dec,EPS,CY2026,1.047,1.178,+12.5%,1.129,-4.2%,1.198,+6.1%,228.48,190.7,+14.4%,+15.9%,+7.7%,+33.8%
NET,Watchlist,,Information Technology,Software & Services,Adj,Dec,EPS,CY2027,1.4,1.552,+10.9%,1.471,-5.2%,1.602,+8.9%,228.48,142.6,+14.4%,+15.9%,+7.7%,+33.8%
NET,Watchlist,,Information Technology,Software & Services,Adj,Dec,EPS,CY2028,1.797,2.159,+20.1%,2.058,-4.7%,2.149,+4.4%,228.48,106.3,+19.6%,+15.9%,+7.7%,+33.8%
COST,Watchlist,,Consumer Staples,Consumer Staples Distribution,GAAP,Aug,EPS,CY2025,18.134,18.099,-0.2%,18.099,+0.0%,18.099,+0.0%,982.35,54.3,-0.2%,+13.9%,-2.1%,-2.0%
COST,Watchlist,,Consumer Staples,Consumer Staples Distribution,GAAP,Aug,EPS,CY2026,20.051,20.244,+1.0%,20.406,+0.8%,20.539,+0.7%,982.35,47.8,+2.4%,+13.9%,-2.1%,-2.0%
COST,Watchlist,,Consumer Staples,Consumer Staples Distribution,GAAP,Aug,EPS,CY2027,22.191,22.243,+0.2%,22.711,+2.1%,22.66,-0.2%,982.35,43.4,+2.1%,+13.9%,-2.1%,-2.0%
COST,Watchlist,,Consumer Staples,Consumer Staples Distribution,GAAP,Aug,EPS,CY2028,24.187,24.579,+1.6%,25.251,+2.7%,24.891,-1.4%,982.35,39.5,+2.9%,+13.9%,-2.1%,-2.0%
TSLA,Watchlist,,Consumer Discretionary,Automobiles & Components,GAAP,Dec,EPS,CY2025,1.463,1.252,-14.4%,1.266,+1.1%,1.266,+0.0%,406.43,321.0,-13.5%,-9.6%,+2.9%,+27.4%
