Ticker,Group,Category,GICS Sector,GICS Industry,EPS Type,FYE,Price,PE_CY2026,PE_CY2027,PE_CY2028,Return_YTD,Return_3m,Return_12m
UNP,Extended,Uncategorized,Industrials,Transportation,Adj,Dec,307.41,,,,+32.9%,+17.0%,+37.5%
CSX,Extended,Uncategorized,Industrials,Transportation,Adj,Dec,51.28,,,,+41.5%,+13.3%,+57.7%
NVR,Extended,Uncategorized,Consumer Discretionary,Consumer Durables & Apparel,Adj,Dec,6396.27,,,,-12.3%,+4.8%,-21.2%
PDD,Extended,Uncategorized,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,85.69,,,,-24.4%,+1.5%,-28.7%
MSI,Extended,Uncategorized,Information Technology,Technology Hardware & Equipmen,Adj,Dec,486.0,,,,+26.8%,+20.5%,+2.9%
TPL,Extended,Uncategorized,Energy,Energy,Adj,Dec,364.38,,,,+26.9%,-7.3%,+17.1%
APG,Extended,Uncategorized,Industrials,Capital Goods,Adj,Dec,39.69,,,,+3.7%,-3.2%,+11.2%
CACC,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,594.89,,,,+34.1%,+3.7%,+15.6%
GL,Extended,Uncategorized,Financials,Insurance,Adj,Dec,172.79,,,,+23.5%,+12.8%,+23.5%
LAD,Extended,Uncategorized,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,370.36,,,,+11.4%,+27.3%,+10.0%
CHTR,Extended,Uncategorized,Communication Services,Media & Entertainment,Adj,Dec,153.62,,,,-26.4%,+6.6%,-42.2%
ABG,Extended,Uncategorized,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,211.62,,,,-9.0%,+12.7%,-15.9%
ALRM,Extended,Uncategorized,Information Technology,Software & Services,Adj,Dec,57.47,,,,+12.6%,+27.4%,-2.0%
OPTU,Extended,Uncategorized,Communication Services,Media & Entertainment,Adj,Dec,1.02,,,,-38.2%,+55.0%,-56.4%
CMCSA,Extended,Uncategorized,Communication Services,Telecommunication Services,Adj,Dec,27.06,,,,-3.4%,+8.8%,-15.0%
WRLD,Extended,Uncategorized,Financials,Financial Services,Adj,Mar,188.35,,,,+34.2%,+14.1%,+9.9%
CARG,Extended,Uncategorized,Communication Services,Media & Entertainment,Adj,Dec,36.56,,,,-4.7%,+22.4%,+5.7%
ARMK,Extended,Uncategorized,Consumer Discretionary,Consumer Services,Adj,Sep,58.18,,,,+57.8%,+9.0%,+48.8%
QSR,Extended,Uncategorized,Consumer Discretionary,Consumer Services,Adj,Dec,78.26,,,,+14.7%,+4.8%,+23.6%
W,Extended,Uncategorized,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,103.76,,,,+3.3%,+43.6%,+39.1%
MO,Extended,Uncategorized,Consumer Staples,"Food, Beverage & Tobacco",Adj,Dec,68.65,,,,+19.1%,-1.3%,+2.1%
CI,Extended,Uncategorized,Health Care,Health Care Equipment & Servic,Adj,Dec,278.88,,,,+1.3%,+0.5%,-7.3%
CVS,Extended,Uncategorized,Health Care,Health Care Equipment & Servic,Adj,Dec,93.06,,,,+17.3%,+2.3%,+27.2%
SSNC,Extended,Uncategorized,Industrials,Commercial & Professional Serv,Adj,Dec,83.42,,,,-4.6%,+23.5%,-5.9%
SPOT,Extended,Uncategorized,Communication Services,Media & Entertainment,Adj,Dec,547.51,,,,-5.7%,+10.0%,-19.7%
BABA,Extended,Uncategorized,Consumer Discretionary,Consumer Discretionary Distrib,GAAP,Mar,118.9,,,,-18.9%,-4.3%,-11.9%
IAC,Extended,Uncategorized,Communication Services,Media & Entertainment,Adj,Dec,,,,,,,
PYPL,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,53.66,,,,-8.1%,+19.9%,-23.6%
THC,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,266.8,,,,+34.3%,+52.2%,+44.7%
UHS,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,171.66,,,,-21.3%,+17.5%,-5.5%
CYH,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,2.93,,,,-6.1%,+7.7%,+6.2%
DVA,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,180.68,,,,+59.0%,-7.0%,+31.2%
LH,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,335.11,,,,+33.6%,+28.9%,+20.5%
DGX,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,242.76,,,,+39.9%,+24.6%,+33.6%
IDXX,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,554.99,,,,-18.0%,-1.5%,-14.2%
ENSG,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,172.98,,,,-0.7%,+3.2%,+0.7%
MD,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,26.61,,,,+24.4%,+23.5%,+54.6%
AMN,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,34.62,,,,+119.7%,+19.5%,+66.6%
CCRN,Extended,Healthcare providers,,,Adj,Dec,13.25,,,,+63.6%,+1.2%,-1.0%
EVH,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,4.6,,,,+15.0%,+16.5%,-52.3%
HUM,Extended,Managed Care,Health Care,Health Care Equipment & Servic,Adj,Dec,385.54,,,,+50.5%,+26.2%,+27.0%
ALHC,Extended,Managed Care,Health Care,Health Care Equipment & Servic,Adj,Dec,13.62,,,,-31.0%,-11.1%,-16.7%
CNC,Extended,Managed Care,Health Care,Health Care Equipment & Servic,Adj,Dec,64.75,,,,+57.4%,+8.6%,+123.0%
MOH,Extended,Managed Care,Health Care,Health Care Equipment & Servic,Adj,Dec,200.0,,,,+15.2%,+15.2%,+10.6%
IQV,Extended,Clinical Labs,Health Care,"Pharmaceuticals, Biotechnology",Adj,Dec,261.75,,,,+16.1%,+43.7%,+37.2%
ICLR,Extended,Clinical Labs,Health Care,"Pharmaceuticals, Biotechnology",Adj,Dec,170.02,,,,-6.7%,+25.0%,-4.5%
MEDP,Extended,Clinical Labs,Health Care,"Pharmaceuticals, Biotechnology",Adj,Dec,600.65,,,,+6.9%,+34.3%,+26.3%
CRL,Extended,Clinical Labs,Health Care,"Pharmaceuticals, Biotechnology",Adj,Dec,291.5,,,,+46.1%,+61.3%,+78.5%
EHTH,Extended,Clinical Labs,Financials,Insurance,Adj,Dec,1.2,,,,-73.9%,-22.6%,-69.0%
TMUS,Extended,Cable / Telco,Communication Services,Telecommunication Services,Adj,Dec,181.37,,,,-10.7%,-3.3%,-28.0%
VZ,Extended,Cable / Telco,Communication Services,Telecommunication Services,GAAP,Dec,50.1,,,,+23.0%,+4.8%,+13.3%
T,Extended,Cable / Telco,Communication Services,Telecommunication Services,Adj,Dec,26.01,,,,+4.7%,+4.9%,-11.2%
CABO,Extended,Cable / Telco,Communication Services,Media & Entertainment,Adj,Dec,25.5,,,,-77.4%,-51.5%,-84.2%
LBRDK,Extended,Cable / Telco,,,Adj,Dec,36.02,,,,-25.9%,+6.7%,-40.8%
VOD,Extended,Cable / Telco,Communication Services,Telecommunication Services,Adj,Mar,16.04,,,,+21.4%,+7.2%,+34.1%
DTE,Extended,Cable / Telco,Communication Services,Telecommunication Services,Adj,Dec,28.52,,,,+3.1%,-1.2%,-8.6%
TEF,Extended,Cable / Telco,Communication Services,Telecommunication Services,Adj,Dec,3.625,,,,+3.8%,-7.9%,-20.8%
GOOGL,Extended,Internet,Communication Services,Media & Entertainment,GAAP,Dec,346.59,,,,+10.7%,-8.9%,+62.8%
PINS,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,23.19,,,,-10.4%,+15.7%,-36.7%
SNAP,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,5.43,,,,-32.7%,-4.9%,-23.9%
RDDT,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,153.0,,,,-33.4%,-13.1%,-32.0%
ABNB,Extended,Internet,Consumer Discretionary,Consumer Services,Adj,Dec,189.43,,,,+39.6%,+42.1%,+45.1%
EBAY,Extended,Internet,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,105.62,,,,+21.3%,-3.3%,+16.6%
TTD,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,13.57,,,,-64.3%,-37.1%,-75.2%
ROKU,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,157.675,,,,+45.3%,+21.1%,+63.3%
ETSY,Extended,Internet,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,83.59,,,,+50.8%,+23.1%,+57.7%
MTCH,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,41.58,,,,+28.8%,+15.1%,+11.4%
U,Extended,Internet,Information Technology,Software & Services,Adj,Dec,43.31,,,,-1.9%,+42.1%,+9.9%
ZG,Extended,Internet,Real Estate,Real Estate Management & Devel,Adj,Dec,36.61,,,,-46.3%,+3.5%,-55.1%
RMV,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,510.2,,,,-1.8%,+21.6%,-31.4%
YELP,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,23.18,,,,-23.7%,+1.7%,-26.7%
ANGI,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,5.04,,,,-61.0%,-14.0%,-71.6%
TREE,Extended,Internet,Financials,Financial Services,Adj,Dec,28.96,,,,-45.5%,-24.2%,-57.4%
XYZ,Extended,Internet,Financials,Financial Services,Adj,Dec,83.57,,,,+28.4%,+10.4%,+4.9%
CRTO,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,17.46,,,,-15.3%,-4.3%,-29.7%
CARS,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,11.94,,,,-2.1%,+16.1%,-8.5%
OCDO,Extended,Internet,Consumer Staples,Consumer Staples Distribution,Adj,Nov,239.8,,,,+1.6%,+7.5%,-28.8%
VRSN,Extended,Internet,Information Technology,Software & Services,Adj,Dec,291.93,,,,+20.2%,+2.3%,+6.8%
CDLX,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,4.02,,,,-65.0%,-40.4%,-60.6%
DHER,Extended,Internet,Consumer Discretionary,Consumer Services,Adj,Dec,37.05,,,,+63.1%,+0.2%,+63.4%
PTON,Extended,Internet,Consumer Discretionary,Consumer Durables & Apparel,Adj,Jun,5.45,,,,-11.5%,-14.8%,-28.3%
LYFT,Extended,Internet,Industrials,Transportation,Adj,Dec,17.7,,,,-8.6%,+25.4%,+9.1%
PRX,Extended,Internet,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Mar,38.69,,,,-26.8%,-0.8%,-26.5%
AUTO,Extended,Internet,Communication Services,Media & Entertainment,Adj,Mar,528.0,,,,-10.0%,+19.6%,-34.3%
DKNG,Extended,Internet,Consumer Discretionary,Consumer Services,Adj,Dec,25.26,,,,-26.7%,+3.1%,-47.4%
FLUT,Extended,Internet,Consumer Discretionary,Consumer Services,Adj,Dec,101.78,,,,-52.7%,+4.9%,-66.9%
FLTR,Extended,Internet,Consumer Discretionary,Consumer Services,Adj,Dec,,,,,,,
WMG,Extended,Internet,Communication Services,Media & Entertainment,Adj,Sep,28.03,,,,-8.6%,-11.1%,-16.0%
SCOR,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,5.16,,,,-20.6%,-35.7%,-22.5%
ASM,Extended,Technology,Information Technology,Semiconductors & Semiconductor,Adj,Dec,825.8,,,,+59.5%,-8.1%,+101.1%
ARM,Extended,Technology,Information Technology,Semiconductors & Semiconductor,GAAP,Mar,239.05,,,,+118.7%,-32.3%,+72.8%
MRVL,Extended,Technology,Information Technology,Semiconductors & Semiconductor,Adj,Jan,216.62,,,,+154.9%,+5.7%,+244.6%
AMD,Extended,Technology,Information Technology,Semiconductors & Semiconductor,GAAP,Dec,465.58,,,,+117.4%,-9.8%,+186.3%
INTC,Extended,Technology,Information Technology,Semiconductors & Semiconductor,GAAP,Dec,89.47,,,,+142.5%,-22.0%,+267.4%
TXN,Extended,Technology,Information Technology,Semiconductors & Semiconductor,GAAP,Dec,258.64,,,,+49.1%,-15.4%,+27.7%
ADI,Extended,Technology,Information Technology,Semiconductors & Semiconductor,Adj,Oct,361.78,,,,+33.4%,-12.6%,+44.0%
005930,Extended,Technology,Information Technology,Technology Hardware & Equipmen,GAAP,Dec,256500.0,,,,+113.0%,-19.5%,+268.0%
000660,Extended,Technology,Information Technology,Semiconductors & Semiconductor,GAAP,Dec,1658000.0,,,,+154.3%,-29.4%,+516.4%
WDC,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Jun,459.45,,,,+166.7%,-13.5%,+471.9%
SNDK,Extended,Technology,Information Technology,Technology Hardware & Equipmen,GAAP,Jun,1484.98,,,,+525.6%,-12.4%,+2730.2%
CLS,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Dec,298.7,,,,+1.0%,-22.5%,+53.4%
QRVO,Extended,Technology,Information Technology,Semiconductors & Semiconductor,Adj,Mar,94.73,,,,+12.1%,-8.5%,+4.4%
SWKS,Extended,Technology,Information Technology,Semiconductors & Semiconductor,Adj,Sep,65.79,,,,+3.8%,-15.5%,-12.2%
DELL,Extended,Technology,Information Technology,Technology Hardware & Equipmen,GAAP,Jan,456.24,,,,+262.4%,+8.4%,+273.5%
SMCI,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Jun,37.08,,,,+26.7%,-19.5%,-10.7%
IBM,Extended,Technology,Information Technology,Software & Services,GAAP,Dec,235.59,,,,-20.5%,-20.9%,-3.2%
XRX,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Dec,3.06,,,,+29.1%,-5.6%,-23.1%
HPE,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Oct,52.31,,,,+117.8%,+21.5%,+131.8%
HPQ,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Oct,30.52,,,,+37.0%,+12.9%,+6.9%
FLEX,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Mar,110.5,,,,+82.9%,-26.7%,+106.1%
CDW,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Dec,147.69,,,,+8.4%,+17.7%,-10.4%
SNX,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Nov,253.97,,,,+69.1%,-2.8%,+71.5%
AVT,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Jun,88.63,,,,+84.3%,+2.0%,+62.4%
ARW,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Dec,203.92,,,,+85.1%,-5.0%,+61.4%
BA,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,209.82,,,,-3.4%,-9.2%,-10.6%
AIR,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,203.05,,,,+2.3%,+13.0%,+13.4%
SAF,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,344.2,,,,+15.7%,+12.6%,+20.8%
RTX,Extended,Aerospace / defense,Industrials,Capital Goods,GAAP,Dec,211.71,,,,+15.4%,+17.8%,+33.5%
LMT,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,563.85,,,,+16.6%,+6.3%,+23.8%
GD,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,379.32,,,,+12.7%,+9.4%,+16.9%
NOC,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,545.57,,,,-4.3%,-3.2%,-7.5%
MOG/A,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Sep,374.66,,,,+53.8%,+4.1%,+91.3%
HEI,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Oct,336.53,,,,+4.0%,-3.3%,+7.9%
RR/,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,1530.2,,,,+33.1%,+14.4%,+43.0%
CRS,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Jun,476.43,,,,+51.3%,+1.6%,+97.8%
HWM,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,264.85,,,,+29.2%,+2.6%,+52.1%
WWD,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Sep,341.81,,,,+13.1%,-2.3%,+38.5%
HXL,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,94.87,,,,+28.4%,+5.7%,+50.2%
AL,Extended,Aerospace / defense,,,Adj,Dec,,,,,,,
2588,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,74.55,,,,+2.4%,-2.5%,+6.8%
FDS,Extended,Data / Information Svc,Financials,Financial Services,Adj,Aug,308.98,,,,+6.5%,+25.9%,-17.2%
EXPN,Extended,Data / Information Svc,Industrials,Commercial & Professional Serv,Adj,Mar,3044.0,,,,-9.5%,+18.3%,-20.6%
EFX,Extended,Data / Information Svc,Industrials,Commercial & Professional Serv,Adj,Dec,194.35,,,,-10.4%,+17.2%,-21.1%
TRU,Extended,Data / Information Svc,Industrials,Commercial & Professional Serv,Adj,Dec,85.67,,,,-0.1%,+19.7%,-3.1%
