Ticker,Group,Category,GICS Sector,GICS Industry,EPS Type,FYE,Metric,Year,-1yr,-6m,-6m chg,-3m,-3m chg,Current,Current chg,Price,PE,12m Rev,Return_YTD,Return_3m,Return_12m
HCA,Portfolio,,Health Care,Health Care Equipment & Servic,Adj,Dec,EPS,CY2025,26.268,27.69,+5.4%,27.69,+0.0%,27.69,+0.0%,404.98,14.6,+5.4%,-13.3%,-4.3%,+2.3%
HCA,Portfolio,,Health Care,Health Care Equipment & Servic,Adj,Dec,EPS,CY2026,28.098,30.253,+7.7%,30.204,-0.2%,29.493,-2.4%,404.98,13.7,+5.0%,-13.3%,-4.3%,+2.3%
HCA,Portfolio,,Health Care,Health Care Equipment & Servic,Adj,Dec,EPS,CY2027,31.358,33.246,+6.0%,33.158,-0.3%,32.118,-3.1%,404.98,12.6,+2.4%,-13.3%,-4.3%,+2.3%
HCA,Portfolio,,Health Care,Health Care Equipment & Servic,Adj,Dec,EPS,CY2028,35.036,37.671,+7.5%,37.286,-1.0%,35.232,-5.5%,404.98,11.5,+0.6%,-13.3%,-4.3%,+2.3%
UNH,Portfolio,,Health Care,Health Care Equipment & Servic,GAAP,Dec,EPS,CY2025,14.829,14.947,+0.8%,14.947,+0.0%,14.947,+0.0%,395.62,26.5,+0.8%,+19.8%,+0.4%,+30.1%
UNH,Portfolio,,Health Care,Health Care Equipment & Servic,GAAP,Dec,EPS,CY2026,16.302,16.892,+3.6%,17.178,+1.7%,18.56,+8.0%,395.62,21.3,+13.9%,+19.8%,+0.4%,+30.1%
UNH,Portfolio,,Health Care,Health Care Equipment & Servic,GAAP,Dec,EPS,CY2027,19.029,17.563,-7.7%,19.645,+11.9%,21.458,+9.2%,395.62,18.4,+12.8%,+19.8%,+0.4%,+30.1%
UNH,Portfolio,,Health Care,Health Care Equipment & Servic,GAAP,Dec,EPS,CY2028,23.98,21.988,-8.3%,22.841,+3.9%,24.821,+8.7%,395.62,15.9,+3.5%,+19.8%,+0.4%,+30.1%
TSM,Portfolio,,Information Technology,Semiconductors & Semiconductor,GAAP,Dec,EPS,CY2025,9.849,10.239,+4.0%,10.239,+0.0%,10.239,+0.0%,430.97,42.1,+4.0%,+41.8%,+6.6%,+80.4%
TSM,Portfolio,,Information Technology,Semiconductors & Semiconductor,GAAP,Dec,EPS,CY2026,11.152,14.18,+27.2%,15.548,+9.6%,16.8,+8.1%,430.97,25.7,+50.6%,+41.8%,+6.6%,+80.4%
TSM,Portfolio,,Information Technology,Semiconductors & Semiconductor,GAAP,Dec,EPS,CY2027,13.165,17.583,+33.6%,19.491,+10.9%,21.897,+12.3%,430.97,19.7,+66.3%,+41.8%,+6.6%,+80.4%
TSM,Portfolio,,Information Technology,Semiconductors & Semiconductor,GAAP,Dec,EPS,CY2028,15.296,20.636,+34.9%,23.295,+12.9%,27.462,+17.9%,430.97,15.7,+79.5%,+41.8%,+6.6%,+80.4%
AVGO,Portfolio,,Information Technology,Semiconductors & Semiconductor,GAAP,Oct,EPS,CY2025,4.548,4.247,-6.6%,4.247,+0.0%,4.247,+0.0%,392.43,92.4,-6.6%,+13.4%,-7.7%,+28.1%
AVGO,Portfolio,,Information Technology,Semiconductors & Semiconductor,GAAP,Oct,EPS,CY2026,6.026,8.088,+34.2%,9.04,+11.8%,9.299,+2.9%,392.43,42.2,+54.3%,+13.4%,-7.7%,+28.1%
AVGO,Portfolio,,Information Technology,Semiconductors & Semiconductor,GAAP,Oct,EPS,CY2027,7.957,11.9,+49.6%,15.814,+32.9%,17.107,+8.2%,392.43,22.9,+115.0%,+13.4%,-7.7%,+28.1%
AVGO,Portfolio,,Information Technology,Semiconductors & Semiconductor,GAAP,Oct,EPS,CY2028,9.947,15.592,+56.8%,19.709,+26.4%,23.564,+19.6%,392.43,16.7,+136.9%,+13.4%,-7.7%,+28.1%
NVDA,Portfolio,,Information Technology,Semiconductors & Semiconductor,GAAP,Jan,EPS,CY2025,4.16,4.613,+10.9%,4.626,+0.3%,4.626,+0.0%,225.01,48.6,+11.2%,+20.6%,-0.1%,+24.7%
NVDA,Portfolio,,Information Technology,Semiconductors & Semiconductor,GAAP,Jan,EPS,CY2026,5.625,7.428,+32.1%,8.343,+12.3%,9.569,+14.7%,225.01,23.5,+70.1%,+20.6%,-0.1%,+24.7%
