Ticker,Group,Category,GICS Sector,GICS Industry,EPS Type,FYE,Price,PE_CY2026,PE_CY2027,PE_CY2028,Return_YTD,Return_3m,Return_12m
HCA,Portfolio,,Health Care,Health Care Equipment & Servic,Adj,Dec,413.58,,,,-11.4%,+12.6%,+1.8%
UNH,Portfolio,,Health Care,Health Care Equipment & Servic,GAAP,Dec,396.3,,,,+20.1%,+4.9%,+28.3%
TSM,Portfolio,,Information Technology,Semiconductors & Semiconductor,GAAP,Dec,414.0,,,,+36.2%,-7.3%,+81.3%
AVGO,Portfolio,,Information Technology,Semiconductors & Semiconductor,GAAP,Oct,369.68,,,,+6.8%,-23.2%,+24.0%
NVDA,Portfolio,,Information Technology,Semiconductors & Semiconductor,GAAP,Jan,217.44,,,,+16.6%,-2.4%,+27.3%
META,Portfolio,,Communication Services,Media & Entertainment,GAAP,Dec,578.54,,,,-12.4%,-3.2%,-21.3%
AMZN,Portfolio,,Consumer Discretionary,Consumer Discretionary Distrib,GAAP,Dec,254.92,,,,+10.4%,-0.6%,+13.1%
JPM,Portfolio,,Financials,Banks,GAAP,Dec,354.95,,,,+10.2%,+17.9%,+18.4%
APO,Portfolio,,Financials,Financial Services,Adj,Dec,131.69,,,,-9.0%,+2.3%,-3.1%
PGR,Portfolio,,Financials,Insurance,Adj,Dec,220.54,,,,+3.0%,+12.1%,-4.6%
CVNA,Portfolio,,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,72.18,,,,-14.5%,+10.0%,-1.5%
APP,Portfolio,,Communication Services,Media & Entertainment,Adj,Dec,311.74,,,,-53.7%,-48.5%,-35.3%
VEEV,Portfolio,,Health Care,Health Care Equipment & Servic,Adj,Jan,279.23,,,,+25.1%,+52.6%,+3.4%
FICO,Portfolio,,Information Technology,Software & Services,Adj,Sep,1103.68,,,,-34.7%,-11.8%,-26.7%
GOOG,Watchlist,,Communication Services,Media & Entertainment,GAAP,Dec,332.03,,,,+5.8%,-7.4%,+56.6%
MU,Watchlist,,Information Technology,Semiconductors & Semiconductor,GAAP,Aug,933.44,,,,+227.1%,-12.3%,+687.8%
HOOD,Watchlist,,Financials,Financial Services,Adj,Dec,103.51,,,,-8.5%,+17.4%,+2.6%
TDG,Watchlist,,Industrials,Capital Goods,Adj,Sep,1155.76,,,,-13.1%,-7.3%,-11.4%
GE,Watchlist,,Industrials,Capital Goods,GAAP,Dec,331.09,,,,+7.5%,+4.2%,+20.2%
LRCX,Watchlist,,Information Technology,Semiconductors & Semiconductor,GAAP,Jun,290.2,,,,+69.5%,-13.2%,+199.1%
DASH,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,225.66,,,,-0.4%,+43.8%,-7.6%
UBER,Watchlist,,Industrials,Transportation,Adj,Dec,75.24,,,,-7.9%,+5.1%,-18.9%
LLY,Watchlist,,Health Care,"Pharmaceuticals, Biotechnology",GAAP,Dec,1160.0,,,,+7.9%,+9.0%,+57.8%
MSFT,Watchlist,,Information Technology,Software & Services,GAAP,Jun,501.02,,,,+3.6%,+13.5%,-0.8%
V,Watchlist,,Financials,Financial Services,GAAP,Sep,372.67,,,,+6.3%,+17.4%,+6.5%
BX,Watchlist,,Financials,Financial Services,Adj,Dec,136.66,,,,-11.3%,+18.9%,-19.4%
BKNG,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,195.69,,,,-8.6%,+17.0%,-11.1%
HLT,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,311.99,,,,+8.6%,-6.3%,+13.0%
IBKR,Watchlist,,Financials,Financial Services,Adj,Dec,90.39,,,,+40.6%,+1.9%,+41.5%
NET,Watchlist,,Information Technology,Software & Services,Adj,Dec,285.51,,,,+44.8%,+4.7%,+37.2%
COST,Watchlist,,Consumer Staples,Consumer Staples Distribution,GAAP,Aug,939.96,,,,+9.0%,-1.5%,+0.1%
TSLA,Watchlist,,Consumer Discretionary,Automobiles & Components,GAAP,Dec,356.09,,,,-20.8%,-16.0%,+8.1%
TMO,Watchlist,,Health Care,"Pharmaceuticals, Biotechnology",GAAP,Dec,600.5,,,,+3.6%,+24.6%,+23.2%
COF,Watchlist,,Financials,Financial Services,Adj,Dec,211.34,,,,-12.8%,+15.0%,-5.3%
AON,Watchlist,,Financials,Insurance,Adj,Dec,326.3,,,,-7.5%,+2.7%,-12.3%
MC,Watchlist,,Consumer Discretionary,Consumer Durables & Apparel,GAAP,Dec,445.0,,,,-31.0%,-6.3%,-13.3%
STX,Watchlist,,Information Technology,Technology Hardware & Equipmen,Adj,Jun,816.64,,,,+196.5%,-11.9%,+379.0%
SPX,Indices,Indices,,,Adj,Dec,7631.47,,,,+11.5%,+0.3%,+19.0%
QQQ,Indices,Indices,,,GAAP,Dec,707.64,,,,+15.2%,-5.2%,+25.1%
IWM,Indices,Indices,,,Adj,Dec,290.57,,,,+18.0%,-0.4%,+24.2%
SOX,Indices,Indices,,,Adj,Dec,11288.61,,,,+59.4%,-17.8%,+101.4%
IGV,Indices,Indices,,,Adj,Dec,106.18,,,,+0.5%,+1.4%,-1.0%
AER,Extended,Uncategorized,Industrials,Capital Goods,Adj,Dec,144.16,,,,+0.3%,+7.5%,+15.9%
MA,Extended,Uncategorized,Financials,Financial Services,GAAP,Dec,581.1,,,,+1.8%,+21.7%,-1.8%
BRK/A,Extended,Uncategorized,Financials,Financial Services,GAAP,Dec,752091.0,,,,-0.4%,+6.3%,+0.1%
CSU,Extended,Uncategorized,Information Technology,Software & Services,Adj,Dec,3050.0,,,,-7.9%,+5.1%,-33.2%
DHR,Extended,Uncategorized,Health Care,"Pharmaceuticals, Biotechnology",Adj,Dec,206.93,,,,-9.6%,+17.5%,+1.5%
AAPL,Extended,Uncategorized,Information Technology,Technology Hardware & Equipmen,GAAP,Sep,325.13,,,,+19.6%,+3.2%,+41.5%
NFLX,Extended,Uncategorized,Communication Services,Media & Entertainment,GAAP,Dec,80.81,,,,-13.8%,-3.0%,-33.4%
QCOM,Extended,Uncategorized,Information Technology,Semiconductors & Semiconductor,Adj,Sep,166.61,,,,-2.6%,-30.8%,+4.9%
UMG,Extended,Uncategorized,Communication Services,Media & Entertainment,Adj,Dec,14.35,,,,-35.4%,-25.6%,-39.7%
ASML,Extended,Uncategorized,Information Technology,Semiconductors & Semiconductor,GAAP,Dec,1435.4,,,,+55.8%,-1.8%,+132.6%
AMAT,Extended,Uncategorized,Information Technology,Semiconductors & Semiconductor,GAAP,Oct,441.85,,,,+71.9%,-9.8%,+180.4%
KLAC,Extended,Uncategorized,Information Technology,Semiconductors & Semiconductor,GAAP,Jun,170.89,,,,+40.6%,-16.4%,+101.9%
KKR,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,106.41,,,,-16.5%,+12.7%,-23.3%
BAM,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,49.66,,,,-5.2%,+4.0%,-16.0%
ARES,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,139.09,,,,-13.9%,+8.4%,-22.6%
OWL,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,11.68,,,,-21.8%,+16.0%,-36.7%
CG,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,46.54,,,,-21.3%,+4.6%,-27.8%
BN,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,39.74,,,,-13.4%,-12.8%,-10.1%
TPG,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,52.41,,,,-17.9%,+23.6%,-11.0%
BEP,Extended,Uncategorized,Utilities,Utilities,Adj,Dec,31.27,,,,+15.9%,-15.3%,+25.0%
BIP,Extended,Uncategorized,Utilities,Utilities,Adj,Dec,37.11,,,,+6.8%,-4.4%,+18.0%
