Ticker,Group,Category,GICS Sector,GICS Industry,EPS Type,FYE,Metric,Year,-1yr,-6m,-6m chg,-3m,-3m chg,Current,Current chg,Price,PE,12m Rev,Return_YTD,Return_3m,Return_12m
HCA,Portfolio,,Health Care,Health Care Equipment & Servic,Adj,Dec,EPS,CY2025,24.931,26.602,+6.7%,27.683,+4.1%,27.69,+0.0%,432.46,15.6,+11.1%,-7.4%,-8.2%,+31.9%
HCA,Portfolio,,Health Care,Health Care Equipment & Servic,Adj,Dec,EPS,CY2026,27.915,28.755,+3.0%,29.46,+2.5%,30.202,+2.5%,432.46,14.3,+8.2%,-7.4%,-8.2%,+31.9%
HCA,Portfolio,,Health Care,Health Care Equipment & Servic,Adj,Dec,EPS,CY2027,31.124,32.165,+3.3%,32.678,+1.6%,33.14,+1.4%,432.46,13.0,+6.5%,-7.4%,-8.2%,+31.9%
HCA,Portfolio,,Health Care,Health Care Equipment & Servic,Adj,Dec,EPS,CY2028,34.82,36.666,+5.3%,36.226,-1.2%,37.191,+2.7%,432.46,11.6,+6.8%,-7.4%,-8.2%,+31.9%
UNH,Portfolio,,Health Care,Health Care Equipment & Servic,GAAP,Dec,EPS,CY2025,24.771,14.788,-40.3%,14.947,+1.1%,14.947,+0.0%,354.92,23.7,-39.7%,+7.5%,-0.4%,-15.2%
UNH,Portfolio,,Health Care,Health Care Equipment & Servic,GAAP,Dec,EPS,CY2026,28.954,16.214,-44.0%,16.385,+1.1%,17.162,+4.7%,354.92,20.7,-40.7%,+7.5%,-0.4%,-15.2%
UNH,Portfolio,,Health Care,Health Care Equipment & Servic,GAAP,Dec,EPS,CY2027,33.01,19.204,-41.8%,19.313,+0.6%,18.492,-4.3%,354.92,19.2,-44.0%,+7.5%,-0.4%,-15.2%
UNH,Portfolio,,Health Care,Health Care Equipment & Servic,GAAP,Dec,EPS,CY2028,37.484,23.479,-37.4%,23.538,+0.3%,22.781,-3.2%,354.92,15.6,-39.2%,+7.5%,-0.4%,-15.2%
TSM,Portfolio,,Information Technology,Semiconductors & Semiconductor,GAAP,Dec,EPS,CY2025,9.182,10.395,+13.2%,10.239,-1.5%,10.239,+0.0%,402.46,39.3,+11.5%,+32.4%,+20.2%,+143.8%
TSM,Portfolio,,Information Technology,Semiconductors & Semiconductor,GAAP,Dec,EPS,CY2026,10.754,12.404,+15.3%,13.978,+12.7%,15.521,+11.0%,402.46,25.9,+44.3%,+32.4%,+20.2%,+143.8%
TSM,Portfolio,,Information Technology,Semiconductors & Semiconductor,GAAP,Dec,EPS,CY2027,12.403,14.912,+20.2%,17.327,+16.2%,19.388,+11.9%,402.46,20.8,+56.3%,+32.4%,+20.2%,+143.8%
TSM,Portfolio,,Information Technology,Semiconductors & Semiconductor,GAAP,Dec,EPS,CY2028,13.793,16.458,+19.3%,20.1,+22.1%,23.13,+15.1%,402.46,17.4,+67.7%,+32.4%,+20.2%,+143.8%
AVGO,Portfolio,,Information Technology,Semiconductors & Semiconductor,GAAP,Oct,EPS,CY2025,4.646,4.228,-9.0%,4.247,+0.4%,4.247,+0.0%,422.76,99.5,-8.6%,+22.1%,+32.1%,+119.8%
AVGO,Portfolio,,Information Technology,Semiconductors & Semiconductor,GAAP,Oct,EPS,CY2026,5.876,6.533,+11.2%,8.065,+23.5%,9.122,+13.1%,422.76,46.3,+55.2%,+22.1%,+32.1%,+119.8%
AVGO,Portfolio,,Information Technology,Semiconductors & Semiconductor,GAAP,Oct,EPS,CY2027,6.86,9.232,+34.6%,11.826,+28.1%,15.612,+32.0%,422.76,27.1,+127.6%,+22.1%,+32.1%,+119.8%
AVGO,Portfolio,,Information Technology,Semiconductors & Semiconductor,GAAP,Oct,EPS,CY2028,,11.875,,15.376,+29.5%,19.048,+23.9%,422.76,22.2,,+22.1%,+32.1%,+119.8%
NVDA,Portfolio,,Information Technology,Semiconductors & Semiconductor,GAAP,Jan,EPS,CY2025,4.185,4.407,+5.3%,4.614,+4.7%,4.626,+0.3%,208.27,45.0,+10.5%,+11.7%,+11.0%,+87.6%
NVDA,Portfolio,,Information Technology,Semiconductors & Semiconductor,GAAP,Jan,EPS,CY2026,5.36,6.28,+17.2%,7.364,+17.3%,8.209,+11.5%,208.27,25.4,+53.2%,+11.7%,+11.0%,+87.6%
NVDA,Portfolio,,Information Technology,Semiconductors & Semiconductor,GAAP,Jan,EPS,CY2027,6.094,7.535,+23.6%,9.353,+24.1%,10.922,+16.8%,208.27,19.1,+79.2%,+11.7%,+11.0%,+87.6%
NVDA,Portfolio,,Information Technology,Semiconductors & Semiconductor,GAAP,Jan,EPS,CY2028,6.77,8.49,+25.4%,10.444,+23.0%,11.961,+14.5%,208.27,17.4,+76.7%,+11.7%,+11.0%,+87.6%
META,Portfolio,,Communication Services,Media & Entertainment,GAAP,Dec,EPS,CY2025,24.682,28.173,+14.1%,22.801,-19.1%,22.814,+0.1%,675.03,29.6,-7.6%,+2.3%,+2.5%,+23.3%
META,Portfolio,,Communication Services,Media & Entertainment,GAAP,Dec,EPS,CY2026,28.002,30.075,+7.4%,29.564,-1.7%,29.783,+0.7%,675.03,22.7,+6.4%,+2.3%,+2.5%,+23.3%
META,Portfolio,,Communication Services,Media & Entertainment,GAAP,Dec,EPS,CY2027,32.499,34.277,+5.5%,33.525,-2.2%,34.553,+3.1%,675.03,19.5,+6.3%,+2.3%,+2.5%,+23.3%
META,Portfolio,,Communication Services,Media & Entertainment,GAAP,Dec,EPS,CY2028,36.637,40.069,+9.4%,38.743,-3.3%,40.129,+3.6%,675.03,16.8,+9.5%,+2.3%,+2.5%,+23.3%
AMZN,Portfolio,,Consumer Discretionary,Consumer Discretionary Distrib,GAAP,Dec,EPS,CY2025,6.184,6.684,+8.1%,7.099,+6.2%,7.102,+0.0%,263.99,37.2,+14.8%,+14.4%,+10.4%,+39.7%
AMZN,Portfolio,,Consumer Discretionary,Consumer Discretionary Distrib,GAAP,Dec,EPS,CY2026,7.388,7.609,+3.0%,7.932,+4.2%,7.699,-2.9%,263.99,34.3,+4.2%,+14.4%,+10.4%,+39.7%
AMZN,Portfolio,,Consumer Discretionary,Consumer Discretionary Distrib,GAAP,Dec,EPS,CY2027,9.133,9.323,+2.1%,9.654,+3.6%,9.402,-2.6%,263.99,28.1,+2.9%,+14.4%,+10.4%,+39.7%
AMZN,Portfolio,,Consumer Discretionary,Consumer Discretionary Distrib,GAAP,Dec,EPS,CY2028,10.416,10.978,+5.4%,11.368,+3.6%,11.639,+2.4%,263.99,22.7,+11.7%,+14.4%,+10.4%,+39.7%
JPM,Portfolio,,Financials,Banks,GAAP,Dec,EPS,CY2025,18.507,20.251,+9.4%,19.774,-2.4%,19.774,+0.0%,308.28,15.6,+6.8%,-4.3%,+3.5%,+26.6%
JPM,Portfolio,,Financials,Banks,GAAP,Dec,EPS,CY2026,19.559,21.099,+7.9%,21.305,+1.0%,22.264,+4.5%,308.28,13.8,+13.8%,-4.3%,+3.5%,+26.6%
JPM,Portfolio,,Financials,Banks,GAAP,Dec,EPS,CY2027,21.246,22.715,+6.9%,23.029,+1.4%,23.451,+1.8%,308.28,13.1,+10.4%,-4.3%,+3.5%,+26.6%
JPM,Portfolio,,Financials,Banks,GAAP,Dec,EPS,CY2028,20.1,23.35,+16.2%,25.586,+9.6%,25.8,+0.8%,308.28,11.9,+28.4%,-4.3%,+3.5%,+26.6%
APO,Portfolio,,Financials,Financial Services,Adj,Dec,EPS,CY2025,8.021,7.711,-3.9%,7.954,+3.2%,7.955,+0.0%,124.26,15.6,-0.8%,-14.2%,-8.8%,-6.9%
APO,Portfolio,,Financials,Financial Services,Adj,Dec,EPS,CY2026,9.576,9.136,-4.6%,9.219,+0.9%,8.856,-3.9%,124.26,14.0,-7.5%,-14.2%,-8.8%,-6.9%
APO,Portfolio,,Financials,Financial Services,Adj,Dec,EPS,CY2027,11.171,10.798,-3.3%,10.88,+0.8%,10.618,-2.4%,124.26,11.7,-5.0%,-14.2%,-8.8%,-6.9%
APO,Portfolio,,Financials,Financial Services,Adj,Dec,EPS,CY2028,12.3,12.33,+0.2%,12.303,-0.2%,12.248,-0.4%,124.26,10.1,-0.4%,-14.2%,-8.8%,-6.9%
PGR,Portfolio,,Financials,Insurance,Adj,Dec,EPS,CY2025,15.561,17.88,+14.9%,17.902,+0.1%,17.902,+0.0%,200.89,11.2,+15.0%,-6.2%,-2.5%,-19.4%
PGR,Portfolio,,Financials,Insurance,Adj,Dec,EPS,CY2026,15.752,16.396,+4.1%,16.147,-1.5%,16.338,+1.2%,200.89,12.3,+3.7%,-6.2%,-2.5%,-19.4%
PGR,Portfolio,,Financials,Insurance,Adj,Dec,EPS,CY2027,16.911,16.494,-2.5%,16.199,-1.8%,16.243,+0.3%,200.89,12.4,-4.0%,-6.2%,-2.5%,-19.4%
PGR,Portfolio,,Financials,Insurance,Adj,Dec,EPS,CY2028,17.983,17.377,-3.4%,16.518,-4.9%,16.259,-1.6%,200.89,12.4,-9.6%,-6.2%,-2.5%,-19.4%
CVNA,Portfolio,,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,EPS,CY2025,3.448,5.317,+54.2%,5.133,-3.5%,5.14,+0.1%,409.08,79.6,+49.1%,-3.1%,-13.6%,+72.5%
CVNA,Portfolio,,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,EPS,CY2026,5.023,7.188,+43.1%,7.182,-0.1%,7.258,+1.1%,409.08,56.4,+44.5%,-3.1%,-13.6%,+72.5%
CVNA,Portfolio,,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,EPS,CY2027,6.907,9.688,+40.3%,10.188,+5.2%,9.866,-3.2%,409.08,41.5,+42.8%,-3.1%,-13.6%,+72.5%
CVNA,Portfolio,,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,EPS,CY2028,9.237,13.068,+41.5%,12.275,-6.1%,13.834,+12.7%,409.08,29.6,+49.8%,-3.1%,-13.6%,+72.5%
APP,Portfolio,,Information Technology,Software & Services,Adj,Dec,EPS,CY2025,6.587,9.059,+37.5%,9.377,+3.5%,9.378,+0.0%,448.29,47.8,+42.4%,-33.5%,-14.5%,+61.9%
APP,Portfolio,,Information Technology,Software & Services,Adj,Dec,EPS,CY2026,9.64,13.928,+44.5%,14.676,+5.4%,15.506,+5.7%,448.29,28.9,+60.9%,-33.5%,-14.5%,+61.9%
APP,Portfolio,,Information Technology,Software & Services,Adj,Dec,EPS,CY2027,12.661,17.937,+41.7%,18.941,+5.6%,20.436,+7.9%,448.29,21.9,+61.4%,-33.5%,-14.5%,+61.9%
APP,Portfolio,,Information Technology,Software & Services,Adj,Dec,EPS,CY2028,16.455,22.339,+35.8%,23.666,+5.9%,25.813,+9.1%,448.29,17.4,+56.9%,-33.5%,-14.5%,+61.9%
VEEV,Portfolio,,Health Care,Health Care Equipment & Servic,Adj,Jan,EPS,CY2025,7.296,7.807,+7.0%,7.94,+1.7%,7.941,+0.0%,161.13,20.3,+8.8%,-27.8%,-27.4%,-29.2%
VEEV,Portfolio,,Health Care,Health Care Equipment & Servic,Adj,Jan,EPS,CY2026,8.057,8.449,+4.9%,8.593,+1.7%,8.85,+3.0%,161.13,18.2,+9.8%,-27.8%,-27.4%,-29.2%
VEEV,Portfolio,,Health Care,Health Care Equipment & Servic,Adj,Jan,EPS,CY2027,9.127,9.778,+7.1%,9.613,-1.7%,9.849,+2.5%,161.13,16.4,+7.9%,-27.8%,-27.4%,-29.2%
VEEV,Portfolio,,Health Care,Health Care Equipment & Servic,Adj,Jan,EPS,CY2028,,11.533,,11.316,-1.9%,11.155,-1.4%,161.13,14.4,,-27.8%,-27.4%,-29.2%
FICO,Watchlist,,Information Technology,Software & Services,Adj,Sep,EPS,CY2025,29.163,29.52,+1.2%,29.52,+0.0%,29.52,+0.0%,1004.72,34.0,+1.2%,-40.6%,-35.0%,-48.5%
FICO,Watchlist,,Information Technology,Software & Services,Adj,Sep,EPS,CY2026,36.232,39.191,+8.2%,40.414,+3.1%,41.705,+3.2%,1004.72,24.1,+15.1%,-40.6%,-35.0%,-48.5%
FICO,Watchlist,,Information Technology,Software & Services,Adj,Sep,EPS,CY2027,45.437,49.662,+9.3%,51.415,+3.5%,52.35,+1.8%,1004.72,19.2,+15.2%,-40.6%,-35.0%,-48.5%
FICO,Watchlist,,Information Technology,Software & Services,Adj,Sep,EPS,CY2028,56.315,59.503,+5.7%,60.087,+1.0%,62.948,+4.8%,1004.72,16.0,+11.8%,-40.6%,-35.0%,-48.5%
GOOG,Watchlist,,Communication Services,Media & Entertainment,GAAP,Dec,EPS,CY2025,9.141,9.914,+8.5%,10.601,+6.9%,10.598,-0.0%,342.32,32.3,+15.9%,+9.1%,+4.2%,+108.9%
GOOG,Watchlist,,Communication Services,Media & Entertainment,GAAP,Dec,EPS,CY2026,10.101,10.774,+6.7%,11.107,+3.1%,11.69,+5.2%,342.32,29.3,+15.7%,+9.1%,+4.2%,+108.9%
GOOG,Watchlist,,Communication Services,Media & Entertainment,GAAP,Dec,EPS,CY2027,12.004,12.32,+2.6%,13.477,+9.4%,13.598,+0.9%,342.32,25.2,+13.3%,+9.1%,+4.2%,+108.9%
GOOG,Watchlist,,Communication Services,Media & Entertainment,GAAP,Dec,EPS,CY2028,13.006,14.133,+8.7%,14.705,+4.0%,15.748,+7.1%,342.32,21.7,+21.1%,+9.1%,+4.2%,+108.9%
MU,Watchlist,,Information Technology,Semiconductors & Semiconductor,GAAP,Aug,EPS,CY2025,6.577,7.42,+12.8%,7.42,+0.0%,7.42,+0.0%,496.72,66.9,+12.8%,+74.0%,+24.3%,+522.6%
