Ticker,Group,Category,GICS Sector,GICS Industry,EPS Type,FYE,Price,PE_CY2026,PE_CY2027,PE_CY2028,Return_YTD,Return_3m,Return_12m
TSLA,Watchlist,,Consumer Discretionary,Automobiles & Components,GAAP,Dec,391.0,,,,-13.1%,-3.6%,+37.3%
TMO,Watchlist,,Health Care,"Pharmaceuticals, Biotechnology",Adj,Dec,472.8,,,,-18.4%,-8.9%,+18.7%
COF,Watchlist,,Financials,Financial Services,Adj,Dec,180.67,,,,-25.5%,-7.0%,-5.9%
AON,Watchlist,,Financials,Insurance,Adj,Dec,328.53,,,,-6.9%,-3.0%,-11.3%
MC,Watchlist,,Consumer Discretionary,Consumer Durables & Apparel,GAAP,Dec,479.05,,,,-25.7%,-5.3%,+1.9%
STX,Watchlist,,Information Technology,Technology Hardware & Equipmen,Adj,Jun,847.47,,,,+207.7%,+130.7%,+563.6%
SPX,Indices,Indices,,,Adj,Dec,7383.74,,,,+7.9%,+8.1%,+24.3%
QQQ,Indices,Indices,,,GAAP,Dec,705.06,,,,+14.8%,+15.8%,+34.4%
IWM,Indices,Indices,,,Adj,Dec,281.65,,,,+14.4%,+9.7%,+35.1%
SOX,Indices,Indices,,,Adj,Dec,12220.76,,,,+72.5%,+56.2%,+143.9%
IGV,Indices,Indices,,,Adj,Dec,95.85,,,,-9.3%,+9.4%,-8.4%
AER,Extended,Uncategorized,Industrials,Capital Goods,Adj,Dec,136.94,,,,-4.7%,-2.8%,+18.2%
MA,Extended,Uncategorized,Financials,Financial Services,GAAP,Dec,491.08,,,,-14.0%,-6.4%,-16.1%
BRK/A,Extended,Uncategorized,Financials,Financial Services,GAAP,Dec,733550.0,,,,-2.8%,-2.3%,+0.1%
CSU,Extended,Uncategorized,Information Technology,Software & Services,Adj,Dec,2969.32,,,,-10.3%,+6.2%,-39.8%
DHR,Extended,Uncategorized,Health Care,"Pharmaceuticals, Biotechnology",Adj,Dec,184.3,,,,-19.5%,-8.8%,-4.1%
AAPL,Extended,Uncategorized,Information Technology,Technology Hardware & Equipmen,GAAP,Sep,307.34,,,,+13.1%,+18.1%,+53.2%
NFLX,Extended,Uncategorized,Communication Services,Media & Entertainment,GAAP,Dec,82.18,,,,-12.4%,-17.1%,-34.3%
QCOM,Extended,Uncategorized,Information Technology,Semiconductors & Semiconductor,GAAP,Sep,215.94,,,,+26.2%,+57.6%,+46.3%
UMG,Extended,Uncategorized,Communication Services,Media & Entertainment,Adj,Dec,18.15,,,,-18.4%,-6.3%,-33.6%
ASML,Extended,Uncategorized,Information Technology,Semiconductors & Semiconductor,GAAP,Dec,1462.2,,,,+58.7%,+23.3%,+121.9%
AMAT,Extended,Uncategorized,Information Technology,Semiconductors & Semiconductor,GAAP,Oct,453.01,,,,+76.3%,+30.7%,+175.9%
KLAC,Extended,Uncategorized,Information Technology,Semiconductors & Semiconductor,GAAP,Jun,1929.2,,,,+58.8%,+35.0%,+143.6%
KKR,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,93.4,,,,-26.7%,-2.3%,-22.6%
BAM,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,46.18,,,,-11.9%,-2.3%,-18.4%
ARES,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,125.65,,,,-22.3%,+7.4%,-26.1%
OWL,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,9.8,,,,-34.4%,-6.0%,-48.5%
CG,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,43.48,,,,-26.4%,-15.9%,-3.9%
BN,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,44.6,,,,-2.8%,+5.0%,+15.1%
TPG,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,41.19,,,,-35.5%,-8.4%,-15.8%
BEP,Extended,Uncategorized,Utilities,Utilities,Adj,Dec,36.52,,,,+35.4%,+20.6%,+53.1%
BIP,Extended,Uncategorized,Utilities,Utilities,Adj,Dec,38.8,,,,+11.7%,+2.1%,+16.2%
MAR,Extended,Uncategorized,Consumer Discretionary,Consumer Services,Adj,Dec,392.51,,,,+26.5%,+17.9%,+51.1%
DPZ,Extended,Uncategorized,Consumer Discretionary,Consumer Services,Adj,Dec,313.99,,,,-24.7%,-22.0%,-31.7%
CMG,Extended,Uncategorized,Consumer Discretionary,Consumer Services,Adj,Dec,29.34,,,,-20.7%,-20.8%,-44.2%
MCO,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,451.35,,,,-11.6%,-4.0%,-7.4%
SPGI,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,424.44,,,,-18.8%,-5.9%,-17.7%
MSCI,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,615.46,,,,+7.3%,+8.7%,+9.1%
CSGP,Extended,Uncategorized,Real Estate,Real Estate Management & Devel,Adj,Dec,33.89,,,,-49.6%,-30.7%,-56.7%
LPLA,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,288.49,,,,-19.2%,-9.0%,-24.1%
SCHW,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,88.84,,,,-11.1%,-6.9%,+1.8%
CRM,Extended,Uncategorized,Information Technology,Software & Services,Adj,Jan,185.66,,,,-29.9%,-7.8%,-30.5%
WDAY,Extended,Uncategorized,Information Technology,Software & Services,Adj,Jan,144.28,,,,-32.8%,-2.0%,-42.3%
ADBE,Extended,Uncategorized,Information Technology,Software & Services,Adj,Nov,251.44,,,,-28.2%,-10.8%,-39.4%
SHOP,Extended,Uncategorized,Information Technology,Software & Services,Adj,Dec,109.54,,,,-32.0%,-18.7%,+4.3%
GWRE,Extended,Uncategorized,Information Technology,Software & Services,Adj,Jul,136.06,,,,-32.3%,-15.4%,-46.9%
NOW,Extended,Uncategorized,Information Technology,Software & Services,Adj,Dec,112.45,,,,-26.6%,-6.6%,-44.7%
ELV,Extended,Uncategorized,Health Care,Health Care Equipment & Servic,Adj,Dec,415.53,,,,+18.5%,+45.0%,+8.0%
ISRG,Extended,Uncategorized,Health Care,Health Care Equipment & Servic,Adj,Dec,422.06,,,,-25.5%,-15.0%,-24.4%
BLDR,Extended,Uncategorized,Industrials,Capital Goods,Adj,Dec,73.64,,,,-28.4%,-22.9%,-35.0%
FERG,Extended,Uncategorized,Industrials,Capital Goods,Adj,Jul,229.58,,,,+3.1%,-4.3%,+6.9%
CRH,Extended,Uncategorized,Materials,Materials,Adj,Dec,105.06,,,,-15.8%,-5.4%,+13.2%
FND,Extended,Uncategorized,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,47.41,,,,-22.1%,-24.3%,-34.6%
WMT,Extended,Uncategorized,Consumer Staples,Consumer Staples Distribution,GAAP,Jan,118.88,,,,+6.7%,-3.6%,+21.4%
PM,Extended,Uncategorized,Consumer Staples,"Food, Beverage & Tobacco",GAAP,Dec,178.29,,,,+11.2%,+5.1%,-2.0%
CP,Extended,Uncategorized,Industrials,Transportation,Adj,Dec,89.93,,,,+22.1%,+5.5%,+9.9%
CNR,Extended,Uncategorized,Industrials,Transportation,Adj,Dec,167.94,,,,+23.7%,+12.0%,+16.4%
UNP,Extended,Uncategorized,Industrials,Transportation,Adj,Dec,272.32,,,,+17.7%,+4.7%,+23.4%
CSX,Extended,Uncategorized,Industrials,Transportation,Adj,Dec,46.99,,,,+29.6%,+14.2%,+48.0%
NVR,Extended,Uncategorized,Consumer Discretionary,Consumer Durables & Apparel,Adj,Dec,6182.55,,,,-15.2%,-12.6%,-14.1%
PDD,Extended,Uncategorized,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,85.07,,,,-25.0%,-15.6%,-14.4%
MSI,Extended,Uncategorized,Information Technology,Technology Hardware & Equipmen,Adj,Dec,410.34,,,,+7.0%,-12.2%,-1.4%
TPL,Extended,Uncategorized,Energy,Energy,Adj,Dec,389.79,,,,+35.7%,-25.5%,+7.0%
APG,Extended,Uncategorized,Industrials,Capital Goods,Adj,Dec,41.98,,,,+9.7%,-0.3%,+31.5%
CACC,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,544.71,,,,+22.8%,+6.5%,+14.8%
GL,Extended,Uncategorized,Financials,Insurance,Adj,Dec,159.18,,,,+13.8%,+11.0%,+32.9%
LAD,Extended,Uncategorized,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,288.84,,,,-13.1%,+8.1%,-9.0%
CHTR,Extended,Uncategorized,Communication Services,Media & Entertainment,Adj,Dec,132.12,,,,-36.7%,-42.5%,-66.2%
ABG,Extended,Uncategorized,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,190.98,,,,-17.9%,-8.0%,-17.0%
ALRM,Extended,Uncategorized,Information Technology,Software & Services,Adj,Dec,45.37,,,,-11.1%,-9.5%,-21.5%
OPTU,Extended,Uncategorized,Communication Services,Media & Entertainment,Adj,Dec,1.09,,,,-33.9%,-27.3%,-49.1%
CMCSA,Extended,Uncategorized,Communication Services,Telecommunication Services,Adj,Dec,23.82,,,,-14.9%,-24.6%,-25.7%
WRLD,Extended,Uncategorized,Financials,Financial Services,Adj,Mar,167.3,,,,+19.2%,+14.8%,+6.7%
CARG,Extended,Uncategorized,Communication Services,Media & Entertainment,Adj,Dec,27.42,,,,-28.5%,-19.8%,-13.6%
ARMK,Extended,Uncategorized,Consumer Discretionary,Consumer Services,Adj,Sep,53.41,,,,+44.9%,+30.1%,+34.4%
QSR,Extended,Uncategorized,Consumer Discretionary,Consumer Services,Adj,Dec,72.66,,,,+6.5%,-0.9%,+1.8%
W,Extended,Uncategorized,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,68.35,,,,-31.9%,-13.0%,+52.2%
MO,Extended,Uncategorized,Consumer Staples,"Food, Beverage & Tobacco",Adj,Dec,72.19,,,,+25.2%,+7.8%,+21.6%
CI,Extended,Uncategorized,Health Care,Health Care Equipment & Servic,Adj,Dec,289.48,,,,+5.2%,+2.9%,-6.9%
CVS,Extended,Uncategorized,Health Care,Health Care Equipment & Servic,Adj,Dec,95.93,,,,+20.9%,+21.9%,+52.1%
SSNC,Extended,Uncategorized,Industrials,Commercial & Professional Serv,Adj,Dec,69.91,,,,-20.0%,-7.4%,-12.9%
SPOT,Extended,Uncategorized,Communication Services,Media & Entertainment,Adj,Dec,496.95,,,,-14.4%,-10.0%,-30.3%
BABA,Extended,Uncategorized,Consumer Discretionary,Consumer Discretionary Distrib,GAAP,Mar,121.06,,,,-17.4%,-7.1%,+1.7%
IAC,Extended,Uncategorized,Communication Services,Media & Entertainment,Adj,Dec,,,,,,,
PYPL,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,41.29,,,,-29.3%,-13.3%,-43.0%
THC,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,162.06,,,,-18.4%,-32.9%,-5.7%
UHS,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,145.17,,,,-33.4%,-26.3%,-23.2%
CYH,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,2.74,,,,-12.2%,-19.6%,-27.9%
DVA,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,192.16,,,,+69.1%,+28.2%,+39.5%
LH,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,265.15,,,,+5.7%,-3.9%,+5.2%
DGX,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,200.29,,,,+15.4%,-1.8%,+15.3%
IDXX,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,562.16,,,,-16.9%,-9.2%,+7.7%
ENSG,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,170.3,,,,-2.2%,-17.8%,+12.3%
MD,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,22.61,,,,+5.7%,+17.2%,+62.4%
AMN,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,31.69,,,,+101.1%,+40.6%,+57.8%
CCRN,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,13.18,,,,+62.7%,+33.3%,+1.8%
EVH,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,4.22,,,,+5.5%,+24.1%,-48.5%
HUM,Extended,Managed Care,Health Care,Health Care Equipment & Servic,Adj,Dec,350.08,,,,+36.7%,+93.7%,+54.1%
ALHC,Extended,Managed Care,Health Care,Health Care Equipment & Servic,Adj,Dec,15.37,,,,-22.2%,-17.2%,+3.9%
CNC,Extended,Managed Care,Health Care,Health Care Equipment & Servic,Adj,Dec,62.33,,,,+51.5%,+44.0%,+13.7%
MOH,Extended,Managed Care,Health Care,Health Care Equipment & Servic,Adj,Dec,190.86,,,,+10.0%,+29.2%,-35.0%
IQV,Extended,Clinical Labs,Health Care,"Pharmaceuticals, Biotechnology",Adj,Dec,183.45,,,,-18.6%,+2.8%,+24.5%
ICLR,Extended,Clinical Labs,Health Care,"Pharmaceuticals, Biotechnology",Adj,Dec,149.45,,,,-18.0%,+35.1%,+10.9%
MEDP,Extended,Clinical Labs,Health Care,"Pharmaceuticals, Biotechnology",Adj,Dec,454.25,,,,-19.1%,-3.2%,+54.7%
CRL,Extended,Clinical Labs,Health Care,"Pharmaceuticals, Biotechnology",Adj,Dec,181.34,,,,-9.1%,+0.0%,+28.4%
EHTH,Extended,Clinical Labs,Financials,Insurance,Adj,Dec,1.73,,,,-62.4%,+2.4%,-59.2%
TMUS,Extended,Cable / Telco,Communication Services,Telecommunication Services,Adj,Dec,178.1,,,,-12.3%,-19.2%,-27.3%
VZ,Extended,Cable / Telco,Communication Services,Telecommunication Services,Adj,Dec,45.37,,,,+11.4%,-11.4%,+4.8%
T,Extended,Cable / Telco,Communication Services,Telecommunication Services,Adj,Dec,22.75,,,,-8.4%,-21.5%,-18.0%
CABO,Extended,Cable / Telco,Communication Services,Media & Entertainment,Adj,Dec,43.82,,,,-61.2%,-60.1%,-67.8%
LBRDK,Extended,Cable / Telco,Communication Services,Media & Entertainment,Adj,Dec,30.91,,,,-36.4%,-42.4%,-64.5%
VOD,Extended,Cable / Telco,Communication Services,Telecommunication Services,Adj,Mar,14.7,,,,+11.3%,+0.5%,+44.0%
DTE,Extended,Cable / Telco,Communication Services,Telecommunication Services,Adj,Dec,27.66,,,,+0.0%,-16.3%,-18.6%
TEF,Extended,Cable / Telco,Communication Services,Telecommunication Services,Adj,Dec,3.882,,,,+11.1%,+8.8%,-17.5%
GOOGL,Extended,Internet,Communication Services,Media & Entertainment,GAAP,Dec,368.53,,,,+17.7%,+22.5%,+119.1%
PINS,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,21.42,,,,-17.3%,+8.5%,-36.6%
SNAP,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,5.76,,,,-28.6%,+7.9%,-29.8%
RDDT,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,173.45,,,,-24.5%,+20.2%,+54.5%
ABNB,Extended,Internet,Consumer Discretionary,Consumer Services,Adj,Dec,133.54,,,,-1.6%,-1.7%,-2.7%
EBAY,Extended,Internet,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,109.35,,,,+25.5%,+17.5%,+40.7%
TTD,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,19.95,,,,-47.4%,-33.0%,-71.9%
ROKU,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,122.26,,,,+12.7%,+24.6%,+63.9%
ETSY,Extended,Internet,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,66.86,,,,+20.6%,+18.1%,+6.6%
MTCH,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,34.42,,,,+6.6%,+9.9%,+9.3%
U,Extended,Internet,Information Technology,Software & Services,Adj,Dec,29.17,,,,-34.0%,+40.7%,+17.7%
ZG,Extended,Internet,Real Estate,Real Estate Management & Devel,Adj,Dec,35.39,,,,-48.1%,-24.7%,-48.6%
RMV,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,438.8,,,,-15.6%,-0.6%,-42.1%
YELP,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,23.25,,,,-23.5%,-4.2%,-36.8%
ANGI,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,5.92,,,,-54.2%,-37.0%,-64.3%
TREE,Extended,Internet,Financials,Financial Services,Adj,Dec,35.85,,,,-32.5%,-22.0%,+2.2%
XYZ,Extended,Internet,Financials,Financial Services,Adj,Dec,68.15,,,,+4.7%,+1.1%,+7.2%
CRTO,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,17.73,,,,-14.0%,-8.1%,-32.5%
CARS,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,9.21,,,,-24.5%,+9.6%,-9.6%
OCDO,Extended,Internet,Consumer Staples,Consumer Staples Distribution,Adj,Nov,199.9,,,,-15.3%,+1.8%,-21.2%
VRSN,Extended,Internet,Information Technology,Software & Services,Adj,Dec,294.92,,,,+21.4%,+23.6%,+6.1%
CDLX,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,0.5984,,,,-48.0%,-26.6%,-64.4%
DHER,Extended,Internet,Consumer Discretionary,Consumer Services,Adj,Dec,39.25,,,,+72.8%,+118.2%,+64.6%
PTON,Extended,Internet,Consumer Discretionary,Consumer Durables & Apparel,Adj,Jun,5.77,,,,-6.3%,+50.7%,-16.9%
LYFT,Extended,Internet,Industrials,Transportation,Adj,Dec,13.65,,,,-29.5%,+3.6%,-12.1%
PRX,Extended,Internet,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Mar,40.15,,,,-24.0%,-4.0%,-15.0%
AUTO,Extended,Internet,Communication Services,Media & Entertainment,Adj,Mar,468.7,,,,-20.1%,-0.8%,-40.7%
DKNG,Extended,Internet,Consumer Discretionary,Consumer Services,Adj,Dec,24.93,,,,-27.7%,-2.1%,-26.1%
FLUT,Extended,Internet,Consumer Discretionary,Consumer Services,Adj,Dec,100.49,,,,-53.3%,-12.3%,-58.6%
FLTR,Extended,Internet,Consumer Discretionary,Consumer Services,Adj,Dec,7524.0,,,,-53.4%,-11.9%,-58.1%
WMG,Extended,Internet,Communication Services,Media & Entertainment,Adj,Sep,29.93,,,,-2.4%,+2.9%,+14.2%
SCOR,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,7.95,,,,+22.3%,+13.2%,+54.7%
ASM,Extended,Technology,Information Technology,Semiconductors & Semiconductor,Adj,Dec,867.0,,,,+67.5%,+21.0%,+75.2%
ARM,Extended,Technology,Information Technology,Semiconductors & Semiconductor,GAAP,Mar,342.93,,,,+213.7%,+184.3%,+164.7%
MRVL,Extended,Technology,Information Technology,Semiconductors & Semiconductor,GAAP,Jan,263.47,,,,+210.0%,+248.1%,+304.3%
AMD,Extended,Technology,Information Technology,Semiconductors & Semiconductor,GAAP,Dec,466.38,,,,+117.8%,+133.8%,+303.1%
INTC,Extended,Technology,Information Technology,Semiconductors & Semiconductor,GAAP,Dec,99.17,,,,+168.8%,+115.8%,+396.1%
TXN,Extended,Technology,Information Technology,Semiconductors & Semiconductor,GAAP,Dec,285.06,,,,+64.3%,+44.0%,+49.6%
ADI,Extended,Technology,Information Technology,Semiconductors & Semiconductor,Adj,Oct,401.39,,,,+48.0%,+21.7%,+84.1%
005930,Extended,Technology,Information Technology,Technology Hardware & Equipmen,GAAP,Dec,329000.0,,,,+173.3%,+77.1%,+456.7%
000660,Extended,Technology,Information Technology,Semiconductors & Semiconductor,GAAP,Dec,2072000.0,,,,+217.8%,+126.7%,+822.9%
WDC,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Jun,511.72,,,,+197.0%,+97.6%,+829.6%
SNDK,Extended,Technology,Information Technology,Technology Hardware & Equipmen,GAAP,Jun,1559.32,,,,+556.9%,+175.7%,+3886.0%
CLS,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Dec,371.71,,,,+25.7%,+39.8%,+211.5%
QRVO,Extended,Technology,Information Technology,Semiconductors & Semiconductor,Adj,Mar,98.28,,,,+16.3%,+23.8%,+25.8%
SWKS,Extended,Technology,Information Technology,Semiconductors & Semiconductor,Adj,Sep,73.57,,,,+16.0%,+30.3%,+3.9%
DELL,Extended,Technology,Information Technology,Technology Hardware & Equipmen,GAAP,Jan,394.39,,,,+213.3%,+169.2%,+252.7%
SMCI,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Jun,41.64,,,,+42.3%,+29.2%,+2.1%
IBM,Extended,Technology,Information Technology,Software & Services,GAAP,Dec,284.84,,,,-3.8%,+11.0%,+6.7%
XRX,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Dec,3.32,,,,+40.1%,+76.6%,-33.5%
HPE,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Oct,49.2,,,,+104.8%,+129.2%,+177.0%
HPQ,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Oct,25.58,,,,+14.8%,+32.3%,+3.6%
FLEX,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Mar,151.92,,,,+151.4%,+139.2%,+257.0%
CDW,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Dec,133.04,,,,-2.3%,+7.0%,-24.3%
SNX,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Nov,268.8,,,,+78.9%,+70.1%,+121.5%
AVT,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Jun,86.81,,,,+80.6%,+39.1%,+71.8%
ARW,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Dec,219.09,,,,+98.8%,+53.1%,+81.4%
BA,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,215.45,,,,-0.8%,-3.0%,+3.1%
AIR,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,178.96,,,,-9.8%,+1.8%,+8.1%
SAF,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,298.5,,,,+0.4%,-5.6%,+12.9%
RTX,Extended,Aerospace / defense,Industrials,Capital Goods,GAAP,Dec,180.99,,,,-1.3%,-11.2%,+30.1%
LMT,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,523.76,,,,+8.3%,-20.0%,+9.6%
GD,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,346.44,,,,+2.9%,-4.0%,+26.2%
NOC,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,544.4,,,,-4.5%,-26.4%,+11.5%
MOG/A,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Sep,368.25,,,,+51.2%,+15.2%,+98.9%
HEI,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Oct,331.43,,,,+2.4%,+7.8%,+10.1%
RR/,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,1260.0,,,,+9.6%,-2.3%,+43.8%
CRS,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Jun,483.6,,,,+53.6%,+22.4%,+95.7%
HWM,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,251.9,,,,+22.9%,-0.2%,+43.9%
WWD,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Sep,357.74,,,,+18.3%,-7.5%,+53.3%
HXL,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,89.16,,,,+20.6%,-0.1%,+59.6%
AL,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,,,,,,,
2588,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,72.9,,,,+0.1%,-11.0%,+13.5%
FDS,Extended,Data / Information Svc,Financials,Financial Services,Adj,Aug,255.62,,,,-11.9%,+13.6%,-40.8%
EXPN,Extended,Data / Information Svc,Industrials,Commercial & Professional Serv,Adj,Mar,2620.0,,,,-22.1%,-4.9%,-31.2%
EFX,Extended,Data / Information Svc,Industrials,Commercial & Professional Serv,Adj,Dec,172.13,,,,-20.7%,-16.8%,-35.3%
