Ticker,Group,Category,GICS Sector,GICS Industry,EPS Type,FYE,Metric,Year,-1yr,-6m,-6m chg,-3m,-3m chg,Current,Current chg,Price,PE,12m Rev,Return_YTD,Return_3m,Return_12m
LRCX,Watchlist,,Information Technology,Semiconductors & Semiconductor,GAAP,Jun,EPS,CY2025,4.012,4.012,+0.0%,4.012,+0.0%,4.012,+0.0%,290.2,72.3,+0.0%,+69.5%,-13.2%,+199.1%
LRCX,Watchlist,,Information Technology,Semiconductors & Semiconductor,GAAP,Jun,EPS,CY2026,4.419,5.29,+19.7%,5.623,+6.3%,5.642,+0.3%,290.2,51.4,+27.7%,+69.5%,-13.2%,+199.1%
LRCX,Watchlist,,Information Technology,Semiconductors & Semiconductor,GAAP,Jun,EPS,CY2027,4.95,6.978,+41.0%,7.886,+13.0%,9.419,+19.4%,290.2,30.8,+90.3%,+69.5%,-13.2%,+199.1%
LRCX,Watchlist,,Information Technology,Semiconductors & Semiconductor,GAAP,Jun,EPS,CY2028,5.569,7.792,+39.9%,9.358,+20.1%,11.67,+24.7%,290.2,24.9,+109.6%,+69.5%,-13.2%,+199.1%
DASH,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2025,4.212,5.084,+20.7%,5.084,+0.0%,5.084,+0.0%,225.66,44.4,+20.7%,-0.4%,+43.8%,-7.6%
DASH,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2026,5.653,5.671,+0.3%,5.111,-9.9%,5.782,+13.1%,225.66,39.0,+2.3%,-0.4%,+43.8%,-7.6%
DASH,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2027,6.788,7.479,+10.2%,6.998,-6.4%,7.015,+0.2%,225.66,32.2,+3.3%,-0.4%,+43.8%,-7.6%
DASH,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2028,8.017,8.101,+1.0%,8.859,+9.4%,9.739,+9.9%,225.66,23.2,+21.5%,-0.4%,+43.8%,-7.6%
UBER,Watchlist,,Industrials,Transportation,Adj,Dec,EPS,CY2025,3.626,2.49,-31.3%,2.49,+0.0%,2.49,+0.0%,75.24,30.2,-31.3%,-7.9%,+5.1%,-18.9%
UBER,Watchlist,,Industrials,Transportation,Adj,Dec,EPS,CY2026,4.269,3.344,-21.7%,3.309,-1.0%,3.309,+0.0%,75.24,22.7,-22.5%,-7.9%,+5.1%,-18.9%
UBER,Watchlist,,Industrials,Transportation,Adj,Dec,EPS,CY2027,4.941,4.42,-10.5%,4.352,-1.5%,4.416,+1.5%,75.24,17.0,-10.6%,-7.9%,+5.1%,-18.9%
UBER,Watchlist,,Industrials,Transportation,Adj,Dec,EPS,CY2028,5.7,5.432,-4.7%,5.29,-2.6%,5.352,+1.2%,75.24,14.1,-6.1%,-7.9%,+5.1%,-18.9%
LLY,Watchlist,,Health Care,"Pharmaceuticals, Biotechnology",GAAP,Dec,EPS,CY2025,22.355,22.806,+2.0%,22.806,+0.0%,22.806,+0.0%,1160.0,50.9,+2.0%,+7.9%,+9.0%,+57.8%
LLY,Watchlist,,Health Care,"Pharmaceuticals, Biotechnology",GAAP,Dec,EPS,CY2026,29.744,32.834,+10.4%,35.995,+9.6%,35.88,-0.3%,1160.0,32.3,+20.6%,+7.9%,+9.0%,+57.8%
LLY,Watchlist,,Health Care,"Pharmaceuticals, Biotechnology",GAAP,Dec,EPS,CY2027,35.795,40.113,+12.1%,44.245,+10.3%,46.196,+4.4%,1160.0,25.1,+29.1%,+7.9%,+9.0%,+57.8%
LLY,Watchlist,,Health Care,"Pharmaceuticals, Biotechnology",GAAP,Dec,EPS,CY2028,41.831,47.78,+14.2%,49.865,+4.4%,53.14,+6.6%,1160.0,21.8,+27.0%,+7.9%,+9.0%,+57.8%
MSFT,Watchlist,,Information Technology,Software & Services,GAAP,Jun,EPS,CY2025,13.403,13.403,+0.0%,13.403,+0.0%,13.403,+0.0%,501.02,37.4,+0.0%,+3.6%,+13.5%,-0.8%
MSFT,Watchlist,,Information Technology,Software & Services,GAAP,Jun,EPS,CY2026,15.591,16.734,+7.3%,17.301,+3.4%,17.308,+0.0%,501.02,28.9,+11.0%,+3.6%,+13.5%,-0.8%
MSFT,Watchlist,,Information Technology,Software & Services,GAAP,Jun,EPS,CY2027,18.277,19.011,+4.0%,19.479,+2.5%,19.789,+1.6%,501.02,25.3,+8.3%,+3.6%,+13.5%,-0.8%
MSFT,Watchlist,,Information Technology,Software & Services,GAAP,Jun,EPS,CY2028,21.247,22.355,+5.2%,22.818,+2.1%,23.497,+3.0%,501.02,21.3,+10.6%,+3.6%,+13.5%,-0.8%
V,Watchlist,,Financials,Financial Services,GAAP,Sep,EPS,CY2025,10.711,10.723,+0.1%,10.723,+0.0%,10.723,+0.0%,372.67,34.8,+0.1%,+6.3%,+17.4%,+6.5%
V,Watchlist,,Financials,Financial Services,GAAP,Sep,EPS,CY2026,12.756,12.648,-0.8%,12.787,+1.1%,12.584,-1.6%,372.67,29.6,-1.3%,+6.3%,+17.4%,+6.5%
V,Watchlist,,Financials,Financial Services,GAAP,Sep,EPS,CY2027,14.452,14.443,-0.1%,14.773,+2.3%,14.89,+0.8%,372.67,25.0,+3.0%,+6.3%,+17.4%,+6.5%
V,Watchlist,,Financials,Financial Services,GAAP,Sep,EPS,CY2028,16.164,16.346,+1.1%,16.783,+2.7%,16.98,+1.2%,372.67,21.9,+5.0%,+6.3%,+17.4%,+6.5%
BX,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2025,5.035,5.343,+6.1%,5.343,+0.0%,5.343,+0.0%,136.66,25.6,+6.1%,-11.3%,+18.9%,-19.4%
BX,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2026,6.521,6.385,-2.1%,5.953,-6.8%,5.956,+0.1%,136.66,22.9,-8.7%,-11.3%,+18.9%,-19.4%
BX,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2027,8.124,7.935,-2.3%,7.656,-3.5%,7.425,-3.0%,136.66,18.4,-8.6%,-11.3%,+18.9%,-19.4%
BX,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2028,8.607,8.558,-0.6%,8.217,-4.0%,8.165,-0.6%,136.66,16.7,-5.1%,-11.3%,+18.9%,-19.4%
BKNG,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2025,8.876,9.107,+2.6%,9.107,+0.0%,9.107,+0.0%,195.69,21.5,+2.6%,-8.6%,+17.0%,-11.1%
BKNG,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2026,10.288,10.711,+4.1%,10.442,-2.5%,10.463,+0.2%,195.69,18.7,+1.7%,-8.6%,+17.0%,-11.1%
BKNG,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2027,11.892,12.527,+5.3%,12.338,-1.5%,12.365,+0.2%,195.69,15.8,+4.0%,-8.6%,+17.0%,-11.1%
BKNG,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2028,13.449,14.494,+7.8%,14.189,-2.1%,14.294,+0.7%,195.69,13.7,+6.3%,-8.6%,+17.0%,-11.1%
HLT,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2025,8.023,8.057,+0.4%,8.057,+0.0%,8.057,+0.0%,311.99,38.7,+0.4%,+8.6%,-6.3%,+13.0%
HLT,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2026,9.026,9.026,+0.0%,9.004,-0.2%,9.057,+0.6%,311.99,34.4,+0.3%,+8.6%,-6.3%,+13.0%
HLT,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2027,10.425,10.359,-0.6%,10.372,+0.1%,10.463,+0.9%,311.99,29.8,+0.4%,+8.6%,-6.3%,+13.0%
HLT,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2028,12.19,12.0,-1.6%,11.949,-0.4%,12.016,+0.6%,311.99,26.0,-1.4%,+8.6%,-6.3%,+13.0%
IBKR,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2025,2.02,2.141,+6.0%,2.141,+0.0%,2.141,+0.0%,90.39,42.2,+6.0%,+40.6%,+1.9%,+41.5%
IBKR,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2026,2.19,2.469,+12.7%,2.512,+1.7%,2.702,+7.6%,90.39,33.5,+23.4%,+40.6%,+1.9%,+41.5%
IBKR,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2027,2.425,2.729,+12.5%,2.86,+4.8%,3.168,+10.8%,90.39,28.5,+30.6%,+40.6%,+1.9%,+41.5%
IBKR,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2028,2.92,3.107,+6.4%,3.268,+5.2%,3.669,+12.3%,90.39,24.6,+25.7%,+40.6%,+1.9%,+41.5%
NET,Watchlist,,Information Technology,Software & Services,Adj,Dec,EPS,CY2025,0.862,0.914,+6.0%,0.914,+0.0%,0.914,+0.0%,285.51,312.4,+6.0%,+44.8%,+4.7%,+37.2%
NET,Watchlist,,Information Technology,Software & Services,Adj,Dec,EPS,CY2026,1.122,1.137,+1.3%,1.193,+4.9%,1.282,+7.5%,285.51,222.7,+14.3%,+44.8%,+4.7%,+37.2%
NET,Watchlist,,Information Technology,Software & Services,Adj,Dec,EPS,CY2027,1.501,1.476,-1.7%,1.531,+3.7%,1.709,+11.6%,285.51,167.1,+13.9%,+44.8%,+4.7%,+37.2%
NET,Watchlist,,Information Technology,Software & Services,Adj,Dec,EPS,CY2028,1.95,2.078,+6.6%,1.947,-6.3%,2.277,+16.9%,285.51,125.4,+16.8%,+44.8%,+4.7%,+37.2%
COST,Watchlist,,Consumer Staples,Consumer Staples Distribution,GAAP,Aug,EPS,CY2025,18.132,18.099,-0.2%,18.099,+0.0%,18.099,+0.0%,939.96,51.9,-0.2%,+9.0%,-1.5%,+0.1%
COST,Watchlist,,Consumer Staples,Consumer Staples Distribution,GAAP,Aug,EPS,CY2026,20.04,20.38,+1.7%,20.524,+0.7%,20.545,+0.1%,939.96,45.8,+2.5%,+9.0%,-1.5%,+0.1%
COST,Watchlist,,Consumer Staples,Consumer Staples Distribution,GAAP,Aug,EPS,CY2027,22.11,22.365,+1.2%,22.64,+1.2%,22.707,+0.3%,939.96,41.4,+2.7%,+9.0%,-1.5%,+0.1%
COST,Watchlist,,Consumer Staples,Consumer Staples Distribution,GAAP,Aug,EPS,CY2028,24.169,24.628,+1.9%,24.9,+1.1%,24.961,+0.2%,939.96,37.7,+3.3%,+9.0%,-1.5%,+0.1%
TSLA,Watchlist,,Consumer Discretionary,Automobiles & Components,GAAP,Dec,EPS,CY2025,1.296,1.266,-2.3%,1.266,+0.0%,1.266,+0.0%,356.09,281.3,-2.3%,-20.8%,-16.0%,+8.1%
