Ticker,Group,Category,GICS Sector,GICS Industry,EPS Type,FYE,Metric,Year,-1yr,-6m,-6m chg,-3m,-3m chg,Current,Current chg,Price,PE,12m Rev,Return_YTD,Return_3m,Return_12m
NVDA,Portfolio,,Information Technology,Semiconductors & Semiconductor,GAAP,Jan,EPS,CY2026,6.038,8.208,+35.9%,9.269,+12.9%,9.813,+5.9%,217.55,22.2,+62.5%,+16.6%,+3.0%,+24.9%
NVDA,Portfolio,,Information Technology,Semiconductors & Semiconductor,GAAP,Jan,EPS,CY2027,7.01,10.707,+52.7%,12.722,+18.8%,15.502,+21.9%,217.55,14.0,+121.1%,+16.6%,+3.0%,+24.9%
NVDA,Portfolio,,Information Technology,Semiconductors & Semiconductor,GAAP,Jan,EPS,CY2028,8.115,12.386,+52.6%,14.995,+21.1%,20.032,+33.6%,217.55,10.9,+146.9%,+16.6%,+3.0%,+24.9%
META,Portfolio,,Communication Services,Media & Entertainment,GAAP,Dec,EPS,CY2025,28.125,22.814,-18.9%,22.814,+0.0%,22.814,+0.0%,578.02,25.3,-18.9%,-12.4%,-8.6%,-21.8%
META,Portfolio,,Communication Services,Media & Entertainment,GAAP,Dec,EPS,CY2026,29.872,29.553,-1.1%,32.296,+9.3%,31.356,-2.9%,578.02,18.4,+5.0%,-12.4%,-8.6%,-21.8%
META,Portfolio,,Communication Services,Media & Entertainment,GAAP,Dec,EPS,CY2027,34.16,34.424,+0.8%,34.909,+1.4%,33.809,-3.2%,578.02,17.1,-1.0%,-12.4%,-8.6%,-21.8%
META,Portfolio,,Communication Services,Media & Entertainment,GAAP,Dec,EPS,CY2028,39.98,40.525,+1.4%,40.283,-0.6%,38.929,-3.4%,578.02,14.8,-2.6%,-12.4%,-8.6%,-21.8%
AMZN,Portfolio,,Consumer Discretionary,Consumer Discretionary Distrib,GAAP,Dec,EPS,CY2025,6.605,7.102,+7.5%,7.102,+0.0%,7.102,+0.0%,266.43,37.5,+7.5%,+15.4%,-1.6%,+16.3%
AMZN,Portfolio,,Consumer Discretionary,Consumer Discretionary Distrib,GAAP,Dec,EPS,CY2026,7.56,7.676,+1.5%,8.787,+14.5%,12.709,+44.6%,266.43,21.0,+68.1%,+15.4%,-1.6%,+16.3%
AMZN,Portfolio,,Consumer Discretionary,Consumer Discretionary Distrib,GAAP,Dec,EPS,CY2027,9.207,9.293,+0.9%,9.989,+7.5%,10.761,+7.7%,266.43,24.8,+16.9%,+15.4%,-1.6%,+16.3%
AMZN,Portfolio,,Consumer Discretionary,Consumer Discretionary Distrib,GAAP,Dec,EPS,CY2028,10.925,11.6,+6.2%,12.998,+12.1%,14.047,+8.1%,266.43,19.0,+28.6%,+15.4%,-1.6%,+16.3%
JPM,Portfolio,,Financials,Banks,GAAP,Dec,EPS,CY2025,19.793,19.774,-0.1%,19.774,+0.0%,19.774,+0.0%,357.62,18.1,-0.1%,+11.0%,+19.5%,+18.6%
JPM,Portfolio,,Financials,Banks,GAAP,Dec,EPS,CY2026,20.535,21.556,+5.0%,22.324,+3.6%,24.897,+11.5%,357.62,14.4,+21.2%,+11.0%,+19.5%,+18.6%
JPM,Portfolio,,Financials,Banks,GAAP,Dec,EPS,CY2027,21.768,23.142,+6.3%,23.462,+1.4%,25.162,+7.2%,357.62,14.2,+15.6%,+11.0%,+19.5%,+18.6%
JPM,Portfolio,,Financials,Banks,GAAP,Dec,EPS,CY2028,,25.371,,25.819,+1.8%,27.453,+6.3%,357.62,13.0,,+11.0%,+19.5%,+18.6%
APO,Portfolio,,Financials,Financial Services,Adj,Dec,EPS,CY2025,7.783,7.955,+2.2%,7.955,+0.0%,7.955,+0.0%,135.04,17.0,+2.2%,-6.7%,+4.9%,-0.9%
APO,Portfolio,,Financials,Financial Services,Adj,Dec,EPS,CY2026,9.291,9.13,-1.7%,8.942,-2.1%,8.755,-2.1%,135.04,15.4,-5.8%,-6.7%,+4.9%,-0.9%
APO,Portfolio,,Financials,Financial Services,Adj,Dec,EPS,CY2027,11.108,10.757,-3.2%,10.722,-0.3%,10.698,-0.2%,135.04,12.6,-3.7%,-6.7%,+4.9%,-0.9%
APO,Portfolio,,Financials,Financial Services,Adj,Dec,EPS,CY2028,12.62,12.739,+0.9%,12.442,-2.3%,12.451,+0.1%,135.04,10.8,-1.3%,-6.7%,+4.9%,-0.9%
PGR,Portfolio,,Financials,Insurance,Adj,Dec,EPS,CY2025,17.449,17.902,+2.6%,17.902,+0.0%,17.902,+0.0%,218.64,12.2,+2.6%,+2.1%,+14.8%,-5.9%
PGR,Portfolio,,Financials,Insurance,Adj,Dec,EPS,CY2026,16.37,16.198,-1.1%,16.293,+0.6%,17.905,+9.9%,218.64,12.2,+9.4%,+2.1%,+14.8%,-5.9%
PGR,Portfolio,,Financials,Insurance,Adj,Dec,EPS,CY2027,16.744,16.201,-3.2%,16.287,+0.5%,16.244,-0.3%,218.64,13.5,-3.0%,+2.1%,+14.8%,-5.9%
PGR,Portfolio,,Financials,Insurance,Adj,Dec,EPS,CY2028,17.653,16.146,-8.5%,16.619,+2.9%,16.158,-2.8%,218.64,13.5,-8.5%,+2.1%,+14.8%,-5.9%
CVNA,Portfolio,,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,EPS,CY2025,1.043,1.028,-1.4%,1.028,+0.0%,1.028,+0.0%,74.04,72.0,-1.4%,-12.3%,+1.4%,-0.5%
CVNA,Portfolio,,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,EPS,CY2026,1.407,1.478,+5.0%,1.508,+2.0%,1.692,+12.2%,74.04,43.8,+20.3%,-12.3%,+1.4%,-0.5%
CVNA,Portfolio,,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,EPS,CY2027,1.968,2.008,+2.0%,2.08,+3.6%,2.297,+10.4%,74.04,32.2,+16.7%,-12.3%,+1.4%,-0.5%
CVNA,Portfolio,,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,EPS,CY2028,2.664,2.541,-4.6%,2.648,+4.2%,2.753,+4.0%,74.04,26.9,+3.3%,-12.3%,+1.4%,-0.5%
APP,Portfolio,,Communication Services,Media & Entertainment,Adj,Dec,EPS,CY2025,8.966,9.394,+4.8%,9.394,+0.0%,9.394,+0.0%,317.76,33.8,+4.8%,-52.8%,-48.2%,-33.6%
APP,Portfolio,,Communication Services,Media & Entertainment,Adj,Dec,EPS,CY2026,13.235,15.398,+16.3%,15.891,+3.2%,15.766,-0.8%,317.76,20.2,+19.1%,-52.8%,-48.2%,-33.6%
APP,Portfolio,,Communication Services,Media & Entertainment,Adj,Dec,EPS,CY2027,16.216,20.272,+25.0%,21.091,+4.0%,20.491,-2.8%,317.76,15.5,+26.4%,-52.8%,-48.2%,-33.6%
APP,Portfolio,,Communication Services,Media & Entertainment,Adj,Dec,EPS,CY2028,20.455,25.766,+26.0%,27.04,+4.9%,26.082,-3.5%,317.76,12.2,+27.5%,-52.8%,-48.2%,-33.6%
VEEV,Portfolio,,Health Care,Health Care Equipment & Servic,Adj,Jan,EPS,CY2025,7.798,7.941,+1.8%,7.941,+0.0%,7.941,+0.0%,276.69,34.8,+1.8%,+23.9%,+58.7%,+2.8%
VEEV,Portfolio,,Health Care,Health Care Equipment & Servic,Adj,Jan,EPS,CY2026,8.441,8.6,+1.9%,8.865,+3.1%,9.218,+4.0%,276.69,30.0,+9.2%,+23.9%,+58.7%,+2.8%
VEEV,Portfolio,,Health Care,Health Care Equipment & Servic,Adj,Jan,EPS,CY2027,9.757,9.52,-2.4%,9.848,+3.4%,10.22,+3.8%,276.69,27.1,+4.7%,+23.9%,+58.7%,+2.8%
VEEV,Portfolio,,Health Care,Health Care Equipment & Servic,Adj,Jan,EPS,CY2028,11.243,10.821,-3.8%,11.151,+3.0%,11.523,+3.3%,276.69,24.0,+2.5%,+23.9%,+58.7%,+2.8%
FICO,Portfolio,,Information Technology,Software & Services,Adj,Sep,EPS,CY2025,29.516,29.52,+0.0%,29.52,+0.0%,29.52,+0.0%,1153.57,39.1,+0.0%,-31.8%,-7.8%,-24.2%
FICO,Portfolio,,Information Technology,Software & Services,Adj,Sep,EPS,CY2026,35.307,41.987,+18.9%,43.002,+2.4%,43.183,+0.4%,1153.57,26.7,+22.3%,-31.8%,-7.8%,-24.2%
FICO,Portfolio,,Information Technology,Software & Services,Adj,Sep,EPS,CY2027,43.375,53.2,+22.7%,54.016,+1.5%,52.975,-1.9%,1153.57,21.8,+22.1%,-31.8%,-7.8%,-24.2%
FICO,Portfolio,,Information Technology,Software & Services,Adj,Sep,EPS,CY2028,52.884,63.229,+19.6%,64.989,+2.8%,63.748,-1.9%,1153.57,18.1,+20.5%,-31.8%,-7.8%,-24.2%
GOOG,Watchlist,,Communication Services,Media & Entertainment,GAAP,Dec,EPS,CY2025,9.928,10.598,+6.7%,10.598,+0.0%,10.598,+0.0%,342.88,32.4,+6.7%,+9.3%,-8.9%,+60.6%
GOOG,Watchlist,,Communication Services,Media & Entertainment,GAAP,Dec,EPS,CY2026,10.647,11.602,+9.0%,14.296,+23.2%,20.652,+44.5%,342.88,16.6,+94.0%,+9.3%,-8.9%,+60.6%
GOOG,Watchlist,,Communication Services,Media & Entertainment,GAAP,Dec,EPS,CY2027,12.089,13.501,+11.7%,14.657,+8.6%,15.062,+2.8%,342.88,22.8,+24.6%,+9.3%,-8.9%,+60.6%
GOOG,Watchlist,,Communication Services,Media & Entertainment,GAAP,Dec,EPS,CY2028,13.91,15.603,+12.2%,17.329,+11.1%,18.003,+3.9%,342.88,19.0,+29.4%,+9.3%,-8.9%,+60.6%
MU,Watchlist,,Information Technology,Semiconductors & Semiconductor,GAAP,Aug,EPS,CY2025,7.344,7.42,+1.0%,7.42,+0.0%,7.42,+0.0%,932.86,125.7,+1.0%,+226.8%,-3.9%,+683.9%
MU,Watchlist,,Information Technology,Semiconductors & Semiconductor,GAAP,Aug,EPS,CY2026,12.311,32.782,+166.3%,59.647,+82.0%,73.389,+23.0%,932.86,12.7,+496.1%,+226.8%,-3.9%,+683.9%
MU,Watchlist,,Information Technology,Semiconductors & Semiconductor,GAAP,Aug,EPS,CY2027,15.026,43.741,+191.1%,105.179,+140.5%,155.329,+47.7%,932.86,6.0,+933.7%,+226.8%,-3.9%,+683.9%
MU,Watchlist,,Information Technology,Semiconductors & Semiconductor,GAAP,Aug,EPS,CY2028,17.262,45.717,+164.8%,104.499,+128.6%,174.665,+67.1%,932.86,5.3,+911.8%,+226.8%,-3.9%,+683.9%
HOOD,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2025,1.709,2.066,+20.9%,2.066,+0.0%,2.066,+0.0%,104.26,50.5,+20.9%,-7.8%,+10.6%,+0.2%
HOOD,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2026,2.081,2.375,+14.1%,1.881,-20.8%,2.132,+13.3%,104.26,48.9,+2.5%,-7.8%,+10.6%,+0.2%
HOOD,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2027,2.319,2.846,+22.7%,2.551,-10.4%,2.864,+12.3%,104.26,36.4,+23.5%,-7.8%,+10.6%,+0.2%
HOOD,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2028,2.17,3.486,+60.6%,2.951,-15.3%,3.533,+19.7%,104.26,29.5,+62.8%,-7.8%,+10.6%,+0.2%
TDG,Watchlist,,Industrials,Capital Goods,Adj,Sep,EPS,CY2025,36.975,36.616,-1.0%,36.616,+0.0%,36.616,+0.0%,1185.97,32.4,-1.0%,-10.8%,-5.7%,-9.4%
TDG,Watchlist,,Industrials,Capital Goods,Adj,Sep,EPS,CY2026,42.709,39.025,-8.6%,39.865,+2.2%,41.108,+3.1%,1185.97,28.9,-3.7%,-10.8%,-5.7%,-9.4%
TDG,Watchlist,,Industrials,Capital Goods,Adj,Sep,EPS,CY2027,49.184,45.683,-7.1%,47.104,+3.1%,48.41,+2.8%,1185.97,24.5,-1.6%,-10.8%,-5.7%,-9.4%
TDG,Watchlist,,Industrials,Capital Goods,Adj,Sep,EPS,CY2028,52.7,52.548,-0.3%,54.407,+3.5%,54.789,+0.7%,1185.97,21.6,+4.0%,-10.8%,-5.7%,-9.4%
GE,Watchlist,,Industrials,Capital Goods,GAAP,Dec,EPS,CY2025,6.235,6.907,+10.8%,6.907,+0.0%,6.907,+0.0%,342.58,49.6,+10.8%,+11.2%,+5.8%,+24.5%
GE,Watchlist,,Industrials,Capital Goods,GAAP,Dec,EPS,CY2026,7.088,7.893,+11.4%,8.018,+1.6%,8.463,+5.6%,342.58,40.5,+19.4%,+11.2%,+5.8%,+24.5%
GE,Watchlist,,Industrials,Capital Goods,GAAP,Dec,EPS,CY2027,8.203,8.921,+8.8%,9.179,+2.9%,9.608,+4.7%,342.58,35.7,+17.1%,+11.2%,+5.8%,+24.5%
GE,Watchlist,,Industrials,Capital Goods,GAAP,Dec,EPS,CY2028,9.506,10.153,+6.8%,10.426,+2.7%,10.815,+3.7%,342.58,31.7,+13.8%,+11.2%,+5.8%,+24.5%
LRCX,Watchlist,,Information Technology,Semiconductors & Semiconductor,GAAP,Jun,EPS,CY2025,4.012,4.012,+0.0%,4.012,+0.0%,4.012,+0.0%,301.9,75.2,+0.0%,+76.4%,-5.1%,+201.4%
LRCX,Watchlist,,Information Technology,Semiconductors & Semiconductor,GAAP,Jun,EPS,CY2026,4.419,5.29,+19.7%,5.623,+6.3%,5.642,+0.3%,301.9,53.5,+27.7%,+76.4%,-5.1%,+201.4%
LRCX,Watchlist,,Information Technology,Semiconductors & Semiconductor,GAAP,Jun,EPS,CY2027,4.95,6.978,+41.0%,7.886,+13.0%,9.416,+19.4%,301.9,32.1,+90.2%,+76.4%,-5.1%,+201.4%
LRCX,Watchlist,,Information Technology,Semiconductors & Semiconductor,GAAP,Jun,EPS,CY2028,5.569,7.792,+39.9%,9.319,+19.6%,11.645,+25.0%,301.9,25.9,+109.1%,+76.4%,-5.1%,+201.4%
DASH,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2025,4.212,5.084,+20.7%,5.084,+0.0%,5.084,+0.0%,236.74,46.6,+20.7%,+4.5%,+48.6%,-3.5%
DASH,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2026,5.653,5.382,-4.8%,5.111,-5.0%,5.782,+13.1%,236.74,40.9,+2.3%,+4.5%,+48.6%,-3.5%
DASH,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2027,6.788,7.174,+5.7%,6.998,-2.5%,7.147,+2.1%,236.74,33.1,+5.3%,+4.5%,+48.6%,-3.5%
DASH,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2028,8.017,8.101,+1.0%,8.859,+9.4%,9.739,+9.9%,236.74,24.3,+21.5%,+4.5%,+48.6%,-3.5%
UBER,Watchlist,,Industrials,Transportation,Adj,Dec,EPS,CY2025,3.626,2.49,-31.3%,2.49,+0.0%,2.49,+0.0%,78.82,31.7,-31.3%,-3.5%,+12.0%,-15.9%
UBER,Watchlist,,Industrials,Transportation,Adj,Dec,EPS,CY2026,4.233,3.344,-21.0%,3.315,-0.9%,3.301,-0.4%,78.82,23.9,-22.0%,-3.5%,+12.0%,-15.9%
UBER,Watchlist,,Industrials,Transportation,Adj,Dec,EPS,CY2027,4.941,4.42,-10.5%,4.357,-1.4%,4.454,+2.2%,78.82,17.7,-9.9%,-3.5%,+12.0%,-15.9%
UBER,Watchlist,,Industrials,Transportation,Adj,Dec,EPS,CY2028,5.7,5.432,-4.7%,5.364,-1.3%,5.507,+2.7%,78.82,14.3,-3.4%,-3.5%,+12.0%,-15.9%
LLY,Watchlist,,Health Care,"Pharmaceuticals, Biotechnology",GAAP,Dec,EPS,CY2025,22.355,22.806,+2.0%,22.806,+0.0%,22.806,+0.0%,1174.61,51.5,+2.0%,+9.3%,+6.3%,+60.3%
LLY,Watchlist,,Health Care,"Pharmaceuticals, Biotechnology",GAAP,Dec,EPS,CY2026,29.744,32.834,+10.4%,35.995,+9.6%,35.801,-0.5%,1174.61,32.8,+20.4%,+9.3%,+6.3%,+60.3%
LLY,Watchlist,,Health Care,"Pharmaceuticals, Biotechnology",GAAP,Dec,EPS,CY2027,35.795,39.964,+11.6%,44.245,+10.7%,46.112,+4.2%,1174.61,25.5,+28.8%,+9.3%,+6.3%,+60.3%
LLY,Watchlist,,Health Care,"Pharmaceuticals, Biotechnology",GAAP,Dec,EPS,CY2028,41.831,47.78,+14.2%,49.865,+4.4%,53.14,+6.6%,1174.61,22.1,+27.0%,+9.3%,+6.3%,+60.3%
MSFT,Watchlist,,Information Technology,Software & Services,GAAP,Jun,EPS,CY2025,13.403,13.403,+0.0%,13.403,+0.0%,13.403,+0.0%,513.53,38.3,+0.0%,+6.2%,+14.1%,+1.3%
MSFT,Watchlist,,Information Technology,Software & Services,GAAP,Jun,EPS,CY2026,15.591,16.734,+7.3%,17.278,+3.3%,17.308,+0.2%,513.53,29.7,+11.0%,+6.2%,+14.1%,+1.3%
MSFT,Watchlist,,Information Technology,Software & Services,GAAP,Jun,EPS,CY2027,18.277,19.01,+4.0%,19.361,+1.8%,19.785,+2.2%,513.53,26.0,+8.3%,+6.2%,+14.1%,+1.3%
MSFT,Watchlist,,Information Technology,Software & Services,GAAP,Jun,EPS,CY2028,21.247,22.341,+5.1%,22.578,+1.1%,23.5,+4.1%,513.53,21.9,+10.6%,+6.2%,+14.1%,+1.3%
V,Watchlist,,Financials,Financial Services,GAAP,Sep,EPS,CY2025,10.711,10.723,+0.1%,10.723,+0.0%,10.723,+0.0%,381.6,35.6,+0.1%,+8.8%,+16.9%,+8.5%
V,Watchlist,,Financials,Financial Services,GAAP,Sep,EPS,CY2026,12.756,12.648,-0.8%,12.787,+1.1%,12.584,-1.6%,381.6,30.3,-1.3%,+8.8%,+16.9%,+8.5%
V,Watchlist,,Financials,Financial Services,GAAP,Sep,EPS,CY2027,14.452,14.436,-0.1%,14.773,+2.3%,14.89,+0.8%,381.6,25.6,+3.0%,+8.8%,+16.9%,+8.5%
V,Watchlist,,Financials,Financial Services,GAAP,Sep,EPS,CY2028,16.164,16.346,+1.1%,16.783,+2.7%,16.98,+1.2%,381.6,22.5,+5.0%,+8.8%,+16.9%,+8.5%
BX,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2025,5.035,5.343,+6.1%,5.343,+0.0%,5.343,+0.0%,142.39,26.6,+6.1%,-7.6%,+21.7%,-16.9%
BX,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2026,6.521,6.395,-1.9%,5.953,-6.9%,5.956,+0.1%,142.39,23.9,-8.7%,-7.6%,+21.7%,-16.9%
BX,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2027,8.124,7.945,-2.2%,7.656,-3.6%,7.425,-3.0%,142.39,19.2,-8.6%,-7.6%,+21.7%,-16.9%
BX,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2028,8.607,8.558,-0.6%,8.217,-4.0%,8.165,-0.6%,142.39,17.4,-5.1%,-7.6%,+21.7%,-16.9%
BKNG,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2025,8.876,9.107,+2.6%,9.107,+0.0%,9.107,+0.0%,205.63,22.6,+2.6%,-4.0%,+22.8%,-8.2%
BKNG,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2026,10.288,10.711,+4.1%,10.442,-2.5%,10.46,+0.2%,205.63,19.7,+1.7%,-4.0%,+22.8%,-8.2%
BKNG,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2027,11.892,12.527,+5.3%,12.338,-1.5%,12.364,+0.2%,205.63,16.6,+4.0%,-4.0%,+22.8%,-8.2%
BKNG,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2028,13.449,14.494,+7.8%,14.189,-2.1%,14.294,+0.7%,205.63,14.4,+6.3%,-4.0%,+22.8%,-8.2%
HLT,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2025,8.023,8.057,+0.4%,8.057,+0.0%,8.057,+0.0%,321.85,39.9,+0.4%,+12.0%,-1.8%,+16.6%
HLT,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2026,9.026,9.026,+0.0%,9.004,-0.2%,9.026,+0.2%,321.85,35.7,+0.0%,+12.0%,-1.8%,+16.6%
HLT,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2027,10.425,10.359,-0.6%,10.372,+0.1%,10.453,+0.8%,321.85,30.8,+0.3%,+12.0%,-1.8%,+16.6%
HLT,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2028,12.19,12.0,-1.6%,11.949,-0.4%,12.013,+0.5%,321.85,26.8,-1.5%,+12.0%,-1.8%,+16.6%
IBKR,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2025,2.02,2.141,+6.0%,2.141,+0.0%,2.141,+0.0%,95.84,44.8,+6.0%,+49.0%,+10.2%,+54.0%
IBKR,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2026,2.19,2.469,+12.7%,2.501,+1.3%,2.708,+8.3%,95.84,35.4,+23.7%,+49.0%,+10.2%,+54.0%
IBKR,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2027,2.425,2.729,+12.5%,2.848,+4.4%,3.175,+11.5%,95.84,30.2,+30.9%,+49.0%,+10.2%,+54.0%
IBKR,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2028,2.92,3.107,+6.4%,3.248,+4.5%,3.69,+13.6%,95.84,26.0,+26.4%,+49.0%,+10.2%,+54.0%
NET,Watchlist,,Information Technology,Software & Services,Adj,Dec,EPS,CY2025,0.862,0.914,+6.0%,0.914,+0.0%,0.914,+0.0%,299.84,328.1,+6.0%,+52.1%,+24.0%,+43.7%
NET,Watchlist,,Information Technology,Software & Services,Adj,Dec,EPS,CY2026,1.122,1.145,+2.0%,1.193,+4.2%,1.281,+7.4%,299.84,234.1,+14.2%,+52.1%,+24.0%,+43.7%
NET,Watchlist,,Information Technology,Software & Services,Adj,Dec,EPS,CY2027,1.501,1.476,-1.7%,1.531,+3.7%,1.707,+11.5%,299.84,175.7,+13.7%,+52.1%,+24.0%,+43.7%
NET,Watchlist,,Information Technology,Software & Services,Adj,Dec,EPS,CY2028,1.95,2.078,+6.6%,1.947,-6.3%,2.277,+16.9%,299.84,131.7,+16.8%,+52.1%,+24.0%,+43.7%
COST,Watchlist,,Consumer Staples,Consumer Staples Distribution,GAAP,Aug,EPS,CY2025,18.132,18.099,-0.2%,18.099,+0.0%,18.099,+0.0%,945.47,52.2,-0.2%,+9.6%,-1.1%,+0.2%
COST,Watchlist,,Consumer Staples,Consumer Staples Distribution,GAAP,Aug,EPS,CY2026,20.04,20.342,+1.5%,20.531,+0.9%,20.546,+0.1%,945.47,46.0,+2.5%,+9.6%,-1.1%,+0.2%
COST,Watchlist,,Consumer Staples,Consumer Staples Distribution,GAAP,Aug,EPS,CY2027,22.11,22.303,+0.9%,22.633,+1.5%,22.702,+0.3%,945.47,41.6,+2.7%,+9.6%,-1.1%,+0.2%
COST,Watchlist,,Consumer Staples,Consumer Staples Distribution,GAAP,Aug,EPS,CY2028,24.169,24.642,+2.0%,24.894,+1.0%,24.961,+0.3%,945.47,37.9,+3.3%,+9.6%,-1.1%,+0.2%
TSLA,Watchlist,,Consumer Discretionary,Automobiles & Components,GAAP,Dec,EPS,CY2025,1.296,1.266,-2.3%,1.266,+0.0%,1.266,+0.0%,348.75,275.5,-2.3%,-22.5%,-20.0%,+4.5%
