Ticker,Group,Category,GICS Sector,GICS Industry,EPS Type,FYE,Price,PE_CY2026,PE_CY2027,PE_CY2028,Return_YTD,Return_3m,Return_12m
FERG,Extended,Uncategorized,Industrials,Capital Goods,Adj,Jul,222.54,,,,-0.0%,-2.4%,-1.4%
CRH,Extended,Uncategorized,Materials,Materials,Adj,Dec,88.55,,,,-29.0%,-15.5%,-22.6%
FND,Extended,Uncategorized,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,47.34,,,,-22.3%,-12.0%,-47.6%
WMT,Extended,Uncategorized,Consumer Staples,Consumer Staples Distribution,GAAP,Jan,107.15,,,,-3.8%,-11.1%,+4.4%
PM,Extended,Uncategorized,Consumer Staples,"Food, Beverage & Tobacco",GAAP,Dec,191.06,,,,+19.1%,+5.7%,+13.8%
CP,Extended,Uncategorized,Industrials,Transportation,Adj,Dec,89.23,,,,+21.2%,-0.1%,+17.9%
CNR,Extended,Uncategorized,Industrials,Transportation,Adj,Dec,169.6,,,,+24.9%,+2.8%,+30.6%
UNP,Extended,Uncategorized,Industrials,Transportation,Adj,Dec,284.4,,,,+22.9%,+6.0%,+31.6%
CSX,Extended,Uncategorized,Industrials,Transportation,Adj,Dec,48.95,,,,+35.0%,+3.3%,+49.0%
NVR,Extended,Uncategorized,Consumer Discretionary,Consumer Durables & Apparel,Adj,Dec,6160.76,,,,-15.5%,-4.9%,-27.8%
PDD,Extended,Uncategorized,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,77.81,,,,-31.4%,-4.3%,-38.1%
MSI,Extended,Uncategorized,Information Technology,Technology Hardware & Equipmen,Adj,Dec,466.16,,,,+21.6%,+13.6%,-4.9%
TPL,Extended,Uncategorized,Energy,Energy,Adj,Dec,369.1,,,,+28.5%,-0.1%,+17.9%
APG,Extended,Uncategorized,Industrials,Capital Goods,Adj,Dec,37.86,,,,-1.0%,-11.3%,+6.3%
CACC,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,604.24,,,,+36.3%,+10.1%,+15.1%
GL,Extended,Uncategorized,Financials,Insurance,Adj,Dec,171.17,,,,+22.4%,+3.7%,+20.1%
LAD,Extended,Uncategorized,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,358.02,,,,+7.7%,+14.5%,+4.1%
CHTR,Extended,Uncategorized,Communication Services,Media & Entertainment,Adj,Dec,145.77,,,,-30.2%,+4.8%,-44.8%
ABG,Extended,Uncategorized,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,208.5,,,,-10.3%,+4.5%,-17.5%
ALRM,Extended,Uncategorized,Information Technology,Software & Services,Adj,Dec,55.36,,,,+8.5%,+19.3%,-2.1%
OPTU,Extended,Uncategorized,Communication Services,Media & Entertainment,Adj,Dec,1.02,,,,-38.2%,-18.4%,-58.0%
CMCSA,Extended,Uncategorized,Communication Services,Telecommunication Services,Adj,Dec,25.2,,,,-10.0%,+5.1%,-19.5%
WRLD,Extended,Uncategorized,Financials,Financial Services,Adj,Mar,190.75,,,,+35.9%,+7.8%,+12.5%
CARG,Extended,Uncategorized,Communication Services,Media & Entertainment,Adj,Dec,34.425,,,,-10.2%,+24.4%,-5.1%
ARMK,Extended,Uncategorized,Consumer Discretionary,Consumer Services,Adj,Sep,58.55,,,,+58.8%,+7.4%,+50.6%
QSR,Extended,Uncategorized,Consumer Discretionary,Consumer Services,Adj,Dec,76.96,,,,+12.8%,+4.1%,+21.2%
W,Extended,Uncategorized,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,98.57,,,,-1.8%,+26.9%,+9.3%
MO,Extended,Uncategorized,Consumer Staples,"Food, Beverage & Tobacco",Adj,Dec,68.98,,,,+19.6%,-3.4%,+3.9%
CI,Extended,Uncategorized,Health Care,Health Care Equipment & Servic,Adj,Dec,280.76,,,,+2.0%,-4.8%,-8.2%
CVS,Extended,Uncategorized,Health Care,Health Care Equipment & Servic,Adj,Dec,94.66,,,,+19.3%,-5.8%,+26.8%
SSNC,Extended,Uncategorized,Industrials,Commercial & Professional Serv,Adj,Dec,80.27,,,,-8.2%,+18.5%,-10.9%
SPOT,Extended,Uncategorized,Communication Services,Media & Entertainment,Adj,Dec,525.75,,,,-9.5%,+8.2%,-23.8%
BABA,Extended,Uncategorized,Consumer Discretionary,Consumer Discretionary Distrib,GAAP,Mar,109.3,,,,-25.4%,-3.0%,-29.7%
IAC,Extended,Uncategorized,Communication Services,Media & Entertainment,Adj,Dec,,,,,,,
PYPL,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,53.72,,,,-8.0%,+30.3%,-20.1%
THC,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,263.69,,,,+32.7%,+52.3%,+36.4%
UHS,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,174.83,,,,-19.8%,+19.7%,-8.4%
CYH,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,2.92,,,,-6.4%,-4.3%,-2.7%
DVA,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,181.55,,,,+59.8%,-10.9%,+36.3%
LH,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,311.54,,,,+24.2%,+17.4%,+11.4%
DGX,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,235.02,,,,+35.4%,+15.3%,+28.1%
IDXX,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,504.7,,,,-25.4%,-9.5%,-21.8%
ENSG,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,173.98,,,,-0.1%,+18.2%,+3.0%
MD,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,26.77,,,,+25.2%,+10.8%,+57.4%
AMN,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,33.34,,,,+111.5%,+8.3%,+75.8%
CCRN,Extended,Healthcare providers,,,Adj,Dec,,,,,,,
EVH,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,4.19,,,,+4.8%,-8.5%,-55.0%
HUM,Extended,Managed Care,Health Care,Health Care Equipment & Servic,Adj,Dec,409.8,,,,+60.0%,+11.2%,+47.0%
ALHC,Extended,Managed Care,Health Care,Health Care Equipment & Servic,Adj,Dec,12.61,,,,-36.2%,-37.7%,-22.9%
CNC,Extended,Managed Care,Health Care,Health Care Equipment & Servic,Adj,Dec,66.42,,,,+61.4%,+4.5%,+94.9%
MOH,Extended,Managed Care,Health Care,Health Care Equipment & Servic,Adj,Dec,204.23,,,,+17.7%,+5.7%,+8.4%
IQV,Extended,Clinical Labs,Health Care,"Pharmaceuticals, Biotechnology",Adj,Dec,261.77,,,,+16.1%,+44.6%,+37.3%
ICLR,Extended,Clinical Labs,Health Care,"Pharmaceuticals, Biotechnology",Adj,Dec,169.31,,,,-7.1%,+12.9%,-3.3%
MEDP,Extended,Clinical Labs,Health Care,"Pharmaceuticals, Biotechnology",Adj,Dec,587.52,,,,+4.6%,+23.7%,+18.1%
CRL,Extended,Clinical Labs,Health Care,"Pharmaceuticals, Biotechnology",Adj,Dec,278.26,,,,+39.5%,+48.0%,+74.2%
EHTH,Extended,Clinical Labs,Financials,Insurance,Adj,Dec,0.9321,,,,-79.7%,-46.7%,-77.0%
TMUS,Extended,Cable / Telco,Communication Services,Telecommunication Services,Adj,Dec,182.33,,,,-10.2%,-1.9%,-24.5%
VZ,Extended,Cable / Telco,Communication Services,Telecommunication Services,GAAP,Dec,50.61,,,,+24.3%,+7.8%,+14.7%
T,Extended,Cable / Telco,Communication Services,Telecommunication Services,Adj,Dec,26.06,,,,+4.9%,+13.3%,-11.6%
CABO,Extended,Cable / Telco,Communication Services,Media & Entertainment,Adj,Dec,21.31,,,,-81.1%,-48.7%,-88.0%
LBRDK,Extended,Cable / Telco,,,Adj,Dec,36.02,,,,-25.9%,+10.4%,-40.7%
VOD,Extended,Cable / Telco,Communication Services,Telecommunication Services,Adj,Mar,17.4,,,,+31.7%,+14.0%,+46.7%
DTE,Extended,Cable / Telco,Communication Services,Telecommunication Services,Adj,Dec,28.59,,,,+3.4%,+3.1%,-4.6%
TEF,Extended,Cable / Telco,Communication Services,Telecommunication Services,Adj,Dec,3.653,,,,+4.6%,-6.7%,-20.2%
GOOGL,Extended,Internet,Communication Services,Media & Entertainment,GAAP,Dec,338.5,,,,+8.1%,-5.4%,+40.8%
PINS,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,19.05,,,,-26.4%,-11.4%,-45.5%
SNAP,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,5.68,,,,-29.6%,+6.6%,-22.1%
RDDT,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,157.77,,,,-31.4%,-8.9%,-39.4%
ABNB,Extended,Internet,Consumer Discretionary,Consumer Services,Adj,Dec,170.19,,,,+25.4%,+30.0%,+38.3%
EBAY,Extended,Internet,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,107.75,,,,+23.7%,-1.7%,+16.5%
TTD,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,14.34,,,,-62.2%,-24.1%,-68.3%
ROKU,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,154.93,,,,+42.8%,+29.5%,+60.7%
ETSY,Extended,Internet,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,72.76,,,,+31.2%,+4.8%,+22.1%
MTCH,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,42.39,,,,+31.3%,+22.6%,+11.5%
U,Extended,Internet,Information Technology,Software & Services,Adj,Dec,43.96,,,,-0.5%,+64.6%,+1.3%
ZG,Extended,Internet,Real Estate,Real Estate Management & Devel,Adj,Dec,33.23,,,,-51.3%,+0.5%,-61.2%
RMV,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,477.5,,,,-8.1%,+13.3%,-34.2%
YELP,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,21.28,,,,-30.0%,-7.6%,-33.0%
ANGI,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,4.72,,,,-63.5%,-14.0%,-73.7%
TREE,Extended,Internet,Financials,Financial Services,Adj,Dec,26.82,,,,-49.5%,-27.2%,-62.6%
XYZ,Extended,Internet,Financials,Financial Services,Adj,Dec,79.21,,,,+21.7%,+14.6%,+6.7%
CRTO,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,17.44,,,,-15.4%,+0.2%,-20.4%
CARS,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,11.61,,,,-4.8%,+21.4%,-15.8%
OCDO,Extended,Internet,Consumer Staples,Consumer Staples Distribution,Adj,Nov,203.4,,,,-13.8%,+3.7%,-32.2%
VRSN,Extended,Internet,Information Technology,Software & Services,Adj,Dec,292.71,,,,+20.5%,+4.7%,+1.2%
CDLX,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,4.15,,,,-63.9%,-18.9%,-63.9%
DHER,Extended,Internet,Consumer Discretionary,Consumer Services,Adj,Dec,36.84,,,,+62.1%,-2.7%,+41.3%
PTON,Extended,Internet,Consumer Discretionary,Consumer Durables & Apparel,Adj,Jun,4.95,,,,-19.6%,-12.4%,-35.3%
LYFT,Extended,Internet,Industrials,Transportation,Adj,Dec,15.32,,,,-20.9%,+11.7%,-16.4%
PRX,Extended,Internet,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Mar,35.615,,,,-32.6%,-9.2%,-34.1%
AUTO,Extended,Internet,Communication Services,Media & Entertainment,Adj,Mar,489.4,,,,-16.5%,+7.8%,-37.5%
DKNG,Extended,Internet,Consumer Discretionary,Consumer Services,Adj,Dec,24.74,,,,-28.2%,-17.6%,-46.1%
FLUT,Extended,Internet,Consumer Discretionary,Consumer Services,Adj,Dec,100.56,,,,-53.2%,-9.2%,-65.6%
FLTR,Extended,Internet,Consumer Discretionary,Consumer Services,Adj,Dec,,,,,,,
WMG,Extended,Internet,Communication Services,Media & Entertainment,Adj,Sep,28.33,,,,-7.6%,-0.8%,-17.3%
SCOR,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,4.96,,,,-23.7%,-35.8%,-22.9%
ASM,Extended,Technology,Information Technology,Semiconductors & Semiconductor,Adj,Dec,830.2,,,,+60.4%,-14.7%,+94.4%
ARM,Extended,Technology,Information Technology,Semiconductors & Semiconductor,GAAP,Mar,264.79,,,,+142.2%,-22.6%,+71.2%
MRVL,Extended,Technology,Information Technology,Semiconductors & Semiconductor,GAAP,Jan,236.1,,,,+177.8%,-15.9%,+254.6%
AMD,Extended,Technology,Information Technology,Semiconductors & Semiconductor,GAAP,Dec,516.13,,,,+141.0%,+5.7%,+231.6%
INTC,Extended,Technology,Information Technology,Semiconductors & Semiconductor,GAAP,Dec,102.94,,,,+179.0%,-12.0%,+318.3%
TXN,Extended,Technology,Information Technology,Semiconductors & Semiconductor,GAAP,Dec,268.7,,,,+54.9%,-9.6%,+45.8%
ADI,Extended,Technology,Information Technology,Semiconductors & Semiconductor,Adj,Oct,378.78,,,,+39.7%,-8.1%,+52.6%
005930,Extended,Technology,Information Technology,Technology Hardware & Equipmen,GAAP,Dec,262000.0,,,,+117.6%,-19.3%,+247.5%
000660,Extended,Technology,Information Technology,Semiconductors & Semiconductor,GAAP,Dec,1832000.0,,,,+181.0%,-15.3%,+457.7%
WDC,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Jun,447.18,,,,+159.6%,-15.5%,+365.1%
SNDK,Extended,Technology,Information Technology,Technology Hardware & Equipmen,GAAP,Jun,1633.35,,,,+588.1%,-13.2%,+1837.5%
CLS,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Dec,346.55,,,,+17.2%,-10.2%,+41.0%
QRVO,Extended,Technology,Information Technology,Semiconductors & Semiconductor,Adj,Mar,116.65,,,,+38.0%,+19.4%,+33.1%
SWKS,Extended,Technology,Information Technology,Semiconductors & Semiconductor,Adj,Sep,88.35,,,,+39.3%,+21.5%,+18.3%
DELL,Extended,Technology,Information Technology,Technology Hardware & Equipmen,GAAP,Jan,567.29,,,,+350.7%,+44.9%,+352.5%
SMCI,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Jun,40.1,,,,+37.0%,+25.4%,-8.8%
IBM,Extended,Technology,Information Technology,Software & Services,GAAP,Dec,243.29,,,,-17.9%,-11.5%,-5.3%
XRX,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Dec,3.43,,,,+44.7%,-1.2%,-7.3%
HPE,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Oct,62.09,,,,+158.5%,+32.7%,+149.8%
HPQ,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Oct,35.48,,,,+59.2%,+43.8%,+25.2%
FLEX,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Mar,115.78,,,,+91.6%,-23.8%,+100.6%
CDW,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Dec,153.79,,,,+12.9%,+19.1%,-7.2%
SNX,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Nov,269.21,,,,+79.2%,-2.8%,+76.7%
AVT,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Jun,99.63,,,,+107.2%,+12.6%,+84.1%
ARW,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Dec,228.2,,,,+107.1%,+2.4%,+76.5%
BA,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,210.45,,,,-3.1%,-5.0%,-4.3%
AIR,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,199.4,,,,+0.5%,+13.8%,+2.8%
SAF,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,330.2,,,,+11.0%,+11.8%,+15.8%
RTX,Extended,Aerospace / defense,Industrials,Capital Goods,GAAP,Dec,197.68,,,,+7.8%,+7.3%,+25.4%
LMT,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,524.19,,,,+8.4%,-4.5%,+11.4%
GD,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,355.9,,,,+5.7%,-0.8%,+8.0%
NOC,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,518.97,,,,-9.0%,-6.1%,-11.0%
MOG/A,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Sep,367.02,,,,+50.7%,-9.5%,+82.2%
HEI,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Oct,316.0,,,,-2.3%,-6.8%,-1.5%
RR/,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,1454.6,,,,+26.5%,+16.1%,+29.5%
CRS,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Jun,443.19,,,,+40.8%,-21.2%,+82.2%
HWM,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,229.61,,,,+12.0%,-13.2%,+24.6%
WWD,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Sep,337.26,,,,+11.6%,-13.1%,+40.5%
HXL,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,92.74,,,,+25.5%,-4.7%,+48.2%
AL,Extended,Aerospace / defense,,,Adj,Dec,,,,,,,
2588,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,74.55,,,,+2.4%,-3.2%,+3.8%
FDS,Extended,Data / Information Svc,Financials,Financial Services,Adj,Aug,259.71,,,,-10.5%,+9.7%,-29.9%
EXPN,Extended,Data / Information Svc,Industrials,Commercial & Professional Serv,Adj,Mar,2782.0,,,,-17.3%,+11.4%,-27.4%
EFX,Extended,Data / Information Svc,Industrials,Commercial & Professional Serv,Adj,Dec,169.0,,,,-22.1%,+5.9%,-35.1%
TRU,Extended,Data / Information Svc,Industrials,Commercial & Professional Serv,Adj,Dec,77.7,,,,-9.4%,+18.3%,-16.4%
