Ticker,Group,Category,GICS Sector,GICS Industry,EPS Type,FYE,Price,PE_CY2026,PE_CY2027,PE_CY2028,Return_YTD,Return_3m,Return_12m
DPZ,Extended,Uncategorized,Consumer Discretionary,Consumer Services,Adj,Dec,302.29,,,,-27.5%,-19.1%,-38.9%
CMG,Extended,Uncategorized,Consumer Discretionary,Consumer Services,Adj,Dec,32.65,,,,-11.8%,-13.8%,-37.6%
MCO,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,428.9,,,,-16.0%,+1.3%,-12.3%
SPGI,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,403.15,,,,-22.9%,-1.8%,-22.8%
MSCI,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,561.72,,,,-2.1%,+7.7%,-1.8%
CSGP,Extended,Uncategorized,Real Estate,Real Estate Management & Devel,Adj,Dec,32.68,,,,-51.4%,-28.6%,-57.6%
LPLA,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,299.73,,,,-16.1%,-7.0%,-22.1%
SCHW,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,90.88,,,,-9.0%,-2.4%,+2.5%
CRM,Extended,Uncategorized,Information Technology,Software & Services,Adj,Jan,173.51,,,,-34.5%,-5.8%,-40.4%
WDAY,Extended,Uncategorized,Information Technology,Software & Services,Adj,Jan,125.01,,,,-41.8%,-12.7%,-54.2%
ADBE,Extended,Uncategorized,Information Technology,Software & Services,Adj,Nov,247.6,,,,-29.3%,-4.9%,-40.6%
SHOP,Extended,Uncategorized,Information Technology,Software & Services,Adj,Dec,100.28,,,,-37.7%,-11.7%,-9.5%
GWRE,Extended,Uncategorized,Information Technology,Software & Services,Adj,Jul,130.14,,,,-35.3%,+6.4%,-40.0%
NOW,Extended,Uncategorized,Information Technology,Software & Services,Adj,Dec,95.07,,,,-37.9%,-10.2%,-54.3%
ELV,Extended,Uncategorized,Health Care,Health Care Equipment & Servic,Adj,Dec,392.68,,,,+12.0%,+13.9%,-2.6%
ISRG,Extended,Uncategorized,Health Care,Health Care Equipment & Servic,Adj,Dec,421.12,,,,-25.6%,-14.6%,-25.3%
BLDR,Extended,Uncategorized,Industrials,Capital Goods,Adj,Dec,70.41,,,,-31.6%,-38.6%,-41.6%
FERG,Extended,Uncategorized,Industrials,Capital Goods,Adj,Jul,223.82,,,,+0.5%,-13.8%,+21.2%
CRH,Extended,Uncategorized,Materials,Materials,Adj,Dec,103.21,,,,-17.3%,-15.4%,+4.3%
FND,Extended,Uncategorized,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,43.49,,,,-28.6%,-37.2%,-45.3%
WMT,Extended,Uncategorized,Consumer Staples,Consumer Staples Distribution,GAAP,Jan,131.45,,,,+18.0%,+2.0%,+33.8%
PM,Extended,Uncategorized,Consumer Staples,"Food, Beverage & Tobacco",GAAP,Dec,189.61,,,,+18.2%,+3.2%,+11.2%
CP,Extended,Uncategorized,Industrials,Transportation,Adj,Dec,85.07,,,,+15.5%,+1.4%,+4.3%
CNR,Extended,Uncategorized,Industrials,Transportation,Adj,Dec,153.91,,,,+13.4%,+4.1%,+1.9%
UNP,Extended,Uncategorized,Industrials,Transportation,Adj,Dec,270.56,,,,+17.0%,+3.0%,+16.9%
CSX,Extended,Uncategorized,Industrials,Transportation,Adj,Dec,45.66,,,,+26.0%,+11.3%,+45.8%
NVR,Extended,Uncategorized,Consumer Discretionary,Consumer Durables & Apparel,Adj,Dec,5563.62,,,,-23.7%,-25.0%,-24.5%
PDD,Extended,Uncategorized,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,95.83,,,,-15.5%,-5.9%,-18.5%
MSI,Extended,Uncategorized,Information Technology,Technology Hardware & Equipmen,Adj,Dec,393.28,,,,+2.6%,-14.1%,-7.3%
TPL,Extended,Uncategorized,Energy,Energy,Adj,Dec,385.17,,,,+34.1%,-9.7%,-19.2%
APG,Extended,Uncategorized,Industrials,Capital Goods,Adj,Dec,43.25,,,,+13.0%,-2.7%,+41.3%
CACC,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,547.81,,,,+23.5%,+11.5%,+9.1%
GL,Extended,Uncategorized,Financials,Insurance,Adj,Dec,155.04,,,,+10.9%,+6.3%,+27.0%
LAD,Extended,Uncategorized,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,261.92,,,,-21.2%,-13.0%,-19.1%
CHTR,Extended,Uncategorized,Communication Services,Media & Entertainment,Adj,Dec,140.33,,,,-32.8%,-40.8%,-67.2%
ABG,Extended,Uncategorized,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,179.17,,,,-22.9%,-21.2%,-23.8%
ALRM,Extended,Uncategorized,Information Technology,Software & Services,Adj,Dec,42.52,,,,-16.7%,-6.4%,-28.7%
OPTU,Extended,Uncategorized,Communication Services,Media & Entertainment,Adj,Dec,0.8043,,,,-51.3%,-50.4%,-66.8%
CMCSA,Extended,Uncategorized,Communication Services,Telecommunication Services,Adj,Dec,24.76,,,,-11.6%,-21.5%,-25.5%
WRLD,Extended,Uncategorized,Financials,Financial Services,Adj,Mar,153.17,,,,+9.1%,+13.8%,+0.6%
CARG,Extended,Uncategorized,Communication Services,Media & Entertainment,Adj,Dec,28.67,,,,-25.2%,+3.4%,-11.7%
ARMK,Extended,Uncategorized,Consumer Discretionary,Consumer Services,Adj,Sep,53.08,,,,+44.0%,+35.2%,+35.2%
QSR,Extended,Uncategorized,Consumer Discretionary,Consumer Services,Adj,Dec,75.84,,,,+11.2%,+11.3%,+7.4%
W,Extended,Uncategorized,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,58.22,,,,-42.0%,-31.7%,+47.0%
MO,Extended,Uncategorized,Consumer Staples,"Food, Beverage & Tobacco",Adj,Dec,73.09,,,,+26.8%,+9.8%,+24.1%
CI,Extended,Uncategorized,Health Care,Health Care Equipment & Servic,Adj,Dec,285.27,,,,+3.6%,-1.9%,-11.1%
CVS,Extended,Uncategorized,Health Care,Health Care Equipment & Servic,Adj,Dec,95.89,,,,+20.8%,+22.6%,+53.4%
SSNC,Extended,Uncategorized,Industrials,Commercial & Professional Serv,Adj,Dec,64.58,,,,-26.1%,-9.6%,-18.9%
SPOT,Extended,Uncategorized,Communication Services,Media & Entertainment,Adj,Dec,436.94,,,,-24.8%,-5.6%,-33.4%
BABA,Extended,Uncategorized,Consumer Discretionary,Consumer Discretionary Distrib,GAAP,Mar,132.59,,,,-9.5%,-14.7%,+8.3%
IAC,Extended,Uncategorized,Communication Services,Media & Entertainment,Adj,Dec,39.88,,,,+2.0%,+16.4%,+5.5%
PYPL,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,44.41,,,,-23.9%,+8.8%,-38.5%
THC,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,196.66,,,,-1.0%,-16.0%,+18.8%
UHS,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,168.64,,,,-22.6%,-28.3%,-14.8%
CYH,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,2.82,,,,-9.6%,-18.0%,-35.2%
DVA,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,199.74,,,,+75.8%,+32.8%,+37.4%
LH,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,250.4,,,,-0.2%,-9.5%,+0.4%
DGX,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,186.61,,,,+7.5%,-9.2%,+4.9%
IDXX,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,528.79,,,,-21.8%,-15.6%,+2.1%
ENSG,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,177.67,,,,+2.0%,-16.4%,+18.6%
MD,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,22.49,,,,+5.1%,+3.6%,+50.6%
AMN,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,28.61,,,,+81.5%,+74.6%,+26.1%
CCRN,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,13.13,,,,+62.1%,+59.7%,-6.1%
EVH,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,3.96,,,,-1.0%,+45.6%,-55.2%
HUM,Extended,Managed Care,Health Care,Health Care Equipment & Servic,Adj,Dec,305.12,,,,+19.1%,+64.9%,+28.2%
ALHC,Extended,Managed Care,Health Care,Health Care Equipment & Servic,Adj,Dec,15.73,,,,-20.4%,-23.6%,-0.3%
CNC,Extended,Managed Care,Health Care,Health Care Equipment & Servic,Adj,Dec,58.27,,,,+41.6%,+41.3%,-5.7%
MOH,Extended,Managed Care,Health Care,Health Care Equipment & Servic,Adj,Dec,184.99,,,,+6.6%,+36.3%,-43.1%
IQV,Extended,Clinical Labs,Health Care,"Pharmaceuticals, Biotechnology",Adj,Dec,169.12,,,,-25.0%,+2.8%,+18.4%
ICLR,Extended,Clinical Labs,Health Care,"Pharmaceuticals, Biotechnology",Adj,Dec,116.38,,,,-36.1%,+31.3%,-11.6%
MEDP,Extended,Clinical Labs,Health Care,"Pharmaceuticals, Biotechnology",Adj,Dec,415.27,,,,-26.1%,-3.0%,+35.9%
CRL,Extended,Clinical Labs,Health Care,"Pharmaceuticals, Biotechnology",Adj,Dec,150.85,,,,-24.4%,-4.8%,+7.0%
EHTH,Extended,Clinical Labs,Financials,Insurance,Adj,Dec,1.76,,,,-61.7%,+11.4%,-60.2%
TMUS,Extended,Cable / Telco,Communication Services,Telecommunication Services,GAAP,Dec,185.22,,,,-8.8%,-15.7%,-23.7%
VZ,Extended,Cable / Telco,Communication Services,Telecommunication Services,Adj,Dec,46.37,,,,+13.8%,-5.2%,+5.4%
T,Extended,Cable / Telco,Communication Services,Telecommunication Services,Adj,Dec,24.03,,,,-3.3%,-16.2%,-13.3%
CABO,Extended,Cable / Telco,Communication Services,Media & Entertainment,Adj,Dec,48.77,,,,-56.8%,-52.8%,-69.4%
LBRDK,Extended,Cable / Telco,Communication Services,Media & Entertainment,Adj,Dec,32.76,,,,-32.6%,-40.5%,-65.5%
VOD,Extended,Cable / Telco,Communication Services,Telecommunication Services,Adj,Mar,14.68,,,,+11.1%,-6.3%,+55.3%
DTE,Extended,Cable / Telco,Communication Services,Telecommunication Services,Adj,Dec,27.68,,,,+0.1%,-17.0%,-16.1%
TEF,Extended,Cable / Telco,Communication Services,Telecommunication Services,Adj,Dec,3.944,,,,+12.9%,+7.7%,-11.0%
GOOGL,Extended,Internet,Communication Services,Media & Entertainment,GAAP,Dec,396.78,,,,+26.8%,+31.4%,+138.8%
PINS,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,19.47,,,,-24.8%,+25.5%,-40.2%
SNAP,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,5.53,,,,-31.5%,+16.9%,-36.8%
RDDT,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,158.17,,,,-31.2%,+13.6%,+39.7%
ABNB,Extended,Internet,Consumer Discretionary,Consumer Services,Adj,Dec,132.85,,,,-2.1%,+6.9%,-3.7%
EBAY,Extended,Internet,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,116.13,,,,+33.3%,+45.3%,+61.7%
TTD,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,21.15,,,,-44.3%,-16.3%,-72.3%
ROKU,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,124.02,,,,+14.3%,+40.0%,+73.8%
ETSY,Extended,Internet,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,58.07,,,,+4.7%,+30.9%,+23.5%
MTCH,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,35.4,,,,+9.6%,+17.3%,+21.0%
U,Extended,Internet,Information Technology,Software & Services,Adj,Dec,27.16,,,,-38.5%,+47.9%,+19.1%
ZG,Extended,Internet,Real Estate,Real Estate Management & Devel,Adj,Dec,38.06,,,,-44.2%,-13.5%,-44.6%
RMV,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,404.0,,,,-22.2%,-7.3%,-46.3%
YELP,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,21.65,,,,-28.8%,+4.7%,-44.7%
ANGI,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,4.98,,,,-61.5%,-37.1%,-69.6%
TREE,Extended,Internet,Financials,Financial Services,Adj,Dec,35.73,,,,-32.7%,-7.4%,-6.5%
XYZ,Extended,Internet,Financials,Financial Services,Adj,Dec,70.36,,,,+8.1%,+38.5%,+22.0%
CRTO,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,16.06,,,,-22.1%,-5.8%,-43.5%
CARS,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,9.85,,,,-19.3%,-11.2%,-10.0%
OCDO,Extended,Internet,Consumer Staples,Consumer Staples Distribution,Adj,Nov,186.9,,,,-20.8%,-16.3%,-31.1%
VRSN,Extended,Internet,Information Technology,Software & Services,Adj,Dec,297.57,,,,+22.5%,+37.6%,+5.1%
CDLX,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,0.632,,,,-45.0%,-30.6%,-69.3%
DHER,Extended,Internet,Consumer Discretionary,Consumer Services,Adj,Dec,29.5,,,,+29.8%,+43.2%,+12.4%
PTON,Extended,Internet,Consumer Discretionary,Consumer Durables & Apparel,Adj,Jun,5.29,,,,-14.1%,+26.3%,-16.6%
LYFT,Extended,Internet,Industrials,Transportation,Adj,Dec,12.97,,,,-33.0%,-2.5%,-22.7%
PRX,Extended,Internet,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Mar,39.095,,,,-26.0%,-9.6%,-15.0%
AUTO,Extended,Internet,Communication Services,Media & Entertainment,Adj,Mar,491.2,,,,-16.2%,+6.1%,-44.1%
DKNG,Extended,Internet,Consumer Discretionary,Consumer Services,Adj,Dec,25.0,,,,-27.5%,+10.7%,-32.2%
FLUT,Extended,Internet,Consumer Discretionary,Consumer Services,Adj,Dec,92.38,,,,-57.0%,-25.4%,-62.9%
FLTR,Extended,Internet,Consumer Discretionary,Consumer Services,Adj,Dec,6980.0,,,,-56.7%,-24.2%,-62.7%
WMG,Extended,Internet,Communication Services,Media & Entertainment,Adj,Sep,33.43,,,,+9.0%,+13.3%,+20.7%
SCOR,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,6.51,,,,+0.2%,-9.3%,+32.3%
ASM,Extended,Technology,Information Technology,Semiconductors & Semiconductor,Adj,Dec,863.2,,,,+66.8%,+25.0%,+77.1%
ARM,Extended,Technology,Information Technology,Semiconductors & Semiconductor,GAAP,Mar,209.16,,,,+91.3%,+64.8%,+53.8%
MRVL,Extended,Technology,Information Technology,Semiconductors & Semiconductor,Adj,Jan,176.89,,,,+108.2%,+123.9%,+177.4%
AMD,Extended,Technology,Information Technology,Semiconductors & Semiconductor,GAAP,Dec,424.1,,,,+98.0%,+108.8%,+262.0%
INTC,Extended,Technology,Information Technology,Semiconductors & Semiconductor,GAAP,Dec,108.77,,,,+194.8%,+135.5%,+402.2%
TXN,Extended,Technology,Information Technology,Semiconductors & Semiconductor,GAAP,Dec,302.73,,,,+74.5%,+34.1%,+60.6%
ADI,Extended,Technology,Information Technology,Semiconductors & Semiconductor,GAAP,Oct,417.49,,,,+53.9%,+23.7%,+83.8%
005930,Extended,Technology,Information Technology,Technology Hardware & Equipmen,GAAP,Dec,273500.0,,,,+127.2%,+49.9%,+381.5%
000660,Extended,Technology,Information Technology,Semiconductors & Semiconductor,GAAP,Dec,1848000.0,,,,+183.4%,+108.6%,+803.7%
WDC,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Jun,482.02,,,,+179.8%,+69.7%,+864.2%
SNDK,Extended,Technology,Information Technology,Technology Hardware & Equipmen,GAAP,Jun,1407.61,,,,+493.0%,+138.3%,+3380.7%
CLS,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Dec,358.55,,,,+21.3%,+25.1%,+216.6%
QRVO,Extended,Technology,Information Technology,Semiconductors & Semiconductor,Adj,Mar,92.25,,,,+9.2%,+9.4%,+15.8%
SWKS,Extended,Technology,Information Technology,Semiconductors & Semiconductor,Adj,Sep,68.53,,,,+8.1%,+10.2%,-6.5%
DELL,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Jan,241.99,,,,+92.2%,+108.5%,+111.9%
SMCI,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Jun,31.04,,,,+6.0%,+3.1%,-32.7%
IBM,Extended,Technology,Information Technology,Software & Services,GAAP,Dec,219.3,,,,-26.0%,-15.1%,-17.8%
XRX,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Dec,2.58,,,,+8.9%,+26.5%,-53.4%
HPE,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Oct,33.1,,,,+37.8%,+50.7%,+86.5%
HPQ,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Oct,20.81,,,,-6.6%,+12.5%,-29.0%
FLEX,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Mar,137.86,,,,+128.2%,+114.0%,+228.1%
CDW,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Dec,102.07,,,,-25.1%,-18.4%,-46.0%
SNX,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Nov,230.29,,,,+53.3%,+44.1%,+84.2%
AVT,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Jun,84.06,,,,+74.8%,+29.2%,+62.0%
ARW,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Dec,208.37,,,,+89.1%,+36.4%,+70.9%
BA,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,220.49,,,,+1.6%,-9.7%,+7.1%
AIR,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,167.68,,,,-15.5%,-14.7%,+4.6%
SAF,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,271.4,,,,-8.7%,-20.4%,+6.0%
RTX,Extended,Aerospace / defense,Industrials,Capital Goods,GAAP,Dec,171.18,,,,-6.7%,-15.9%,+26.4%
LMT,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,516.01,,,,+6.7%,-20.6%,+10.2%
GD,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,334.5,,,,-0.6%,-2.3%,+19.2%
NOC,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,540.69,,,,-5.2%,-22.9%,+14.3%
MOG/A,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Sep,303.61,,,,+24.7%,-6.6%,+64.9%
HEI,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Oct,288.84,,,,-10.7%,-14.3%,+3.6%
RR/,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,1140.0,,,,-0.9%,-12.1%,+40.8%
CRS,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Jun,408.93,,,,+29.9%,+9.1%,+76.4%
HWM,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,260.35,,,,+27.0%,+3.1%,+59.9%
WWD,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Sep,349.21,,,,+15.5%,-9.8%,+66.5%
HXL,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,88.65,,,,+20.0%,-0.4%,+62.2%
AL,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,65.0,,,,+1.2%,+0.4%,+13.1%
2588,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,77.65,,,,+6.7%,-12.0%,+27.5%
FDS,Extended,Data / Information Svc,Financials,Financial Services,Adj,Aug,212.58,,,,-26.7%,+11.8%,-55.1%
EXPN,Extended,Data / Information Svc,Industrials,Commercial & Professional Serv,Adj,Mar,2598.0,,,,-22.7%,+2.7%,-34.0%
