Ticker,Group,Category,GICS Sector,GICS Industry,EPS Type,FYE,Metric,Year,-1yr,-6m,-6m chg,-3m,-3m chg,Current,Current chg,Price,PE,12m Rev,Return_YTD,Return_3m,Return_12m
AVGO,Portfolio,,Information Technology,Semiconductors & Semiconductor,GAAP,Oct,EPS,CY2028,,12.468,,15.592,+25.1%,19.048,+22.2%,430.0,22.6,,+24.2%,+25.0%,+106.5%
NVDA,Portfolio,,Information Technology,Semiconductors & Semiconductor,GAAP,Jan,EPS,CY2025,4.194,4.411,+5.2%,4.614,+4.6%,4.626,+0.3%,215.2,46.5,+10.3%,+15.4%,+13.2%,+84.5%
NVDA,Portfolio,,Information Technology,Semiconductors & Semiconductor,GAAP,Jan,EPS,CY2026,5.369,6.413,+19.4%,7.371,+14.9%,8.215,+11.5%,215.2,26.2,+53.0%,+15.4%,+13.2%,+84.5%
NVDA,Portfolio,,Information Technology,Semiconductors & Semiconductor,GAAP,Jan,EPS,CY2027,6.106,7.866,+28.8%,9.353,+18.9%,10.93,+16.9%,215.2,19.7,+79.0%,+15.4%,+13.2%,+84.5%
NVDA,Portfolio,,Information Technology,Semiconductors & Semiconductor,GAAP,Jan,EPS,CY2028,6.77,8.868,+31.0%,10.444,+17.8%,11.982,+14.7%,215.2,18.0,+77.0%,+15.4%,+13.2%,+84.5%
META,Portfolio,,Communication Services,Media & Entertainment,GAAP,Dec,EPS,CY2025,25.499,23.072,-9.5%,22.814,-1.1%,22.814,+0.0%,609.63,26.7,-10.5%,-7.6%,-10.0%,+2.9%
META,Portfolio,,Communication Services,Media & Entertainment,GAAP,Dec,EPS,CY2026,28.382,29.658,+4.5%,29.653,-0.0%,32.039,+8.0%,609.63,19.0,+12.9%,-7.6%,-10.0%,+2.9%
META,Portfolio,,Communication Services,Media & Entertainment,GAAP,Dec,EPS,CY2027,32.553,33.46,+2.8%,34.334,+2.6%,34.905,+1.7%,609.63,17.5,+7.2%,-7.6%,-10.0%,+2.9%
META,Portfolio,,Communication Services,Media & Entertainment,GAAP,Dec,EPS,CY2028,38.05,38.81,+2.0%,40.451,+4.2%,40.639,+0.5%,609.63,15.0,+6.8%,-7.6%,-10.0%,+2.9%
AMZN,Portfolio,,Consumer Discretionary,Consumer Discretionary Distrib,GAAP,Dec,EPS,CY2025,6.184,7.063,+14.2%,7.102,+0.6%,7.102,+0.0%,272.68,38.4,+14.8%,+18.1%,+30.6%,+41.2%
AMZN,Portfolio,,Consumer Discretionary,Consumer Discretionary Distrib,GAAP,Dec,EPS,CY2026,7.284,7.846,+7.7%,7.798,-0.6%,8.592,+10.2%,272.68,31.7,+18.0%,+18.1%,+30.6%,+41.2%
AMZN,Portfolio,,Consumer Discretionary,Consumer Discretionary Distrib,GAAP,Dec,EPS,CY2027,8.968,9.546,+6.4%,9.464,-0.9%,9.923,+4.8%,272.68,27.5,+10.6%,+18.1%,+30.6%,+41.2%
AMZN,Portfolio,,Consumer Discretionary,Consumer Discretionary Distrib,GAAP,Dec,EPS,CY2028,10.472,11.239,+7.3%,11.685,+4.0%,12.641,+8.2%,272.68,21.6,+20.7%,+18.1%,+30.6%,+41.2%
JPM,Portfolio,,Financials,Banks,GAAP,Dec,EPS,CY2025,18.507,20.296,+9.7%,19.774,-2.6%,19.774,+0.0%,302.1,15.3,+6.8%,-6.2%,-6.2%,+19.4%
JPM,Portfolio,,Financials,Banks,GAAP,Dec,EPS,CY2026,19.559,21.18,+8.3%,21.317,+0.6%,22.324,+4.7%,302.1,13.5,+14.1%,-6.2%,-6.2%,+19.4%
JPM,Portfolio,,Financials,Banks,GAAP,Dec,EPS,CY2027,21.246,22.851,+7.6%,23.039,+0.8%,23.462,+1.8%,302.1,12.9,+10.4%,-6.2%,-6.2%,+19.4%
JPM,Portfolio,,Financials,Banks,GAAP,Dec,EPS,CY2028,20.1,23.35,+16.2%,25.585,+9.6%,25.819,+0.9%,302.1,11.7,+28.5%,-6.2%,-6.2%,+19.4%
APO,Portfolio,,Financials,Financial Services,Adj,Dec,EPS,CY2025,7.73,7.896,+2.1%,7.955,+0.7%,7.955,+0.0%,133.2,16.7,+2.9%,-8.0%,-0.6%,+0.6%
APO,Portfolio,,Financials,Financial Services,Adj,Dec,EPS,CY2026,9.328,9.229,-1.1%,9.198,-0.3%,8.903,-3.2%,133.2,15.0,-4.6%,-8.0%,-0.6%,+0.6%
APO,Portfolio,,Financials,Financial Services,Adj,Dec,EPS,CY2027,10.845,10.933,+0.8%,10.878,-0.5%,10.672,-1.9%,133.2,12.5,-1.6%,-8.0%,-0.6%,+0.6%
APO,Portfolio,,Financials,Financial Services,Adj,Dec,EPS,CY2028,,12.09,,12.303,+1.8%,12.373,+0.6%,133.2,10.8,,-8.0%,-0.6%,+0.6%
PGR,Portfolio,,Financials,Insurance,Adj,Dec,EPS,CY2025,15.65,17.872,+14.2%,17.902,+0.2%,17.902,+0.0%,194.0,10.8,+14.4%,-9.4%,-3.7%,-27.5%
PGR,Portfolio,,Financials,Insurance,Adj,Dec,EPS,CY2026,15.786,16.406,+3.9%,16.034,-2.3%,16.318,+1.8%,194.0,11.9,+3.4%,-9.4%,-3.7%,-27.5%
PGR,Portfolio,,Financials,Insurance,Adj,Dec,EPS,CY2027,17.006,16.456,-3.2%,16.213,-1.5%,16.218,+0.0%,194.0,12.0,-4.6%,-9.4%,-3.7%,-27.5%
PGR,Portfolio,,Financials,Insurance,Adj,Dec,EPS,CY2028,17.983,17.377,-3.4%,16.264,-6.4%,16.261,-0.0%,194.0,11.9,-9.6%,-9.4%,-3.7%,-27.5%
CVNA,Portfolio,,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,EPS,CY2025,0.877,1.026,+17.0%,1.028,+0.2%,1.028,+0.0%,77.94,75.8,+17.2%,-7.7%,-5.3%,+45.3%
CVNA,Portfolio,,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,EPS,CY2026,1.197,1.4,+17.0%,1.449,+3.5%,1.531,+5.7%,77.94,50.9,+27.9%,-7.7%,-5.3%,+45.3%
CVNA,Portfolio,,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,EPS,CY2027,1.483,1.824,+23.0%,2.043,+12.0%,2.089,+2.3%,77.94,37.3,+40.9%,-7.7%,-5.3%,+45.3%
CVNA,Portfolio,,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,EPS,CY2028,2.242,2.44,+8.8%,2.488,+2.0%,2.506,+0.7%,77.94,31.1,+11.8%,-7.7%,-5.3%,+45.3%
APP,Portfolio,,Information Technology,Software & Services,Adj,Dec,EPS,CY2025,7.82,9.27,+18.5%,9.378,+1.2%,9.378,+0.0%,468.55,50.0,+19.9%,-30.5%,+1.8%,+42.6%
APP,Portfolio,,Information Technology,Software & Services,Adj,Dec,EPS,CY2026,11.394,14.545,+27.7%,14.57,+0.2%,15.707,+7.8%,468.55,29.8,+37.9%,-30.5%,+1.8%,+42.6%
APP,Portfolio,,Information Technology,Software & Services,Adj,Dec,EPS,CY2027,14.221,18.9,+32.9%,19.063,+0.9%,20.85,+9.4%,468.55,22.5,+46.6%,-30.5%,+1.8%,+42.6%
APP,Portfolio,,Information Technology,Software & Services,Adj,Dec,EPS,CY2028,18.152,23.75,+30.8%,24.043,+1.2%,26.395,+9.8%,468.55,17.8,+45.4%,-30.5%,+1.8%,+42.6%
VEEV,Portfolio,,Health Care,Health Care Equipment & Servic,Adj,Jan,EPS,CY2025,7.296,7.807,+7.0%,7.94,+1.7%,7.941,+0.0%,166.34,20.9,+8.8%,-25.5%,-9.9%,-29.8%
VEEV,Portfolio,,Health Care,Health Care Equipment & Servic,Adj,Jan,EPS,CY2026,8.057,8.449,+4.9%,8.593,+1.7%,8.869,+3.2%,166.34,18.8,+10.1%,-25.5%,-9.9%,-29.8%
VEEV,Portfolio,,Health Care,Health Care Equipment & Servic,Adj,Jan,EPS,CY2027,9.127,9.778,+7.1%,9.613,-1.7%,9.849,+2.5%,166.34,16.9,+7.9%,-25.5%,-9.9%,-29.8%
VEEV,Portfolio,,Health Care,Health Care Equipment & Servic,Adj,Jan,EPS,CY2028,,11.533,,11.316,-1.9%,11.155,-1.4%,166.34,14.9,,-25.5%,-9.9%,-29.8%
FICO,Watchlist,,Information Technology,Software & Services,Adj,Sep,EPS,CY2025,29.225,29.52,+1.0%,29.52,+0.0%,29.52,+0.0%,1126.0,38.1,+1.0%,-33.4%,-18.0%,-46.1%
FICO,Watchlist,,Information Technology,Software & Services,Adj,Sep,EPS,CY2026,36.263,39.807,+9.8%,41.323,+3.8%,43.062,+4.2%,1126.0,26.1,+18.7%,-33.4%,-18.0%,-46.1%
FICO,Watchlist,,Information Technology,Software & Services,Adj,Sep,EPS,CY2027,45.587,50.218,+10.2%,52.548,+4.6%,54.242,+3.2%,1126.0,20.8,+19.0%,-33.4%,-18.0%,-46.1%
FICO,Watchlist,,Information Technology,Software & Services,Adj,Sep,EPS,CY2028,56.346,58.781,+4.3%,62.177,+5.8%,64.932,+4.4%,1126.0,17.3,+15.2%,-33.4%,-18.0%,-46.1%
GOOG,Watchlist,,Communication Services,Media & Entertainment,GAAP,Dec,EPS,CY2025,9.546,10.577,+10.8%,10.598,+0.2%,10.598,+0.0%,397.05,37.5,+11.0%,+26.5%,+22.4%,+157.2%
GOOG,Watchlist,,Communication Services,Media & Entertainment,GAAP,Dec,EPS,CY2026,10.174,11.146,+9.6%,11.473,+2.9%,13.777,+20.1%,397.05,28.8,+35.4%,+26.5%,+22.4%,+157.2%
GOOG,Watchlist,,Communication Services,Media & Entertainment,GAAP,Dec,EPS,CY2027,11.627,13.242,+13.9%,13.34,+0.7%,14.488,+8.6%,397.05,27.4,+24.6%,+26.5%,+22.4%,+157.2%
GOOG,Watchlist,,Communication Services,Media & Entertainment,GAAP,Dec,EPS,CY2028,13.135,14.531,+10.6%,15.384,+5.9%,17.015,+10.6%,397.05,23.3,+29.5%,+26.5%,+22.4%,+157.2%
MU,Watchlist,,Information Technology,Semiconductors & Semiconductor,GAAP,Aug,EPS,CY2025,6.587,7.42,+12.6%,7.42,+0.0%,7.42,+0.0%,746.81,100.6,+12.6%,+161.7%,+94.7%,+769.8%
MU,Watchlist,,Information Technology,Semiconductors & Semiconductor,GAAP,Aug,EPS,CY2026,10.841,16.836,+55.3%,32.023,+90.2%,58.318,+82.1%,746.81,12.8,+437.9%,+161.7%,+94.7%,+769.8%
MU,Watchlist,,Information Technology,Semiconductors & Semiconductor,GAAP,Aug,EPS,CY2027,11.542,19.874,+72.2%,42.234,+112.5%,99.991,+136.8%,746.81,7.5,+766.3%,+161.7%,+94.7%,+769.8%
MU,Watchlist,,Information Technology,Semiconductors & Semiconductor,GAAP,Aug,EPS,CY2028,,19.726,,43.987,+123.0%,94.579,+115.0%,746.81,7.9,,+161.7%,+94.7%,+769.8%
HOOD,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2025,1.335,2.003,+50.0%,2.08,+3.8%,2.066,-0.7%,77.03,37.3,+54.8%,-31.9%,-11.0%,+41.0%
HOOD,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2026,1.613,2.461,+52.6%,2.53,+2.8%,1.933,-23.6%,77.03,39.8,+19.8%,-31.9%,-11.0%,+41.0%
HOOD,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2027,1.887,2.831,+50.0%,2.944,+4.0%,2.554,-13.2%,77.03,30.2,+35.3%,-31.9%,-11.0%,+41.0%
HOOD,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2028,1.73,2.947,+70.3%,3.56,+20.8%,3.043,-14.5%,77.03,25.3,+75.9%,-31.9%,-11.0%,+41.0%
TDG,Watchlist,,Industrials,Capital Goods,Adj,Sep,EPS,CY2025,37.358,36.616,-2.0%,36.616,+0.0%,36.616,+0.0%,1215.08,33.2,-2.0%,-8.6%,-6.5%,-5.5%
TDG,Watchlist,,Industrials,Capital Goods,Adj,Sep,EPS,CY2026,42.975,40.329,-6.2%,38.981,-3.3%,39.711,+1.9%,1215.08,30.6,-7.6%,-8.6%,-6.5%,-5.5%
TDG,Watchlist,,Industrials,Capital Goods,Adj,Sep,EPS,CY2027,48.918,46.549,-4.8%,45.782,-1.6%,46.434,+1.4%,1215.08,26.2,-5.1%,-8.6%,-6.5%,-5.5%
TDG,Watchlist,,Industrials,Capital Goods,Adj,Sep,EPS,CY2028,52.465,52.155,-0.6%,52.321,+0.3%,53.147,+1.6%,1215.08,22.9,+1.3%,-8.6%,-6.5%,-5.5%
GE,Watchlist,,Industrials,Capital Goods,GAAP,Dec,EPS,CY2025,5.817,6.776,+16.5%,6.907,+1.9%,6.907,+0.0%,297.15,43.0,+18.7%,-3.5%,-6.2%,+38.2%
GE,Watchlist,,Industrials,Capital Goods,GAAP,Dec,EPS,CY2026,6.543,7.629,+16.6%,7.878,+3.3%,7.955,+1.0%,297.15,37.4,+21.6%,-3.5%,-6.2%,+38.2%
GE,Watchlist,,Industrials,Capital Goods,GAAP,Dec,EPS,CY2027,7.59,8.708,+14.7%,8.724,+0.2%,8.913,+2.2%,297.15,33.3,+17.4%,-3.5%,-6.2%,+38.2%
GE,Watchlist,,Industrials,Capital Goods,GAAP,Dec,EPS,CY2028,8.986,9.868,+9.8%,9.818,-0.5%,10.159,+3.5%,297.15,29.2,+13.1%,-3.5%,-6.2%,+38.2%
LRCX,Watchlist,,Information Technology,Semiconductors & Semiconductor,GAAP,Jun,EPS,CY2025,3.979,4.012,+0.8%,4.012,+0.0%,4.012,+0.0%,294.05,73.3,+0.8%,+71.8%,+28.2%,+290.2%
LRCX,Watchlist,,Information Technology,Semiconductors & Semiconductor,GAAP,Jun,EPS,CY2026,3.964,4.79,+20.8%,5.289,+10.4%,5.63,+6.4%,294.05,52.2,+42.0%,+71.8%,+28.2%,+290.2%
LRCX,Watchlist,,Information Technology,Semiconductors & Semiconductor,GAAP,Jun,EPS,CY2027,4.684,5.598,+19.5%,6.963,+24.4%,7.859,+12.9%,294.05,37.4,+67.8%,+71.8%,+28.2%,+290.2%
LRCX,Watchlist,,Information Technology,Semiconductors & Semiconductor,GAAP,Jun,EPS,CY2028,5.415,6.224,+14.9%,8.051,+29.4%,9.341,+16.0%,294.05,31.5,+72.5%,+71.8%,+28.2%,+290.2%
DASH,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2025,3.996,5.136,+28.5%,5.084,-1.0%,5.084,+0.0%,163.93,32.2,+27.2%,-27.6%,-12.0%,-10.7%
DASH,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2026,5.244,5.943,+13.3%,5.713,-3.9%,5.06,-11.4%,163.93,32.4,-3.5%,-27.6%,-12.0%,-10.7%
DASH,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2027,6.035,7.488,+24.1%,7.125,-4.8%,6.614,-7.2%,163.93,24.8,+9.6%,-27.6%,-12.0%,-10.7%
DASH,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2028,7.542,9.156,+21.4%,9.308,+1.7%,9.013,-3.2%,163.93,18.2,+19.5%,-27.6%,-12.0%,-10.7%
UBER,Watchlist,,Industrials,Transportation,Adj,Dec,EPS,CY2025,3.034,3.643,+20.1%,2.49,-31.6%,2.49,+0.0%,75.45,30.3,-17.9%,-7.7%,+2.1%,-8.9%
UBER,Watchlist,,Industrials,Transportation,Adj,Dec,EPS,CY2026,3.912,4.12,+5.3%,3.462,-16.0%,3.3,-4.7%,75.45,22.9,-15.6%,-7.7%,+2.1%,-8.9%
UBER,Watchlist,,Industrials,Transportation,Adj,Dec,EPS,CY2027,4.816,4.872,+1.2%,4.416,-9.4%,4.383,-0.7%,75.45,17.2,-9.0%,-7.7%,+2.1%,-8.9%
UBER,Watchlist,,Industrials,Transportation,Adj,Dec,EPS,CY2028,5.541,5.738,+3.6%,5.442,-5.2%,5.478,+0.7%,75.45,13.8,-1.1%,-7.7%,+2.1%,-8.9%
LLY,Watchlist,,Health Care,"Pharmaceuticals, Biotechnology",GAAP,Dec,EPS,CY2025,21.486,22.78,+6.0%,22.806,+0.1%,22.806,+0.0%,948.45,41.6,+6.1%,-11.7%,-9.2%,+29.1%
LLY,Watchlist,,Health Care,"Pharmaceuticals, Biotechnology",GAAP,Dec,EPS,CY2026,29.204,31.549,+8.0%,32.408,+2.7%,34.997,+8.0%,948.45,27.1,+19.8%,-11.7%,-9.2%,+29.1%
LLY,Watchlist,,Health Care,"Pharmaceuticals, Biotechnology",GAAP,Dec,EPS,CY2027,35.642,38.038,+6.7%,40.097,+5.4%,43.036,+7.3%,948.45,22.0,+20.7%,-11.7%,-9.2%,+29.1%
LLY,Watchlist,,Health Care,"Pharmaceuticals, Biotechnology",GAAP,Dec,EPS,CY2028,42.538,44.8,+5.3%,47.84,+6.8%,49.514,+3.5%,948.45,19.2,+16.4%,-11.7%,-9.2%,+29.1%
MSFT,Watchlist,,Information Technology,Software & Services,GAAP,Jun,EPS,CY2025,13.391,13.403,+0.1%,13.403,+0.0%,13.403,+0.0%,415.12,31.0,+0.1%,-14.2%,+0.4%,-5.4%
MSFT,Watchlist,,Information Technology,Software & Services,GAAP,Jun,EPS,CY2026,15.168,15.904,+4.9%,16.685,+4.9%,17.25,+3.4%,415.12,24.1,+13.7%,-14.2%,+0.4%,-5.4%
MSFT,Watchlist,,Information Technology,Software & Services,GAAP,Jun,EPS,CY2027,17.72,18.719,+5.6%,19.022,+1.6%,19.392,+1.9%,415.12,21.4,+9.4%,-14.2%,+0.4%,-5.4%
MSFT,Watchlist,,Information Technology,Software & Services,GAAP,Jun,EPS,CY2028,20.838,22.068,+5.9%,22.377,+1.4%,22.791,+1.9%,415.12,18.2,+9.4%,-14.2%,+0.4%,-5.4%
V,Watchlist,,Financials,Financial Services,GAAP,Sep,EPS,CY2025,10.827,10.723,-1.0%,10.723,+0.0%,10.723,+0.0%,318.79,29.7,-1.0%,-9.1%,-2.1%,-9.6%
V,Watchlist,,Financials,Financial Services,GAAP,Sep,EPS,CY2026,12.644,12.673,+0.2%,12.66,-0.1%,12.785,+1.0%,318.79,24.9,+1.1%,-9.1%,-2.1%,-9.6%
V,Watchlist,,Financials,Financial Services,GAAP,Sep,EPS,CY2027,14.269,14.371,+0.7%,14.465,+0.7%,14.763,+2.1%,318.79,21.6,+3.5%,-9.1%,-2.1%,-9.6%
V,Watchlist,,Financials,Financial Services,GAAP,Sep,EPS,CY2028,16.032,16.229,+1.2%,16.364,+0.8%,16.758,+2.4%,318.79,19.0,+4.5%,-9.1%,-2.1%,-9.6%
BX,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2025,4.906,5.277,+7.6%,5.343,+1.3%,5.343,+0.0%,123.77,23.2,+8.9%,-19.7%,-5.8%,-11.2%
BX,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2026,6.43,6.441,+0.2%,6.407,-0.5%,5.963,-6.9%,123.77,20.8,-7.3%,-19.7%,-5.8%,-11.2%
BX,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2027,7.732,8.012,+3.6%,7.962,-0.6%,7.565,-5.0%,123.77,16.4,-2.2%,-19.7%,-5.8%,-11.2%
BX,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2028,7.77,8.288,+6.7%,8.641,+4.3%,8.271,-4.3%,123.77,15.0,+6.4%,-19.7%,-5.8%,-11.2%
BKNG,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2025,8.566,9.117,+6.4%,9.101,-0.2%,9.107,+0.1%,165.93,18.2,+6.3%,-22.5%,-2.1%,-18.2%
BKNG,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2026,9.902,10.612,+7.2%,10.683,+0.7%,10.486,-1.8%,165.93,15.8,+5.9%,-22.5%,-2.1%,-18.2%
BKNG,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2027,11.602,12.353,+6.5%,12.433,+0.6%,12.339,-0.8%,165.93,13.4,+6.4%,-22.5%,-2.1%,-18.2%
BKNG,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2028,13.36,14.095,+5.5%,14.186,+0.6%,14.192,+0.0%,165.93,11.7,+6.2%,-22.5%,-2.1%,-18.2%
HLT,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2025,7.928,8.063,+1.7%,8.057,-0.1%,8.057,+0.0%,316.78,39.3,+1.6%,+10.3%,+0.9%,+30.4%
HLT,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2026,9.082,9.114,+0.4%,9.137,+0.3%,9.016,-1.3%,316.78,35.1,-0.7%,+10.3%,+0.9%,+30.4%
HLT,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2027,10.491,10.497,+0.1%,10.482,-0.1%,10.406,-0.7%,316.78,30.4,-0.8%,+10.3%,+0.9%,+30.4%
HLT,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2028,12.614,12.26,-2.8%,12.141,-1.0%,12.031,-0.9%,316.78,26.3,-4.6%,+10.3%,+0.9%,+30.4%
IBKR,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2025,1.829,2.114,+15.6%,2.141,+1.3%,2.141,+0.0%,84.42,39.4,+17.1%,+31.3%,+7.7%,+81.9%
IBKR,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2026,1.936,2.308,+19.2%,2.476,+7.3%,2.496,+0.8%,84.42,33.8,+28.9%,+31.3%,+7.7%,+81.9%
IBKR,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2027,2.052,2.498,+21.7%,2.745,+9.9%,2.848,+3.8%,84.42,29.6,+38.8%,+31.3%,+7.7%,+81.9%
IBKR,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2028,2.305,2.94,+27.5%,3.16,+7.5%,3.248,+2.8%,84.42,26.0,+40.9%,+31.3%,+7.7%,+81.9%
NET,Watchlist,,Information Technology,Software & Services,Adj,Dec,EPS,CY2025,0.818,0.913,+11.6%,0.914,+0.1%,0.914,+0.0%,196.13,214.6,+11.7%,-0.5%,+12.9%,+48.2%
NET,Watchlist,,Information Technology,Software & Services,Adj,Dec,EPS,CY2026,1.055,1.181,+11.9%,1.179,-0.2%,1.187,+0.7%,196.13,165.2,+12.5%,-0.5%,+12.9%,+48.2%
NET,Watchlist,,Information Technology,Software & Services,Adj,Dec,EPS,CY2027,1.382,1.553,+12.4%,1.543,-0.6%,1.555,+0.8%,196.13,126.1,+12.5%,-0.5%,+12.9%,+48.2%
NET,Watchlist,,Information Technology,Software & Services,Adj,Dec,EPS,CY2028,1.686,2.182,+29.4%,2.147,-1.6%,2.047,-4.7%,196.13,95.8,+21.4%,-0.5%,+12.9%,+48.2%
COST,Watchlist,,Consumer Staples,Consumer Staples Distribution,GAAP,Aug,EPS,CY2025,18.137,18.099,-0.2%,18.099,+0.0%,18.099,+0.0%,1008.79,55.7,-0.2%,+17.0%,+1.1%,+0.1%
COST,Watchlist,,Consumer Staples,Consumer Staples Distribution,GAAP,Aug,EPS,CY2026,20.016,20.079,+0.3%,20.33,+1.3%,20.453,+0.6%,1008.79,49.3,+2.2%,+17.0%,+1.1%,+0.1%
COST,Watchlist,,Consumer Staples,Consumer Staples Distribution,GAAP,Aug,EPS,CY2027,22.132,22.099,-0.1%,22.272,+0.8%,22.795,+2.3%,1008.79,44.3,+3.0%,+17.0%,+1.1%,+0.1%
COST,Watchlist,,Consumer Staples,Consumer Staples Distribution,GAAP,Aug,EPS,CY2028,24.499,24.522,+0.1%,24.609,+0.4%,25.316,+2.9%,1008.79,39.8,+3.3%,+17.0%,+1.1%,+0.1%
TSLA,Watchlist,,Consumer Discretionary,Automobiles & Components,GAAP,Dec,EPS,CY2025,1.541,1.258,-18.4%,1.266,+0.6%,1.266,+0.0%,428.35,338.3,-17.8%,-4.8%,+2.6%,+43.6%
