Ticker,Group,Category,GICS Sector,GICS Industry,EPS Type,FYE,Metric,Year,-1yr,-6m,-6m chg,-3m,-3m chg,Current,Current chg,Price,PE,12m Rev,Return_YTD,Return_3m,Return_12m
NVDA,Portfolio,,Information Technology,Semiconductors & Semiconductor,GAAP,Jan,EPS,CY2028,6.77,9.286,+37.2%,10.444,+12.5%,12.74,+22.0%,225.32,17.7,+88.2%,+20.8%,+21.8%,+66.4%
META,Portfolio,,Communication Services,Media & Entertainment,GAAP,Dec,EPS,CY2025,25.52,22.945,-10.1%,22.814,-0.6%,22.814,+0.0%,614.23,26.9,-10.6%,-6.9%,-3.9%,-4.1%
META,Portfolio,,Communication Services,Media & Entertainment,GAAP,Dec,EPS,CY2026,28.321,29.645,+4.7%,29.669,+0.1%,32.18,+8.5%,614.23,19.1,+13.6%,-6.9%,-3.9%,-4.1%
META,Portfolio,,Communication Services,Media & Entertainment,GAAP,Dec,EPS,CY2027,32.528,33.395,+2.7%,34.331,+2.8%,34.909,+1.7%,614.23,17.6,+7.3%,-6.9%,-3.9%,-4.1%
META,Portfolio,,Communication Services,Media & Entertainment,GAAP,Dec,EPS,CY2028,38.05,38.663,+1.6%,40.469,+4.7%,40.583,+0.3%,614.23,15.1,+6.7%,-6.9%,-3.9%,-4.1%
AMZN,Portfolio,,Consumer Discretionary,Consumer Discretionary Distrib,GAAP,Dec,EPS,CY2025,6.194,7.065,+14.1%,7.102,+0.5%,7.102,+0.0%,264.14,37.2,+14.7%,+14.4%,+31.3%,+28.5%
AMZN,Portfolio,,Consumer Discretionary,Consumer Discretionary Distrib,GAAP,Dec,EPS,CY2026,7.249,7.86,+8.4%,7.805,-0.7%,8.783,+12.5%,264.14,30.1,+21.2%,+14.4%,+31.3%,+28.5%
AMZN,Portfolio,,Consumer Discretionary,Consumer Discretionary Distrib,GAAP,Dec,EPS,CY2027,8.89,9.528,+7.2%,9.429,-1.0%,10.032,+6.4%,264.14,26.3,+12.8%,+14.4%,+31.3%,+28.5%
AMZN,Portfolio,,Consumer Discretionary,Consumer Discretionary Distrib,GAAP,Dec,EPS,CY2028,10.512,11.239,+6.9%,11.655,+3.7%,12.899,+10.7%,264.14,20.5,+22.7%,+14.4%,+31.3%,+28.5%
JPM,Portfolio,,Financials,Banks,GAAP,Dec,EPS,CY2025,18.552,20.296,+9.4%,19.774,-2.6%,19.774,+0.0%,297.81,15.1,+6.6%,-7.6%,-3.0%,+11.3%
JPM,Portfolio,,Financials,Banks,GAAP,Dec,EPS,CY2026,19.587,21.18,+8.1%,21.333,+0.7%,22.324,+4.6%,297.81,13.3,+14.0%,-7.6%,-3.0%,+11.3%
JPM,Portfolio,,Financials,Banks,GAAP,Dec,EPS,CY2027,21.052,22.882,+8.7%,23.039,+0.7%,23.462,+1.8%,297.81,12.7,+11.4%,-7.6%,-3.0%,+11.3%
JPM,Portfolio,,Financials,Banks,GAAP,Dec,EPS,CY2028,,23.35,,25.585,+9.6%,25.819,+0.9%,297.81,11.5,,-7.6%,-3.0%,+11.3%
APO,Portfolio,,Financials,Financial Services,Adj,Dec,EPS,CY2025,7.769,7.965,+2.5%,7.955,-0.1%,7.955,+0.0%,135.38,17.0,+2.4%,-6.5%,+8.2%,-5.9%
APO,Portfolio,,Financials,Financial Services,Adj,Dec,EPS,CY2026,9.384,9.279,-1.1%,9.241,-0.4%,8.928,-3.4%,135.38,15.2,-4.9%,-6.5%,+8.2%,-5.9%
APO,Portfolio,,Financials,Financial Services,Adj,Dec,EPS,CY2027,11.078,10.981,-0.9%,10.911,-0.6%,10.766,-1.3%,135.38,12.6,-2.8%,-6.5%,+8.2%,-5.9%
APO,Portfolio,,Financials,Financial Services,Adj,Dec,EPS,CY2028,,12.09,,12.781,+5.7%,12.462,-2.5%,135.38,10.9,,-6.5%,+8.2%,-5.9%
PGR,Portfolio,,Financials,Insurance,Adj,Dec,EPS,CY2025,15.671,17.788,+13.5%,17.902,+0.6%,17.902,+0.0%,199.73,11.2,+14.2%,-6.8%,-3.9%,-25.8%
PGR,Portfolio,,Financials,Insurance,Adj,Dec,EPS,CY2026,15.799,16.377,+3.7%,16.019,-2.2%,16.267,+1.5%,199.73,12.3,+3.0%,-6.8%,-3.9%,-25.8%
PGR,Portfolio,,Financials,Insurance,Adj,Dec,EPS,CY2027,17.021,16.428,-3.5%,16.191,-1.4%,16.259,+0.4%,199.73,12.3,-4.5%,-6.8%,-3.9%,-25.8%
PGR,Portfolio,,Financials,Insurance,Adj,Dec,EPS,CY2028,17.983,17.69,-1.6%,16.224,-8.3%,16.544,+2.0%,199.73,12.1,-8.0%,-6.8%,-3.9%,-25.8%
CVNA,Portfolio,,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,EPS,CY2025,0.924,1.026,+11.0%,1.028,+0.2%,1.028,+0.0%,67.17,65.3,+11.3%,-20.4%,-4.3%,+12.0%
CVNA,Portfolio,,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,EPS,CY2026,1.223,1.418,+15.9%,1.45,+2.3%,1.475,+1.7%,67.17,45.5,+20.6%,-20.4%,-4.3%,+12.0%
CVNA,Portfolio,,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,EPS,CY2027,1.498,1.856,+23.9%,2.071,+11.6%,2.021,-2.4%,67.17,33.2,+34.9%,-20.4%,-4.3%,+12.0%
CVNA,Portfolio,,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,EPS,CY2028,2.242,2.518,+12.3%,2.488,-1.2%,2.506,+0.7%,67.17,26.8,+11.8%,-20.4%,-4.3%,+12.0%
APP,Portfolio,,Information Technology,Software & Services,Adj,Dec,EPS,CY2025,7.814,9.269,+18.6%,9.378,+1.2%,9.378,+0.0%,501.0,53.4,+20.0%,-25.6%,+33.1%,+38.3%
APP,Portfolio,,Information Technology,Software & Services,Adj,Dec,EPS,CY2026,11.396,14.488,+27.1%,15.159,+4.6%,15.766,+4.0%,501.0,31.8,+38.3%,-25.6%,+33.1%,+38.3%
APP,Portfolio,,Information Technology,Software & Services,Adj,Dec,EPS,CY2027,14.224,18.783,+32.1%,19.99,+6.4%,20.968,+4.9%,501.0,23.9,+47.4%,-25.6%,+33.1%,+38.3%
APP,Portfolio,,Information Technology,Software & Services,Adj,Dec,EPS,CY2028,18.152,23.75,+30.8%,25.339,+6.7%,26.366,+4.1%,501.0,19.0,+45.3%,-25.6%,+33.1%,+38.3%
VEEV,Portfolio,,Health Care,Health Care Equipment & Servic,Adj,Jan,EPS,CY2025,7.296,7.808,+7.0%,7.94,+1.7%,7.941,+0.0%,158.86,20.0,+8.8%,-28.8%,-10.2%,-34.6%
VEEV,Portfolio,,Health Care,Health Care Equipment & Servic,Adj,Jan,EPS,CY2026,8.057,8.457,+5.0%,8.593,+1.6%,8.869,+3.2%,158.86,17.9,+10.1%,-28.8%,-10.2%,-34.6%
VEEV,Portfolio,,Health Care,Health Care Equipment & Servic,Adj,Jan,EPS,CY2027,9.127,9.779,+7.1%,9.613,-1.7%,9.849,+2.5%,158.86,16.1,+7.9%,-28.8%,-10.2%,-34.6%
VEEV,Portfolio,,Health Care,Health Care Equipment & Servic,Adj,Jan,EPS,CY2028,,11.533,,11.316,-1.9%,11.155,-1.4%,158.86,14.2,,-28.8%,-10.2%,-34.6%
FICO,Portfolio,,Information Technology,Software & Services,Adj,Sep,EPS,CY2025,29.255,29.52,+0.9%,29.52,+0.0%,29.52,+0.0%,1098.59,37.2,+0.9%,-35.0%,-18.7%,-50.1%
FICO,Portfolio,,Information Technology,Software & Services,Adj,Sep,EPS,CY2026,36.394,40.075,+10.1%,41.537,+3.6%,43.301,+4.2%,1098.59,25.4,+19.0%,-35.0%,-18.7%,-50.1%
FICO,Portfolio,,Information Technology,Software & Services,Adj,Sep,EPS,CY2027,46.031,50.48,+9.7%,52.548,+4.1%,54.335,+3.4%,1098.59,20.2,+18.0%,-35.0%,-18.7%,-50.1%
FICO,Portfolio,,Information Technology,Software & Services,Adj,Sep,EPS,CY2028,56.346,59.121,+4.9%,62.177,+5.2%,65.396,+5.2%,1098.59,16.8,+16.1%,-35.0%,-18.7%,-50.1%
GOOG,Watchlist,,Communication Services,Media & Entertainment,GAAP,Dec,EPS,CY2025,9.554,10.566,+10.6%,10.598,+0.3%,10.598,+0.0%,393.32,37.1,+10.9%,+25.3%,+29.9%,+134.9%
GOOG,Watchlist,,Communication Services,Media & Entertainment,GAAP,Dec,EPS,CY2026,10.159,11.164,+9.9%,11.602,+3.9%,14.179,+22.2%,393.32,27.7,+39.6%,+25.3%,+29.9%,+134.9%
GOOG,Watchlist,,Communication Services,Media & Entertainment,GAAP,Dec,EPS,CY2027,11.525,13.261,+15.1%,13.433,+1.3%,14.674,+9.2%,393.32,26.8,+27.3%,+25.3%,+29.9%,+134.9%
GOOG,Watchlist,,Communication Services,Media & Entertainment,GAAP,Dec,EPS,CY2028,13.135,14.531,+10.6%,15.547,+7.0%,17.304,+11.3%,393.32,22.7,+31.7%,+25.3%,+29.9%,+134.9%
MU,Watchlist,,Information Technology,Semiconductors & Semiconductor,GAAP,Aug,EPS,CY2025,6.587,7.42,+12.6%,7.42,+0.0%,7.42,+0.0%,724.66,97.7,+12.6%,+153.9%,+81.3%,+639.4%
MU,Watchlist,,Information Technology,Semiconductors & Semiconductor,GAAP,Aug,EPS,CY2026,10.841,16.85,+55.4%,32.56,+93.2%,58.503,+79.7%,724.66,12.4,+439.6%,+153.9%,+81.3%,+639.4%
MU,Watchlist,,Information Technology,Semiconductors & Semiconductor,GAAP,Aug,EPS,CY2027,11.542,20.199,+75.0%,43.337,+114.6%,100.809,+132.6%,724.66,7.2,+773.4%,+153.9%,+81.3%,+639.4%
MU,Watchlist,,Information Technology,Semiconductors & Semiconductor,GAAP,Aug,EPS,CY2028,,19.726,,46.19,+134.2%,94.579,+104.8%,724.66,7.7,,+153.9%,+81.3%,+639.4%
HOOD,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2025,1.337,2.017,+50.9%,2.066,+2.4%,2.066,+0.0%,77.14,37.3,+54.5%,-31.8%,+2.3%,+24.9%
HOOD,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2026,1.615,2.478,+53.4%,2.395,-3.3%,1.927,-19.5%,77.14,40.0,+19.3%,-31.8%,+2.3%,+24.9%
HOOD,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2027,1.885,2.811,+49.1%,2.857,+1.6%,2.552,-10.7%,77.14,30.2,+35.4%,-31.8%,+2.3%,+24.9%
HOOD,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2028,1.73,2.85,+64.7%,3.484,+22.2%,3.039,-12.8%,77.14,25.4,+75.7%,-31.8%,+2.3%,+24.9%
TDG,Watchlist,,Industrials,Capital Goods,Adj,Sep,EPS,CY2025,37.372,36.616,-2.0%,36.616,+0.0%,36.616,+0.0%,1148.97,31.4,-2.0%,-13.6%,-11.8%,-13.7%
TDG,Watchlist,,Industrials,Capital Goods,Adj,Sep,EPS,CY2026,43.104,39.531,-8.3%,39.002,-1.3%,39.964,+2.5%,1148.97,28.8,-7.3%,-13.6%,-11.8%,-13.7%
TDG,Watchlist,,Industrials,Capital Goods,Adj,Sep,EPS,CY2027,49.168,46.399,-5.6%,45.707,-1.5%,46.942,+2.7%,1148.97,24.5,-4.5%,-13.6%,-11.8%,-13.7%
TDG,Watchlist,,Industrials,Capital Goods,Adj,Sep,EPS,CY2028,52.465,53.545,+2.1%,52.548,-1.9%,53.222,+1.3%,1148.97,21.6,+1.4%,-13.6%,-11.8%,-13.7%
GE,Watchlist,,Industrials,Capital Goods,GAAP,Dec,EPS,CY2025,5.816,6.731,+15.7%,6.907,+2.6%,6.907,+0.0%,281.53,40.8,+18.8%,-8.6%,-13.9%,+21.5%
GE,Watchlist,,Industrials,Capital Goods,GAAP,Dec,EPS,CY2026,6.547,7.581,+15.8%,7.878,+3.9%,7.955,+1.0%,281.53,35.4,+21.5%,-8.6%,-13.9%,+21.5%
GE,Watchlist,,Industrials,Capital Goods,GAAP,Dec,EPS,CY2027,7.602,8.623,+13.4%,8.724,+1.2%,8.913,+2.2%,281.53,31.6,+17.2%,-8.6%,-13.9%,+21.5%
GE,Watchlist,,Industrials,Capital Goods,GAAP,Dec,EPS,CY2028,8.665,9.677,+11.7%,9.818,+1.5%,10.159,+3.5%,281.53,27.7,+17.2%,-8.6%,-13.9%,+21.5%
LRCX,Watchlist,,Information Technology,Semiconductors & Semiconductor,GAAP,Jun,EPS,CY2025,3.979,4.012,+0.8%,4.012,+0.0%,4.012,+0.0%,284.72,71.0,+0.8%,+66.3%,+20.9%,+237.2%
LRCX,Watchlist,,Information Technology,Semiconductors & Semiconductor,GAAP,Jun,EPS,CY2026,3.964,4.79,+20.8%,5.289,+10.4%,5.63,+6.4%,284.72,50.6,+42.0%,+66.3%,+20.9%,+237.2%
LRCX,Watchlist,,Information Technology,Semiconductors & Semiconductor,GAAP,Jun,EPS,CY2027,4.684,5.598,+19.5%,6.963,+24.4%,7.859,+12.9%,284.72,36.2,+67.8%,+66.3%,+20.9%,+237.2%
LRCX,Watchlist,,Information Technology,Semiconductors & Semiconductor,GAAP,Jun,EPS,CY2028,5.415,6.224,+14.9%,7.792,+25.2%,9.341,+19.9%,284.72,30.5,+72.5%,+66.3%,+20.9%,+237.2%
DASH,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2025,4.195,5.09,+21.3%,5.084,-0.1%,5.084,+0.0%,159.2,31.3,+21.2%,-29.7%,-1.9%,-21.2%
DASH,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2026,5.626,6.079,+8.1%,5.713,-6.0%,4.885,-14.5%,159.2,32.6,-13.2%,-29.7%,-1.9%,-21.2%
DASH,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2027,6.035,7.711,+27.8%,7.125,-7.6%,6.6,-7.4%,159.2,24.1,+9.4%,-29.7%,-1.9%,-21.2%
DASH,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2028,7.542,8.577,+13.7%,9.308,+8.5%,8.945,-3.9%,159.2,17.8,+18.6%,-29.7%,-1.9%,-21.2%
UBER,Watchlist,,Industrials,Transportation,Adj,Dec,EPS,CY2025,3.615,4.885,+35.1%,2.49,-49.0%,2.49,+0.0%,75.09,30.2,-31.1%,-8.1%,+6.5%,-18.2%
UBER,Watchlist,,Industrials,Transportation,Adj,Dec,EPS,CY2026,4.161,4.16,-0.0%,3.451,-17.0%,3.319,-3.8%,75.09,22.6,-20.2%,-8.1%,+6.5%,-18.2%
UBER,Watchlist,,Industrials,Transportation,Adj,Dec,EPS,CY2027,4.986,4.893,-1.9%,4.419,-9.7%,4.446,+0.6%,75.09,16.9,-10.8%,-8.1%,+6.5%,-18.2%
UBER,Watchlist,,Industrials,Transportation,Adj,Dec,EPS,CY2028,5.893,5.738,-2.6%,5.49,-4.3%,5.492,+0.0%,75.09,13.7,-6.8%,-8.1%,+6.5%,-18.2%
LLY,Watchlist,,Health Care,"Pharmaceuticals, Biotechnology",GAAP,Dec,EPS,CY2025,21.501,22.793,+6.0%,22.806,+0.1%,22.806,+0.0%,1004.92,44.1,+6.1%,-6.5%,-3.0%,+32.7%
LLY,Watchlist,,Health Care,"Pharmaceuticals, Biotechnology",GAAP,Dec,EPS,CY2026,29.094,31.095,+6.9%,32.705,+5.2%,35.286,+7.9%,1004.92,28.5,+21.3%,-6.5%,-3.0%,+32.7%
LLY,Watchlist,,Health Care,"Pharmaceuticals, Biotechnology",GAAP,Dec,EPS,CY2027,35.54,37.969,+6.8%,39.888,+5.1%,43.963,+10.2%,1004.92,22.9,+23.7%,-6.5%,-3.0%,+32.7%
LLY,Watchlist,,Health Care,"Pharmaceuticals, Biotechnology",GAAP,Dec,EPS,CY2028,42.538,44.429,+4.4%,47.437,+6.8%,51.397,+8.3%,1004.92,19.6,+20.8%,-6.5%,-3.0%,+32.7%
MSFT,Watchlist,,Information Technology,Software & Services,GAAP,Jun,EPS,CY2025,13.405,13.403,-0.0%,13.403,+0.0%,13.403,+0.0%,421.92,31.5,-0.0%,-12.8%,+6.3%,-7.1%
MSFT,Watchlist,,Information Technology,Software & Services,GAAP,Jun,EPS,CY2026,15.172,15.953,+5.1%,16.71,+4.7%,17.277,+3.4%,421.92,24.4,+13.9%,-12.8%,+6.3%,-7.1%
MSFT,Watchlist,,Information Technology,Software & Services,GAAP,Jun,EPS,CY2027,17.771,18.728,+5.4%,19.012,+1.5%,19.42,+2.1%,421.92,21.7,+9.3%,-12.8%,+6.3%,-7.1%
MSFT,Watchlist,,Information Technology,Software & Services,GAAP,Jun,EPS,CY2028,20.838,22.084,+6.0%,22.332,+1.1%,22.81,+2.1%,421.92,18.5,+9.5%,-12.8%,+6.3%,-7.1%
V,Watchlist,,Financials,Financial Services,GAAP,Sep,EPS,CY2025,10.817,10.723,-0.9%,10.723,+0.0%,10.723,+0.0%,325.75,30.4,-0.9%,-7.1%,+2.0%,-10.8%
V,Watchlist,,Financials,Financial Services,GAAP,Sep,EPS,CY2026,12.671,12.687,+0.1%,12.648,-0.3%,12.787,+1.1%,325.75,25.5,+0.9%,-7.1%,+2.0%,-10.8%
V,Watchlist,,Financials,Financial Services,GAAP,Sep,EPS,CY2027,14.28,14.377,+0.7%,14.459,+0.6%,14.773,+2.2%,325.75,22.1,+3.5%,-7.1%,+2.0%,-10.8%
V,Watchlist,,Financials,Financial Services,GAAP,Sep,EPS,CY2028,16.032,16.219,+1.2%,16.371,+0.9%,16.783,+2.5%,325.75,19.4,+4.7%,-7.1%,+2.0%,-10.8%
BX,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2025,4.892,5.332,+9.0%,5.343,+0.2%,5.343,+0.0%,117.89,22.1,+9.2%,-23.5%,-10.3%,-19.6%
BX,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2026,6.435,6.422,-0.2%,6.399,-0.4%,5.943,-7.1%,117.89,19.8,-7.6%,-23.5%,-10.3%,-19.6%
BX,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2027,7.811,8.025,+2.7%,7.957,-0.8%,7.537,-5.3%,117.89,15.6,-3.5%,-23.5%,-10.3%,-19.6%
BX,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2028,7.77,8.75,+12.6%,8.641,-1.2%,8.21,-5.0%,117.89,14.4,+5.7%,-23.5%,-10.3%,-19.6%
BKNG,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2025,8.566,9.116,+6.4%,9.107,-0.1%,9.107,+0.0%,154.13,16.9,+6.3%,-28.0%,-6.9%,-27.5%
BKNG,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2026,9.902,10.612,+7.2%,10.721,+1.0%,10.486,-2.2%,154.13,14.7,+5.9%,-28.0%,-6.9%,-27.5%
BKNG,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2027,11.602,12.343,+6.4%,12.494,+1.2%,12.339,-1.2%,154.13,12.5,+6.4%,-28.0%,-6.9%,-27.5%
BKNG,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2028,13.36,14.095,+5.5%,14.212,+0.8%,14.192,-0.1%,154.13,10.9,+6.2%,-28.0%,-6.9%,-27.5%
HLT,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2025,7.927,8.066,+1.8%,8.057,-0.1%,8.057,+0.0%,316.17,39.2,+1.6%,+10.1%,-0.5%,+23.6%
HLT,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2026,9.062,9.129,+0.7%,9.078,-0.6%,8.995,-0.9%,316.17,35.1,-0.7%,+10.1%,-0.5%,+23.6%
HLT,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2027,10.501,10.528,+0.3%,10.429,-0.9%,10.391,-0.4%,316.17,30.4,-1.0%,+10.1%,-0.5%,+23.6%
HLT,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2028,12.614,12.293,-2.5%,11.916,-3.1%,12.058,+1.2%,316.17,26.2,-4.4%,+10.1%,-0.5%,+23.6%
IBKR,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2025,1.842,2.114,+14.8%,2.141,+1.3%,2.141,+0.0%,87.0,40.6,+16.2%,+35.3%,+18.7%,+66.4%
IBKR,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2026,1.962,2.308,+17.6%,2.476,+7.3%,2.496,+0.8%,87.0,34.9,+27.2%,+35.3%,+18.7%,+66.4%
IBKR,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2027,2.08,2.498,+20.1%,2.745,+9.9%,2.848,+3.8%,87.0,30.5,+36.9%,+35.3%,+18.7%,+66.4%
IBKR,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2028,2.305,2.94,+27.5%,3.16,+7.5%,3.248,+2.8%,87.0,26.8,+40.9%,+35.3%,+18.7%,+66.4%
NET,Watchlist,,Information Technology,Software & Services,Adj,Dec,EPS,CY2025,0.802,0.914,+14.0%,0.914,+0.0%,0.914,+0.0%,197.56,216.1,+14.0%,+0.2%,+2.0%,+25.7%
NET,Watchlist,,Information Technology,Software & Services,Adj,Dec,EPS,CY2026,1.047,1.178,+12.5%,1.129,-4.2%,1.205,+6.7%,197.56,164.0,+15.1%,+0.2%,+2.0%,+25.7%
NET,Watchlist,,Information Technology,Software & Services,Adj,Dec,EPS,CY2027,1.401,1.555,+11.0%,1.474,-5.2%,1.569,+6.4%,197.56,125.9,+12.0%,+0.2%,+2.0%,+25.7%
NET,Watchlist,,Information Technology,Software & Services,Adj,Dec,EPS,CY2028,1.794,2.195,+22.4%,2.01,-8.4%,2.105,+4.7%,197.56,93.9,+17.3%,+0.2%,+2.0%,+25.7%
COST,Watchlist,,Consumer Staples,Consumer Staples Distribution,GAAP,Aug,EPS,CY2025,18.137,18.099,-0.2%,18.099,+0.0%,18.099,+0.0%,1048.95,58.0,-0.2%,+21.6%,+3.6%,+2.3%
COST,Watchlist,,Consumer Staples,Consumer Staples Distribution,GAAP,Aug,EPS,CY2026,20.016,20.079,+0.3%,20.341,+1.3%,20.475,+0.7%,1048.95,51.2,+2.3%,+21.6%,+3.6%,+2.3%
COST,Watchlist,,Consumer Staples,Consumer Staples Distribution,GAAP,Aug,EPS,CY2027,22.132,22.099,-0.1%,22.292,+0.9%,22.823,+2.4%,1048.95,46.0,+3.1%,+21.6%,+3.6%,+2.3%
COST,Watchlist,,Consumer Staples,Consumer Staples Distribution,GAAP,Aug,EPS,CY2028,24.499,24.522,+0.1%,24.65,+0.5%,25.319,+2.7%,1048.95,41.4,+3.3%,+21.6%,+3.6%,+2.3%
TSLA,Watchlist,,Consumer Discretionary,Automobiles & Components,GAAP,Dec,EPS,CY2025,1.532,1.259,-17.8%,1.266,+0.6%,1.266,+0.0%,422.24,333.5,-17.4%,-6.1%,+2.8%,+20.6%
