Ticker,Group,Category,GICS Sector,GICS Industry,EPS Type,FYE,Price,PE_CY2026,PE_CY2027,PE_CY2028,Return_YTD,Return_3m,Return_12m
LLY,Watchlist,,Health Care,"Pharmaceuticals, Biotechnology",GAAP,Dec,948.45,,,,-11.7%,-9.2%,+29.1%
MSFT,Watchlist,,Information Technology,Software & Services,GAAP,Jun,415.12,,,,-14.2%,+0.4%,-5.4%
V,Watchlist,,Financials,Financial Services,GAAP,Sep,318.79,,,,-9.1%,-2.1%,-9.6%
BX,Watchlist,,Financials,Financial Services,Adj,Dec,123.77,,,,-19.7%,-5.8%,-11.2%
BKNG,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,165.93,,,,-22.5%,-2.1%,-18.2%
HLT,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,316.78,,,,+10.3%,+0.9%,+30.4%
IBKR,Watchlist,,Financials,Financial Services,Adj,Dec,84.42,,,,+31.3%,+7.7%,+81.9%
NET,Watchlist,,Information Technology,Software & Services,Adj,Dec,196.13,,,,-0.5%,+12.9%,+48.2%
COST,Watchlist,,Consumer Staples,Consumer Staples Distribution,GAAP,Aug,1008.79,,,,+17.0%,+1.1%,+0.1%
TSLA,Watchlist,,Consumer Discretionary,Automobiles & Components,GAAP,Dec,428.35,,,,-4.8%,+2.6%,+43.6%
TMO,Watchlist,,Health Care,"Pharmaceuticals, Biotechnology",Adj,Dec,465.0,,,,-19.8%,-15.0%,+15.3%
COF,Watchlist,,Financials,Financial Services,Adj,Dec,189.48,,,,-21.8%,-14.9%,+0.9%
AON,Watchlist,,Financials,Insurance,Adj,Dec,312.79,,,,-11.4%,+0.8%,-11.7%
MC,Watchlist,,Consumer Discretionary,Consumer Durables & Apparel,GAAP,Dec,472.7,,,,-26.7%,-11.7%,-4.6%
SPX,Indices,Indices,,,Adj,Dec,7398.93,,,,+8.1%,+6.6%,+30.7%
QQQ,Indices,Indices,,,GAAP,Dec,711.23,,,,+15.8%,+15.8%,+45.8%
IWM,Indices,Indices,,,Adj,Dec,284.17,,,,+15.4%,+6.5%,+41.5%
SOX,Indices,Indices,,,Adj,Dec,11775.5,,,,+66.2%,+42.0%,+163.6%
IGV,Indices,Indices,,,Adj,Dec,91.15,,,,-13.8%,+7.2%,-8.6%
AER,Extended,Uncategorized,Industrials,Capital Goods,Adj,Dec,150.0,,,,+4.3%,+5.3%,+36.9%
MA,Extended,Uncategorized,Financials,Financial Services,GAAP,Dec,495.48,,,,-13.2%,-7.4%,-12.9%
BRK/A,Extended,Uncategorized,Financials,Financial Services,GAAP,Dec,717386.8,,,,-5.0%,-4.1%,-7.0%
CSU,Extended,Uncategorized,Information Technology,Software & Services,Adj,Dec,2571.61,,,,-22.3%,+4.8%,-49.7%
DHR,Extended,Uncategorized,Health Care,"Pharmaceuticals, Biotechnology",Adj,Dec,171.16,,,,-25.2%,-21.0%,-9.8%
AAPL,Extended,Uncategorized,Information Technology,Technology Hardware & Equipmen,GAAP,Sep,293.32,,,,+7.9%,+6.8%,+47.7%
NFLX,Extended,Uncategorized,Communication Services,Media & Entertainment,GAAP,Dec,87.49,,,,-6.7%,+7.4%,-23.3%
QCOM,Extended,Uncategorized,Information Technology,Semiconductors & Semiconductor,GAAP,Sep,219.09,,,,+28.1%,+57.7%,+50.9%
UMG,Extended,Uncategorized,Communication Services,Media & Entertainment,Adj,Dec,19.775,,,,-11.0%,+0.2%,-26.8%
ASML,Extended,Uncategorized,Information Technology,Semiconductors & Semiconductor,GAAP,Dec,1319.4,,,,+43.2%,+9.5%,+110.5%
AMAT,Extended,Uncategorized,Information Technology,Semiconductors & Semiconductor,GAAP,Oct,435.44,,,,+69.4%,+31.7%,+179.8%
KLAC,Extended,Uncategorized,Information Technology,Semiconductors & Semiconductor,GAAP,Jun,1869.19,,,,+53.8%,+29.8%,+166.6%
KKR,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,102.52,,,,-19.6%,-4.4%,-13.2%
BAM,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,49.76,,,,-5.0%,-3.3%,-11.7%
ARES,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,126.25,,,,-21.9%,-8.0%,-23.5%
OWL,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,10.56,,,,-29.3%,-16.5%,-42.9%
CG,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,50.63,,,,-14.3%,-14.5%,+20.4%
BN,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,47.08,,,,+2.6%,+0.4%,+24.6%
TPG,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,44.62,,,,-30.1%,-18.8%,-10.0%
BEP,Extended,Uncategorized,Utilities,Utilities,Adj,Dec,34.03,,,,+26.2%,+10.1%,+46.4%
BIP,Extended,Uncategorized,Utilities,Utilities,Adj,Dec,36.77,,,,+5.8%,-4.2%,+15.4%
MAR,Extended,Uncategorized,Consumer Discretionary,Consumer Services,Adj,Dec,353.18,,,,+13.8%,+6.6%,+36.9%
DPZ,Extended,Uncategorized,Consumer Discretionary,Consumer Services,Adj,Dec,323.48,,,,-22.4%,-17.5%,-32.5%
CMG,Extended,Uncategorized,Consumer Discretionary,Consumer Services,Adj,Dec,32.49,,,,-12.2%,-17.9%,-34.7%
MCO,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,451.32,,,,-11.7%,+0.4%,-4.1%
SPGI,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,420.12,,,,-19.6%,-5.4%,-17.3%
MSCI,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,585.42,,,,+2.0%,+4.7%,+5.2%
CSGP,Extended,Uncategorized,Real Estate,Real Estate Management & Devel,Adj,Dec,32.77,,,,-51.3%,-35.7%,-56.1%
LPLA,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,303.52,,,,-15.0%,-22.8%,-15.8%
SCHW,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,88.61,,,,-11.3%,-17.3%,+4.9%
CRM,Extended,Uncategorized,Information Technology,Software & Services,Adj,Jan,181.82,,,,-31.4%,-6.3%,-34.0%
WDAY,Extended,Uncategorized,Information Technology,Software & Services,Adj,Jan,127.83,,,,-40.5%,-17.3%,-50.7%
ADBE,Extended,Uncategorized,Information Technology,Software & Services,Adj,Nov,253.04,,,,-27.7%,-5.2%,-34.0%
SHOP,Extended,Uncategorized,Information Technology,Software & Services,Adj,Dec,110.41,,,,-31.4%,-6.7%,+20.3%
GWRE,Extended,Uncategorized,Information Technology,Software & Services,Adj,Jul,138.45,,,,-31.1%,+10.1%,-35.2%
NOW,Extended,Uncategorized,Information Technology,Software & Services,Adj,Dec,91.18,,,,-40.5%,-12.2%,-53.5%
ELV,Extended,Uncategorized,Health Care,Health Care Equipment & Servic,Adj,Dec,378.07,,,,+7.9%,+15.4%,-6.6%
ISRG,Extended,Uncategorized,Health Care,Health Care Equipment & Servic,Adj,Dec,450.06,,,,-20.5%,-8.7%,-16.1%
BLDR,Extended,Uncategorized,Industrials,Capital Goods,Adj,Dec,77.4,,,,-24.8%,-37.7%,-30.1%
FERG,Extended,Uncategorized,Industrials,Capital Goods,Adj,Jul,241.34,,,,+8.4%,-7.7%,+41.0%
CRH,Extended,Uncategorized,Materials,Materials,Adj,Dec,113.76,,,,-8.8%,-10.3%,+20.3%
FND,Extended,Uncategorized,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,51.73,,,,-15.0%,-24.0%,-31.3%
WMT,Extended,Uncategorized,Consumer Staples,Consumer Staples Distribution,GAAP,Jan,130.43,,,,+17.1%,+1.1%,+34.9%
PM,Extended,Uncategorized,Consumer Staples,"Food, Beverage & Tobacco",GAAP,Dec,170.99,,,,+6.6%,-6.0%,+0.8%
CP,Extended,Uncategorized,Industrials,Transportation,Adj,Dec,86.04,,,,+16.9%,+6.1%,+17.3%
CNR,Extended,Uncategorized,Industrials,Transportation,Adj,Dec,152.71,,,,+12.5%,+9.0%,+9.1%
UNP,Extended,Uncategorized,Industrials,Transportation,Adj,Dec,264.65,,,,+14.4%,+4.1%,+22.3%
CSX,Extended,Uncategorized,Industrials,Transportation,Adj,Dec,44.83,,,,+23.7%,+10.1%,+56.0%
NVR,Extended,Uncategorized,Consumer Discretionary,Consumer Durables & Apparel,Adj,Dec,5974.07,,,,-18.1%,-24.2%,-16.4%
PDD,Extended,Uncategorized,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,98.78,,,,-12.9%,-6.4%,-9.9%
MSI,Extended,Uncategorized,Information Technology,Technology Hardware & Equipmen,Adj,Dec,383.99,,,,+0.2%,-9.1%,-5.5%
TPL,Extended,Uncategorized,Energy,Energy,Adj,Dec,394.2,,,,+37.2%,+5.3%,-9.1%
APG,Extended,Uncategorized,Industrials,Capital Goods,Adj,Dec,44.04,,,,+15.1%,-1.7%,+49.6%
CACC,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,533.15,,,,+20.2%,+5.9%,+8.4%
GL,Extended,Uncategorized,Financials,Insurance,Adj,Dec,151.08,,,,+8.0%,+6.8%,+23.9%
LAD,Extended,Uncategorized,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,293.99,,,,-11.5%,-11.2%,-3.8%
CHTR,Extended,Uncategorized,Communication Services,Media & Entertainment,Adj,Dec,154.86,,,,-25.8%,-35.0%,-61.5%
ABG,Extended,Uncategorized,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,200.39,,,,-13.8%,-10.3%,-10.9%
ALRM,Extended,Uncategorized,Information Technology,Software & Services,Adj,Dec,47.6,,,,-6.7%,+0.8%,-15.1%
OPTU,Extended,Uncategorized,Communication Services,Media & Entertainment,Adj,Dec,1.13,,,,-31.5%,-31.1%,-56.9%
CMCSA,Extended,Uncategorized,Communication Services,Telecommunication Services,Adj,Dec,25.4,,,,-9.3%,-19.6%,-20.8%
WRLD,Extended,Uncategorized,Financials,Financial Services,Adj,Mar,149.7,,,,+6.6%,+24.4%,+6.5%
CARG,Extended,Uncategorized,Communication Services,Media & Entertainment,Adj,Dec,34.745,,,,-9.4%,+21.9%,+11.8%
ARMK,Extended,Uncategorized,Consumer Discretionary,Consumer Services,Adj,Sep,45.08,,,,+22.3%,+16.2%,+17.5%
QSR,Extended,Uncategorized,Consumer Discretionary,Consumer Services,Adj,Dec,79.71,,,,+16.8%,+12.3%,+18.7%
W,Extended,Uncategorized,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,66.26,,,,-34.0%,-28.6%,+102.1%
MO,Extended,Uncategorized,Consumer Staples,"Food, Beverage & Tobacco",Adj,Dec,68.12,,,,+18.1%,+5.8%,+14.6%
CI,Extended,Uncategorized,Health Care,Health Care Equipment & Servic,Adj,Dec,288.06,,,,+4.7%,-2.2%,-13.6%
CVS,Extended,Uncategorized,Health Care,Health Care Equipment & Servic,Adj,Dec,90.55,,,,+14.1%,+19.5%,+35.2%
SSNC,Extended,Uncategorized,Industrials,Commercial & Professional Serv,Adj,Dec,68.76,,,,-21.3%,-10.0%,-11.4%
SPOT,Extended,Uncategorized,Communication Services,Media & Entertainment,Adj,Dec,417.83,,,,-28.0%,+0.7%,-35.5%
BABA,Extended,Uncategorized,Consumer Discretionary,Consumer Discretionary Distrib,GAAP,Mar,140.06,,,,-4.4%,-14.1%,+12.7%
IAC,Extended,Uncategorized,Communication Services,Media & Entertainment,Adj,Dec,44.06,,,,+12.7%,+20.6%,+19.0%
PYPL,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,45.37,,,,-22.3%,+10.3%,-35.4%
THC,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,190.38,,,,-4.2%,-1.3%,+27.9%
UHS,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,169.96,,,,-22.0%,-20.2%,-6.5%
CYH,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,2.79,,,,-10.6%,-10.9%,-20.3%
DVA,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,198.65,,,,+74.9%,+44.3%,+38.2%
LH,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,254.12,,,,+1.3%,-7.3%,+3.4%
DGX,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,187.39,,,,+8.0%,-2.0%,+5.9%
IDXX,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,560.11,,,,-17.2%,-12.5%,+13.9%
ENSG,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,171.45,,,,-1.6%,-14.0%,+25.4%
MD,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,23.51,,,,+9.9%,+12.5%,+61.8%
AMN,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,28.97,,,,+83.8%,+45.4%,+31.7%
CCRN,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,13.18,,,,+62.7%,+56.2%,-5.9%
EVH,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,4.18,,,,+4.5%,+53.1%,-53.8%
HUM,Extended,Managed Care,Health Care,Health Care Equipment & Servic,Adj,Dec,274.96,,,,+7.4%,+45.1%,+10.2%
ALHC,Extended,Managed Care,Health Care,Health Care Equipment & Servic,Adj,Dec,17.93,,,,-9.2%,-13.6%,+18.6%
CNC,Extended,Managed Care,Health Care,Health Care Equipment & Servic,Adj,Dec,55.96,,,,+36.0%,+47.1%,-10.9%
MOH,Extended,Managed Care,Health Care,Health Care Equipment & Servic,Adj,Dec,185.94,,,,+7.1%,+45.8%,-42.3%
IQV,Extended,Clinical Labs,Health Care,"Pharmaceuticals, Biotechnology",Adj,Dec,178.71,,,,-20.7%,-7.2%,+19.9%
ICLR,Extended,Clinical Labs,Health Care,"Pharmaceuticals, Biotechnology",Adj,Dec,124.49,,,,-31.7%,-19.5%,-7.1%
MEDP,Extended,Clinical Labs,Health Care,"Pharmaceuticals, Biotechnology",Adj,Dec,424.0,,,,-24.5%,-20.1%,+43.2%
CRL,Extended,Clinical Labs,Health Care,"Pharmaceuticals, Biotechnology",Adj,Dec,177.62,,,,-11.0%,-4.4%,+28.0%
EHTH,Extended,Clinical Labs,Financials,Insurance,Adj,Dec,1.89,,,,-58.9%,-8.7%,-63.1%
TMUS,Extended,Cable / Telco,Communication Services,Telecommunication Services,GAAP,Dec,193.63,,,,-4.6%,-2.0%,-20.6%
VZ,Extended,Cable / Telco,Communication Services,Telecommunication Services,Adj,Dec,47.22,,,,+15.9%,+0.4%,+8.3%
T,Extended,Cable / Telco,Communication Services,Telecommunication Services,Adj,Dec,25.16,,,,+1.3%,-7.2%,-9.6%
CABO,Extended,Cable / Telco,Communication Services,Media & Entertainment,Adj,Dec,62.39,,,,-44.7%,-36.6%,-62.2%
LBRDK,Extended,Cable / Telco,Communication Services,Media & Entertainment,Adj,Dec,36.1,,,,-25.7%,-34.8%,-58.5%
VOD,Extended,Cable / Telco,Communication Services,Telecommunication Services,Adj,Mar,16.2,,,,+22.6%,+4.7%,+74.2%
DTE,Extended,Cable / Telco,Communication Services,Telecommunication Services,Adj,Dec,27.4,,,,-0.9%,-10.2%,-15.3%
TEF,Extended,Cable / Telco,Communication Services,Telecommunication Services,Adj,Dec,3.877,,,,+11.0%,+7.4%,-13.4%
GOOGL,Extended,Internet,Communication Services,Media & Entertainment,GAAP,Dec,400.8,,,,+28.1%,+23.6%,+162.4%
PINS,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,21.27,,,,-17.8%,+5.6%,-27.2%
SNAP,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,6.08,,,,-24.7%,+17.1%,-26.3%
RDDT,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,155.8,,,,-32.2%,+9.9%,+43.6%
ABNB,Extended,Internet,Consumer Discretionary,Consumer Services,Adj,Dec,141.49,,,,+4.3%,+16.6%,+11.4%
EBAY,Extended,Internet,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,107.69,,,,+23.6%,+23.3%,+54.9%
TTD,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,23.08,,,,-39.2%,-14.6%,-67.5%
ROKU,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,129.53,,,,+19.4%,+46.3%,+112.6%
ETSY,Extended,Internet,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,64.38,,,,+16.1%,+16.8%,+37.2%
MTCH,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,36.96,,,,+14.5%,+13.4%,+36.0%
U,Extended,Internet,Information Technology,Software & Services,Adj,Dec,28.16,,,,-36.2%,+2.3%,+37.0%
ZG,Extended,Internet,Real Estate,Real Estate Management & Devel,Adj,Dec,41.94,,,,-38.5%,-22.2%,-37.2%
RMV,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,422.4,,,,-18.7%,-4.2%,-41.8%
YELP,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,27.08,,,,-10.9%,+12.4%,-30.5%
ANGI,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,5.83,,,,-54.9%,-50.1%,-63.8%
TREE,Extended,Internet,Financials,Financial Services,Adj,Dec,39.0,,,,-26.5%,-14.7%,+0.8%
XYZ,Extended,Internet,Financials,Financial Services,Adj,Dec,74.85,,,,+15.0%,+31.8%,+48.6%
CRTO,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,16.49,,,,-20.0%,-12.9%,-42.1%
CARS,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,11.68,,,,-4.3%,+5.2%,+12.0%
OCDO,Extended,Internet,Consumer Staples,Consumer Staples Distribution,Adj,Nov,197.2,,,,-16.4%,-14.0%,-24.9%
VRSN,Extended,Internet,Information Technology,Software & Services,Adj,Dec,288.21,,,,+18.6%,+31.1%,+2.4%
CDLX,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,0.64,,,,-44.3%,-31.5%,-66.9%
DHER,Extended,Internet,Consumer Discretionary,Consumer Services,Adj,Dec,19.99,,,,-12.0%,-9.7%,-22.9%
PTON,Extended,Internet,Consumer Discretionary,Consumer Durables & Apparel,Adj,Jun,5.69,,,,-7.6%,+29.3%,-7.6%
LYFT,Extended,Internet,Industrials,Transportation,Adj,Dec,14.35,,,,-25.9%,-13.6%,-13.8%
PRX,Extended,Internet,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Mar,41.01,,,,-22.4%,-10.6%,-5.3%
AUTO,Extended,Internet,Communication Services,Media & Entertainment,Adj,Mar,519.0,,,,-11.5%,+9.4%,-39.7%
DKNG,Extended,Internet,Consumer Discretionary,Consumer Services,Adj,Dec,25.52,,,,-25.9%,-6.2%,-29.6%
FLUT,Extended,Internet,Consumer Discretionary,Consumer Services,Adj,Dec,101.19,,,,-52.9%,-34.5%,-56.8%
FLTR,Extended,Internet,Consumer Discretionary,Consumer Services,Adj,Dec,7550.0,,,,-53.2%,-33.2%,-57.8%
WMG,Extended,Internet,Communication Services,Media & Entertainment,Adj,Sep,33.36,,,,+8.8%,+12.7%,+21.9%
SCOR,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,7.36,,,,+13.2%,-0.4%,+52.4%
ASM,Extended,Technology,Information Technology,Semiconductors & Semiconductor,Adj,Dec,882.2,,,,+70.4%,+26.1%,+96.0%
ARM,Extended,Technology,Information Technology,Semiconductors & Semiconductor,GAAP,Mar,213.27,,,,+95.1%,+71.1%,+84.2%
MRVL,Extended,Technology,Information Technology,Semiconductors & Semiconductor,Adj,Jan,170.13,,,,+100.2%,+106.6%,+185.2%
AMD,Extended,Technology,Information Technology,Semiconductors & Semiconductor,GAAP,Dec,455.19,,,,+112.5%,+110.7%,+342.6%
INTC,Extended,Technology,Information Technology,Semiconductors & Semiconductor,GAAP,Dec,124.92,,,,+238.5%,+148.6%,+483.2%
TXN,Extended,Technology,Information Technology,Semiconductors & Semiconductor,GAAP,Dec,287.8,,,,+65.9%,+31.6%,+67.1%
ADI,Extended,Technology,Information Technology,Semiconductors & Semiconductor,GAAP,Oct,416.52,,,,+53.6%,+29.0%,+100.7%
005930,Extended,Technology,Information Technology,Technology Hardware & Equipmen,GAAP,Dec,276500.0,,,,+129.7%,+69.1%,+404.6%
000660,Extended,Technology,Information Technology,Semiconductors & Semiconductor,GAAP,Dec,1681000.0,,,,+157.8%,+93.4%,+784.3%
STX,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Jun,782.64,,,,+184.2%,+84.2%,+717.7%
WDC,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Jun,480.0,,,,+178.6%,+67.8%,+988.4%
SNDK,Extended,Technology,Information Technology,Technology Hardware & Equipmen,GAAP,Jun,1562.34,,,,+558.2%,+167.8%,+4039.7%
CLS,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Dec,375.55,,,,+27.0%,+17.6%,+303.6%
QRVO,Extended,Technology,Information Technology,Semiconductors & Semiconductor,Adj,Mar,90.53,,,,+7.1%,+8.9%,+23.7%
SWKS,Extended,Technology,Information Technology,Semiconductors & Semiconductor,Adj,Sep,66.78,,,,+5.3%,+8.5%,-2.1%
DELL,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Jan,260.46,,,,+106.9%,+115.4%,+171.6%
SMCI,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Jun,35.37,,,,+20.8%,+5.5%,+10.6%
IBM,Extended,Technology,Information Technology,Software & Services,GAAP,Dec,229.76,,,,-22.4%,-22.5%,-7.8%
XRX,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Dec,2.78,,,,+17.3%,+31.8%,-49.6%
HPE,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Oct,31.35,,,,+30.5%,+31.1%,+85.6%
HPQ,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Oct,22.68,,,,+1.8%,+16.7%,-14.3%
FLEX,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Mar,142.17,,,,+135.3%,+115.2%,+269.5%
CDW,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Dec,104.79,,,,-23.1%,-26.9%,-41.4%
SNX,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Nov,239.07,,,,+59.1%,+38.8%,+102.7%
AVT,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Jun,82.09,,,,+70.7%,+23.7%,+62.8%
ARW,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Dec,194.95,,,,+76.9%,+23.3%,+65.3%
BA,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,237.36,,,,+9.3%,-3.0%,+21.8%
AIR,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,179.88,,,,-9.3%,-6.9%,+13.5%
SAF,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,286.3,,,,-3.7%,-8.9%,+15.4%
RTX,Extended,Aerospace / defense,Industrials,Capital Goods,GAAP,Dec,176.09,,,,-4.0%,-10.2%,+36.9%
LMT,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,506.51,,,,+4.7%,-20.6%,+7.0%
GD,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,346.53,,,,+2.9%,-3.8%,+27.6%
NOC,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,549.52,,,,-3.6%,-21.3%,+13.9%
MOG/A,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Sep,314.08,,,,+29.0%,-3.4%,+75.2%
HEI,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Oct,292.52,,,,-9.6%,-9.3%,+10.7%
RR/,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,1219.8,,,,+6.1%,-4.3%,+54.1%
CRS,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Jun,427.85,,,,+35.9%,+17.2%,+101.5%
HWM,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,270.56,,,,+32.0%,+20.2%,+71.9%
WWD,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Sep,369.93,,,,+22.4%,-5.8%,+88.3%
HXL,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,95.32,,,,+29.0%,+10.8%,+84.8%
AL,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,65.0,,,,+1.2%,+0.7%,+21.2%
2588,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,81.95,,,,+12.6%,-6.4%,+36.6%
FDS,Extended,Data / Information Svc,Financials,Financial Services,Adj,Aug,223.61,,,,-22.9%,+10.0%,-50.8%
EXPN,Extended,Data / Information Svc,Industrials,Commercial & Professional Serv,Adj,Mar,2645.5,,,,-21.3%,+5.8%,-31.0%
