Ticker,Group,Category,GICS Sector,GICS Industry,EPS Type,FYE,Price,PE_CY2026,PE_CY2027,PE_CY2028,Return_YTD,Return_3m,Return_12m
TPL,Extended,Uncategorized,Energy,Energy,Adj,Dec,419.44,,,,+46.0%,-4.4%,+29.8%
APG,Extended,Uncategorized,Industrials,Capital Goods,Adj,Dec,39.57,,,,+3.4%,-18.6%,+14.1%
CACC,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,574.08,,,,+29.5%,+11.7%,+11.8%
GL,Extended,Uncategorized,Financials,Insurance,Adj,Dec,173.48,,,,+24.0%,+13.7%,+31.9%
LAD,Extended,Uncategorized,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,340.95,,,,+2.6%,+24.0%,+10.1%
CHTR,Extended,Uncategorized,Communication Services,Media & Entertainment,Adj,Dec,123.31,,,,-40.9%,-31.5%,-67.5%
ABG,Extended,Uncategorized,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,225.24,,,,-3.1%,+10.9%,-3.2%
ALRM,Extended,Uncategorized,Information Technology,Software & Services,Adj,Dec,51.78,,,,+1.5%,+15.8%,-6.3%
OPTU,Extended,Uncategorized,Communication Services,Media & Entertainment,Adj,Dec,0.8062,,,,-51.1%,-46.6%,-72.7%
CMCSA,Extended,Uncategorized,Communication Services,Telecommunication Services,Adj,Dec,22.295,,,,-20.4%,-19.1%,-32.7%
WRLD,Extended,Uncategorized,Financials,Financial Services,Adj,Mar,204.67,,,,+45.8%,+35.3%,+32.2%
CARG,Extended,Uncategorized,Communication Services,Media & Entertainment,Adj,Dec,33.37,,,,-13.0%,-11.3%,-0.8%
ARMK,Extended,Uncategorized,Consumer Discretionary,Consumer Services,Adj,Sep,57.18,,,,+55.1%,+23.6%,+31.8%
QSR,Extended,Uncategorized,Consumer Discretionary,Consumer Services,Adj,Dec,72.47,,,,+6.2%,-10.4%,+3.5%
W,Extended,Uncategorized,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,84.18,,,,-16.2%,+6.9%,+33.5%
MO,Extended,Uncategorized,Consumer Staples,"Food, Beverage & Tobacco",Adj,Dec,72.99,,,,+26.6%,+9.1%,+22.4%
CI,Extended,Uncategorized,Health Care,Health Care Equipment & Servic,Adj,Dec,289.57,,,,+5.2%,+5.1%,-1.5%
CVS,Extended,Uncategorized,Health Care,Health Care Equipment & Servic,Adj,Dec,107.74,,,,+35.8%,+38.2%,+83.4%
SSNC,Extended,Uncategorized,Industrials,Commercial & Professional Serv,Adj,Dec,73.88,,,,-15.5%,+9.8%,-13.9%
SPOT,Extended,Uncategorized,Communication Services,Media & Entertainment,Adj,Dec,482.66,,,,-16.9%,-6.8%,-29.2%
BABA,Extended,Uncategorized,Consumer Discretionary,Consumer Discretionary Distrib,GAAP,Mar,112.14,,,,-23.5%,-17.4%,-7.4%
IAC,Extended,Uncategorized,Communication Services,Media & Entertainment,Adj,Dec,,,,,,,
PYPL,Extended,Uncategorized,Financials,Financial Services,Adj,Dec,56.15,,,,-3.8%,+11.2%,-27.8%
THC,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,233.2,,,,+17.4%,+29.0%,+57.2%
UHS,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,155.75,,,,-28.6%,-10.7%,+0.2%
CYH,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,2.73,,,,-12.5%,+0.4%,-5.9%
DVA,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,235.44,,,,+107.2%,+55.0%,+62.6%
LH,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,296.77,,,,+18.3%,+12.5%,+10.9%
DGX,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,227.86,,,,+31.3%,+16.1%,+32.6%
IDXX,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,544.32,,,,-19.5%,-3.8%,-1.0%
ENSG,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,172.99,,,,-0.7%,-8.5%,+25.6%
MD,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,26.26,,,,+22.8%,+14.0%,+111.4%
AMN,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,32.89,,,,+108.7%,+61.6%,+67.8%
CCRN,Extended,Healthcare providers,,,Adj,Dec,13.25,,,,+63.6%,+31.7%,-2.5%
EVH,Extended,Healthcare providers,Health Care,Health Care Equipment & Servic,Adj,Dec,4.22,,,,+5.5%,+34.8%,-54.9%
HUM,Extended,Managed Care,Health Care,Health Care Equipment & Servic,Adj,Dec,389.32,,,,+52.0%,+80.9%,+69.9%
ALHC,Extended,Managed Care,Health Care,Health Care Equipment & Servic,Adj,Dec,19.43,,,,-1.6%,-8.0%,+66.9%
CNC,Extended,Managed Care,Health Care,Health Care Equipment & Servic,Adj,Dec,63.41,,,,+54.1%,+51.6%,+137.0%
MOH,Extended,Managed Care,Health Care,Health Care Equipment & Servic,Adj,Dec,197.55,,,,+13.8%,+12.3%,+24.9%
IQV,Extended,Clinical Labs,Health Care,"Pharmaceuticals, Biotechnology",Adj,Dec,208.05,,,,-7.7%,+28.2%,+3.6%
ICLR,Extended,Clinical Labs,Health Care,"Pharmaceuticals, Biotechnology",Adj,Dec,165.76,,,,-9.0%,+62.2%,-15.0%
MEDP,Extended,Clinical Labs,Health Care,"Pharmaceuticals, Biotechnology",Adj,Dec,601.38,,,,+7.1%,+46.5%,+32.0%
CRL,Extended,Clinical Labs,Health Care,"Pharmaceuticals, Biotechnology",Adj,Dec,226.58,,,,+13.6%,+33.4%,+27.9%
EHTH,Extended,Clinical Labs,Financials,Insurance,Adj,Dec,1.34,,,,-70.9%,-29.1%,-64.7%
TMUS,Extended,Cable / Telco,Communication Services,Telecommunication Services,Adj,Dec,180.09,,,,-11.3%,-5.1%,-27.2%
VZ,Extended,Cable / Telco,Communication Services,Telecommunication Services,Adj,Dec,46.38,,,,+13.9%,+0.0%,+7.7%
T,Extended,Cable / Telco,Communication Services,Telecommunication Services,Adj,Dec,24.13,,,,-2.9%,-7.9%,-13.6%
CABO,Extended,Cable / Telco,Communication Services,Media & Entertainment,Adj,Dec,37.63,,,,-66.7%,-63.5%,-75.4%
LBRDK,Extended,Cable / Telco,Communication Services,Media & Entertainment,Adj,Dec,28.89,,,,-40.6%,-31.1%,-66.7%
VOD,Extended,Cable / Telco,Communication Services,Telecommunication Services,Adj,Mar,15.15,,,,+14.7%,-3.1%,+31.5%
DTE,Extended,Cable / Telco,Communication Services,Telecommunication Services,Adj,Dec,26.39,,,,-4.6%,-4.4%,-17.6%
TEF,Extended,Cable / Telco,Communication Services,Telecommunication Services,Adj,Dec,3.598,,,,+3.0%,-7.2%,-22.2%
GOOGL,Extended,Internet,Communication Services,Media & Entertainment,GAAP,Dec,319.74,,,,+2.2%,-7.2%,+66.4%
PINS,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,22.13,,,,-14.5%,+11.1%,-41.3%
SNAP,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,4.35,,,,-46.1%,-23.0%,-55.3%
RDDT,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,168.73,,,,-26.6%,+8.9%,+13.9%
ABNB,Extended,Internet,Consumer Discretionary,Consumer Services,Adj,Dec,141.1,,,,+4.0%,-1.2%,-0.4%
EBAY,Extended,Internet,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,109.39,,,,+25.6%,+11.7%,+32.7%
TTD,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,17.29,,,,-54.5%,-27.9%,-79.7%
ROKU,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,141.97,,,,+30.9%,+23.2%,+57.7%
ETSY,Extended,Internet,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Dec,80.62,,,,+45.4%,+28.4%,+26.0%
MTCH,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,37.91,,,,+17.4%,+3.2%,+11.2%
U,Extended,Internet,Information Technology,Software & Services,Adj,Dec,28.62,,,,-35.2%,+10.0%,-14.2%
ZG,Extended,Internet,Real Estate,Real Estate Management & Devel,Adj,Dec,30.68,,,,-55.0%,-32.8%,-60.3%
RMV,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,437.3,,,,-15.8%,+0.3%,-45.0%
YELP,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,25.1,,,,-17.4%,-12.7%,-28.4%
ANGI,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,5.53,,,,-57.2%,-26.1%,-67.4%
TREE,Extended,Internet,Financials,Financial Services,Adj,Dec,39.0,,,,-26.5%,-19.2%,-22.5%
XYZ,Extended,Internet,Financials,Financial Services,Adj,Dec,77.15,,,,+18.5%,+7.7%,-3.3%
CRTO,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,20.44,,,,-0.8%,+7.1%,-11.9%
CARS,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,11.46,,,,-6.1%,+2.8%,-12.7%
OCDO,Extended,Internet,Consumer Staples,Consumer Staples Distribution,Adj,Nov,186.9,,,,-20.8%,-11.3%,-45.5%
VRSN,Extended,Internet,Information Technology,Software & Services,Adj,Dec,280.0,,,,+15.3%,+4.0%,-2.3%
CDLX,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,3.62,,,,-68.5%,-61.1%,-86.6%
DHER,Extended,Internet,Consumer Discretionary,Consumer Services,Adj,Dec,38.0,,,,+67.3%,+94.9%,+39.8%
PTON,Extended,Internet,Consumer Discretionary,Consumer Durables & Apparel,Adj,Jun,6.08,,,,-1.3%,+17.4%,-5.4%
LYFT,Extended,Internet,Industrials,Transportation,Adj,Dec,14.2,,,,-26.7%,-0.3%,-1.3%
PRX,Extended,Internet,Consumer Discretionary,Consumer Discretionary Distrib,Adj,Mar,36.755,,,,-30.5%,-11.5%,-28.9%
AUTO,Extended,Internet,Communication Services,Media & Entertainment,Adj,Mar,489.1,,,,-16.6%,-3.0%,-41.6%
DKNG,Extended,Internet,Consumer Discretionary,Consumer Services,Adj,Dec,23.01,,,,-33.2%,-0.7%,-47.8%
FLUT,Extended,Internet,Consumer Discretionary,Consumer Services,Adj,Dec,101.25,,,,-52.9%,-9.2%,-66.3%
FLTR,Extended,Internet,Consumer Discretionary,Consumer Services,Adj,Dec,7598.0,,,,-52.9%,-6.4%,-65.9%
WMG,Extended,Internet,Communication Services,Media & Entertainment,Adj,Sep,26.55,,,,-13.4%,-8.3%,-15.7%
SCOR,Extended,Internet,Communication Services,Media & Entertainment,Adj,Dec,7.27,,,,+11.8%,+0.5%,+30.8%
ASM,Extended,Technology,Information Technology,Semiconductors & Semiconductor,Adj,Dec,859.4,,,,+66.0%,-0.9%,+95.0%
ARM,Extended,Technology,Information Technology,Semiconductors & Semiconductor,GAAP,Mar,260.01,,,,+137.9%,+10.7%,+62.5%
MRVL,Extended,Technology,Information Technology,Semiconductors & Semiconductor,Adj,Jan,194.23,,,,+128.6%,+18.2%,+162.3%
AMD,Extended,Technology,Information Technology,Semiconductors & Semiconductor,GAAP,Dec,521.95,,,,+143.7%,+50.1%,+222.0%
INTC,Extended,Technology,Information Technology,Semiconductors & Semiconductor,GAAP,Dec,92.32,,,,+150.2%,+11.8%,+308.0%
TXN,Extended,Technology,Information Technology,Semiconductors & Semiconductor,GAAP,Dec,279.58,,,,+61.2%,+0.9%,+50.6%
ADI,Extended,Technology,Information Technology,Semiconductors & Semiconductor,Adj,Oct,371.86,,,,+37.1%,-6.9%,+64.3%
005930,Extended,Technology,Information Technology,Technology Hardware & Equipmen,GAAP,Dec,252500.0,,,,+109.7%,+15.3%,+283.2%
000660,Extended,Technology,Information Technology,Semiconductors & Semiconductor,GAAP,Dec,1781000.0,,,,+173.2%,+45.2%,+569.5%
WDC,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Jun,519.8,,,,+201.7%,+28.7%,+653.1%
SNDK,Extended,Technology,Information Technology,Technology Hardware & Equipmen,GAAP,Jun,1436.56,,,,+505.2%,+45.1%,+3315.5%
CLS,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Dec,305.28,,,,+3.3%,-25.6%,+86.2%
QRVO,Extended,Technology,Information Technology,Semiconductors & Semiconductor,Adj,Mar,86.51,,,,+2.4%,-1.5%,+0.4%
SWKS,Extended,Technology,Information Technology,Semiconductors & Semiconductor,Adj,Sep,60.21,,,,-5.0%,-5.4%,-16.8%
DELL,Extended,Technology,Information Technology,Technology Hardware & Equipmen,GAAP,Jan,437.5,,,,+247.6%,+102.5%,+240.9%
SMCI,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Jun,30.1,,,,+2.8%,+3.5%,-42.7%
IBM,Extended,Technology,Information Technology,Software & Services,GAAP,Dec,214.19,,,,-27.7%,-7.7%,-17.8%
XRX,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Dec,2.58,,,,+8.9%,+65.4%,-56.5%
HPE,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Oct,47.69,,,,+98.5%,+69.4%,+132.5%
HPQ,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Oct,25.75,,,,+15.6%,+30.1%,+0.2%
FLEX,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Mar,118.51,,,,+96.1%,+29.6%,+138.6%
CDW,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Dec,133.82,,,,-1.7%,-1.1%,-26.0%
SNX,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Nov,242.92,,,,+61.7%,+6.7%,+66.5%
AVT,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Jun,89.42,,,,+86.0%,+13.7%,+67.6%
ARW,Extended,Technology,Information Technology,Technology Hardware & Equipmen,Adj,Dec,212.27,,,,+92.7%,+13.5%,+66.9%
BA,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,209.52,,,,-3.5%,-9.9%,-9.4%
AIR,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,206.05,,,,+3.9%,+24.2%,+12.8%
SAF,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,329.8,,,,+10.9%,+22.1%,+18.2%
RTX,Extended,Aerospace / defense,Industrials,Capital Goods,GAAP,Dec,212.79,,,,+16.0%,+22.1%,+37.1%
LMT,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,582.6,,,,+20.5%,+13.5%,+38.5%
GD,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,386.75,,,,+14.9%,+23.5%,+23.1%
NOC,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,542.24,,,,-4.9%,-5.7%,-4.6%
MOG/A,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Sep,410.13,,,,+68.4%,+31.1%,+120.7%
HEI,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Oct,349.61,,,,+8.0%,+32.4%,+9.1%
RR/,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,1415.6,,,,+23.1%,+25.3%,+43.6%
CRS,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Jun,603.69,,,,+91.7%,+41.2%,+121.2%
HWM,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,289.26,,,,+41.1%,+19.3%,+54.9%
WWD,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Sep,419.0,,,,+38.6%,+14.8%,+64.2%
HXL,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,110.28,,,,+49.2%,+23.4%,+76.8%
AL,Extended,Aerospace / defense,,,Adj,Dec,,,,,,,
2588,Extended,Aerospace / defense,Industrials,Capital Goods,Adj,Dec,77.5,,,,+6.5%,-5.2%,+3.7%
FDS,Extended,Data / Information Svc,Financials,Financial Services,Adj,Aug,254.36,,,,-12.3%,+13.5%,-39.6%
EXPN,Extended,Data / Information Svc,Industrials,Commercial & Professional Serv,Adj,Mar,2744.0,,,,-18.4%,+0.1%,-32.2%
EFX,Extended,Data / Information Svc,Industrials,Commercial & Professional Serv,Adj,Dec,172.54,,,,-20.5%,+0.0%,-29.9%
